Date,Team 1,FT,HT,Team 2
Sun Aug 31 1997,Ancona,1-0,?,Torino
Sun Aug 31 1997,Cagliari,2-0,?,Treviso
Sun Aug 31 1997,Chievo,1-0,?,Reggina
Sun Aug 31 1997,Lucchese,2-1,?,Ravenna
Sun Aug 31 1997,Monza,1-1,?,Pescara
Sun Aug 31 1997,Padova,0-1,?,C. Sangro
Sun Aug 31 1997,Perugia,4-1,?,F. Andria
Sun Aug 31 1997,Reggiana,1-0,?,Foggia
Sun Aug 31 1997,Salernitana,2-0,?,Verona
Sun Aug 31 1997,Venezia,2-0,?,Genoa
Sun Sep 7 1997,C. Sangro,1-1,?,Ancona
Sun Sep 7 1997,F. Andria,1-0,?,Chievo
Sun Sep 7 1997,Foggia,1-2,?,Venezia
Sun Sep 7 1997,Genoa,1-1,?,Lucchese
Sun Sep 7 1997,Pescara,0-1,?,Cagliari
Sun Sep 7 1997,Ravenna,0-0,?,Perugia
Sun Sep 7 1997,Reggina,1-0,?,Reggiana
Sun Sep 7 1997,Torino,2-1,?,Padova
Sun Sep 7 1997,Treviso,1-1,?,Salernitana
Sun Sep 7 1997,Verona,3-2,?,Monza
Sun Sep 14 1997,Ancona,4-3,?,Genoa
Sun Sep 14 1997,Cagliari,1-1,?,C. Sangro
Sun Sep 14 1997,Chievo,1-1,?,Salernitana
Sun Sep 14 1997,F. Andria,3-0,?,Pescara
Sun Sep 14 1997,Monza,1-0,?,Venezia
Sun Sep 14 1997,Padova,0-0,?,Verona
Sun Sep 14 1997,Perugia,1-0,?,Lucchese
Sun Sep 14 1997,Reggiana,1-1,?,Ravenna
Sun Sep 14 1997,Reggina,0-0,?,Treviso
Sun Sep 14 1997,Torino,1-1,?,Foggia
Sun Sep 21 1997,C. Sangro,3-3,?,F. Andria
Sun Sep 21 1997,Foggia,3-2,?,Reggina
Sun Sep 21 1997,Genoa,0-1,?,Chievo
Sun Sep 21 1997,Lucchese,2-0,?,Padova
Sun Sep 21 1997,Pescara,3-0,?,Torino
Sun Sep 21 1997,Ravenna,2-0,?,Ancona
Sun Sep 21 1997,Salernitana,4-0,?,Reggiana
Sun Sep 21 1997,Treviso,3-0,?,Monza
Sun Sep 21 1997,Venezia,2-0,?,Perugia
Sun Sep 21 1997,Verona,2-1,?,Cagliari
Sun Sep 28 1997,Ancona,0-1,?,Venezia
Sun Sep 28 1997,C. Sangro,2-1,?,Ravenna
Sun Sep 28 1997,Cagliari,1-1,?,Foggia
Sun Sep 28 1997,Chievo,1-0,?,Reggiana
Sun Sep 28 1997,F. Andria,3-0,?,Lucchese
Sun Sep 28 1997,Padova,0-0,?,Salernitana
Sun Sep 28 1997,Perugia,2-1,?,Treviso
Sun Sep 28 1997,Pescara,1-1,?,Verona
Sun Sep 28 1997,Reggina,1-0,?,Monza
Sun Sep 28 1997,Torino,2-1,?,Genoa
Sun Oct 5 1997,Ancona,2-3,?,Reggina
Sun Oct 5 1997,Foggia,1-0,?,Pescara
Sun Oct 5 1997,Genoa,1-3,?,Cagliari
Sun Oct 5 1997,Lucchese,1-0,?,C. Sangro
