Date,Team 1,FT,HT,Team 2
Sat Aug 9 1997,Blackpool,1-0,?,Luton
Sat Aug 9 1997,Bristol Rvs,1-1,?,Plymouth
Sat Aug 9 1997,Chesterfield,3-1,?,Walsall
Sat Aug 9 1997,Fulham,1-0,?,Wrexham
Sat Aug 9 1997,Gillingham,0-0,?,Preston
Sat Aug 9 1997,Grimsby,1-1,?,Bristol City
Sat Aug 9 1997,Millwall,3-0,?,Brentford
Sat Aug 9 1997,Northampton,0-2,?,Bournemouth
Sat Aug 9 1997,Oldham,3-1,?,York
Sat Aug 9 1997,Southend,1-1,?,Carlisle
Sat Aug 9 1997,Watford,1-0,?,Burnley
Sat Aug 9 1997,Wigan,5-2,?,Wycombe
Sat Aug 16 1997,Bournemouth,1-0,?,Wigan
Sat Aug 16 1997,Brentford,0-0,?,Chesterfield
Sat Aug 16 1997,Bristol City,2-0,?,Blackpool
Sat Aug 16 1997,Burnley,0-0,?,Gillingham
Sat Aug 16 1997,Carlisle,0-2,?,Watford
Sat Aug 16 1997,Plymouth,2-2,?,Grimsby
Sat Aug 16 1997,Preston,2-1,?,Millwall
Sat Aug 16 1997,Walsall,1-1,?,Fulham
Sat Aug 16 1997,Wrexham,3-1,?,Oldham
Sat Aug 16 1997,Wycombe,0-0,?,Northampton
Sat Aug 16 1997,York,0-1,?,Bristol Rvs
Mon Aug 18 1997,Luton,1-0,?,Southend
Sat Aug 23 1997,Blackpool,2-4,?,Wycombe
Sat Aug 23 1997,Bristol Rvs,3-1,?,Carlisle
Sat Aug 23 1997,Chesterfield,3-2,?,Preston
Sat Aug 23 1997,Fulham,0-0,?,Luton
Sat Aug 23 1997,Gillingham,2-1,?,Walsall
Sat Aug 23 1997,Grimsby,0-0,?,Wrexham
Sat Aug 23 1997,Millwall,2-3,?,York
Sat Aug 23 1997,Northampton,2-1,?,Bristol City
Sat Aug 23 1997,Oldham,2-1,?,Bournemouth
Sat Aug 23 1997,Southend,1-0,?,Burnley
Sat Aug 23 1997,Watford,3-1,?,Brentford
Sat Aug 23 1997,Wigan,1-1,?,Plymouth
Sat Aug 30 1997,Bournemouth,2-0,?,Blackpool
Sat Aug 30 1997,Brentford,3-1,?,Grimsby
Sat Aug 30 1997,Bristol City,3-0,?,Wigan
Sat Aug 30 1997,Burnley,0-0,?,Bristol Rvs
Sat Aug 30 1997,Carlisle,0-2,?,Northampton
Sat Aug 30 1997,Luton,1-1,?,Oldham
Sat Aug 30 1997,Plymouth,1-1,?,Chesterfield
Sat Aug 30 1997,Preston,2-0,?,Watford
Sat Aug 30 1997,Walsall,3-1,?,Southend
Sat Aug 30 1997,Wycombe,2-0,?,Fulham
Sat Aug 30 1997,York,2-1,?,Gillingham
Tue Sep 2 1997,Bournemouth,1-1,?,Bristol Rvs
Tue Sep 2 1997,Brentford,2-0,?,Gillingham
Tue Sep 2 1997,Bristol City,0-2,?,Fulham
Tue Sep 2 1997,Burnley,0-0,?,Oldham
Tue Sep 2 1997,Carlisle,1-0,?,Wigan
Tue Sep 2 1997,Luton,0-2,?,Millwall
Tue Sep 2 1997,Plymouth,0-1,?,Watford
Tue Sep 2 1997,Preston,2-0,?,Grimsby
Tue Sep 2 1997,Walsall,0-2,?,Northampton
Tue Sep 2 1997,Wrexham,3-4,?,Blackpool
Tue Sep 2 1997,Wycombe,4-1,?,Southend
Tue Sep 2 1997,York,0-1,?,Chesterfield
Fri Sep 5 1997,Gillingham,2-1,?,Bournemouth
Fri Sep 5 1997,Southend,3-1,?,Brentford
Sun Sep 7 1997,Blackpool,2-1,?,Carlisle
Sun Sep 7 1997,Chesterfield,1-0,?,Burnley
Sun Sep 7 1997,Watford,2-1,?,Wycombe
Mon Sep 8 1997,Wigan,3-2,?,Wrexham
Tue Sep 9 1997,Bristol Rvs,2-0,?,Walsall
Tue Sep 9 1997,Fulham,2-0,?,Plymouth
Tue Sep 9 1997,Grimsby,0-0,?,York
Tue Sep 9 1997,Northampton,1-0,?,Luton
Tue Sep 9 1997,Oldham,1-0,?,Preston
Sat Sep 13 1997,Bournemouth,1-1,?,Luton
Sat Sep 13 1997,Bristol Rvs,1-2,?,Gillingham
Sat Sep 13 1997,Fulham,0-2,?,Grimsby
Sat Sep 13 1997,Millwall,3-1,?,Southend
Sat Sep 13 1997,Oldham,2-2,?,Northampton
Sat Sep 13 1997,Plymouth,0-0,?,Brentford
Sat Sep 13 1997,Preston,0-0,?,Walsall
Sat Sep 13 1997,Watford,2-1,?,Chesterfield
Sat Sep 13 1997,Wigan,3-0,?,Blackpool
Sat Sep 13 1997,Wrexham,2-1,?,Bristol City
Sat Sep 13 1997,Wycombe,1-4,?,Carlisle
Sat Sep 13 1997,York,3-1,?,Burnley
Fri Sep 19 1997,Brentford,1-1,?,Wycombe
Sat Sep 20 1997,Blackpool,2-2,?,Oldham
Sat Sep 20 1997,Bristol City,1-1,?,Bournemouth
Sat Sep 20 1997,Burnley,1-1,?,Preston
Sat Sep 20 1997,Carlisle,2-2,?,Plymouth
Sat Sep 20 1997,Chesterfield,0-0,?,Bristol Rvs
Sat Sep 20 1997,Gillingham,2-2,?,Watford
Sat Sep 20 1997,Grimsby,0-1,?,Millwall
Sat Sep 20 1997,Luton,2-5,?,Wrexham
Sat Sep 20 1997,Northampton,1-0,?,Wigan
Sat Sep 20 1997,Southend,1-0,?,Fulham
Sat Sep 20 1997,Walsall,2-0,?,York
Sat Sep 27 1997,Blackpool,3-0,?,Southend
Sat Sep 27 1997,Bournemouth,0-1,?,Grimsby
Sat Sep 27 1997,Brentford,2-1,?,Burnley
Sat Sep 27 1997,Bristol City,3-0,?,Luton
Sat Sep 27 1997,Carlisle,2-1,?,Gillingham
Sat Sep 27 1997,Northampton,2-0,?,Millwall
Sat Sep 27 1997,Oldham,4-4,?,Bristol Rvs
Sat Sep 27 1997,Plymouth,2-1,?,Walsall
Sat Sep 27 1997,Watford,1-1,?,York
Sat Sep 27 1997,Wigan,2-1,?,Fulham
Sat Sep 27 1997,Wrexham,0-0,?,Chesterfield
Sat Sep 27 1997,Wycombe,0-0,?,Preston
Sat Oct 4 1997,Bristol Rvs,1-0,?,Wrexham
Sat Oct 4 1997,Burnley,2-2,?,Wycombe
Sat Oct 4 1997,Chesterfield,1-1,?,Bournemouth
Sat Oct 4 1997,Fulham,3-1,?,Oldham
Sat Oct 4 1997,Gillingham,2-0,?,Bristol City
Sat Oct 4 1997,Grimsby,2-1,?,Wigan
Sat Oct 4 1997,Luton,0-4,?,Watford
Sat Oct 4 1997,Millwall,2-1,?,Blackpool
Sat Oct 4 1997,Preston,2-1,?,Brentford
Sat Oct 4 1997,Southend,0-0,?,Northampton
Sat Oct 4 1997,Walsall,3-1,?,Carlisle
Sat Oct 4 1997,York,1-0,?,Plymouth
Sat Oct 11 1997,Burnley,3-1,?,Carlisle
Sat Oct 11 1997,Chesterfield,2-3,?,Wigan
Sat Oct 11 1997,Fulham,1-0,?,Blackpool
Sat Oct 11 1997,Gillingham,1-0,?,Wycombe
Sat Oct 11 1997,Grimsby,1-0,?,Northampton
Sat Oct 11 1997,Luton,3-0,?,Plymouth
Sat Oct 11 1997,Millwall,2-1,?,Oldham
Sat Oct 11 1997,Preston,0-1,?,Bournemouth
Sat Oct 11 1997,Southend,0-2,?,Bristol City
Sat Oct 11 1997,Walsall,3-0,?,Wrexham
Sat Oct 11 1997,York,3-1,?,Brentford
Tue Oct 14 1997,Bristol Rvs,1-2,?,Watford
Fri Oct 17 1997,Bristol City,2-1,?,York
Fri Oct 17 1997,Carlisle,0-2,?,Preston
Sat Oct 18 1997,Blackpool,2-2,?,Grimsby
Sat Oct 18 1997,Bournemouth,2-1,?,Fulham
Sat Oct 18 1997,Brentford,3-0,?,Walsall
Sat Oct 18 1997,Northampton,2-1,?,Gillingham
Sat Oct 18 1997,Oldham,2-0,?,Chesterfield
Sat Oct 18 1997,Plymouth,2-3,?,Southend
Sat Oct 18 1997,Watford,0-1,?,Millwall
Sat Oct 18 1997,Wigan,1-1,?,Luton
Sat Oct 18 1997,Wrexham,0-0,?,Burnley
Sat Oct 18 1997,Wycombe,1-0,?,Bristol Rvs
Tue Oct 21 1997,Blackpool,2-1,?,Chesterfield
Tue Oct 21 1997,Bournemouth,0-0,?,Millwall
Tue Oct 21 1997,Brentford,2-3,?,Bristol Rvs
Tue Oct 21 1997,Bristol City,2-1,?,Preston
Tue Oct 21 1997,Carlisle,0-1,?,Luton
Tue Oct 21 1997,Northampton,1-1,?,York
Tue Oct 21 1997,Oldham,2-0,?,Grimsby
Tue Oct 21 1997,Plymouth,2-2,?,Burnley
Tue Oct 21 1997,Watford,2-0,?,Fulham
Tue Oct 21 1997,Wigan,1-4,?,Gillingham
Tue Oct 21 1997,Wrexham,3-1,?,Southend
Tue Oct 21 1997,Wycombe,4-2,?,Walsall
Sat Oct 25 1997,Bristol Rvs,0-3,?,Blackpool
Sat Oct 25 1997,Burnley,2-2,?,Bournemouth
Sat Oct 25 1997,Chesterfield,1-0,?,Wycombe
Sat Oct 25 1997,Fulham,1-1,?,Northampton
Sat Oct 25 1997,Gillingham,2-1,?,Plymouth
Sat Oct 25 1997,Grimsby,0-1,?,Watford
Sat Oct 25 1997,Luton,2-0,?,Brentford
Sat Oct 25 1997,Millwall,1-1,?,Wigan
Sat Oct 25 1997,Preston,0-1,?,Wrexham
Sat Oct 25 1997,Southend,1-1,?,Oldham
Sat Oct 25 1997,Walsall,0-0,?,Bristol City
Sat Oct 25 1997,York,4-3,?,Carlisle
Wed Oct 29 1997,Millwall,0-2,?,Bristol City
Sat Nov 1 1997,Bournemouth,0-0,?,Brentford
Sat Nov 1 1997,Bristol City,1-0,?,Oldham
Sat Nov 1 1997,Burnley,2-1,?,Walsall
Sat Nov 1 1997,Carlisle,2-2,?,Wrexham
Sat Nov 1 1997,Fulham,1-1,?,Chesterfield
Sat Nov 1 1997,Gillingham,1-3,?,Millwall
Sat Nov 1 1997,Grimsby,5-1,?,Southend
Sat Nov 1 1997,Northampton,1-1,?,Bristol Rvs
Sat Nov 1 1997,Preston,0-1,?,Plymouth
Sat Nov 1 1997,Watford,4-1,?,Blackpool
Sat Nov 1 1997,Wigan,1-1,?,York
Sat Nov 1 1997,Wycombe,2-2,?,Luton
Tue Nov 4 1997,Blackpool,1-1,?,Northampton
Tue Nov 4 1997,Brentford,0-1,?,Carlisle
Tue Nov 4 1997,Bristol Rvs,1-2,?,Bristol City
Tue Nov 4 1997,Chesterfield,1-1,?,Gillingham
Tue Nov 4 1997,Luton,2-3,?,Burnley
Tue Nov 4 1997,Millwall,1-1,?,Fulham
Tue Nov 4 1997,Oldham,3-1,?,Wigan
Tue Nov 4 1997,Plymouth,4-2,?,Wycombe
Tue Nov 4 1997,Southend,0-3,?,Watford
Tue Nov 4 1997,Walsall,0-0,?,Grimsby
Tue Nov 4 1997,Wrexham,2-1,?,Bournemouth
Tue Nov 4 1997,York,1-0,?,Preston
Fri Nov 7 1997,Oldham,3-1,?,Gillingham
Sat Nov 8 1997,Blackpool,2-1,?,Burnley
Sat Nov 8 1997,Brentford,1-4,?,Bristol City
Sat Nov 8 1997,Bristol Rvs,2-3,?,Fulham
Sat Nov 8 1997,Chesterfield,1-0,?,Grimsby
Sat Nov 8 1997,Luton,1-3,?,Preston
Sat Nov 8 1997,Millwall,1-1,?,Carlisle
Sat Nov 8 1997,Plymouth,3-0,?,Bournemouth
Sat Nov 8 1997,Southend,1-0,?,Wigan
Sat Nov 8 1997,Walsall,0-0,?,Watford
Sat Nov 8 1997,Wrexham,1-0,?,Northampton
Sat Nov 8 1997,York,2-0,?,Wycombe
Tue Nov 18 1997,Bournemouth,2-1,?,Southend
Tue Nov 18 1997,Bristol City,2-1,?,Plymouth
Tue Nov 18 1997,Burnley,1-2,?,Millwall
Tue Nov 18 1997,Carlisle,0-2,?,Chesterfield
Tue Nov 18 1997,Fulham,1-1,?,York
Tue Nov 18 1997,Gillingham,1-1,?,Blackpool
Tue Nov 18 1997,Northampton,4-0,?,Brentford
Tue Nov 18 1997,Preston,1-2,?,Bristol Rvs
Tue Nov 18 1997,Watford,2-1,?,Oldham
Tue Nov 18 1997,Wycombe,0-0,?,Wrexham
Fri Nov 21 1997,Fulham,3-0,?,Gillingham
Sat Nov 22 1997,Blackpool,1-0,?,York
Sat Nov 22 1997,Bournemouth,3-2,?,Carlisle
Sat Nov 22 1997,Bristol City,3-1,?,Wycombe
Sat Nov 22 1997,Grimsby,4-1,?,Burnley
Sat Nov 22 1997,Luton,0-1,?,Walsall
Sat Nov 22 1997,Millwall,1-1,?,Chesterfield
Sat Nov 22 1997,Northampton,0-1,?,Watford
