Date,Team 1,FT,HT,Team 2
Sat Aug 30 1997,Real Madrid,1-1,0-1,Ath Madrid
Sun Aug 31 1997,Ath Bilbao,1-3,1-3,Espanol
Sun Aug 31 1997,Barcelona,3-0,1-0,Sociedad
Sun Aug 31 1997,Celta,2-1,0-0,Zaragoza
Sun Aug 31 1997,Compostela,2-0,1-0,Sp Gijon
Sun Aug 31 1997,Mallorca,2-1,1-0,Valencia
Sun Aug 31 1997,Oviedo,2-0,2-0,Merida
Sun Aug 31 1997,Santander,1-0,0-0,Salamanca
Sun Aug 31 1997,Tenerife,0-0,0-0,La Coruna
Mon Sep 1 1997,Valladolid,1-3,1-0,Betis
Sat Sep 6 1997,Ath Madrid,5-0,2-0,Valladolid
Sat Sep 6 1997,Betis,1-1,0-0,Ath Bilbao
Sun Sep 7 1997,Espanol,1-1,0-0,Celta
Sun Sep 7 1997,La Coruna,1-1,0-1,Mallorca
Sun Sep 7 1997,Merida,3-3,0-3,Compostela
Sun Sep 7 1997,Salamanca,0-2,0-2,Real Madrid
Sun Sep 7 1997,Sociedad,1-0,1-0,Santander
Sun Sep 7 1997,Sp Gijon,0-2,0-1,Tenerife
Sun Sep 7 1997,Zaragoza,3-3,0-2,Oviedo
Mon Sep 8 1997,Valencia,0-3,0-2,Barcelona
Sat Sep 13 1997,Ath Bilbao,1-0,1-0,Ath Madrid
Sat Sep 13 1997,Barcelona,2-1,1-0,La Coruna
Sat Sep 13 1997,Real Madrid,2-0,1-0,Sociedad
Sat Sep 13 1997,Valladolid,1-2,1-0,Salamanca
Sun Sep 14 1997,Celta,2-0,1-0,Betis
Sun Sep 14 1997,Compostela,1-2,0-1,Tenerife
Sun Sep 14 1997,Merida,0-1,0-1,Zaragoza
Sun Sep 14 1997,Oviedo,1-1,0-1,Espanol
Sun Sep 14 1997,Santander,2-1,2-1,Valencia
Mon Sep 15 1997,Mallorca,6-2,2-1,Sp Gijon
Sun Sep 28 1997,Ath Madrid,3-3,0-1,Celta
Sun Sep 28 1997,Betis,1-1,1-1,Oviedo
Sun Sep 28 1997,La Coruna,4-1,2-1,Santander
Sun Sep 28 1997,Salamanca,0-0,0-0,Ath Bilbao
Sun Sep 28 1997,Sociedad,3-0,1-0,Valladolid
Sun Sep 28 1997,Sp Gijon,1-4,1-2,Barcelona
Sun Sep 28 1997,Tenerife,1-4,1-2,Mallorca
Sun Sep 28 1997,Valencia,0-2,0-0,Real Madrid
Sun Sep 28 1997,Zaragoza,2-2,0-0,Compostela
Mon Sep 29 1997,Espanol,0-0,0-0,Merida
Sat Oct 4 1997,Ath Bilbao,1-1,1-0,Sociedad
Sat Oct 4 1997,Zaragoza,1-1,0-0,Espanol
Sun Oct 5 1997,Barcelona,3-2,2-2,Tenerife
Sun Oct 5 1997,Celta,4-1,3-0,Salamanca
Sun Oct 5 1997,Compostela,2-2,2-1,Mallorca
Sun Oct 5 1997,Oviedo,0-2,0-2,Ath Madrid
Sun Oct 5 1997,Real Madrid,0-0,0-0,La Coruna
Sun Oct 5 1997,Santander,4-1,2-0,Sp Gijon
Sun Oct 5 1997,Valladolid,0-3,0-2,Valencia
Mon Oct 6 1997,Merida,1-3,1-1,Betis
Tue Oct 14 1997,Mallorca,0-1,0-1,Barcelona
Wed Oct 15 1997,Ath Madrid,4-0,1-0,Merida
Wed Oct 15 1997,Betis,3-3,2-1,Zaragoza
Wed Oct 15 1997,Espanol,1-0,0-0,Compostela
Wed Oct 15 1997,La Coruna,1-3,1-3,Valladolid
Wed Oct 15 1997,Salamanca,0-2,0-0,Oviedo
Wed Oct 15 1997,Sociedad,2-1,0-0,Celta
Wed Oct 15 1997,Sp Gijon,0-2,0-1,Real Madrid
Wed Oct 15 1997,Tenerife,2-2,1-1,Santander
Wed Oct 15 1997,Valencia,1-1,1-0,Ath Bilbao
Sat Oct 18 1997,Ath Bilbao,1-1,0-0,La Coruna
Sat Oct 18 1997,Compostela,2-2,1-0,Barcelona
Sat Oct 18 1997,Real Madrid,3-0,1-0,Tenerife
Sat Oct 18 1997,Valladolid,1-1,0-0,Sp Gijon
Sat Oct 18 1997,Zaragoza,1-5,0-3,Ath Madrid
Sun Oct 19 1997,Celta,1-0,1-0,Valencia
Sun Oct 19 1997,Espanol,5-0,1-0,Betis
Sun Oct 19 1997,Merida,1-0,1-0,Salamanca
Sun Oct 19 1997,Oviedo,0-5,0-2,Sociedad
Sun Oct 19 1997,Santander,0-1,0-1,Mallorca
Sat Oct 25 1997,La Coruna,1-1,1-1,Celta
Sun Oct 26 1997,Ath Madrid,0-2,0-1,Espanol
Sun Oct 26 1997,Barcelona,2-0,0-0,Santander
Sun Oct 26 1997,Betis,1-0,1-0,Compostela
Sun Oct 26 1997,Salamanca,1-2,1-1,Zaragoza
Sun Oct 26 1997,Sociedad,2-1,1-0,Merida
Sun Oct 26 1997,Sp Gijon,1-2,0-1,Ath Bilbao
Sun Oct 26 1997,Tenerife,1-0,0-0,Valladolid
Sun Oct 26 1997,Valencia,1-1,1-0,Oviedo
Mon Oct 27 1997,Mallorca,0-0,0-0,Real Madrid
Sat Nov 1 1997,Ath Bilbao,3-0,1-0,Tenerife
Sat Nov 1 1997,Betis,2-3,1-2,Ath Madrid
Sat Nov 1 1997,Real Madrid,2-3,0-1,Barcelona
Sat Nov 1 1997,Valladolid,0-0,0-0,Mallorca
Sun Nov 2 1997,Celta,1-0,0-0,Sp Gijon
Sun Nov 2 1997,Compostela,3-1,2-1,Santander
Sun Nov 2 1997,Espanol,3-0,1-0,Salamanca
Sun Nov 2 1997,Oviedo,1-1,0-0,La Coruna
Sun Nov 2 1997,Zaragoza,0-0,0-0,Sociedad
Mon Nov 3 1997,Merida,1-0,0-0,Valencia
Sat Nov 8 1997,Santander,1-2,0-0,Real Madrid
Sun Nov 9 1997,Ath Madrid,3-1,2-0,Compostela
Sun Nov 9 1997,Barcelona,1-2,0-1,Valladolid
Sun Nov 9 1997,La Coruna,0-1,0-0,Merida
Sun Nov 9 1997,Mallorca,4-0,3-0,Ath Bilbao
Sun Nov 9 1997,Salamanca,0-0,0-0,Betis
Sun Nov 9 1997,Sociedad,2-0,1-0,Espanol
Sun Nov 9 1997,Sp Gijon,1-2,1-1,Oviedo
Sun Nov 9 1997,Tenerife,1-3,0-1,Celta
Sun Nov 9 1997,Valencia,2-1,1-0,Zaragoza
Tue Nov 11 1997,Ath Madrid,1-1,0-0,Salamanca
Wed Nov 12 1997,Betis,0-0,0-0,Sociedad
Wed Nov 12 1997,Celta,1-0,0-0,Mallorca
Wed Nov 12 1997,Compostela,2-3,0-1,Real Madrid
Wed Nov 12 1997,Espanol,3-0,2-0,Valencia
Wed Nov 12 1997,Merida,1-0,0-0,Sp Gijon
Wed Nov 12 1997,Oviedo,1-0,0-0,Tenerife
Wed Nov 12 1997,Valladolid,0-0,0-0,Santander
Wed Nov 12 1997,Zaragoza,1-2,0-1,La Coruna
Thu Nov 13 1997,Ath Bilbao,3-0,1-0,Barcelona
Sat Nov 15 1997,Sociedad,0-0,0-0,Ath Madrid
Sun Nov 16 1997,Barcelona,3-2,1-1,Celta
Sun Nov 16 1997,La Coruna,1-1,1-1,Espanol
Sun Nov 16 1997,Mallorca,1-1,0-0,Oviedo
Sun Nov 16 1997,Salamanca,0-1,0-0,Compostela
Sun Nov 16 1997,Santander,0-0,0-0,Ath Bilbao
Sun Nov 16 1997,Sp Gijon,2-3,0-2,Zaragoza
Sun Nov 16 1997,Tenerife,1-1,1-0,Merida
Sun Nov 16 1997,Valencia,1-0,1-0,Betis
Mon Nov 17 1997,Real Madrid,3-1,2-1,Valladolid
Sat Nov 22 1997,Ath Bilbao,1-1,1-0,Real Madrid
Sat Nov 22 1997,Ath Madrid,3-1,1-0,Valencia
Sat Nov 22 1997,Oviedo,1-0,0-0,Barcelona
Sun Nov 23 1997,Betis,1-0,0-0,La Coruna
Sun Nov 23 1997,Celta,1-2,1-0,Santander
Sun Nov 23 1997,Compostela,0-0,0-0,Valladolid
Sun Nov 23 1997,Merida,0-0,0-0,Mallorca
Sun Nov 23 1997,Salamanca,0-0,0-0,Sociedad
Sun Nov 23 1997,Zaragoza,1-0,0-0,Tenerife
Mon Nov 24 1997,Espanol,1-1,1-0,Sp Gijon
Sat Nov 29 1997,Sp Gijon,2-3,2-2,Betis
Sun Nov 30 1997,La Coruna,2-2,1-1,Ath Madrid
Sun Nov 30 1997,Mallorca,0-2,0-1,Zaragoza
Sun Nov 30 1997,Real Madrid,3-1,1-0,Celta
Sun Nov 30 1997,Santander,0-0,0-0,Oviedo
Sun Nov 30 1997,Sociedad,5-1,3-1,Compostela
Sun Nov 30 1997,Tenerife,0-0,0-0,Espanol
Sun Nov 30 1997,Valencia,0-1,0-0,Salamanca
Sun Nov 30 1997,Valladolid,3-0,1-0,Ath Bilbao
Mon Dec 1 1997,Barcelona,3-1,1-0,Merida
