Date,Team 1,FT,HT,Team 2
Sat Aug 9 1997,Barnsley,1-2,1-0,West Ham
Sat Aug 9 1997,Blackburn,1-0,1-0,Derby
Sat Aug 9 1997,Coventry,3-2,1-1,Chelsea
Sat Aug 9 1997,Everton,1-2,0-1,Crystal Palace
Sat Aug 9 1997,Leeds,1-1,1-1,Arsenal
Sat Aug 9 1997,Leicester,1-0,1-0,Aston Villa
Sat Aug 9 1997,Newcastle,2-1,1-1,Sheffield Weds
Sat Aug 9 1997,Southampton,0-1,0-1,Bolton
Sat Aug 9 1997,Wimbledon,1-1,0-0,Liverpool
Sun Aug 10 1997,Tottenham,0-2,0-0,Man United
Mon Aug 11 1997,Arsenal,2-0,1-0,Coventry
Tue Aug 12 1997,Crystal Palace,0-1,0-0,Barnsley
Wed Aug 13 1997,Aston Villa,0-4,0-3,Blackburn
Wed Aug 13 1997,Liverpool,1-2,0-1,Leicester
Wed Aug 13 1997,Man United,1-0,0-0,Southampton
Wed Aug 13 1997,Sheffield Weds,1-3,0-2,Leeds
Wed Aug 13 1997,West Ham,2-1,1-0,Tottenham
Sat Aug 23 1997,Blackburn,1-1,0-0,Liverpool
Sat Aug 23 1997,Coventry,2-2,2-0,Bolton
Sat Aug 23 1997,Everton,2-1,0-1,West Ham
Sat Aug 23 1997,Leeds,0-2,0-1,Crystal Palace
Sat Aug 23 1997,Leicester,0-0,0-0,Man United
Sat Aug 23 1997,Newcastle,1-0,1-0,Aston Villa
Sat Aug 23 1997,Southampton,1-3,1-1,Arsenal
Sat Aug 23 1997,Tottenham,1-0,1-0,Derby
Sat Aug 23 1997,Wimbledon,1-1,1-0,Sheffield Weds
Sun Aug 24 1997,Barnsley,0-6,0-3,Chelsea
Mon Aug 25 1997,Blackburn,7-2,5-1,Sheffield Weds
Tue Aug 26 1997,Leeds,0-2,0-1,Liverpool
Wed Aug 27 1997,Barnsley,2-1,1-1,Bolton
Wed Aug 27 1997,Coventry,1-1,1-0,West Ham
Wed Aug 27 1997,Everton,0-2,0-1,Man United
Wed Aug 27 1997,Leicester,3-3,0-1,Arsenal
Wed Aug 27 1997,Southampton,1-0,0-0,Crystal Palace
Wed Aug 27 1997,Tottenham,3-2,1-1,Aston Villa
Wed Aug 27 1997,Wimbledon,0-2,0-0,Chelsea
Sat Aug 30 1997,Arsenal,0-0,0-0,Tottenham
Sat Aug 30 1997,Aston Villa,1-0,0-0,Leeds
Sat Aug 30 1997,Chelsea,4-2,4-1,Southampton
Sat Aug 30 1997,Crystal Palace,1-2,0-2,Blackburn
