Date,Team 1,FT,HT,Team 2
Sun Aug 3 1997,Ankaragucu,0-0,?,Galatasaray
Sun Aug 3 1997,Besiktas,2-1,?,Sekerspor
Sun Aug 3 1997,Bursaspor,1-0,?,Altay
Sun Aug 3 1997,Dardanelspor,1-1,?,Istanbulspor
Sun Aug 3 1997,Fenerbahce,1-0,?,Gaziantepspor
Sun Aug 3 1997,Genclerbirligi,0-0,?,Antalyaspor
Sun Aug 3 1997,Karabukspor,3-0,?,Kayseri
Sun Aug 3 1997,Kocaelispor,1-3,?,Trabzonspor
Sun Aug 3 1997,Samsunspor,2-0,?,Vanspor
Sun Aug 10 1997,Altay,1-0,?,Kocaelispor
Sun Aug 10 1997,Galatasaray,4-0,?,Bursaspor
Sun Aug 10 1997,Gaziantepspor,1-3,?,Antalyaspor
Sun Aug 10 1997,Genclerbirligi,2-2,?,Besiktas
Sun Aug 10 1997,Istanbulspor,2-1,?,Karabukspor
Sun Aug 10 1997,Kayseri,1-1,?,Ankaragucu
Sun Aug 10 1997,Samsunspor,0-2,?,Fenerbahce
Sun Aug 10 1997,Sekerspor,1-4,?,Dardanelspor
Sun Aug 10 1997,Trabzonspor,2-0,?,Vanspor
Sun Aug 24 1997,Altay,3-2,?,Vanspor
Sun Aug 24 1997,Ankaragucu,0-5,?,Istanbulspor
Sun Aug 24 1997,Besiktas,2-1,?,Gaziantepspor
Sun Aug 24 1997,Bursaspor,1-0,?,Kayseri
Sun Aug 24 1997,Dardanelspor,1-1,?,Karabukspor
Sun Aug 24 1997,Fenerbahce,1-3,?,Trabzonspor
Sun Aug 24 1997,Kocaelispor,1-1,?,Galatasaray
Sun Aug 24 1997,Samsunspor,2-2,?,Antalyaspor
Sun Aug 24 1997,Sekerspor,0-0,?,Genclerbirligi
Sun Aug 31 1997,Altay,0-2,?,Fenerbahce
Sun Aug 31 1997,Galatasaray,6-2,?,Vanspor
Sun Aug 31 1997,Gaziantepspor,1-1,?,Sekerspor
Sun Aug 31 1997,Genclerbirligi,3-0,?,Dardanelspor
Sun Aug 31 1997,Istanbulspor,1-1,?,Bursaspor
Sun Aug 31 1997,Karabukspor,1-0,?,Ankaragucu
Sun Aug 31 1997,Kayseri,2-1,?,Kocaelispor
Sun Aug 31 1997,Samsunspor,0-0,?,Besiktas
Sun Aug 31 1997,Trabzonspor,2-2,?,Antalyaspor
Sun Sep 7 1997,Altay,0-3,?,Antalyaspor
Sun Sep 7 1997,Besiktas,3-0,?,Trabzonspor
Sun Sep 7 1997,Bursaspor,4-0,?,Karabukspor
Sun Sep 7 1997,Dardanelspor,1-1,?,Ankaragucu
Sun Sep 7 1997,Fenerbahce,3-1,?,Galatasaray
Sun Sep 7 1997,Genclerbirligi,0-1,?,Gaziantepspor
Sun Sep 7 1997,Kayseri,1-1,?,Vanspor
Sun Sep 7 1997,Kocaelispor,3-0,?,Istanbulspor
Sun Sep 7 1997,Sekerspor,2-1,?,Samsunspor
Sun Sep 14 1997,Altay,1-2,?,Besiktas
Sun Sep 14 1997,Ankaragucu,1-2,?,Bursaspor
Sun Sep 14 1997,Galatasaray,2-1,?,Antalyaspor
Sun Sep 14 1997,Gaziantepspor,2-2,?,Dardanelspor
Sun Sep 14 1997,Istanbulspor,6-3,?,Vanspor
Sun Sep 14 1997,Karabukspor,1-0,?,Kocaelispor
Sun Sep 14 1997,Kayseri,0-3,?,Fenerbahce
Sun Sep 14 1997,Samsunspor,3-1,?,Genclerbirligi
Sun Sep 14 1997,Trabzonspor,6-3,?,Sekerspor
Sun Sep 21 1997,Fenerbahce,3-0,?,Istanbulspor
Sun Sep 21 1997,Genclerbirligi,0-1,?,Trabzonspor
Sun Sep 21 1997,Sekerspor,0-0,?,Altay
Mon Sep 22 1997,Besiktas,2-1,?,Galatasaray
Mon Sep 22 1997,Dardanelspor,0-0,?,Bursaspor
Mon Sep 22 1997,Gaziantepspor,2-0,?,Samsunspor
Mon Sep 22 1997,Kayseri,3-1,?,Antalyaspor
Mon Sep 22 1997,Kocaelispor,2-0,?,Ankaragucu
Mon Sep 22 1997,Vanspor,0-1,?,Karabukspor
Sun Sep 28 1997,Altay,0-0,?,Genclerbirligi
Sun Sep 28 1997,Ankaragucu,2-0,?,Vanspor
Sun Sep 28 1997,Bursaspor,1-2,?,Kocaelispor
Sun Sep 28 1997,Galatasaray,4-1,?,Sekerspor
Sun Sep 28 1997,Istanbulspor,5-2,?,Antalyaspor
Sun Sep 28 1997,Karabukspor,1-2,?,Fenerbahce
Sun Sep 28 1997,Kayseri,1-0,?,Besiktas
Sun Sep 28 1997,Samsunspor,3-0,?,Dardanelspor
Sun Sep 28 1997,Trabzonspor,1-0,?,Gaziantepspor
Sun Oct 5 1997,Besiktas,0-0,?,Istanbulspor
Sun Oct 5 1997,Dardanelspor,2-0,?,Kocaelispor
Sun Oct 5 1997,Fenerbahce,0-0,?,Ankaragucu
Sun Oct 5 1997,Gaziantepspor,3-0,?,Altay
Sun Oct 5 1997,Genclerbirligi,3-2,?,Galatasaray
Sun Oct 5 1997,Karabukspor,3-0,?,Antalyaspor
Sun Oct 5 1997,Samsunspor,2-1,?,Trabzonspor
Sun Oct 5 1997,Sekerspor,0-1,?,Kayseri
Sun Oct 5 1997,Vanspor,1-1,?,Bursaspor
Sun Oct 19 1997,Altay,2-5,?,Samsunspor
Sun Oct 19 1997,Ankaragucu,2-0,?,Antalyaspor
Sun Oct 19 1997,Bursaspor,1-1,?,Fenerbahce
Sun Oct 19 1997,Galatasaray,1-0,?,Gaziantepspor
Sun Oct 19 1997,Istanbulspor,4-1,?,Sekerspor
Sun Oct 19 1997,Karabukspor,0-5,?,Besiktas
Sun Oct 19 1997,Kayseri,2-0,?,Genclerbirligi
Sun Oct 19 1997,Kocaelispor,4-2,?,Vanspor
Sun Oct 19 1997,Trabzonspor,0-2,?,Dardanelspor
Sun Nov 2 1997,Besiktas,1-0,?,Ankaragucu
Sun Nov 2 1997,Bursaspor,4-1,?,Antalyaspor
Sun Nov 2 1997,Dardanelspor,2-0,?,Vanspor
Sun Nov 2 1997,Fenerbahce,2-0,?,Kocaelispor
Sun Nov 2 1997,Gaziantepspor,3-2,?,Kayseri
Sun Nov 2 1997,Genclerbirligi,1-0,?,Istanbulspor
Sun Nov 2 1997,Samsunspor,0-2,?,Galatasaray
Sun Nov 2 1997,Sekerspor,1-0,?,Karabukspor
Sun Nov 2 1997,Trabzonspor,3-0,?,Altay
Sun Nov 9 1997,Altay,1-0,?,Dardanelspor
Sun Nov 9 1997,Ankaragucu,1-1,?,Sekerspor
Sun Nov 9 1997,Bursaspor,2-1,?,Besiktas
Sun Nov 9 1997,Galatasaray,2-2,?,Trabzonspor
Sun Nov 9 1997,Istanbulspor,4-1,?,Gaziantepspor
Sun Nov 9 1997,Karabukspor,1-0,?,Genclerbirligi
Sun Nov 9 1997,Kayseri,0-1,?,Samsunspor
Sun Nov 9 1997,Kocaelispor,2-1,?,Antalyaspor
Sun Nov 9 1997,Vanspor,0-1,?,Fenerbahce
Sun Nov 16 1997,Altay,4-5,?,Galatasaray
Sun Nov 16 1997,Besiktas,1-1,?,Kocaelispor
Sun Nov 16 1997,Dardanelspor,0-1,?,Fenerbahce
Sun Nov 16 1997,Gaziantepspor,2-2,?,Karabukspor
Sun Nov 16 1997,Genclerbirligi,1-2,?,Ankaragucu
Sun Nov 16 1997,Samsunspor,0-0,?,Istanbulspor
Sun Nov 16 1997,Sekerspor,3-1,?,Bursaspor
Sun Nov 16 1997,Trabzonspor,2-0,?,Kayseri
Sun Nov 16 1997,Vanspor,0-3,?,Antalyaspor
Sun Nov 23 1997,Ankaragucu,2-0,?,Gaziantepspor
Sun Nov 23 1997,Bursaspor,2-1,?,Genclerbirligi
Sun Nov 23 1997,Fenerbahce,2-1,?,Antalyaspor
Sun Nov 23 1997,Galatasaray,1-0,?,Dardanelspor
Sun Nov 23 1997,Istanbulspor,0-0,?,Trabzonspor
Sun Nov 23 1997,Karabukspor,2-1,?,Samsunspor
Sun Nov 23 1997,Kayseri,1-1,?,Altay
Sun Nov 23 1997,Kocaelispor,3-0,?,Sekerspor
Sun Nov 23 1997,Vanspor,1-7,?,Besiktas
Sun Dec 7 1997,Altay,1-3,?,Istanbulspor
Sun Dec 7 1997,Antalyaspor,0-0,?,Dardanelspor
Sun Dec 7 1997,Besiktas,2-2,?,Fenerbahce
Sun Dec 7 1997,Gaziantepspor,1-2,?,Bursaspor
Sun Dec 7 1997,Genclerbirligi,0-0,?,Kocaelispor
Sun Dec 7 1997,Kayseri,1-2,?,Galatasaray
Sun Dec 7 1997,Samsunspor,0-2,?,Ankaragucu
Sun Dec 7 1997,Sekerspor,1-1,?,Vanspor
Sun Dec 7 1997,Trabzonspor,2-0,?,Karabukspor
Sun Dec 14 1997,Ankaragucu,1-3,?,Trabzonspor
Sun Dec 14 1997,Antalyaspor,3-3,?,Besiktas
Sun Dec 14 1997,Bursaspor,2-3,?,Samsunspor
Sun Dec 14 1997,Dardanelspor,3-0,?,Kayseri
Sun Dec 14 1997,Fenerbahce,7-0,?,Sekerspor
Sun Dec 14 1997,Istanbulspor,2-1,?,Galatasaray
Sun Dec 14 1997,Karabukspor,1-1,?,Altay
Sun Dec 14 1997,Kocaelispor,1-1,?,Gaziantepspor
Sun Dec 14 1997,Vanspor,0-0,?,Genclerbirligi
Sun Dec 21 1997,Altay,3-0,?,Ankaragucu
Sun Dec 21 1997,Besiktas,1-2,?,Dardanelspor
Sun Dec 21 1997,Galatasaray,3-0,?,Karabukspor
Sun Dec 21 1997,Gaziantepspor,0-0,?,Vanspor
Sun Dec 21 1997,Genclerbirligi,3-0,?,Fenerbahce
Sun Dec 21 1997,Kayseri,0-0,?,Istanbulspor
Sun Dec 21 1997,Samsunspor,1-1,?,Kocaelispor
Sun Dec 21 1997,Sekerspor,2-1,?,Antalyaspor
Sun Dec 21 1997,Trabzonspor,1-0,?,Bursaspor
Sun Jan 18 1998,Altay,2-1,?,Bursaspor
Sun Jan 18 1998,Antalyaspor,2-1,?,Genclerbirligi
Sun Jan 18 1998,Galatasaray,2-1,?,Ankaragucu
