Round,Date,Team 1,FT,HT,Team 2
?,(Fri) 11 Aug 2017 (32),İstanbul Başakşehir (1),1-0,1-0,Bursaspor (1)
?,(Sat) 12 Aug 2017 (32),Akhisar Belediyespor (1),1-0,0-0,Sivasspor (1)
?,(Sat) 12 Aug 2017 (32),Alanyaspor (1),1-3,1-2,Kasımpaşa İstanbul SK (1)
?,(Sat) 12 Aug 2017 (32),Gençlerbirliği Ankara SK (1),1-1,1-1,Kardemir Karabükspor (1)
?,(Sat) 12 Aug 2017 (32),Göztepe Izmir (1),2-2,1-1,Fenerbahçe İstanbul SK (1)
?,(Sun) 13 Aug 2017 (32),Beşiktaş İstanbul JK (1),2-0,1-0,Antalyaspor (1)
?,(Sun) 13 Aug 2017 (32),Trabzonspor AŞ (1),2-1,1-1,Konyaspor (1)
?,(Sun) 13 Aug 2017 (32),Yeni Malatyaspor (1),3-1,1-0,Osmanlıspor Ankara (1)
?,(Mon) 14 Aug 2017 (33),Galatasaray İstanbul AŞ (1),4-1,3-1,Kayserispor (1)
?,(Fri) 18 Aug 2017 (33),Kasımpaşa İstanbul SK (2),2-2,1-2,Beşiktaş İstanbul JK (2)
?,(Sat) 19 Aug 2017 (33),Bursaspor (2),3-2,2-0,Alanyaspor (2)
?,(Sat) 19 Aug 2017 (33),Kardemir Karabükspor (2),3-1,2-1,İstanbul Başakşehir (2)
?,(Sat) 19 Aug 2017 (33),Osmanlıspor Ankara (2),1-3,0-2,Galatasaray İstanbul AŞ (2)
?,(Sat) 19 Aug 2017 (33),Sivasspor (2),2-0,1-0,Yeni Malatyaspor (2)
?,(Sun) 20 Aug 2017 (33),Antalyaspor (2),2-2,1-1,Akhisar Belediyespor (2)
?,(Sun) 20 Aug 2017 (33),Fenerbahçe İstanbul SK (2),2-2,1-1,Trabzonspor AŞ (2)
?,(Sun) 20 Aug 2017 (33),Kayserispor (2),1-0,1-0,Göztepe Izmir (2)
?,(Mon) 21 Aug 2017 (34),Konyaspor (2),3-0,2-0,Gençlerbirliği Ankara SK (2)
?,(Fri) 25 Aug 2017 (34),Alanyaspor (3),1-1,0-1,Kardemir Karabükspor (3)
?,(Fri) 25 Aug 2017 (34),Galatasaray İstanbul AŞ (3),3-0,1-0,Sivasspor (3)
?,(Sat) 26 Aug 2017 (34),Beşiktaş İstanbul JK (3),2-1,1-1,Bursaspor (3)
