Date,Team 1,FT,HT,Team 2
Fri Aug 25 2017,Parma,1-0,1-0,Cremonese
Sat Aug 26 2017,Avellino,2-1,0-1,Brescia
Sat Aug 26 2017,Carpi,1-0,1-0,Novara
Sat Aug 26 2017,Cittadella,3-2,3-1,Ascoli
Sat Aug 26 2017,Palermo,2-0,1-0,Spezia
Sat Aug 26 2017,Pro Vercelli,0-2,0-1,Frosinone
Sat Aug 26 2017,Ternana,1-1,1-1,Empoli
Sat Aug 26 2017,Venezia,0-0,0-0,Salernitana
Sat Aug 26 2017,Virtus Entella,1-5,1-4,Perugia
Sun Aug 27 2017,Pescara,5-1,1-0,Foggia
Mon Aug 28 2017,Bari,3-0,1-0,Cesena
Sat Sep 2 2017,Brescia,0-0,0-0,Palermo
Sun Sep 3 2017,Ascoli,1-0,1-0,Pro Vercelli
Sun Sep 3 2017,Cesena,0-0,0-0,Venezia
Sun Sep 3 2017,Cremonese,3-1,2-1,Avellino
Sun Sep 3 2017,Empoli,3-2,2-1,Bari
Sun Sep 3 2017,Foggia,1-1,1-1,Virtus Entella
Sun Sep 3 2017,Frosinone,2-1,2-1,Cittadella
Sun Sep 3 2017,Novara,0-1,0-1,Parma
Sun Sep 3 2017,Perugia,4-2,2-0,Pescara
Sun Sep 3 2017,Spezia,0-1,0-1,Carpi
Mon Sep 4 2017,Salernitana,3-3,1-2,Ternana
Fri Sep 8 2017,Pescara,3-3,3-0,Frosinone
Sat Sep 9 2017,Ascoli,1-2,1-1,Novara
Sat Sep 9 2017,Avellino,5-1,3-1,Foggia
Sat Sep 9 2017,Bari,0-2,0-1,Venezia
Sat Sep 9 2017,Carpi,1-0,1-0,Salernitana
Sat Sep 9 2017,Palermo,3-3,2-1,Empoli
Sat Sep 9 2017,Pro Vercelli,1-4,0-2,Cremonese
Sat Sep 9 2017,Spezia,2-1,1-0,Virtus Entella
Sat Sep 9 2017,Ternana,1-0,1-0,Cesena
Sun Sep 10 2017,Parma,0-1,0-0,Brescia
Mon Sep 11 2017,Cittadella,1-1,0-1,Perugia
Fri Sep 15 2017,Cesena,3-1,2-0,Avellino
Fri Sep 15 2017,Venezia,0-0,0-0,Spezia
Sat Sep 16 2017,Brescia,0-0,0-0,Pro Vercelli
