Date,Team 1,FT,HT,Team 2
Sat Aug 5 2017,Annan Athletic,1-2,1-0,Peterhead
Sat Aug 5 2017,Berwick,3-1,1-1,Clyde
Sat Aug 5 2017,Edinburgh City,1-3,0-2,Montrose
Sat Aug 5 2017,Elgin,1-1,1-1,Cowdenbeath
Sat Aug 5 2017,Stenhousemuir,2-3,2-1,Stirling
Sat Aug 12 2017,Clyde,2-1,1-0,Annan Athletic
Sat Aug 12 2017,Cowdenbeath,1-0,1-0,Edinburgh City
Sat Aug 12 2017,Montrose,1-1,0-0,Stenhousemuir
Sat Aug 12 2017,Peterhead,3-0,2-0,Elgin
Sat Aug 12 2017,Stirling,4-0,2-0,Berwick
Sat Aug 19 2017,Berwick,1-5,1-3,Annan Athletic
Sat Aug 19 2017,Elgin,3-2,1-2,Clyde
Sat Aug 19 2017,Montrose,1-0,1-0,Cowdenbeath
Sat Aug 19 2017,Stenhousemuir,3-1,1-1,Peterhead
Sat Aug 19 2017,Stirling,2-0,2-0,Edinburgh City
Sat Aug 26 2017,Annan Athletic,0-1,0-1,Montrose
Sat Aug 26 2017,Clyde,1-1,0-1,Stenhousemuir
Sat Aug 26 2017,Cowdenbeath,0-1,0-1,Berwick
Sat Aug 26 2017,Edinburgh City,0-3,0-2,Elgin
Sat Aug 26 2017,Peterhead,2-4,1-4,Stirling
Sat Sep 9 2017,Edinburgh City,1-0,1-0,Berwick
Sat Sep 9 2017,Elgin,0-1,0-1,Annan Athletic
Sat Sep 9 2017,Peterhead,1-1,0-0,Montrose
Sat Sep 9 2017,Stenhousemuir,1-0,1-0,Cowdenbeath
Sat Sep 9 2017,Stirling,2-3,1-1,Clyde
Sat Sep 16 2017,Annan Athletic,1-1,0-1,Stenhousemuir
Sat Sep 16 2017,Berwick,3-2,0-1,Elgin
Sat Sep 16 2017,Clyde,2-3,1-1,Edinburgh City
Sat Sep 16 2017,Cowdenbeath,0-4,0-3,Peterhead
Sat Sep 16 2017,Montrose,1-3,0-1,Stirling
Sat Sep 23 2017,Clyde,1-1,0-0,Cowdenbeath
Sat Sep 23 2017,Edinburgh City,0-3,0-1,Peterhead
Sat Sep 23 2017,Elgin,3-0,1-0,Montrose
Sat Sep 23 2017,Stenhousemuir,3-0,2-0,Berwick
Sat Sep 23 2017,Stirling,3-2,2-1,Annan Athletic
Sat Sep 30 2017,Annan Athletic,1-0,1-0,Cowdenbeath
Sat Sep 30 2017,Montrose,3-2,3-1,Clyde
Sat Sep 30 2017,Peterhead,0-2,0-0,Berwick
