Date,Team 1,FT,HT,Team 2
Fri Jul 28 2017,Antwerp,0-0,0-0,Anderlecht
Sat Jul 29 2017,Charleroi,1-0,1-0,Kortrijk
Sat Jul 29 2017,Eupen,0-5,0-1,Waregem
Sat Jul 29 2017,Genk,3-3,0-1,Waasland-Beveren
Sat Jul 29 2017,Lokeren,0-4,0-3,Club Brugge
Sun Jul 30 2017,Mechelen,1-1,1-1,Standard
Sun Jul 30 2017,Oostende,0-1,0-0,Mouscron
Sun Jul 30 2017,St Truiden,3-2,0-1,Gent
Fri Aug 4 2017,Standard,2-1,0-1,Genk
Sat Aug 5 2017,Kortrijk,1-0,1-0,Lokeren
Sat Aug 5 2017,Mouscron,2-5,1-3,Charleroi
Sat Aug 5 2017,Waasland-Beveren,2-2,1-1,Mechelen
Sat Aug 5 2017,Waregem,2-0,0-0,St Truiden
Sun Aug 6 2017,Anderlecht,1-0,0-0,Oostende
Sun Aug 6 2017,Club Brugge,3-1,1-1,Eupen
Sun Aug 6 2017,Gent,0-1,0-1,Antwerp
Fri Aug 11 2017,Waregem,1-2,0-1,Club Brugge
Sat Aug 12 2017,Eupen,1-2,0-1,Kortrijk
Sat Aug 12 2017,Lokeren,0-2,0-1,Mouscron
Sat Aug 12 2017,Mechelen,1-1,0-1,Gent
Sat Aug 12 2017,Oostende,0-3,0-3,Waasland-Beveren
Sun Aug 13 2017,Antwerp,3-5,1-4,Genk
Sun Aug 13 2017,Charleroi,2-0,0-0,Anderlecht
Sun Aug 13 2017,St Truiden,1-0,0-0,Standard
Fri Aug 18 2017,Standard,0-4,0-0,Waregem
Sat Aug 19 2017,Eupen,2-1,1-1,Oostende
Sat Aug 19 2017,Genk,0-1,0-0,Charleroi
Sat Aug 19 2017,Mechelen,1-2,0-0,Antwerp
Sat Aug 19 2017,Waasland-Beveren,2-3,0-3,Lokeren
Sun Aug 20 2017,Anderlecht,2-3,1-1,St Truiden
Sun Aug 20 2017,Kortrijk,1-2,0-1,Club Brugge
Sun Aug 20 2017,Mouscron,3-2,0-2,Gent
Fri Aug 25 2017,Kortrijk,1-1,1-0,Mouscron
Sat Aug 26 2017,Charleroi,3-2,0-1,Waregem
Sat Aug 26 2017,Genk,1-0,1-0,Mechelen
Sat Aug 26 2017,Lokeren,3-0,0-0,Eupen
Sat Aug 26 2017,St Truiden,1-0,0-0,Waasland-Beveren
Sun Aug 27 2017,Club Brugge,4-0,2-0,Standard
Sun Aug 27 2017,Gent,0-0,0-0,Anderlecht
Sun Aug 27 2017,Oostende,3-4,1-0,Antwerp
Fri Sep 8 2017,Anderlecht,3-2,1-2,Lokeren
Sat Sep 9 2017,Antwerp,1-1,0-0,St Truiden
Sat Sep 9 2017,Mouscron,2-1,2-1,Club Brugge
Sat Sep 9 2017,Waasland-Beveren,5-1,3-0,Eupen
Sat Sep 9 2017,Waregem,2-2,1-2,Kortrijk
Sun Sep 10 2017,Gent,1-1,1-0,Genk
Sun Sep 10 2017,Mechelen,1-1,0-0,Oostende
Sun Sep 10 2017,Standard,0-0,0-0,Charleroi
Fri Sep 15 2017,Club Brugge,2-0,2-0,Mechelen
Sat Sep 16 2017,Charleroi,2-2,0-0,Waasland-Beveren
Sat Sep 16 2017,Kortrijk,2-2,0-1,Anderlecht
Sat Sep 16 2017,Lokeren,1-1,0-1,Antwerp
Sat Sep 16 2017,St Truiden,2-1,0-0,Genk
Sun Sep 17 2017,Eupen,1-1,1-1,Standard
Sun Sep 17 2017,Oostende,0-2,0-1,Gent
Sun Sep 17 2017,Waregem,2-1,0-1,Mouscron
Fri Sep 22 2017,Antwerp,3-0,2-0,Kortrijk
Sat Sep 23 2017,Genk,1-1,1-0,Oostende
Sat Sep 23 2017,Mechelen,2-0,1-0,St Truiden
Sat Sep 23 2017,Mouscron,3-2,1-2,Eupen
Sat Sep 23 2017,Waasland-Beveren,1-2,1-0,Anderlecht
Sun Sep 24 2017,Charleroi,1-2,0-0,Club Brugge
Sun Sep 24 2017,Gent,0-1,0-1,Waregem
Sun Sep 24 2017,Standard,2-1,0-1,Lokeren
Fri Sep 29 2017,St Truiden,0-1,0-0,Charleroi
