Date,Team 1,FT,HT,Team 2
Fri Jul 28 2017,Bochum,0-1,0-0,St Pauli
Sat Jul 29 2017,Bielefeld,2-1,1-1,Regensburg
Sat Jul 29 2017,Darmstadt,1-0,0-0,Greuther Furth
Sat Jul 29 2017,Ingolstadt,0-1,0-0,Union Berlin
Sun Jul 30 2017,Dresden,1-0,0-0,Duisburg
Sun Jul 30 2017,Holstein Kiel,2-2,0-2,Sandhausen
Sun Jul 30 2017,Nurnberg,3-0,2-0,Kaiserslautern
Mon Jul 31 2017,Fortuna Dusseldorf,2-2,1-1,Braunschweig
Fri Aug 4 2017,Kaiserslautern,1-1,1-0,Darmstadt
Fri Aug 4 2017,Sandhausen,1-0,0-0,Ingolstadt
Fri Aug 4 2017,Union Berlin,4-3,3-3,Holstein Kiel
Sat Aug 5 2017,Braunschweig,2-0,1-0,Heidenheim
Sat Aug 5 2017,Duisburg,1-1,1-0,Bochum
Sun Aug 6 2017,Erzgebirge Aue,0-2,0-1,Fortuna Dusseldorf
Sun Aug 6 2017,Greuther Furth,1-2,0-2,Bielefeld
Sun Aug 6 2017,Regensburg,0-1,0-0,Nurnberg
Mon Aug 7 2017,St Pauli,2-2,1-1,Dresden
Wed Aug 9 2017,Heidenheim,2-1,1-1,Erzgebirge Aue
Fri Aug 18 2017,Braunschweig,1-1,1-1,Erzgebirge Aue
Fri Aug 18 2017,Darmstadt,3-0,1-0,St Pauli
Sat Aug 19 2017,Dresden,0-4,0-1,Sandhausen
Sat Aug 19 2017,Fortuna Dusseldorf,2-0,1-0,Kaiserslautern
Sat Aug 19 2017,Heidenheim,1-2,0-0,Duisburg
Sun Aug 20 2017,Holstein Kiel,3-1,2-1,Greuther Furth
Sun Aug 20 2017,Ingolstadt,2-4,0-1,Regensburg
Sun Aug 20 2017,Nurnberg,2-2,0-0,Union Berlin
Mon Aug 21 2017,Bielefeld,2-0,2-0,Bochum
Fri Aug 25 2017,Duisburg,1-2,1-1,Darmstadt
Fri Aug 25 2017,Greuther Furth,0-1,0-0,Ingolstadt
