Date,Team 1,FT,HT,Team 2
Sun May 9 2021,Bodo/Glimt,3-0,?,Tromso
Sun May 9 2021,Molde,2-0,?,Kristiansund
Sun May 9 2021,Viking,3-1,?,Brann
Sun May 9 2021,Valerenga,1-1,?,Rosenborg
Wed May 12 2021,Kristiansund,0-2,?,Bodo/Glimt
Wed May 12 2021,Brann,0-3,?,Valerenga
Thu May 13 2021,Tromso,3-3,?,Molde
Thu May 13 2021,Rosenborg,5-0,?,Viking
Sun May 16 2021,Sarpsborg 08,0-0,?,Haugesund
Sun May 16 2021,Valerenga,1-2,?,Kristiansund
Sun May 16 2021,Viking,0-1,?,Tromso
Sun May 16 2021,Bodo/Glimt,2-2,?,Rosenborg
Sun May 16 2021,Sandefjord,0-3,?,Mjondalen
Sun May 16 2021,Stromsgodset,3-1,?,Lillestrom
Sun May 16 2021,Molde,4-0,?,Brann
Wed May 19 2021,Stabaek,2-2,?,Odd
Thu May 20 2021,Rosenborg,3-2,?,Brann
Mon May 24 2021,Odd,1-1,?,Sarpsborg 08
Mon May 24 2021,Brann,1-2,?,Bodo/Glimt
Mon May 24 2021,Haugesund,0-0,?,Stabaek
Mon May 24 2021,Kristiansund,1-0,?,Stromsgodset
Mon May 24 2021,Lillestrom,1-3,?,Viking
Mon May 24 2021,Mjondalen,1-1,?,Valerenga
Mon May 24 2021,Tromso,1-3,?,Sandefjord
Mon May 24 2021,Rosenborg,2-3,?,Molde
Thu May 27 2021,Bodo/Glimt,2-0,?,Haugesund
Thu May 27 2021,Lillestrom,1-0,?,Odd
Thu May 27 2021,Sandefjord,1-2,?,Rosenborg
Thu May 27 2021,Sarpsborg 08,0-1,?,Kristiansund
Thu May 27 2021,Stabaek,2-0,?,Brann
Thu May 27 2021,Stromsgodset,1-1,?,Tromso
Thu May 27 2021,Viking,2-1,?,Mjondalen
Thu May 27 2021,Molde,2-3,?,Valerenga
Sun May 30 2021,Mjondalen,0-0,?,Molde
Sun May 30 2021,Brann,3-0,?,Stromsgodset
Sun May 30 2021,Kristiansund,1-0,?,Lillestrom
Sun May 30 2021,Odd,1-0,?,Bodo/Glimt
Sun May 30 2021,Rosenborg,4-2,?,Stabaek
Sun May 30 2021,Tromso,0-2,?,Sarpsborg 08
Sun May 30 2021,Valerenga,3-1,?,Sandefjord
Sun May 30 2021,Haugesund,4-2,?,Viking
Sat Jun 12 2021,Kristiansund,2-0,?,Odd
Sat Jun 12 2021,Sandefjord,1-3,?,Molde
Sun Jun 13 2021,Bodo/Glimt,2-0,?,Mjondalen
Sun Jun 13 2021,Lillestrom,2-1,?,Haugesund
Sun Jun 13 2021,Sarpsborg 08,0-0,?,Brann
Sun Jun 13 2021,Stromsgodset,2-1,?,Rosenborg
Sun Jun 13 2021,Viking,4-1,?,Valerenga
Mon Jun 14 2021,Stabaek,0-3,?,Tromso
Wed Jun 16 2021,Bodo/Glimt,7-2,?,Stromsgodset
Wed Jun 16 2021,Molde,4-1,?,Sarpsborg 08
Wed Jun 16 2021,Valerenga,1-1,?,Odd
Sat Jun 19 2021,Sandefjord,3-0,?,Viking
Sun Jun 20 2021,Mjondalen,1-1,?,Stromsgodset
Sun Jun 20 2021,Brann,1-3,?,Odd
Sun Jun 20 2021,Haugesund,3-0,?,Kristiansund
Sun Jun 20 2021,Molde,2-1,?,Stabaek
Sun Jun 20 2021,Rosenborg,0-1,?,Sarpsborg 08
Sun Jun 20 2021,Tromso,1-2,?,Lillestrom
Sun Jun 20 2021,Valerenga,1-1,?,Bodo/Glimt
Thu Jun 24 2021,Bodo/Glimt,0-2,?,Molde
Thu Jun 24 2021,Haugesund,1-0,?,Brann
Thu Jun 24 2021,Kristiansund,1-1,?,Mjondalen
Thu Jun 24 2021,Odd,3-0,?,Tromso
Thu Jun 24 2021,Stromsgodset,4-0,?,Sandefjord
Thu Jun 24 2021,Stabaek,0-2,?,Valerenga
Fri Jun 25 2021,Sarpsborg 08,1-2,?,Viking
Fri Jun 25 2021,Lillestrom,2-0,?,Rosenborg
Sun Jun 27 2021,Bodo/Glimt,4-1,?,Stabaek
Wed Jun 30 2021,Molde,3-0,?,Stromsgodset
Wed Jun 30 2021,Rosenborg,0-0,?,Haugesund
Wed Jun 30 2021,Sandefjord,1-0,?,Bodo/Glimt
Wed Jun 30 2021,Tromso,0-0,?,Kristiansund
Wed Jun 30 2021,Viking,3-3,?,Stabaek
Wed Jun 30 2021,Brann,1-1,?,Lillestrom
Thu Jul 1 2021,Mjondalen,1-2,?,Odd
Thu Jul 1 2021,Valerenga,4-1,?,Sarpsborg 08
Sat Jul 3 2021,Bodo/Glimt,2-2,?,Viking
Sun Jul 4 2021,Stabaek,0-2,?,Sandefjord
Sun Jul 4 2021,Haugesund,3-0,?,Tromso
Sun Jul 4 2021,Lillestrom,2-1,?,Mjondalen
Sun Jul 4 2021,Odd,2-2,?,Rosenborg
Sun Jul 4 2021,Sarpsborg 08,1-0,?,Molde
Sun Jul 4 2021,Stromsgodset,1-1,?,Valerenga
Mon Jul 5 2021,Kristiansund,3-2,?,Brann
Sat Jul 10 2021,Mjondalen,3-0,?,Haugesund
Sat Jul 10 2021,Rosenborg,1-0,?,Kristiansund
Sat Jul 10 2021,Sandefjord,2-0,?,Sarpsborg 08
Sat Jul 10 2021,Viking,1-1,?,Stromsgodset
Sat Jul 10 2021,Brann,1-1,?,Tromso
Sun Jul 11 2021,Valerenga,2-2,?,Lillestrom
Sun Jul 11 2021,Molde,5-0,?,Odd
Sat Jul 17 2021,Odd,3-2,?,Viking
Sat Jul 17 2021,Sarpsborg 08,2-2,?,Bodo/Glimt
Sun Jul 18 2021,Brann,1-1,?,Mjondalen
Sun Jul 18 2021,Haugesund,3-1,?,Valerenga
Sun Jul 18 2021,Kristiansund,2-0,?,Sandefjord
Sun Jul 18 2021,Lillestrom,1-1,?,Molde
Sun Jul 18 2021,Tromso,1-3,?,Rosenborg
Sun Jul 18 2021,Stromsgodset,2-1,?,Stabaek
Wed Jul 21 2021,Sandefjord,1-1,?,Haugesund
Wed Jul 21 2021,Sarpsborg 08,1-1,?,Mjondalen
Wed Jul 21 2021,Stabaek,2-3,?,Lillestrom
Wed Jul 21 2021,Stromsgodset,3-0,?,Odd
Wed Jul 28 2021,Haugesund,2-1,?,Stromsgodset
Wed Jul 28 2021,Lillestrom,2-0,?,Sarpsborg 08
Wed Jul 28 2021,Mjondalen,1-2,?,Stabaek
Wed Jul 28 2021,Odd,2-3,?,Sandefjord
Sun Aug 8 2021,Mjondalen,2-3,?,Tromso
Sun Aug 8 2021,Molde,5-4,?,Haugesund
Sun Aug 8 2021,Sandefjord,1-1,?,Lillestrom
Sun Aug 8 2021,Viking,3-2,?,Kristiansund
Sun Aug 8 2021,Stabaek,3-1,?,Sarpsborg 08
Sat Aug 14 2021,Kristiansund,5-1,?,Stabaek
