Date,Team 1,FT,HT,Team 2
Sat Apr 10 2021,Malmo FF,3-2,?,Hammarby
Sat Apr 10 2021,Orebro,0-0,?,Goteborg
Sun Apr 11 2021,Halmstad,1-0,?,Hacken
Sun Apr 11 2021,Mjallby,0-0,?,Varberg
Sun Apr 11 2021,Elfsborg,0-2,?,Djurgarden
Sun Apr 11 2021,Norrkoping,1-1,?,Sirius
Mon Apr 12 2021,AIK,2-0,?,Degerfors
Mon Apr 12 2021,Kalmar,0-0,?,Ostersunds
Sat Apr 17 2021,Hammarby,2-0,?,Mjallby
Sun Apr 18 2021,Degerfors,0-1,?,Kalmar
Sun Apr 18 2021,Hacken,1-2,?,Malmo FF
Sun Apr 18 2021,Ostersunds,5-0,?,Orebro
Sun Apr 18 2021,Djurgarden,1-0,?,Norrkoping
Sun Apr 18 2021,Sirius,1-0,?,Halmstad
Mon Apr 19 2021,Goteborg,2-0,?,AIK
Mon Apr 19 2021,Varberg,1-3,?,Elfsborg
Sat Apr 24 2021,Hacken,1-2,?,Sirius
Sun Apr 25 2021,Kalmar,1-0,?,Orebro
Sun Apr 25 2021,Norrkoping,2-1,?,Halmstad
Sun Apr 25 2021,Varberg,1-3,?,Djurgarden
Sun Apr 25 2021,AIK,2-0,?,Hammarby
Sun Apr 25 2021,Malmo FF,1-1,?,Ostersunds
Mon Apr 26 2021,Elfsborg,1-0,?,Mjallby
Mon Apr 26 2021,Goteborg,2-3,?,Degerfors
Sat May 1 2021,Sirius,1-1,?,Kalmar
Sat May 1 2021,Hammarby,1-1,?,Hacken
Sun May 2 2021,Halmstad,1-1,?,Goteborg
Sun May 2 2021,Orebro,0-3,?,Norrkoping
Sun May 2 2021,Ostersunds,1-2,?,Varberg
Sun May 2 2021,AIK,1-0,?,Elfsborg
Mon May 3 2021,Djurgarden,3-1,?,Malmo FF
Mon May 3 2021,Mjallby,1-0,?,Degerfors
Sat May 8 2021,Goteborg,1-1,?,Hacken
Sat May 8 2021,Hammarby,3-2,?,Sirius
Sat May 8 2021,Elfsborg,2-2,?,Kalmar
Sat May 8 2021,Orebro,1-0,?,Halmstad
Sun May 9 2021,Degerfors,2-0,?,Djurgarden
Sun May 9 2021,Mjallby,1-0,?,Ostersunds
Sun May 9 2021,Malmo FF,3-2,?,Varberg
