Date,Team 1,FT,HT,Team 2
Sat May 29 2021,Cuiaba,2-2,?,Juventude
Sat May 29 2021,Bahia,3-0,?,Santos
Sat May 29 2021,Sao Paulo,0-0,?,Fluminense
Sun May 30 2021,Atletico-MG,1-2,?,Fortaleza
Sun May 30 2021,Ceara,3-2,?,Gremio
Sun May 30 2021,Flamengo RJ,1-0,?,Palmeiras
Sun May 30 2021,Athletico-PR,1-0,?,America MG
Sun May 30 2021,Chapecoense-SC,0-3,?,Bragantino
Sun May 30 2021,Corinthians,0-1,?,Atletico GO
Sun May 30 2021,Internacional,2-2,?,Sport Recife
Sat Jun 5 2021,Atletico GO,2-0,?,Sao Paulo
Sat Jun 5 2021,Bragantino,3-3,?,Bahia
Sat Jun 5 2021,Santos,3-1,?,Ceara
Sun Jun 6 2021,Fluminense,1-0,?,Cuiaba
Sun Jun 6 2021,America MG,0-1,?,Corinthians
Sun Jun 6 2021,Fortaleza,5-1,?,Internacional
Sun Jun 6 2021,Juventude,0-3,?,Athletico-PR
Sun Jun 6 2021,Palmeiras,3-1,?,Chapecoense-SC
Sun Jun 6 2021,Sport Recife,0-1,?,Atletico-MG
Sat Jun 12 2021,Palmeiras,1-1,?,Corinthians
Sat Jun 12 2021,Santos,0-0,?,Juventude
Sun Jun 13 2021,Atletico-MG,1-0,?,Sao Paulo
Sun Jun 13 2021,Flamengo RJ,2-0,?,America MG
Sun Jun 13 2021,Gremio,0-1,?,Athletico-PR
Sun Jun 13 2021,Bahia,0-1,?,Internacional
Sun Jun 13 2021,Bragantino,2-2,?,Fluminense
Sun Jun 13 2021,Chapecoense-SC,0-0,?,Ceara
Sun Jun 13 2021,Fortaleza,1-0,?,Sport Recife
Wed Jun 16 2021,Internacional,0-1,?,Atletico-MG
Wed Jun 16 2021,Sao Paulo,1-1,?,Chapecoense-SC
Wed Jun 16 2021,Corinthians,1-2,?,Bragantino
Wed Jun 16 2021,Juventude,0-3,?,Palmeiras
Thu Jun 17 2021,America MG,0-0,?,Cuiaba
Thu Jun 17 2021,Ceara,1-2,?,Bahia
Thu Jun 17 2021,Atletico GO,0-0,?,Fortaleza
Thu Jun 17 2021,Fluminense,1-0,?,Santos
Thu Jun 17 2021,Sport Recife,1-0,?,Gremio
Sat Jun 19 2021,Flamengo RJ,2-3,?,Bragantino
Sun Jun 20 2021,Palmeiras,2-1,?,America MG
Sun Jun 20 2021,Bahia,0-0,?,Corinthians
Sun Jun 20 2021,Internacional,1-1,?,Ceara
Sun Jun 20 2021,Athletico-PR,2-1,?,Atletico GO
Sun Jun 20 2021,Fortaleza,1-1,?,Fluminense
Sun Jun 20 2021,Santos,2-0,?,Sao Paulo
Sun Jun 20 2021,Juventude,1-0,?,Sport Recife
Mon Jun 21 2021,Atletico-MG,1-1,?,Chapecoense-SC
Wed Jun 23 2021,Atletico GO,1-0,?,Fluminense
Wed Jun 23 2021,Bragantino,3-1,?,Palmeiras
Wed Jun 23 2021,Flamengo RJ,2-1,?,Fortaleza
Wed Jun 23 2021,Sao Paulo,2-2,?,Cuiaba
Thu Jun 24 2021,America MG,1-1,?,Juventude
Thu Jun 24 2021,Ceara,2-1,?,Atletico-MG
Thu Jun 24 2021,Chapecoense-SC,1-2,?,Internacional
Thu Jun 24 2021,Corinthians,2-1,?,Sport Recife
Thu Jun 24 2021,Bahia,2-1,?,Athletico-PR
Thu Jun 24 2021,Gremio,2-2,?,Santos
Sun Jun 27 2021,Juventude,1-0,?,Flamengo RJ
Sun Jun 27 2021,Fluminense,1-1,?,Corinthians
Sun Jun 27 2021,Athletico-PR,2-2,?,Chapecoense-SC
Sun Jun 27 2021,Gremio,0-0,?,Fortaleza
Sun Jun 27 2021,Palmeiras,3-2,?,Bahia
Sun Jun 27 2021,America MG,1-1,?,Internacional
Sun Jun 27 2021,Ceara,1-1,?,Sao Paulo
Sun Jun 27 2021,Santos,2-0,?,Atletico-MG
Sun Jun 27 2021,Sport Recife,0-0,?,Cuiaba
Mon Jun 28 2021,Atletico GO,0-1,?,Bragantino
Wed Jun 30 2021,Fluminense,1-4,?,Athletico-PR
Wed Jun 30 2021,Fortaleza,3-2,?,Chapecoense-SC
Wed Jun 30 2021,Bahia,3-4,?,America MG
Wed Jun 30 2021,Internacional,1-2,?,Palmeiras
Wed Jun 30 2021,Santos,0-0,?,Sport Recife
Wed Jun 30 2021,Corinthians,0-0,?,Sao Paulo
Wed Jun 30 2021,Juventude,2-0,?,Gremio
Thu Jul 1 2021,Bragantino,0-0,?,Ceara
Thu Jul 1 2021,Atletico-MG,4-1,?,Atletico GO
Thu Jul 1 2021,Cuiaba,0-2,?,Flamengo RJ
Sat Jul 3 2021,America MG,2-0,?,Santos
Sat Jul 3 2021,Athletico-PR,2-1,?,Fortaleza
Sat Jul 3 2021,Corinthians,1-1,?,Internacional
Sun Jul 4 2021,Chapecoense-SC,0-2,?,Bahia
Sun Jul 4 2021,Flamengo RJ,0-1,?,Fluminense
Sun Jul 4 2021,Sport Recife,0-1,?,Palmeiras
Sun Jul 4 2021,Ceara,2-0,?,Juventude
Sun Jul 4 2021,Cuiaba,0-1,?,Atletico-MG
Sun Jul 4 2021,Sao Paulo,1-2,?,Bragantino
Sun Jul 4 2021,Gremio,0-1,?,Atletico GO
Tue Jul 6 2021,Santos,2-1,?,Athletico-PR
Wed Jul 7 2021,Bahia,1-0,?,Juventude
Wed Jul 7 2021,Bragantino,1-1,?,Cuiaba
Wed Jul 7 2021,Fortaleza,4-0,?,America MG
Wed Jul 7 2021,Atletico-MG,2-1,?,Flamengo RJ
Wed Jul 7 2021,Palmeiras,2-0,?,Gremio
Wed Jul 7 2021,Atletico GO,1-1,?,Sport Recife
Wed Jul 7 2021,Fluminense,0-0,?,Ceara
Wed Jul 7 2021,Internacional,0-2,?,Sao Paulo
Thu Jul 8 2021,Chapecoense-SC,0-1,?,Corinthians
Sat Jul 10 2021,Gremio,0-0,?,Internacional
Sat Jul 10 2021,Palmeiras,3-2,?,Santos
Sat Jul 10 2021,Athletico-PR,2-2,?,Bragantino
