Date,Team 1,Team 2,FT,HT
1995-08-11,Istanbulspor,Eskişehirspor,1-3,
1995-08-12,Fenerbahçe,Karsiyaka,4-0,
1995-08-12,Gençlerbirliği,Kocaelispor,1-1,
1995-08-13,Altay,Denizlispor,1-2,
1995-08-13,Antalyaspor,Bursaspor,4-2,
1995-08-13,Kayseri,Beşiktaş,1-1,
1995-08-13,Samsunspor,Gaziantepspor,1-0,
1995-08-13,Trabzonspor,Ankaragucu,3-1,
1995-08-13,Vanspor,Galatasaray,0-1,
1995-08-18,Ankaragucu,Istanbulspor,3-1,
1995-08-19,Eskişehirspor,Fenerbahçe,1-2,
1995-08-19,Galatasaray,Altay,3-1,
1995-08-20,Beşiktaş,Gençlerbirliği,2-2,
1995-08-20,Bursaspor,Samsunspor,2-4,
1995-08-20,Gaziantepspor,Trabzonspor,0-0,
1995-08-20,Karsiyaka,Vanspor,2-1,
1995-08-20,Kayseri,Denizlispor,0-0,
1995-08-20,Kocaelispor,Antalyaspor,2-2,
1995-08-25,Samsunspor,Kocaelispor,0-0,
1995-08-26,Istanbulspor,Gaziantepspor,2-0,
1995-08-26,Trabzonspor,Bursaspor,0-0,
1995-08-27,Antalyaspor,Beşiktaş,0-3,
1995-08-27,Fenerbahçe,Ankaragucu,2-0,
1995-08-27,Gençlerbirliği,Denizlispor,1-1,
1995-08-27,Karsiyaka,Eskişehirspor,3-2,
1995-08-27,Kayseri,Galatasaray,1-2,
1995-08-27,Vanspor,Altay,2-0,
1995-09-08,Ankaragucu,Karsiyaka,1-0,
1995-09-09,Bursaspor,Istanbulspor,2-1,
1995-09-09,Galatasaray,Gençlerbirliği,0-1,
1995-09-09,Gaziantepspor,Fenerbahçe,2-2,
1995-09-10,Altay,Kayseri,2-0,
1995-09-10,Antalyaspor,Denizlispor,1-0,
1995-09-10,Beşiktaş,Samsunspor,4-2,
1995-09-10,Eskişehirspor,Vanspor,2-1,
1995-09-10,Kocaelispor,Trabzonspor,1-3,
1995-09-15,Istanbulspor,Kocaelispor,1-2,
1995-09-16,Fenerbahçe,Bursaspor,1-1,
1995-09-16,Samsunspor,Denizlispor,1-3,
1995-09-17,Antalyaspor,Galatasaray,0-2,
1995-09-17,Eskişehirspor,Ankaragucu,2-1,
1995-09-17,Gençlerbirliği,Altay,1-2,
1995-09-17,Karsiyaka,Gaziantepspor,2-1,
1995-09-17,Trabzonspor,Beşiktaş,3-1,
1995-09-17,Vanspor,Kayseri,1-0,
1995-09-22,Galatasaray,Samsunspor,1-0,
1995-09-23,Denizlispor,Trabzonspor,0-3,
1995-09-23,Kocaelispor,Fenerbahçe,0-1,
1995-09-24,Altay,Antalyaspor,1-2,
1995-09-24,Ankaragucu,Vanspor,0-0,
1995-09-24,Beşiktaş,Istanbulspor,5-2,
1995-09-24,Bursaspor,Karsiyaka,3-1,
1995-09-24,Gaziantepspor,Eskişehirspor,3-0,
1995-09-24,Kayseri,Gençlerbirliği,2-2,
1995-09-29,Ankaragucu,Gaziantepspor,0-0,
1995-09-30,Fenerbahçe,Beşiktaş,2-0,
1995-10-01,Antalyaspor,Kayseri,3-3,
1995-10-01,Eskişehirspor,Bursaspor,1-3,
1995-10-01,Istanbulspor,Denizlispor,2-3,
1995-10-01,Karsiyaka,Kocaelispor,1-2,
1995-10-01,Samsunspor,Altay,4-0,
1995-10-01,Trabzonspor,Galatasaray,4-1,
1995-10-01,Vanspor,Gençlerbirliği,0-1,
1995-10-13,Bursaspor,Ankaragucu,8-0,
1995-10-14,Denizlispor,Fenerbahçe,0-0,
1995-10-14,Galatasaray,Istanbulspor,4-2,
1995-10-15,Altay,Trabzonspor,2-5,
1995-10-15,Beşiktaş,Karsiyaka,4-0,
1995-10-15,Gaziantepspor,Vanspor,1-0,
1995-10-15,Gençlerbirliği,Antalyaspor,6-3,
1995-10-15,Kayseri,Samsunspor,3-2,
1995-10-15,Kocaelispor,Eskişehirspor,2-1,
1995-10-21,Istanbulspor,Altay,1-1,
1995-10-21,Samsunspor,Gençlerbirliği,3-0,
1995-10-22,Ankaragucu,Kocaelispor,4-0,
1995-10-22,Eskişehirspor,Beşiktaş,2-3,
1995-10-22,Fenerbahçe,Galatasaray,3-1,
1995-10-22,Gaziantepspor,Bursaspor,3-0,
1995-10-22,Karsiyaka,Denizlispor,2-0,
1995-10-22,Trabzonspor,Kayseri,3-1,
1995-10-22,Vanspor,Antalyaspor,1-1,
1995-10-29,Altay,Fenerbahçe,0-1,
1995-10-29,Antalyaspor,Samsunspor,2-1,
1995-10-29,Beşiktaş,Ankaragucu,2-1,
1995-10-29,Bursaspor,Vanspor,5-0,
1995-10-29,Eskişehirspor,Denizlispor,1-1,
1995-10-29,Galatasaray,Karsiyaka,3-0,
1995-10-29,Gençlerbirliği,Trabzonspor,1-3,
1995-10-29,Kayseri,Istanbulspor,0-1,
1995-10-29,Kocaelispor,Gaziantepspor,2-2,
1995-11-03,Istanbulspor,Gençlerbirliği,1-1,
1995-11-04,Eskişehirspor,Galatasaray,1-2,
1995-11-04,Fenerbahçe,Kayseri,2-1,
1995-11-05,Ankaragucu,Denizlispor,1-1,
1995-11-05,Bursaspor,Kocaelispor,2-2,
1995-11-05,Gaziantepspor,Beşiktaş,1-1,
1995-11-05,Trabzonspor,Antalyaspor,2-0,
1995-11-05,Vanspor,Samsunspor,0-0,
1995-11-12,Karsiyaka,Altay,1-1,
1995-11-18,Beşiktaş,Bursaspor,4-1,
1995-11-18,Gençlerbirliği,Fenerbahçe,3-1,
1995-11-19,Altay,Eskişehirspor,1-0,
1995-11-19,Antalyaspor,Istanbulspor,0-0,
1995-11-19,Denizlispor,Gaziantepspor,2-3,
1995-11-19,Galatasaray,Ankaragucu,5-0,
1995-11-19,Kayseri,Karsiyaka,1-1,
1995-11-19,Kocaelispor,Vanspor,1-0,
1995-11-19,Samsunspor,Trabzonspor,0-1,
1995-11-25,Fenerbahçe,Antalyaspor,3-1,
1995-11-25,Gaziantepspor,Galatasaray,1-1,
1995-11-26,Ankaragucu,Altay,4-0,
1995-11-26,Bursaspor,Denizlispor,2-2,
1995-11-26,Eskişehirspor,Kayseri,4-0,
1995-11-26,Istanbulspor,Samsunspor,0-2,
1995-11-26,Karsiyaka,Gençlerbirliği,1-1,
1995-11-26,Kocaelispor,Beşiktaş,1-0,
1995-11-29,Vanspor,Trabzonspor,0-5,
1995-12-01,Trabzonspor,Istanbulspor,2-1,
1995-12-02,Galatasaray,Bursaspor,3-1,
1995-12-03,Altay,Gaziantepspor,2-1,
1995-12-03,Antalyaspor,Karsiyaka,4-0,
1995-12-03,Beşiktaş,Vanspor,3-1,
1995-12-03,Denizlispor,Kocaelispor,0-0,
1995-12-03,Gençlerbirliği,Eskişehirspor,3-2,
1995-12-03,Kayseri,Ankaragucu,4-1,
1995-12-03,Samsunspor,Fenerbahçe,0-3,
1995-12-09,Denizlispor,Beşiktaş,0-3,
1995-12-09,Fenerbahçe,Trabzonspor,3-1,
1995-12-10,Ankaragucu,Gençlerbirliği,2-0,
1995-12-10,Bursaspor,Altay,0-1,
1995-12-10,Eskişehirspor,Antalyaspor,0-2,
1995-12-10,Gaziantepspor,Kayseri,1-0,
1995-12-10,Istanbulspor,Vanspor,1-1,
1995-12-10,Karsiyaka,Samsunspor,1-0,
1995-12-10,Kocaelispor,Galatasaray,1-1,
1995-12-16,Istanbulspor,Fenerbahçe,1-2,
1995-12-16,Trabzonspor,Karsiyaka,3-0,
1995-12-17,Altay,Kocaelispor,3-2,
1995-12-17,Antalyaspor,Ankaragucu,2-1,
1995-12-17,Galatasaray,Beşiktaş,1-3,
1995-12-17,Gençlerbirliği,Gaziantepspor,1-0,
1995-12-17,Kayseri,Bursaspor,0-0,
1995-12-17,Samsunspor,Eskişehirspor,3-1,
1995-12-17,Vanspor,Denizlispor,3-1,
1995-12-22,Beşiktaş,Altay,3-0,
1995-12-22,Bursaspor,Gençlerbirliği,1-1,
1995-12-23,Ankaragucu,Samsunspor,1-0,
1995-12-23,Denizlispor,Galatasaray,1-3,
1995-12-23,Eskişehirspor,Trabzonspor,0-2,
1995-12-23,Fenerbahçe,Vanspor,3-0,
1995-12-23,Gaziantepspor,Antalyaspor,2-0,
1995-12-23,Karsiyaka,Istanbulspor,0-3,
1995-12-23,Kocaelispor,Kayseri,5-0,
1996-01-26,Bursaspor,Antalyaspor,2-1,
1996-01-27,Beşiktaş,Kayseri,4-1,
1996-01-27,Karsiyaka,Fenerbahçe,0-1,
1996-01-28,Ankaragucu,Trabzonspor,1-3,
1996-01-28,Denizlispor,Altay,1-0,
1996-01-28,Eskişehirspor,Istanbulspor,1-2,
1996-01-28,Galatasaray,Vanspor,2-0,
1996-01-28,Gaziantepspor,Samsunspor,3-0,
1996-01-28,Kocaelispor,Gençlerbirliği,2-0,
1996-02-02,Gençlerbirliği,Beşiktaş,1-2,
1996-02-03,Altay,Galatasaray,2-5,
1996-02-03,Trabzonspor,Gaziantepspor,0-0,
1996-02-04,Antalyaspor,Kocaelispor,1-1,
1996-02-04,Denizlispor,Kayseri,2-2,
1996-02-04,Fenerbahçe,Eskişehirspor,6-0,
1996-02-04,Istanbulspor,Ankaragucu,0-0,
1996-02-04,Samsunspor,Bursaspor,1-0,
1996-02-04,Vanspor,Karsiyaka,1-1,
1996-02-10,Ankaragucu,Fenerbahçe,0-3,
1996-02-10,Beşiktaş,Antalyaspor,3-0,
1996-02-11,Altay,Vanspor,1-1,
1996-02-11,Bursaspor,Trabzonspor,1-2,
1996-02-11,Denizlispor,Gençlerbirliği,3-0,
1996-02-11,Eskişehirspor,Karsiyaka,0-2,
1996-02-11,Galatasaray,Kayseri,4-0,
1996-02-11,Gaziantepspor,Istanbulspor,1-6,
1996-02-11,Kocaelispor,Samsunspor,3-1,
1996-02-16,Istanbulspor,Bursaspor,1-1,
1996-02-17,Fenerbahçe,Gaziantepspor,1-0,
1996-02-17,Gençlerbirliği,Galatasaray,1-2,
1996-02-18,Denizlispor,Antalyaspor,3-1,
1996-02-18,Karsiyaka,Ankaragucu,0-0,
1996-02-18,Kayseri,Altay,1-1,
1996-02-18,Samsunspor,Beşiktaş,0-1,
1996-02-18,Trabzonspor,Kocaelispor,2-0,
1996-02-18,Vanspor,Eskişehirspor,3-0,
1996-02-23,Bursaspor,Fenerbahçe,0-0,
1996-02-24,Beşiktaş,Trabzonspor,2-0,
1996-02-25,Altay,Gençlerbirliği,1-3,
1996-02-25,Ankaragucu,Eskişehirspor,1-2,
1996-02-25,Denizlispor,Samsunspor,1-2,
1996-02-25,Galatasaray,Antalyaspor,1-2,
1996-02-25,Gaziantepspor,Karsiyaka,3-0,
1996-02-25,Kayseri,Vanspor,3-1,
1996-02-25,Kocaelispor,Istanbulspor,0-0,
1996-03-02,Istanbulspor,Beşiktaş,2-3,
1996-03-02,Samsunspor,Galatasaray,3-2,
1996-03-03,Antalyaspor,Altay,2-1,
1996-03-03,Eskişehirspor,Gaziantepspor,2-0,
1996-03-03,Fenerbahçe,Kocaelispor,4-0,
1996-03-03,Gençlerbirliği,Kayseri,1-1,
1996-03-03,Karsiyaka,Bursaspor,0-3,
1996-03-03,Trabzonspor,Denizlispor,3-0,
1996-03-03,Vanspor,Ankaragucu,4-1,
1996-03-08,Kocaelispor,Karsiyaka,2-0,
1996-03-09,Galatasaray,Trabzonspor,0-0,
1996-03-10,Altay,Samsunspor,0-0,
1996-03-10,Beşiktaş,Fenerbahçe,1-2,
1996-03-10,Bursaspor,Eskişehirspor,2-2,
1996-03-10,Denizlispor,Istanbulspor,1-2,
1996-03-10,Gaziantepspor,Ankaragucu,1-0,
1996-03-10,Gençlerbirliği,Vanspor,1-1,
1996-03-10,Kayseri,Antalyaspor,4-0,
1996-03-16,Istanbulspor,Galatasaray,1-1,
1996-03-16,Trabzonspor,Altay,2-0,
1996-03-17,Ankaragucu,Bursaspor,1-0,
1996-03-17,Antalyaspor,Gençlerbirliği,1-0,
1996-03-17,Eskişehirspor,Kocaelispor,0-3,
1996-03-17,Fenerbahçe,Denizlispor,2-0,
1996-03-17,Karsiyaka,Beşiktaş,0-2,
1996-03-17,Samsunspor,Kayseri,0-0,
1996-03-17,Vanspor,Gaziantepspor,2-0,
1996-03-22,Galatasaray,Fenerbahçe,2-0,
1996-03-23,Beşiktaş,Eskişehirspor,2-0,
1996-03-23,Kayseri,Trabzonspor,1-2,
1996-03-24,Altay,Istanbulspor,0-0,
1996-03-24,Antalyaspor,Vanspor,4-1,
1996-03-24,Bursaspor,Gaziantepspor,3-0,
1996-03-24,Denizlispor,Karsiyaka,1-0,
1996-03-24,Gençlerbirliği,Samsunspor,0-0,
1996-03-24,Kocaelispor,Ankaragucu,2-0,
1996-03-29,Istanbulspor,Kayseri,5-2,
1996-03-30,Fenerbahçe,Altay,2-2,
1996-03-30,Karsiyaka,Galatasaray,0-3,
1996-03-31,Ankaragucu,Beşiktaş,0-1,
1996-03-31,Denizlispor,Eskişehirspor,1-2,
1996-03-31,Gaziantepspor,Kocaelispor,2-4,
1996-03-31,Samsunspor,Antalyaspor,2-2,
1996-03-31,Trabzonspor,Gençlerbirliği,3-1,
1996-03-31,Vanspor,Bursaspor,1-1,
1996-04-05,Beşiktaş,Gaziantepspor,5-3,
1996-04-06,Antalyaspor,Trabzonspor,0-2,
1996-04-06,Kocaelispor,Bursaspor,4-2,
1996-04-07,Altay,Karsiyaka,0-0,
1996-04-07,Denizlispor,Ankaragucu,2-3,
1996-04-07,Galatasaray,Eskişehirspor,3-0,
1996-04-07,Gençlerbirliği,Istanbulspor,2-0,
1996-04-07,Kayseri,Fenerbahçe,1-3,
1996-04-07,Samsunspor,Vanspor,4-1,
1996-04-12,Istanbulspor,Antalyaspor,1-0,
1996-04-13,Trabzonspor,Samsunspor,1-0,
1996-04-14,Ankaragucu,Galatasaray,2-2,
1996-04-14,Bursaspor,Beşiktaş,1-2,
1996-04-14,Eskişehirspor,Altay,1-2,
1996-04-14,Fenerbahçe,Gençlerbirliği,0-0,
1996-04-14,Gaziantepspor,Denizlispor,1-0,
1996-04-14,Karsiyaka,Kayseri,1-3,
