Date,Team 1,FT,HT,Team 2
Sun Aug 20 1995,Benfica,0-0,?,Salgueiros
Sun Aug 20 1995,Boavista,1-0,?,Belenenses
Sun Aug 20 1995,Campomaior,0-1,?,Guimaraes
Sun Aug 20 1995,Farense,2-1,?,Tirsense
Sun Aug 20 1995,Felgueiras,2-2,?,Desp. Chaves
Sun Aug 20 1995,Leca,0-2,?,Gil Vicente
Sun Aug 20 1995,Leiria,0-4,?,Maritimo
Sun Aug 20 1995,Porto,2-1,?,Sp Lisbon
Sun Aug 20 1995,Sp Braga,2-1,?,Est Amadora
Sun Aug 27 1995,Belenenses,1-1,?,Sp Braga
Sun Aug 27 1995,Desp. Chaves,2-2,?,Leca
Sun Aug 27 1995,Est Amadora,2-0,?,Campomaior
Sun Aug 27 1995,Gil Vicente,0-1,?,Porto
Sun Aug 27 1995,Guimaraes,1-0,?,Farense
Sun Aug 27 1995,Maritimo,0-2,?,Felgueiras
Sun Aug 27 1995,Salgueiros,4-0,?,Leiria
Sun Aug 27 1995,Sp Lisbon,0-0,?,Boavista
Sun Aug 27 1995,Tirsense,0-1,?,Benfica
Sun Sep 3 1995,Benfica,1-1,?,Guimaraes
Sun Sep 3 1995,Boavista,3-0,?,Gil Vicente
Sun Sep 3 1995,Campomaior,2-3,?,Belenenses
Sun Sep 3 1995,Farense,1-0,?,Est Amadora
Sun Sep 3 1995,Felgueiras,1-2,?,Leca
Sun Sep 3 1995,Leiria,5-1,?,Tirsense
Sun Sep 3 1995,Maritimo,3-1,?,Salgueiros
Sun Sep 3 1995,Porto,2-0,?,Desp. Chaves
Sun Sep 3 1995,Sp Braga,1-3,?,Sp Lisbon
Sun Sep 10 1995,Belenenses,2-1,?,Farense
Sun Sep 10 1995,Desp. Chaves,2-3,?,Boavista
Sun Sep 10 1995,Est Amadora,0-1,?,Benfica
Sun Sep 10 1995,Gil Vicente,1-2,?,Sp Braga
Sun Sep 10 1995,Guimaraes,3-0,?,Leiria
Sun Sep 10 1995,Salgueiros,0-0,?,Felgueiras
Sun Sep 10 1995,Tirsense,2-1,?,Maritimo
Mon Sep 18 1995,Leca,0-2,?,Porto
