Date,Team 1,FT,HT,Team 2
Sat Aug 12 1995,Bradford,1-0,?,Bournemouth
Sat Aug 12 1995,Bristol City,1-1,?,Blackpool
Sat Aug 12 1995,Burnley,2-1,?,Rotherham
Sat Aug 12 1995,Carlisle,1-2,?,Bristol Rvs
Sat Aug 12 1995,Hull,0-1,?,Swindon
Sat Aug 12 1995,Oxford,1-0,?,Chesterfield
Sat Aug 12 1995,Peterboro,3-1,?,Brighton
Sat Aug 12 1995,Swansea,3-1,?,Shrewsbury
Sat Aug 12 1995,Walsall,0-2,?,Stockport
Sat Aug 12 1995,Wrexham,1-1,?,Notts County
Sat Aug 12 1995,Wycombe,1-1,?,Crewe
Sat Aug 12 1995,York,2-2,?,Brentford
Sat Aug 19 1995,Blackpool,2-0,?,Wrexham
Sat Aug 19 1995,Bournemouth,3-0,?,Peterboro
Sat Aug 19 1995,Brentford,1-0,?,Oxford
Sat Aug 19 1995,Brighton,0-0,?,Bradford
Sat Aug 19 1995,Bristol Rvs,2-2,?,Swansea
Sat Aug 19 1995,Chesterfield,3-0,?,Carlisle
Sat Aug 19 1995,Notts County,2-0,?,Wycombe
Sat Aug 19 1995,Rotherham,1-1,?,Hull
Sat Aug 19 1995,Shrewsbury,0-2,?,Walsall
Sat Aug 19 1995,Stockport,0-0,?,Burnley
Sat Aug 19 1995,Swindon,3-0,?,York
Sat Aug 26 1995,Bradford,3-1,?,Shrewsbury
Sat Aug 26 1995,Bristol City,1-0,?,Stockport
Sat Aug 26 1995,Burnley,1-0,?,Brentford
Sat Aug 26 1995,Carlisle,0-1,?,Swindon
Sat Aug 26 1995,Hull,2-1,?,Blackpool
Sat Aug 26 1995,Oxford,1-1,?,Rotherham
Sat Aug 26 1995,Peterboro,0-1,?,Notts County
Sat Aug 26 1995,Swansea,3-2,?,Chesterfield
Sat Aug 26 1995,Walsall,1-1,?,Bristol Rvs
Sat Aug 26 1995,Wrexham,1-1,?,Brighton
Sat Aug 26 1995,Wycombe,1-2,?,Bournemouth
Sat Aug 26 1995,York,2-3,?,Crewe
Tue Aug 29 1995,Blackpool,2-1,?,Peterboro
Tue Aug 29 1995,Bournemouth,1-1,?,Wrexham
Tue Aug 29 1995,Brentford,1-0,?,Hull
Tue Aug 29 1995,Brighton,1-2,?,Wycombe
Tue Aug 29 1995,Bristol Rvs,1-0,?,Burnley
Tue Aug 29 1995,Chesterfield,2-1,?,York
Tue Aug 29 1995,Crewe,1-0,?,Walsall
Tue Aug 29 1995,Notts County,0-2,?,Bradford
Tue Aug 29 1995,Rotherham,2-2,?,Carlisle
Tue Aug 29 1995,Shrewsbury,4-1,?,Bristol City
Tue Aug 29 1995,Stockport,2-0,?,Swansea
Wed Aug 30 1995,Swindon,1-1,?,Oxford
Fri Sep 1 1995,Swansea,1-1,?,Carlisle
Sat Sep 2 1995,Bournemouth,2-1,?,Rotherham
Sat Sep 2 1995,Bradford,0-4,?,Wycombe
Sat Sep 2 1995,Brentford,0-2,?,Swindon
Sat Sep 2 1995,Brighton,1-0,?,Notts County
Sat Sep 2 1995,Bristol Rvs,1-2,?,Wrexham
Sat Sep 2 1995,Chesterfield,0-0,?,Hull
Sat Sep 2 1995,Peterboro,1-1,?,Bristol City
Sat Sep 2 1995,Shrewsbury,0-2,?,Blackpool
Sat Sep 2 1995,Stockport,1-1,?,Crewe
Sun Sep 3 1995,Oxford,2-0,?,York
Wed Sep 6 1995,Burnley,1-1,?,Walsall
Sat Sep 9 1995,Blackpool,0-1,?,Stockport
Sat Sep 9 1995,Bristol City,0-1,?,Brighton
Sat Sep 9 1995,Carlisle,2-0,?,Burnley
Sat Sep 9 1995,Crewe,3-0,?,Shrewsbury
