Date,Team 1,FT,HT,Team 2
Fri Aug 4 1995,Aalst,3-1,1-1,Anderlecht
Sat Aug 5 1995,Cercle Brugge,3-2,0-2,Antwerp
Sat Aug 5 1995,Charleroi,4-2,1-0,Mechelen
Sat Aug 5 1995,Lierse,0-1,0-0,Harelbeke
Sat Aug 5 1995,Molenbeek,1-0,0-0,Beveren
Sat Aug 5 1995,St Truiden,4-1,2-0,Seraing
Sat Aug 5 1995,Standard,1-0,0-0,Lommel
Sat Aug 5 1995,Waregem,2-2,0-1,Gent
Sun Aug 6 1995,Germinal,1-2,0-1,Club Brugge
Fri Aug 11 1995,Club Brugge,2-0,1-0,St Truiden
Sat Aug 12 1995,Anderlecht,0-2,0-1,Charleroi
Sat Aug 12 1995,Antwerp,3-1,2-1,Lierse
Sat Aug 12 1995,Beveren,0-2,0-1,Aalst
Sat Aug 12 1995,Gent,2-4,0-0,Standard
Sat Aug 12 1995,Lommel,0-1,0-1,Cercle Brugge
Sat Aug 12 1995,Mechelen,1-1,0-1,Germinal
Sat Aug 12 1995,Seraing,0-2,0-0,Waregem
Sun Aug 13 1995,Harelbeke,4-2,2-0,Molenbeek
Wed Aug 16 1995,Aalst,2-0,2-0,Harelbeke
Wed Aug 16 1995,Cercle Brugge,0-0,0-0,Gent
Wed Aug 16 1995,Charleroi,3-1,2-0,Beveren
Wed Aug 16 1995,Lierse,3-1,2-0,Lommel
Wed Aug 16 1995,Molenbeek,0-0,0-0,Antwerp
Wed Aug 16 1995,Seraing,1-1,0-1,Club Brugge
Wed Aug 16 1995,St Truiden,2-2,0-1,Mechelen
Wed Aug 16 1995,Waregem,0-4,0-2,Standard
Sun Aug 20 1995,Anderlecht,4-0,1-0,St Truiden
Sun Aug 20 1995,Antwerp,0-1,0-0,Aalst
Sun Aug 20 1995,Beveren,3-2,2-1,Germinal
Sun Aug 20 1995,Gent,0-2,0-0,Lierse
Sun Aug 20 1995,Lommel,0-1,0-0,Molenbeek
Sun Aug 20 1995,Mechelen,1-4,1-1,Seraing
Sun Aug 20 1995,Standard,4-0,1-0,Cercle Brugge
Mon Aug 21 1995,Club Brugge,3-1,2-0,Waregem
Mon Aug 21 1995,Harelbeke,4-0,3-0,Charleroi
Sun Aug 27 1995,Aalst,4-1,2-0,Lommel
Sun Aug 27 1995,Charleroi,2-0,1-0,Antwerp
Sun Aug 27 1995,Club Brugge,6-0,3-0,Mechelen
Sun Aug 27 1995,Germinal,1-1,0-0,Harelbeke
Sun Aug 27 1995,Lierse,0-0,0-0,Standard
Sun Aug 27 1995,Molenbeek,1-0,0-0,Gent
Sun Aug 27 1995,Seraing,2-1,1-0,Anderlecht
Sun Aug 27 1995,St Truiden,0-2,0-1,Beveren
Sun Aug 27 1995,Waregem,1-1,0-0,Cercle Brugge
Tue Aug 29 1995,Anderlecht,2-1,0-0,Club Brugge
Tue Aug 29 1995,Beveren,1-0,0-0,Seraing
Tue Aug 29 1995,Cercle Brugge,2-3,1-1,Lierse
