Date,Team 1,FT,HT,Team 2
Sat Aug 12 1995,Birmingham,3-1,?,Ipswich
Sat Aug 12 1995,Crystal Palace,4-3,?,Barnsley
Sat Aug 12 1995,Millwall,2-1,?,Grimsby
Sat Aug 12 1995,Oldham,3-0,?,Huddersfield
Sat Aug 12 1995,Portsmouth,4-2,?,Southend
Sat Aug 12 1995,Stoke,1-1,?,Reading
Sat Aug 12 1995,Sunderland,1-2,?,Leicester
Sat Aug 12 1995,Tranmere,2-2,?,Wolves
Sat Aug 12 1995,Watford,2-1,?,Sheffield United
Sat Aug 12 1995,West Brom,1-0,?,Charlton
Sun Aug 13 1995,Derby,0-0,?,Port Vale
Sun Aug 13 1995,Luton,1-3,?,Norwich
Sat Aug 19 1995,Barnsley,2-1,?,Oldham
Sat Aug 19 1995,Charlton,3-1,?,Birmingham
Sat Aug 19 1995,Grimsby,2-1,?,Portsmouth
Sat Aug 19 1995,Huddersfield,1-0,?,Watford
Sat Aug 19 1995,Ipswich,1-0,?,Crystal Palace
Sat Aug 19 1995,Leicester,2-3,?,Stoke
Sat Aug 19 1995,Norwich,0-0,?,Sunderland
Sat Aug 19 1995,Port Vale,0-1,?,Millwall
Sat Aug 19 1995,Reading,3-2,?,Derby
Sat Aug 19 1995,Sheffield United,0-2,?,Tranmere
Sat Aug 19 1995,Southend,0-1,?,Luton
Sun Aug 20 1995,Wolves,1-1,?,West Brom
Sat Aug 26 1995,Birmingham,3-1,?,Norwich
Sat Aug 26 1995,Crystal Palace,1-1,?,Charlton
Sat Aug 26 1995,Derby,1-1,?,Grimsby
Sat Aug 26 1995,Luton,1-1,?,Leicester
Sat Aug 26 1995,Millwall,0-0,?,Southend
Sat Aug 26 1995,Oldham,2-1,?,Sheffield United
Sat Aug 26 1995,Portsmouth,0-0,?,Reading
Sat Aug 26 1995,Sunderland,2-0,?,Wolves
Sat Aug 26 1995,Tranmere,3-1,?,Huddersfield
Sat Aug 26 1995,Watford,2-3,?,Barnsley
Sat Aug 26 1995,West Brom,0-0,?,Ipswich
Sun Aug 27 1995,Stoke,0-1,?,Port Vale
Tue Aug 29 1995,Barnsley,2-1,?,Tranmere
Tue Aug 29 1995,Charlton,2-1,?,Watford
Tue Aug 29 1995,Grimsby,0-0,?,Luton
Tue Aug 29 1995,Reading,1-2,?,Millwall
Tue Aug 29 1995,Sheffield United,2-3,?,Crystal Palace
Tue Aug 29 1995,Southend,2-1,?,West Brom
Wed Aug 30 1995,Huddersfield,4-2,?,Birmingham
Wed Aug 30 1995,Ipswich,4-1,?,Stoke
Wed Aug 30 1995,Leicester,4-2,?,Portsmouth
Wed Aug 30 1995,Norwich,2-1,?,Oldham
Wed Aug 30 1995,Port Vale,1-1,?,Sunderland
Wed Aug 30 1995,Wolves,3-0,?,Derby
Fri Sep 1 1995,Southend,0-0,?,Reading
Sat Sep 2 1995,Barnsley,0-5,?,Birmingham
Sat Sep 2 1995,Charlton,2-1,?,Huddersfield
Sat Sep 2 1995,Grimsby,0-0,?,Watford
Sat Sep 2 1995,Ipswich,3-0,?,Sunderland
Sat Sep 2 1995,Leicester,1-0,?,Wolves
Sat Sep 2 1995,Luton,1-2,?,Derby
Sat Sep 2 1995,Norwich,2-1,?,Port Vale
Sat Sep 2 1995,Portsmouth,0-1,?,Millwall
Sat Sep 2 1995,Stoke,0-1,?,Oldham
Sat Sep 2 1995,West Brom,3-1,?,Sheffield United
Sat Sep 9 1995,Birmingham,0-0,?,Crystal Palace
Sat Sep 9 1995,Huddersfield,2-1,?,Ipswich
Sat Sep 9 1995,Millwall,0-1,?,Barnsley
Sat Sep 9 1995,Oldham,1-2,?,West Brom
Sat Sep 9 1995,Port Vale,0-2,?,Portsmouth
