Date,Team 1,FT,HT,Team 2
Fri Aug 11 1995,Dortmund,1-1,0-0,Kaiserslautern
Fri Aug 11 1995,Stuttgart,0-0,0-0,Uerdingen
Fri Aug 11 1995,Werder Bremen,1-1,1-1,Dusseldorf
Sat Aug 12 1995,Bayern Munich,3-2,1-1,Hamburg
Sat Aug 12 1995,Ein Frankfurt,2-2,1-1,Karlsruhe
Sat Aug 12 1995,FC Koln,0-1,0-0,Schalke 04
Sat Aug 12 1995,Hansa Rostock,1-2,0-2,Leverkusen
Sat Aug 12 1995,St Pauli,4-2,1-1,Munich 1860
Sun Aug 13 1995,M'gladbach,1-0,0-0,Freiburg
Fri Aug 18 1995,Freiburg,0-2,0-0,St Pauli
Fri Aug 18 1995,Hamburg,3-3,2-1,Werder Bremen
Fri Aug 18 1995,Schalke 04,1-3,0-1,Hansa Rostock
Sat Aug 19 1995,Kaiserslautern,1-3,0-1,M'gladbach
Sat Aug 19 1995,Karlsruhe,2-6,1-3,Bayern Munich
Sat Aug 19 1995,Leverkusen,1-1,0-0,Dortmund
Sat Aug 19 1995,Munich 1860,1-1,1-0,Stuttgart
Sat Aug 19 1995,Uerdingen,1-1,0-1,Ein Frankfurt
Sun Aug 20 1995,Dusseldorf,1-1,1-0,FC Koln
Tue Aug 29 1995,FC Koln,3-2,1-0,Hamburg
Tue Aug 29 1995,Hansa Rostock,3-2,1-1,Dortmund
Tue Aug 29 1995,M'gladbach,0-0,0-0,Leverkusen
Tue Aug 29 1995,St Pauli,1-2,0-2,Kaiserslautern
Tue Aug 29 1995,Werder Bremen,1-0,0-0,Karlsruhe
Wed Aug 30 1995,Bayern Munich,2-0,1-0,Uerdingen
Wed Aug 30 1995,Ein Frankfurt,4-2,0-0,Munich 1860
Wed Aug 30 1995,Schalke 04,1-1,0-1,Dusseldorf
Wed Aug 30 1995,Stuttgart,3-1,2-1,Freiburg
Fri Sep 1 1995,Dortmund,2-1,0-1,M'gladbach
Fri Sep 1 1995,Karlsruhe,1-0,0-0,FC Koln
Sat Sep 2 1995,Dusseldorf,2-2,0-1,Hansa Rostock
Sat Sep 2 1995,Freiburg,2-0,1-0,Ein Frankfurt
Sat Sep 2 1995,Hamburg,1-1,0-1,Schalke 04
Sat Sep 2 1995,Kaiserslautern,1-1,1-0,Stuttgart
Sat Sep 2 1995,Leverkusen,1-1,0-0,St Pauli
Sat Sep 2 1995,Munich 1860,0-2,0-0,Bayern Munich
Sat Sep 2 1995,Uerdingen,3-0,1-0,Werder Bremen
Fri Sep 8 1995,FC Koln,0-0,0-0,Uerdingen
Fri Sep 8 1995,Werder Bremen,2-0,0-0,Munich 1860
Sat Sep 9 1995,Bayern Munich,2-0,1-0,Freiburg
Sat Sep 9 1995,Dusseldorf,2-2,1-1,Hamburg
Sat Sep 9 1995,Ein Frankfurt,3-1,1-0,Kaiserslautern
Sat Sep 9 1995,Hansa Rostock,2-3,2-2,M'gladbach
Sat Sep 9 1995,Schalke 04,2-1,1-0,Karlsruhe
Sat Sep 9 1995,St Pauli,0-3,0-0,Dortmund
Sat Sep 9 1995,Stuttgart,1-4,0-0,Leverkusen
Fri Sep 15 1995,Kaiserslautern,2-3,1-2,Bayern Munich
Fri Sep 15 1995,Karlsruhe,3-1,1-1,Dusseldorf
Sat Sep 16 1995,Dortmund,6-3,4-1,Stuttgart
Sat Sep 16 1995,Freiburg,0-1,0-0,Werder Bremen
Sat Sep 16 1995,Leverkusen,2-0,1-0,Ein Frankfurt
Sat Sep 16 1995,Munich 1860,2-1,1-1,FC Koln
Sat Sep 16 1995,Uerdingen,1-1,0-1,Schalke 04
Sun Sep 17 1995,Hamburg,1-1,1-1,Hansa Rostock
Sun Sep 17 1995,M'gladbach,2-4,0-3,St Pauli
Fri Sep 22 1995,Dusseldorf,1-0,0-0,Uerdingen
Fri Sep 22 1995,Ein Frankfurt,3-4,3-2,Dortmund
Sat Sep 23 1995,Bayern Munich,1-0,0-0,Leverkusen
Sat Sep 23 1995,FC Koln,1-1,0-1,Freiburg
Sat Sep 23 1995,Hamburg,0-0,0-0,Karlsruhe
Sat Sep 23 1995,Hansa Rostock,2-0,1-0,St Pauli
Sat Sep 23 1995,Stuttgart,5-0,2-0,M'gladbach
Sat Sep 23 1995,Werder Bremen,1-1,1-0,Kaiserslautern
Sun Sep 24 1995,Schalke 04,1-1,1-0,Munich 1860
Fri Sep 29 1995,St Pauli,1-3,1-2,Stuttgart
Fri Sep 29 1995,Uerdingen,1-1,0-1,Hamburg
Sat Sep 30 1995,Freiburg,1-2,0-0,Schalke 04
Sat Sep 30 1995,Kaiserslautern,1-1,1-1,FC Koln
Sat Sep 30 1995,Karlsruhe,0-2,0-0,Hansa Rostock
Sat Sep 30 1995,Leverkusen,2-2,1-1,Werder Bremen
Sat Sep 30 1995,Munich 1860,2-1,1-1,Dusseldorf
Sun Oct 1 1995,Dortmund,3-1,1-0,Bayern Munich
Sun Oct 1 1995,M'gladbach,4-1,2-1,Ein Frankfurt
Fri Oct 13 1995,Hansa Rostock,3-3,2-1,Stuttgart
Fri Oct 13 1995,Schalke 04,1-1,0-1,Kaiserslautern
Sat Oct 14 1995,Bayern Munich,1-2,0-1,M'gladbach
Sat Oct 14 1995,Dusseldorf,0-0,0-0,Freiburg
Sat Oct 14 1995,Ein Frankfurt,2-2,0-0,St Pauli
Sat Oct 14 1995,Hamburg,2-2,0-0,Munich 1860
Sat Oct 14 1995,Karlsruhe,2-0,0-0,Uerdingen
Sat Oct 14 1995,Werder Bremen,2-2,1-1,Dortmund
Sun Oct 15 1995,FC Koln,2-2,1-2,Leverkusen
Fri Oct 20 1995,Leverkusen,0-0,0-0,Schalke 04
Fri Oct 20 1995,Uerdingen,1-1,0-1,Hansa Rostock
Sat Oct 21 1995,Dortmund,3-0,0-0,FC Koln
Sat Oct 21 1995,Freiburg,0-3,0-2,Hamburg
Sat Oct 21 1995,Kaiserslautern,2-0,1-0,Dusseldorf
Sat Oct 21 1995,Munich 1860,1-1,0-0,Karlsruhe
Sat Oct 21 1995,St Pauli,0-1,0-1,Bayern Munich
Sat Oct 21 1995,Stuttgart,3-2,1-1,Ein Frankfurt
Sun Oct 22 1995,M'gladbach,1-0,0-0,Werder Bremen
Fri Oct 27 1995,FC Koln,0-2,0-1,M'gladbach
Fri Oct 27 1995,Karlsruhe,1-1,1-0,Freiburg
Sat Oct 28 1995,Bayern Munich,5-3,1-0,Stuttgart
Sat Oct 28 1995,Dusseldorf,1-1,0-1,Leverkusen
Sat Oct 28 1995,Hamburg,1-0,1-0,Kaiserslautern
Sat Oct 28 1995,Hansa Rostock,1-1,0-1,Ein Frankfurt
