Date,Team 1,FT,HT,Team 2
Fri Aug 10 2018,Benfica,3-2,3-0,Guimaraes
Sat Aug 11 2018,Porto,5-0,3-0,Chaves
Sat Aug 11 2018,Setubal,2-0,1-0,Aves
Sat Aug 11 2018,Tondela,0-1,0-0,Belenenses
Sun Aug 12 2018,Feirense,2-0,2-0,Rio Ave
Sun Aug 12 2018,Maritimo,1-0,0-0,Santa Clara
Sun Aug 12 2018,Moreirense,1-3,1-1,Sp Lisbon
Sun Aug 12 2018,Sp Braga,4-2,2-2,Nacional
Mon Aug 13 2018,Portimonense,0-2,0-0,Boavista
Fri Aug 17 2018,Aves,2-2,1-1,Tondela
Sat Aug 18 2018,Boavista,0-2,0-1,Benfica
Sat Aug 18 2018,Chaves,2-0,2-0,Portimonense
Sat Aug 18 2018,Sp Lisbon,2-1,1-1,Setubal
Sun Aug 19 2018,Belenenses,2-3,0-1,Porto
Sun Aug 19 2018,Nacional,1-2,0-1,Moreirense
Sun Aug 19 2018,Rio Ave,3-1,2-0,Maritimo
Sun Aug 19 2018,Santa Clara,3-3,0-3,Sp Braga
Mon Aug 20 2018,Guimaraes,0-1,0-0,Feirense
Fri Aug 24 2018,Maritimo,2-1,0-1,Chaves
Sat Aug 25 2018,Benfica,1-1,0-0,Sp Lisbon
Sat Aug 25 2018,Portimonense,2-2,0-1,Santa Clara
Sat Aug 25 2018,Porto,2-3,2-0,Guimaraes
Sun Aug 26 2018,Feirense,1-1,0-1,Boavista
Sun Aug 26 2018,Setubal,1-2,0-1,Nacional
Sun Aug 26 2018,Sp Braga,3-1,0-0,Aves
Sun Aug 26 2018,Tondela,1-1,0-1,Rio Ave
Mon Aug 27 2018,Moreirense,1-1,0-0,Belenenses
Fri Aug 31 2018,Chaves,0-1,0-1,Sp Braga
Fri Aug 31 2018,Guimaraes,1-0,1-0,Tondela
Sat Sep 1 2018,Belenenses,0-0,0-0,Setubal
Sat Sep 1 2018,Santa Clara,4-2,1-1,Boavista
Sat Sep 1 2018,Sp Lisbon,1-0,0-0,Feirense
Sun Sep 2 2018,Aves,0-1,0-1,Maritimo
Sun Sep 2 2018,Nacional,0-4,0-2,Benfica
Sun Sep 2 2018,Porto,3-0,2-0,Moreirense
Sun Sep 2 2018,Rio Ave,2-1,0-1,Portimonense
Fri Sep 21 2018,Boavista,1-2,0-1,Chaves
Sat Sep 22 2018,Maritimo,0-0,0-0,Belenenses
Sat Sep 22 2018,Santa Clara,1-3,0-0,Rio Ave
Sat Sep 22 2018,Setubal,0-2,0-1,Porto
Sun Sep 23 2018,Benfica,2-0,1-0,Aves
Sun Sep 23 2018,Feirense,0-0,0-0,Nacional
Sun Sep 23 2018,Portimonense,3-2,1-0,Guimaraes
Sun Sep 23 2018,Tondela,2-0,1-0,Moreirense
Mon Sep 24 2018,Sp Braga,1-0,0-0,Sp Lisbon
Thu Sep 27 2018,Chaves,2-2,0-1,Benfica
Fri Sep 28 2018,Porto,1-0,0-0,Tondela
Sat Sep 29 2018,Moreirense,1-0,0-0,Feirense
Sat Sep 29 2018,Rio Ave,2-1,2-0,Boavista
Sat Sep 29 2018,Sp Lisbon,2-0,2-0,Maritimo
Sun Sep 30 2018,Belenenses,0-3,0-2,Sp Braga
Sun Sep 30 2018,Guimaraes,1-1,0-0,Setubal
Sun Sep 30 2018,Nacional,0-3,0-1,Santa Clara
Mon Oct 1 2018,Aves,3-0,1-0,Portimonense
Fri Oct 5 2018,Feirense,0-0,0-0,Belenenses
Fri Oct 5 2018,Santa Clara,1-0,0-0,Chaves
Fri Oct 5 2018,Tondela,1-1,0-0,Nacional
Sat Oct 6 2018,Maritimo,1-3,0-1,Guimaraes
Sat Oct 6 2018,Setubal,3-0,1-0,Moreirense
Sat Oct 6 2018,Sp Braga,1-1,1-1,Rio Ave
Sun Oct 7 2018,Benfica,1-0,0-0,Porto
Sun Oct 7 2018,Boavista,1-0,0-0,Aves
Sun Oct 7 2018,Portimonense,4-2,2-0,Sp Lisbon
Fri Oct 26 2018,Guimaraes,1-1,1-1,Sp Braga
Fri Oct 26 2018,Nacional,0-1,0-1,Portimonense
Sat Oct 27 2018,Aves,1-2,0-2,Santa Clara
Sat Oct 27 2018,Belenenses,2-0,2-0,Benfica
