Date,Team 1,FT,HT,Team 2
Sat Aug 4 2018,Annan Athletic,1-1,0-0,Elgin
Sat Aug 4 2018,Berwick,1-0,0-0,Stirling
Sat Aug 4 2018,Clyde,2-0,2-0,Cowdenbeath
Sat Aug 4 2018,Edinburgh City,4-0,1-0,Albion Rvs
Sat Aug 4 2018,Peterhead,1-1,1-1,Queens Park
Sat Aug 11 2018,Albion Rvs,0-4,0-1,Peterhead
Sat Aug 11 2018,Cowdenbeath,1-2,1-1,Annan Athletic
Sat Aug 11 2018,Elgin,1-0,0-0,Edinburgh City
Sat Aug 11 2018,Queens Park,1-0,1-0,Berwick
Sat Aug 11 2018,Stirling,0-3,0-2,Clyde
Sat Aug 18 2018,Albion Rvs,0-1,0-0,Elgin
Sat Aug 18 2018,Annan Athletic,3-1,0-0,Queens Park
Sat Aug 18 2018,Cowdenbeath,4-0,2-0,Berwick
Sat Aug 18 2018,Edinburgh City,3-1,0-0,Stirling
Sat Aug 18 2018,Peterhead,1-0,0-0,Clyde
Sat Aug 25 2018,Berwick,0-3,0-1,Annan Athletic
Sat Aug 25 2018,Clyde,0-2,0-0,Edinburgh City
Sat Aug 25 2018,Queens Park,2-0,2-0,Albion Rvs
Sat Aug 25 2018,Stirling,0-2,0-1,Peterhead
Sat Sep 1 2018,Albion Rvs,3-5,2-2,Berwick
Sat Sep 1 2018,Annan Athletic,1-2,1-1,Clyde
Sat Sep 1 2018,Elgin,0-3,0-3,Stirling
Sat Sep 1 2018,Peterhead,0-1,0-0,Edinburgh City
Sat Sep 1 2018,Queens Park,0-0,0-0,Cowdenbeath
Sat Sep 15 2018,Berwick,0-3,0-3,Elgin
Sat Sep 15 2018,Clyde,1-0,1-0,Albion Rvs
Sat Sep 15 2018,Cowdenbeath,2-4,2-1,Peterhead
Sat Sep 15 2018,Edinburgh City,2-1,1-0,Annan Athletic
Sat Sep 15 2018,Stirling,1-0,1-0,Queens Park
Sat Sep 22 2018,Clyde,4-1,3-1,Elgin
Sat Sep 22 2018,Cowdenbeath,1-1,0-1,Albion Rvs
Sat Sep 22 2018,Peterhead,1-0,0-0,Berwick
Sat Sep 22 2018,Queens Park,0-2,0-1,Edinburgh City
Sat Sep 22 2018,Stirling,1-2,0-1,Annan Athletic
Sat Sep 29 2018,Albion Rvs,3-0,1-0,Stirling
Sat Sep 29 2018,Annan Athletic,1-3,0-1,Peterhead
Sat Sep 29 2018,Berwick,2-3,2-0,Clyde
Sat Sep 29 2018,Edinburgh City,1-0,0-0,Cowdenbeath
Sat Sep 29 2018,Elgin,2-1,0-1,Queens Park
Sat Oct 6 2018,Annan Athletic,3-1,1-0,Albion Rvs
Sat Oct 6 2018,Cowdenbeath,1-0,1-0,Stirling
Sat Oct 6 2018,Edinburgh City,3-0,1-0,Berwick
Sat Oct 6 2018,Peterhead,3-0,1-0,Elgin
Sat Oct 6 2018,Queens Park,1-0,1-0,Clyde
Sat Oct 13 2018,Elgin,3-1,1-1,Cowdenbeath
