Date,Team 1,FT,HT,Team 2
Sat Aug 4 2018,East Fife,0-2,0-0,Dumbarton
Sat Aug 4 2018,Forfar,1-3,1-0,Airdrie Utd
Sat Aug 4 2018,Montrose,0-4,0-1,Arbroath
Sat Aug 4 2018,Stenhousemuir,1-0,1-0,Brechin
Sat Aug 4 2018,Stranraer,1-1,0-1,Raith Rvs
Sat Aug 11 2018,Airdrie Utd,0-1,0-0,Montrose
Sat Aug 11 2018,Arbroath,3-1,1-1,Stranraer
Sat Aug 11 2018,Brechin,1-0,0-0,East Fife
Sat Aug 11 2018,Dumbarton,0-2,0-1,Forfar
Sat Aug 11 2018,Raith Rvs,2-0,1-0,Stenhousemuir
Sat Aug 18 2018,Dumbarton,1-1,0-1,Arbroath
Sat Aug 18 2018,Forfar,0-0,0-0,Stranraer
Sat Aug 18 2018,Montrose,2-1,2-1,Brechin
Sat Aug 18 2018,Raith Rvs,2-2,1-1,East Fife
Sat Aug 18 2018,Stenhousemuir,1-2,1-1,Airdrie Utd
Sat Aug 25 2018,Airdrie Utd,3-4,2-0,Raith Rvs
Sat Aug 25 2018,Brechin,3-2,0-1,Dumbarton
Sat Aug 25 2018,East Fife,0-3,0-2,Arbroath
Sat Aug 25 2018,Forfar,2-0,2-0,Stenhousemuir
Sat Aug 25 2018,Stranraer,2-0,2-0,Montrose
Sat Sep 1 2018,Airdrie Utd,2-0,0-0,Stranraer
Sat Sep 1 2018,Arbroath,2-2,2-0,Brechin
Sat Sep 1 2018,Montrose,0-2,0-2,East Fife
Sat Sep 1 2018,Raith Rvs,4-0,1-0,Forfar
Sat Sep 1 2018,Stenhousemuir,2-1,1-1,Dumbarton
Sat Sep 15 2018,Arbroath,3-1,1-1,Forfar
Sat Sep 15 2018,Brechin,1-1,0-0,Raith Rvs
Sat Sep 15 2018,Dumbarton,2-1,0-1,Montrose
Sat Sep 15 2018,East Fife,2-1,0-0,Airdrie Utd
Sat Sep 15 2018,Stranraer,2-0,1-0,Stenhousemuir
Sat Sep 22 2018,Airdrie Utd,1-1,0-1,Dumbarton
Sat Sep 22 2018,Forfar,1-1,0-1,Brechin
