Date,Team 1,FT,HT,Team 2
Fri Aug 10 2018,Zwolle,2-3,1-3,Heerenveen
Sat Aug 11 2018,Ajax,1-1,0-0,Heracles
Sat Aug 11 2018,Excelsior,1-1,1-0,For Sittard
Sat Aug 11 2018,PSV Eindhoven,4-0,1-0,Utrecht
Sat Aug 11 2018,Willem II,0-1,0-1,VVV Venlo
Sun Aug 12 2018,AZ Alkmaar,5-0,3-0,NAC Breda
Sun Aug 12 2018,Den Haag,1-2,0-2,FC Emmen
Sun Aug 12 2018,Graafschap,2-0,1-0,Feyenoord
Sun Aug 12 2018,Vitesse,5-1,2-1,Groningen
Fri Aug 17 2018,Groningen,0-1,0-1,Willem II
Sat Aug 18 2018,Heracles,4-2,3-2,Den Haag
Sat Aug 18 2018,NAC Breda,3-0,1-0,Graafschap
Sat Aug 18 2018,For Sittard,1-2,0-1,PSV Eindhoven
Sat Aug 18 2018,VVV Venlo,0-1,0-0,Ajax
Sun Aug 19 2018,FC Emmen,1-4,1-3,AZ Alkmaar
Sun Aug 19 2018,Feyenoord,3-0,1-0,Excelsior
Sun Aug 19 2018,Heerenveen,1-1,1-0,Vitesse
Sun Aug 19 2018,Utrecht,2-0,2-0,Zwolle
Fri Aug 24 2018,Den Haag,3-1,2-0,For Sittard
Sat Aug 25 2018,Ajax,5-0,2-0,FC Emmen
Sat Aug 25 2018,Graafschap,0-1,0-1,Groningen
Sat Aug 25 2018,NAC Breda,0-2,0-1,Excelsior
Sat Aug 25 2018,Zwolle,1-2,0-1,PSV Eindhoven
Sun Aug 26 2018,AZ Alkmaar,0-0,0-0,Vitesse
Sun Aug 26 2018,Heerenveen,3-5,0-3,Feyenoord
Sun Aug 26 2018,Utrecht,1-1,1-0,VVV Venlo
Sun Aug 26 2018,Willem II,5-0,3-0,Heracles
Fri Aug 31 2018,FC Emmen,1-1,0-0,Graafschap
Sat Sep 1 2018,Excelsior,2-4,0-2,Den Haag
Sat Sep 1 2018,For Sittard,1-1,0-0,Utrecht
Sat Sep 1 2018,PSV Eindhoven,6-1,4-0,Willem II
Sat Sep 1 2018,VVV Venlo,1-1,0-1,Heerenveen
Sun Sep 2 2018,Feyenoord,4-2,1-1,NAC Breda
Sun Sep 2 2018,Groningen,0-1,0-0,Zwolle
Sun Sep 2 2018,Heracles,3-2,1-1,AZ Alkmaar
Sun Sep 2 2018,Vitesse,0-4,0-3,Ajax
Sat Sep 15 2018,Ajax,3-0,1-0,Groningen
Sat Sep 15 2018,Den Haag,0-7,0-2,PSV Eindhoven
Sat Sep 15 2018,Graafschap,1-2,0-2,VVV Venlo
Sat Sep 15 2018,Willem II,2-2,0-1,Excelsior
Sun Sep 16 2018,AZ Alkmaar,1-1,1-1,Feyenoord
Sun Sep 16 2018,Heerenveen,3-5,1-1,Heracles
Sun Sep 16 2018,NAC Breda,2-3,1-1,For Sittard
Sun Sep 16 2018,Utrecht,1-2,1-0,FC Emmen
Sun Sep 16 2018,Zwolle,0-2,0-2,Vitesse
Fri Sep 21 2018,Heracles,4-0,1-0,Graafschap
Sat Sep 22 2018,Excelsior,3-3,2-0,Heerenveen
Sat Sep 22 2018,For Sittard,4-4,2-2,Willem II
Sat Sep 22 2018,Vitesse,1-1,1-0,Den Haag
Sat Sep 22 2018,VVV Venlo,3-0,2-0,NAC Breda
Sun Sep 23 2018,FC Emmen,0-1,0-1,Zwolle
Sun Sep 23 2018,Feyenoord,1-0,0-0,Utrecht
Sun Sep 23 2018,Groningen,1-3,1-1,AZ Alkmaar
Sun Sep 23 2018,PSV Eindhoven,3-0,3-0,Ajax
Sat Sep 29 2018,Excelsior,1-0,1-0,VVV Venlo
Sat Sep 29 2018,For Sittard,0-2,0-0,Ajax
Sat Sep 29 2018,Heerenveen,1-1,1-1,Den Haag
Sat Sep 29 2018,NAC Breda,0-2,0-0,PSV Eindhoven
Sun Sep 30 2018,AZ Alkmaar,2-2,1-1,Zwolle
Sun Sep 30 2018,Feyenoord,2-1,0-1,Vitesse
Sun Sep 30 2018,Graafschap,2-1,1-0,Willem II
Sun Sep 30 2018,Groningen,1-1,0-1,Utrecht
Sun Sep 30 2018,Heracles,2-1,2-0,FC Emmen
Fri Oct 5 2018,Utrecht,2-1,1-0,NAC Breda
Sat Oct 6 2018,Den Haag,1-0,1-0,Groningen
Sat Oct 6 2018,Graafschap,0-5,0-4,Heerenveen
Sat Oct 6 2018,PSV Eindhoven,4-0,1-0,VVV Venlo
Sat Oct 6 2018,Zwolle,2-0,1-0,Excelsior
Sun Oct 7 2018,Ajax,5-0,1-0,AZ Alkmaar
Sun Oct 7 2018,FC Emmen,3-3,1-0,For Sittard
Sun Oct 7 2018,Vitesse,4-0,2-0,Heracles
Sun Oct 7 2018,Willem II,1-1,0-0,Feyenoord
Sat Oct 20 2018,Excelsior,2-0,1-0,Vitesse
Sat Oct 20 2018,Heerenveen,0-4,0-2,Ajax
Sat Oct 20 2018,PSV Eindhoven,6-0,4-0,FC Emmen
Sat Oct 20 2018,Utrecht,2-1,1-1,AZ Alkmaar
Sun Oct 21 2018,Feyenoord,3-0,2-0,Zwolle
Sun Oct 21 2018,For Sittard,3-1,1-0,Graafschap
Sun Oct 21 2018,Heracles,4-1,1-1,Groningen
Sun Oct 21 2018,NAC Breda,2-2,1-2,Willem II
Sun Oct 21 2018,VVV Venlo,2-0,1-0,Den Haag
Fri Oct 26 2018,FC Emmen,1-1,0-1,VVV Venlo
Sat Oct 27 2018,Den Haag,1-1,1-1,NAC Breda
Sat Oct 27 2018,Graafschap,4-1,1-1,Excelsior
Sat Oct 27 2018,Groningen,1-2,1-1,PSV Eindhoven
Sat Oct 27 2018,Zwolle,1-1,0-1,Heracles
Sun Oct 28 2018,Ajax,3-0,2-0,Feyenoord
Sun Oct 28 2018,AZ Alkmaar,2-3,1-1,Heerenveen
Sun Oct 28 2018,Vitesse,2-1,1-1,For Sittard
Sun Oct 28 2018,Willem II,0-1,0-0,Utrecht
Fri Nov 2 2018,Excelsior,2-4,1-2,Groningen
Sat Nov 3 2018,Ajax,2-0,2-0,Willem II
Sat Nov 3 2018,AZ Alkmaar,1-0,0-0,Graafschap
Sat Nov 3 2018,NAC Breda,2-1,1-0,Heracles
Sat Nov 3 2018,PSV Eindhoven,1-0,0-0,Vitesse
Sun Nov 4 2018,For Sittard,3-0,1-0,Zwolle
Sun Nov 4 2018,Heerenveen,1-1,1-0,FC Emmen
Sun Nov 4 2018,Utrecht,3-0,1-0,Den Haag
Fri Nov 9 2018,Zwolle,2-3,0-2,Willem II
Sat Nov 10 2018,FC Emmen,2-0,0-0,NAC Breda
Sat Nov 10 2018,Graafschap,1-4,1-2,PSV Eindhoven
Sat Nov 10 2018,Vitesse,2-1,0-0,Utrecht
