Date,Team 1,FT,HT,Team 2
Fri Aug 3 2018,Hamburg,0-3,0-0,Holstein Kiel
Sat Aug 4 2018,Bochum,0-2,0-1,FC Koln
Sat Aug 4 2018,Greuther Furth,3-1,0-0,Sandhausen
Sat Aug 4 2018,Regensburg,2-1,1-1,Ingolstadt
Sun Aug 5 2018,Darmstadt,1-0,0-0,Paderborn
Sun Aug 5 2018,Heidenheim,1-1,1-1,Bielefeld
Sun Aug 5 2018,Magdeburg,1-2,1-1,St Pauli
Sun Aug 5 2018,Union Berlin,1-0,0-0,Erzgebirge Aue
Mon Aug 6 2018,Dresden,1-0,1-0,Duisburg
Fri Aug 10 2018,Ingolstadt,1-1,0-0,Greuther Furth
Fri Aug 10 2018,Paderborn,2-0,1-0,Regensburg
Fri Aug 10 2018,St Pauli,2-0,0-0,Darmstadt
Sat Aug 11 2018,Bielefeld,2-1,2-0,Dresden
Sat Aug 11 2018,Duisburg,0-2,0-0,Bochum
Sun Aug 12 2018,Erzgebirge Aue,0-0,0-0,Magdeburg
Sun Aug 12 2018,Holstein Kiel,1-1,1-1,Heidenheim
Sun Aug 12 2018,Sandhausen,0-3,0-2,Hamburg
Mon Aug 13 2018,FC Koln,1-1,1-0,Union Berlin
Fri Aug 24 2018,Bochum,1-0,0-0,Sandhausen
Fri Aug 24 2018,Darmstadt,3-0,0-0,Duisburg
Sat Aug 25 2018,FC Koln,3-1,1-1,Erzgebirge Aue
Sat Aug 25 2018,Greuther Furth,2-2,0-0,Paderborn
Sat Aug 25 2018,Magdeburg,1-1,1-1,Ingolstadt
Sun Aug 26 2018,Dresden,1-3,0-2,Heidenheim
Sun Aug 26 2018,Regensburg,0-0,0-0,Holstein Kiel
Sun Aug 26 2018,Union Berlin,4-1,2-0,St Pauli
Mon Aug 27 2018,Hamburg,3-0,1-0,Bielefeld
Fri Aug 31 2018,Ingolstadt,3-2,1-1,Erzgebirge Aue
Fri Aug 31 2018,Paderborn,2-2,0-1,Bochum
Sat Sep 1 2018,Bielefeld,5-3,3-2,Regensburg
Sat Sep 1 2018,Duisburg,0-1,0-1,Greuther Furth
Sun Sep 2 2018,Heidenheim,0-1,0-1,Darmstadt
Sun Sep 2 2018,Sandhausen,0-0,0-0,Union Berlin
Sun Sep 2 2018,St Pauli,3-5,2-2,FC Koln
Mon Sep 3 2018,Holstein Kiel,2-1,0-0,Magdeburg
Fri Sep 14 2018,Regensburg,0-2,0-1,Dresden
Fri Sep 14 2018,Union Berlin,2-2,1-0,Duisburg
