Date,Team 1,FT,HT,Team 2
Sat Aug 4 2018,Ayr,2-0,2-0,Partick
Sat Aug 4 2018,Dundee United,2-3,1-0,Dunfermline
Sat Aug 4 2018,Falkirk,0-1,0-1,Inverness C
Sat Aug 4 2018,Morton,2-2,0-0,Queen of Sth
Sat Aug 4 2018,Ross County,1-0,0-0,Alloa
Sat Aug 11 2018,Alloa,0-2,0-1,Morton
Sat Aug 11 2018,Dunfermline,1-3,1-2,Ross County
Sat Aug 11 2018,Inverness C,0-0,0-0,Ayr
Sat Aug 11 2018,Partick,2-1,2-0,Falkirk
Sat Aug 11 2018,Queen of Sth,1-2,0-2,Dundee United
Sat Aug 25 2018,Ayr,4-1,3-0,Dunfermline
Sat Aug 25 2018,Dundee United,3-1,1-0,Partick
Sat Aug 25 2018,Falkirk,0-3,0-2,Queen of Sth
Sat Aug 25 2018,Inverness C,2-2,1-1,Alloa
Sat Aug 25 2018,Morton,2-1,0-0,Ross County
Sat Sep 1 2018,Alloa,1-1,0-0,Dundee United
Sat Sep 1 2018,Dunfermline,0-3,0-0,Inverness C
Sat Sep 1 2018,Partick,1-0,0-0,Morton
Sat Sep 1 2018,Queen of Sth,5-0,4-0,Ayr
Sat Sep 1 2018,Ross County,2-0,0-0,Falkirk
Sat Sep 15 2018,Ayr,3-2,0-2,Falkirk
Sat Sep 15 2018,Dundee United,1-1,0-1,Morton
Sat Sep 15 2018,Dunfermline,0-0,0-0,Alloa
Sat Sep 15 2018,Inverness C,3-2,3-0,Partick
Sat Sep 15 2018,Queen of Sth,0-0,0-0,Ross County
Sat Sep 22 2018,Alloa,0-2,0-1,Ayr
Sat Sep 22 2018,Falkirk,0-2,0-0,Dundee United
Sat Sep 22 2018,Morton,1-1,0-0,Dunfermline
Sat Sep 22 2018,Partick,3-2,3-2,Queen of Sth
Sat Sep 22 2018,Ross County,0-0,0-0,Inverness C
Fri Sep 28 2018,Dunfermline,1-0,0-0,Partick
Sat Sep 29 2018,Alloa,0-2,0-1,Falkirk
Sat Sep 29 2018,Dundee United,1-5,1-3,Ross County
Sat Sep 29 2018,Inverness C,0-0,0-0,Queen of Sth
Sat Sep 29 2018,Morton,1-5,1-1,Ayr
Sat Oct 6 2018,Ayr,2-0,1-0,Dundee United
Sat Oct 6 2018,Falkirk,0-2,0-1,Dunfermline
Sat Oct 6 2018,Inverness C,1-1,1-1,Morton
Sat Oct 6 2018,Partick,0-2,0-1,Ross County
Sat Oct 6 2018,Queen of Sth,3-3,2-3,Alloa
Sat Oct 13 2018,Partick,1-2,0-1,Dundee United
Sat Oct 20 2018,Alloa,1-0,0-0,Partick
Sat Oct 20 2018,Dundee United,1-1,0-0,Inverness C
Sat Oct 20 2018,Dunfermline,0-1,0-0,Queen of Sth
Sat Oct 20 2018,Morton,1-0,0-0,Falkirk
Sat Oct 20 2018,Ross County,2-1,2-0,Ayr
Sat Oct 27 2018,Alloa,0-0,0-0,Inverness C
Sat Oct 27 2018,Dunfermline,0-2,0-1,Dundee United
Sat Oct 27 2018,Partick,0-1,0-0,Ayr
Sat Oct 27 2018,Queen of Sth,2-0,0-0,Falkirk
Sat Oct 27 2018,Ross County,5-0,2-0,Morton
Tue Oct 30 2018,Ayr,3-0,0-0,Alloa
Tue Oct 30 2018,Falkirk,1-1,1-0,Ross County
Tue Oct 30 2018,Inverness C,2-2,2-2,Dunfermline
Tue Oct 30 2018,Queen of Sth,1-2,0-1,Morton
Sat Nov 3 2018,Alloa,0-1,0-0,Dunfermline
Sat Nov 3 2018,Dundee United,2-0,1-0,Queen of Sth
Sat Nov 3 2018,Falkirk,0-1,0-0,Ayr
Sat Nov 3 2018,Inverness C,2-2,2-2,Ross County
Sat Nov 3 2018,Morton,5-1,2-1,Partick
Sat Nov 10 2018,Ayr,1-1,0-0,Queen of Sth
Sat Nov 10 2018,Dunfermline,0-1,0-0,Falkirk
Sat Nov 10 2018,Morton,0-2,0-0,Alloa
Sat Nov 10 2018,Partick,0-1,0-0,Inverness C
Sat Nov 10 2018,Ross County,0-1,0-1,Dundee United
Sat Nov 17 2018,Ayr,0-0,0-0,Morton
Sat Nov 17 2018,Falkirk,1-1,0-0,Partick
Sat Nov 17 2018,Queen of Sth,3-3,1-0,Inverness C
Tue Nov 20 2018,Dundee United,4-2,3-2,Alloa
Sat Nov 24 2018,Ross County,2-1,1-0,Dunfermline
Fri Nov 30 2018,Dundee United,0-5,0-2,Ayr
Sat Dec 1 2018,Alloa,0-1,0-0,Ross County
Sat Dec 1 2018,Dunfermline,3-0,2-0,Morton
Sat Dec 1 2018,Inverness C,2-3,1-2,Falkirk
Sat Dec 1 2018,Queen of Sth,1-0,0-0,Partick
Sat Dec 8 2018,Falkirk,2-2,2-1,Alloa
Sat Dec 8 2018,Morton,1-1,0-1,Dundee United
Sat Dec 8 2018,Partick,2-0,1-0,Dunfermline
Sat Dec 8 2018,Ross County,1-1,0-0,Queen of Sth
Sat Dec 15 2018,Ayr,3-3,3-1,Ross County
Sat Dec 15 2018,Falkirk,0-0,0-0,Morton
Sat Dec 15 2018,Inverness C,1-1,1-0,Dundee United
Sat Dec 15 2018,Partick,2-2,2-1,Alloa
Sat Dec 15 2018,Queen of Sth,0-0,0-0,Dunfermline
Sat Dec 22 2018,Alloa,2-0,0-0,Queen of Sth
Sat Dec 22 2018,Dundee United,2-1,1-0,Falkirk
Sat Dec 22 2018,Dunfermline,0-0,0-0,Ayr
Sat Dec 22 2018,Morton,1-2,0-1,Inverness C
Sat Dec 22 2018,Ross County,2-0,1-0,Partick
Sat Dec 29 2018,Alloa,2-1,0-0,Dundee United
Sat Dec 29 2018,Falkirk,2-4,1-2,Dunfermline
Sat Dec 29 2018,Partick,1-2,0-1,Morton
Sat Dec 29 2018,Queen of Sth,1-1,1-1,Ayr
Sat Dec 29 2018,Ross County,2-1,1-1,Inverness C
Fri Jan 4 2019,Morton,1-0,0-0,Ross County
Sat Jan 5 2019,Ayr,0-1,0-0,Falkirk
Sat Jan 5 2019,Dundee United,1-1,0-1,Partick
Sat Jan 5 2019,Dunfermline,2-2,2-0,Alloa
Sat Jan 5 2019,Inverness C,1-2,0-0,Queen of Sth
Sat Jan 12 2019,Alloa,2-1,0-1,Morton
Sat Jan 12 2019,Dundee United,1-0,0-0,Dunfermline
Sat Jan 12 2019,Inverness C,1-0,0-0,Ayr
Sat Jan 12 2019,Partick,1-1,0-0,Falkirk
Sat Jan 12 2019,Queen of Sth,4-0,2-0,Ross County
Fri Jan 25 2019,Ayr,1-0,1-0,Dundee United
Sat Jan 26 2019,Falkirk,2-2,1-2,Inverness C
Sat Jan 26 2019,Morton,0-0,0-0,Dunfermline
Sat Jan 26 2019,Partick,2-1,1-0,Queen of Sth
Sat Jan 26 2019,Ross County,2-0,1-0,Alloa
Tue Jan 29 2019,Ayr,2-3,0-3,Inverness C
Sat Feb 2 2019,Alloa,1-3,1-1,Ayr
Sat Feb 2 2019,Dundee United,2-1,2-0,Morton
Sat Feb 2 2019,Dunfermline,1-2,1-0,Ross County
Sat Feb 2 2019,Falkirk,3-0,1-0,Queen of Sth
Sat Feb 2 2019,Inverness C,1-2,0-2,Partick
Sat Feb 9 2019,Alloa,1-2,1-1,Falkirk
Sat Feb 16 2019,Alloa,0-2,0-1,Partick
Sat Feb 16 2019,Dunfermline,1-0,0-0,Inverness C
Sat Feb 16 2019,Morton,0-0,0-0,Ayr
Sat Feb 16 2019,Queen of Sth,0-1,0-1,Dundee United
Sat Feb 23 2019,Ayr,0-1,0-0,Dunfermline
Sat Feb 23 2019,Falkirk,1-1,0-0,Dundee United
Sat Feb 23 2019,Inverness C,1-0,1-0,Morton
Sat Feb 23 2019,Partick,2-4,2-0,Ross County
Sat Feb 23 2019,Queen of Sth,1-2,0-1,Alloa
Tue Feb 26 2019,Dundee United,1-0,0-0,Inverness C
Tue Feb 26 2019,Dunfermline,3-0,0-0,Partick
Tue Feb 26 2019,Morton,1-0,0-0,Queen of Sth
Tue Feb 26 2019,Ross County,3-2,1-0,Ayr
Fri Mar 1 2019,Morton,1-1,1-1,Falkirk
Sat Mar 2 2019,Dunfermline,1-0,0-0,Queen of Sth
Fri Mar 8 2019,Falkirk,2-0,2-0,Ayr
Sat Mar 9 2019,Alloa,0-1,0-0,Dunfermline
Sat Mar 9 2019,Partick,2-1,1-0,Dundee United
Sat Mar 9 2019,Queen of Sth,0-2,0-2,Inverness C
Sat Mar 9 2019,Ross County,2-0,0-0,Morton
Tue Mar 12 2019,Ross County,2-1,2-0,Falkirk
Sat Mar 16 2019,Falkirk,1-1,1-1,Partick
