Date,Team 1,FT,HT,Team 2
Fri Jul 20 2018,Veracruz,0-2,?,U.N.A.M.- Pumas
Fri Jul 20 2018,Atlas,0-0,?,Queretaro
Sat Jul 21 2018,Cruz Azul,3-0,?,Puebla
Sat Jul 21 2018,Pachuca,0-1,?,Monterrey
Sat Jul 21 2018,Club Tijuana,2-1,?,Guadalajara Chivas
Sat Jul 21 2018,U.A.N.L.- Tigres,2-0,?,Club Leon
Sun Jul 22 2018,Toluca,2-0,?,Monarcas
Sun Jul 22 2018,Santos Laguna,2-1,?,Lobos BUAP
Sun Jul 22 2018,Necaxa,2-1,?,Club America
Fri Jul 27 2018,Monarcas,3-1,?,Santos Laguna
Fri Jul 27 2018,Puebla,2-1,?,Toluca
Sat Jul 28 2018,Queretaro,1-0,?,Pachuca
Sat Jul 28 2018,Club America,3-0,?,Atlas
Sat Jul 28 2018,Guadalajara Chivas,0-1,?,Cruz Azul
Sun Jul 29 2018,U.N.A.M.- Pumas,5-3,?,Necaxa
Sun Jul 29 2018,Lobos BUAP,2-0,?,Veracruz
Sun Jul 29 2018,U.A.N.L.- Tigres,1-0,?,Club Tijuana
Sun Jul 29 2018,Club Leon,0-2,?,Monterrey
Fri Aug 3 2018,Veracruz,2-2,?,Monarcas
Fri Aug 3 2018,Atlas,0-3,?,U.N.A.M.- Pumas
Sat Aug 4 2018,Necaxa,1-0,?,Lobos BUAP
Sat Aug 4 2018,Pachuca,1-3,?,Club America
Sat Aug 4 2018,Cruz Azul,1-0,?,U.A.N.L.- Tigres
Sat Aug 4 2018,Monterrey,2-1,?,Queretaro
Sun Aug 5 2018,Toluca,2-2,?,Guadalajara Chivas
Sun Aug 5 2018,Santos Laguna,2-0,?,Puebla
Sun Aug 5 2018,Club Tijuana,1-1,?,Club Leon
Fri Aug 10 2018,Puebla,1-2,?,Veracruz
Fri Aug 10 2018,Monarcas,2-1,?,Necaxa
Sat Aug 11 2018,Lobos BUAP,0-0,?,Atlas
Sat Aug 11 2018,Club Leon,4-0,?,Queretaro
Sat Aug 11 2018,U.A.N.L.- Tigres,1-2,?,Toluca
Sat Aug 11 2018,Club America,3-0,?,Monterrey
Sun Aug 12 2018,U.N.A.M.- Pumas,0-0,?,Pachuca
Sun Aug 12 2018,Guadalajara Chivas,1-2,?,Santos Laguna
