Date,Team 1,FT,HT,Team 2
Fri Aug 24 2018,Bayern Munich,3-1,1-0,Hoffenheim
Sat Aug 25 2018,Fortuna Dusseldorf,1-2,1-0,Augsburg
Sat Aug 25 2018,Freiburg,0-2,0-1,Ein Frankfurt
Sat Aug 25 2018,Hertha,1-0,1-0,Nurnberg
Sat Aug 25 2018,M'gladbach,2-0,0-0,Leverkusen
Sat Aug 25 2018,Werder Bremen,1-1,0-0,Hannover
Sat Aug 25 2018,Wolfsburg,2-1,1-0,Schalke 04
Sun Aug 26 2018,Dortmund,4-1,3-1,RB Leipzig
Sun Aug 26 2018,Mainz,1-0,0-0,Stuttgart
Fri Aug 31 2018,Hannover,0-0,0-0,Dortmund
Sat Sep 1 2018,Augsburg,1-1,1-0,M'gladbach
Sat Sep 1 2018,Ein Frankfurt,1-2,0-1,Werder Bremen
Sat Sep 1 2018,Hoffenheim,3-1,0-1,Freiburg
Sat Sep 1 2018,Leverkusen,1-3,1-1,Wolfsburg
Sat Sep 1 2018,Nurnberg,1-1,0-1,Mainz
Sat Sep 1 2018,Stuttgart,0-3,0-1,Bayern Munich
Sun Sep 2 2018,RB Leipzig,1-1,0-0,Fortuna Dusseldorf
Sun Sep 2 2018,Schalke 04,0-2,0-1,Hertha
Fri Sep 14 2018,Dortmund,3-1,1-0,Ein Frankfurt
Sat Sep 15 2018,Bayern Munich,3-1,2-1,Leverkusen
Sat Sep 15 2018,Fortuna Dusseldorf,2-1,1-0,Hoffenheim
Sat Sep 15 2018,Mainz,2-1,0-0,Augsburg
Sat Sep 15 2018,M'gladbach,2-1,1-0,Schalke 04
Sat Sep 15 2018,RB Leipzig,3-2,2-1,Hannover
Sat Sep 15 2018,Wolfsburg,2-2,0-0,Hertha
Sun Sep 16 2018,Freiburg,3-3,1-1,Stuttgart
Sun Sep 16 2018,Werder Bremen,1-1,1-0,Nurnberg
Fri Sep 21 2018,Stuttgart,0-0,0-0,Fortuna Dusseldorf
Sat Sep 22 2018,Augsburg,2-3,1-2,Werder Bremen
Sat Sep 22 2018,Hertha,4-2,2-1,M'gladbach
Sat Sep 22 2018,Hoffenheim,1-1,1-0,Dortmund
Sat Sep 22 2018,Nurnberg,2-0,0-0,Hannover
Sat Sep 22 2018,Schalke 04,0-2,0-1,Bayern Munich
Sat Sep 22 2018,Wolfsburg,1-3,0-2,Freiburg
Sun Sep 23 2018,Ein Frankfurt,1-1,1-0,RB Leipzig
Sun Sep 23 2018,Leverkusen,1-0,0-0,Mainz
Tue Sep 25 2018,Bayern Munich,1-1,0-0,Augsburg
Tue Sep 25 2018,Freiburg,1-0,0-0,Schalke 04
Tue Sep 25 2018,Hannover,1-3,0-1,Hoffenheim
Tue Sep 25 2018,Werder Bremen,3-1,2-0,Hertha
Wed Sep 26 2018,Dortmund,7-0,2-0,Nurnberg
Wed Sep 26 2018,Fortuna Dusseldorf,1-2,0-0,Leverkusen
Wed Sep 26 2018,Mainz,0-0,0-0,Wolfsburg
Wed Sep 26 2018,M'gladbach,3-1,0-0,Ein Frankfurt
Wed Sep 26 2018,RB Leipzig,2-0,1-0,Stuttgart
Fri Sep 28 2018,Hertha,2-0,2-0,Bayern Munich
Sat Sep 29 2018,Hoffenheim,1-2,0-0,RB Leipzig
Sat Sep 29 2018,Leverkusen,2-4,2-0,Dortmund
Sat Sep 29 2018,Nurnberg,3-0,1-0,Fortuna Dusseldorf
Sat Sep 29 2018,Schalke 04,1-0,1-0,Mainz
Sat Sep 29 2018,Stuttgart,2-1,1-0,Werder Bremen
Sat Sep 29 2018,Wolfsburg,2-2,1-1,M'gladbach
Sun Sep 30 2018,Augsburg,4-1,2-0,Freiburg
Sun Sep 30 2018,Ein Frankfurt,4-1,2-0,Hannover
Fri Oct 5 2018,Werder Bremen,2-0,1-0,Wolfsburg
Sat Oct 6 2018,Bayern Munich,0-3,0-2,M'gladbach
Sat Oct 6 2018,Dortmund,4-3,0-1,Augsburg
Sat Oct 6 2018,Fortuna Dusseldorf,0-2,0-0,Schalke 04
Sat Oct 6 2018,Hannover,3-1,2-0,Stuttgart
Sat Oct 6 2018,Mainz,0-0,0-0,Hertha
Sun Oct 7 2018,Freiburg,0-0,0-0,Leverkusen
Sun Oct 7 2018,Hoffenheim,1-2,0-1,Ein Frankfurt
Sun Oct 7 2018,RB Leipzig,6-0,4-0,Nurnberg
Fri Oct 19 2018,Ein Frankfurt,7-1,3-0,Fortuna Dusseldorf
Sat Oct 20 2018,Augsburg,0-0,0-0,RB Leipzig
Sat Oct 20 2018,Leverkusen,2-2,1-1,Hannover
Sat Oct 20 2018,Nurnberg,1-3,1-0,Hoffenheim
Sat Oct 20 2018,Schalke 04,0-2,0-1,Werder Bremen
Sat Oct 20 2018,Stuttgart,0-4,0-3,Dortmund
Sat Oct 20 2018,Wolfsburg,1-3,0-1,Bayern Munich
Sun Oct 21 2018,Hertha,1-1,1-1,Freiburg
Sun Oct 21 2018,M'gladbach,4-0,1-0,Mainz
Fri Oct 26 2018,Freiburg,3-1,1-1,M'gladbach
Sat Oct 27 2018,Dortmund,2-2,1-1,Hertha
Sat Oct 27 2018,Fortuna Dusseldorf,0-3,0-1,Wolfsburg
Sat Oct 27 2018,Hannover,1-2,0-1,Augsburg
Sat Oct 27 2018,Hoffenheim,4-0,0-0,Stuttgart
Sat Oct 27 2018,Mainz,1-2,0-1,Bayern Munich
Sun Oct 28 2018,Nurnberg,1-1,0-0,Ein Frankfurt
Sun Oct 28 2018,RB Leipzig,0-0,0-0,Schalke 04
Sun Oct 28 2018,Werder Bremen,2-6,0-3,Leverkusen
Fri Nov 2 2018,Stuttgart,0-3,0-2,Ein Frankfurt
Sat Nov 3 2018,Augsburg,2-2,1-0,Nurnberg
Sat Nov 3 2018,Bayern Munich,1-1,0-0,Freiburg
Sat Nov 3 2018,Hertha,0-3,0-1,RB Leipzig
Sat Nov 3 2018,Leverkusen,1-4,1-2,Hoffenheim
Sat Nov 3 2018,Schalke 04,3-1,0-0,Hannover
Sat Nov 3 2018,Wolfsburg,0-1,0-1,Dortmund
Sun Nov 4 2018,Mainz,2-1,1-0,Werder Bremen
Sun Nov 4 2018,M'gladbach,3-0,0-0,Fortuna Dusseldorf
Fri Nov 9 2018,Hannover,2-1,1-0,Wolfsburg
Sat Nov 10 2018,Dortmund,3-2,0-1,Bayern Munich
Sat Nov 10 2018,Fortuna Dusseldorf,4-1,0-0,Hertha
Sat Nov 10 2018,Freiburg,1-3,0-2,Mainz
Sat Nov 10 2018,Hoffenheim,2-1,0-0,Augsburg
Sat Nov 10 2018,Nurnberg,0-2,0-0,Stuttgart
Sat Nov 10 2018,Werder Bremen,1-3,0-1,M'gladbach
Sun Nov 11 2018,Ein Frankfurt,3-0,0-0,Schalke 04
Sun Nov 11 2018,RB Leipzig,3-0,1-0,Leverkusen
Fri Nov 23 2018,Leverkusen,2-0,0-0,Stuttgart
Sat Nov 24 2018,Augsburg,1-3,0-1,Ein Frankfurt
Sat Nov 24 2018,Bayern Munich,3-3,2-1,Fortuna Dusseldorf
Sat Nov 24 2018,Hertha,3-3,1-2,Hoffenheim
Sat Nov 24 2018,Mainz,1-2,0-0,Dortmund
Sat Nov 24 2018,Schalke 04,5-2,2-1,Nurnberg
Sat Nov 24 2018,Wolfsburg,1-0,0-0,RB Leipzig
Sun Nov 25 2018,Freiburg,1-1,1-0,Werder Bremen
Sun Nov 25 2018,M'gladbach,4-1,2-1,Hannover
Fri Nov 30 2018,Fortuna Dusseldorf,0-1,0-0,Mainz
