Date,Team 1,FT,HT,Team 2
Sat Aug 4 2018,Bury,1-0,0-0,Yeovil
Sat Aug 4 2018,Cheltenham,0-1,0-0,Crawley Town
Sat Aug 4 2018,Crewe,6-0,2-0,Morecambe
Sat Aug 4 2018,Exeter,3-1,2-1,Carlisle
Sat Aug 4 2018,Grimsby,1-4,1-0,Forest Green
Sat Aug 4 2018,Mansfield,3-0,1-0,Newport County
Sat Aug 4 2018,Northampton,0-1,0-0,Lincoln
Sat Aug 4 2018,Notts County,0-0,0-0,Colchester
Sat Aug 4 2018,Oldham,1-2,1-2,Milton Keynes Dons
Sat Aug 4 2018,Port Vale,3-0,1-0,Cambridge
Sat Aug 4 2018,Stevenage,2-2,2-1,Tranmere
Sat Aug 4 2018,Swindon,3-2,0-0,Macclesfield
Sat Aug 11 2018,Cambridge,3-2,0-1,Notts County
Sat Aug 11 2018,Carlisle,2-2,1-1,Northampton
Sat Aug 11 2018,Colchester,2-0,2-0,Port Vale
Sat Aug 11 2018,Crawley Town,1-3,0-0,Stevenage
Sat Aug 11 2018,Forest Green,1-1,1-0,Oldham
Sat Aug 11 2018,Lincoln,4-1,2-1,Swindon
Sat Aug 11 2018,Macclesfield,0-2,0-1,Grimsby
Sat Aug 11 2018,Milton Keynes Dons,1-0,0-0,Bury
Sat Aug 11 2018,Morecambe,0-2,0-1,Exeter
Sat Aug 11 2018,Newport County,1-0,1-0,Crewe
Sat Aug 11 2018,Tranmere,1-0,1-0,Cheltenham
Sat Aug 11 2018,Yeovil,2-2,2-2,Mansfield
Fri Aug 17 2018,Notts County,0-4,0-2,Yeovil
Sat Aug 18 2018,Bury,1-1,0-1,Forest Green
Sat Aug 18 2018,Cheltenham,0-1,0-1,Carlisle
Sat Aug 18 2018,Crewe,0-0,0-0,Milton Keynes Dons
Sat Aug 18 2018,Exeter,1-1,1-0,Newport County
Sat Aug 18 2018,Grimsby,1-1,1-0,Lincoln
Sat Aug 18 2018,Mansfield,1-1,0-0,Colchester
Sat Aug 18 2018,Northampton,2-2,0-0,Cambridge
Sat Aug 18 2018,Oldham,3-1,1-0,Macclesfield
Sat Aug 18 2018,Port Vale,1-0,1-0,Crawley Town
Sat Aug 18 2018,Stevenage,1-0,1-0,Morecambe
Sat Aug 18 2018,Swindon,3-2,1-2,Tranmere
Tue Aug 21 2018,Cambridge,0-2,0-2,Exeter
Tue Aug 21 2018,Carlisle,2-1,1-0,Port Vale
Tue Aug 21 2018,Colchester,6-0,3-0,Crewe
Tue Aug 21 2018,Crawley Town,2-2,0-2,Swindon
Tue Aug 21 2018,Forest Green,0-0,0-0,Stevenage
Tue Aug 21 2018,Lincoln,2-1,0-1,Bury
Tue Aug 21 2018,Macclesfield,1-1,1-0,Cheltenham
Tue Aug 21 2018,Milton Keynes Dons,1-1,0-1,Grimsby
Tue Aug 21 2018,Morecambe,1-0,1-0,Northampton
Tue Aug 21 2018,Newport County,3-2,2-1,Notts County
Tue Aug 21 2018,Tranmere,0-0,0-0,Mansfield
Tue Aug 21 2018,Yeovil,0-0,0-0,Oldham
Sat Aug 25 2018,Cambridge,0-1,0-0,Cheltenham
Sat Aug 25 2018,Carlisle,1-0,0-0,Crewe
Sat Aug 25 2018,Colchester,1-2,0-0,Northampton
Sat Aug 25 2018,Crawley Town,3-2,1-0,Bury
Sat Aug 25 2018,Forest Green,1-1,1-1,Swindon
Sat Aug 25 2018,Lincoln,3-1,2-1,Notts County
Sat Aug 25 2018,Macclesfield,1-1,0-1,Mansfield
Sat Aug 25 2018,Milton Keynes Dons,1-0,0-0,Exeter
Sat Aug 25 2018,Morecambe,0-2,0-2,Oldham
Sat Aug 25 2018,Newport County,1-0,1-0,Grimsby
Sat Aug 25 2018,Tranmere,1-0,0-0,Port Vale
Sat Aug 25 2018,Yeovil,2-0,2-0,Stevenage
Sat Sep 1 2018,Bury,3-2,2-1,Morecambe
Sat Sep 1 2018,Cheltenham,1-3,0-2,Colchester
Sat Sep 1 2018,Crewe,3-0,2-0,Macclesfield
Sat Sep 1 2018,Exeter,0-3,0-2,Lincoln
Sat Sep 1 2018,Grimsby,0-1,0-0,Yeovil
Sat Sep 1 2018,Mansfield,1-0,0-0,Carlisle
Sat Sep 1 2018,Northampton,1-1,0-0,Tranmere
