Date,Team 1,FT,HT,Team 2
Fri Aug 17 2018,Betis,0-3,0-1,Levante
Fri Aug 17 2018,Girona,0-0,0-0,Valladolid
Sat Aug 18 2018,Barcelona,3-0,0-0,Alaves
Sat Aug 18 2018,Celta,1-1,0-1,Espanol
Sat Aug 18 2018,Villarreal,1-2,1-1,Sociedad
Sun Aug 19 2018,Eibar,1-2,0-2,Huesca
Sun Aug 19 2018,Real Madrid,2-0,1-0,Getafe
Sun Aug 19 2018,Vallecano,1-4,0-3,Sevilla
Mon Aug 20 2018,Ath Bilbao,2-1,1-1,Leganes
Mon Aug 20 2018,Valencia,1-1,0-1,Ath Madrid
Fri Aug 24 2018,Getafe,2-0,1-0,Eibar
Fri Aug 24 2018,Leganes,2-2,0-2,Sociedad
Sat Aug 25 2018,Alaves,0-0,0-0,Betis
Sat Aug 25 2018,Ath Madrid,1-0,0-0,Vallecano
Sat Aug 25 2018,Valladolid,0-1,0-0,Barcelona
Sun Aug 26 2018,Espanol,2-0,0-0,Valencia
Sun Aug 26 2018,Girona,1-4,1-1,Real Madrid
Sun Aug 26 2018,Sevilla,0-0,0-0,Villarreal
Mon Aug 27 2018,Ath Bilbao,2-2,0-0,Huesca
Mon Aug 27 2018,Levante,1-2,0-2,Celta
Fri Aug 31 2018,Eibar,2-1,1-1,Sociedad
Fri Aug 31 2018,Getafe,0-0,0-0,Valladolid
Fri Aug 31 2018,Villarreal,0-1,0-0,Girona
Sat Sep 1 2018,Celta,2-0,0-0,Ath Madrid
Sat Sep 1 2018,Real Madrid,4-1,1-1,Leganes
Sun Sep 2 2018,Alaves,2-1,0-1,Espanol
Sun Sep 2 2018,Barcelona,8-2,3-2,Huesca
Sun Sep 2 2018,Betis,1-0,0-0,Sevilla
Sun Sep 2 2018,Levante,2-2,2-1,Valencia
Fri Sep 14 2018,Huesca,0-1,0-1,Vallecano
Sat Sep 15 2018,Ath Bilbao,1-1,1-0,Real Madrid
Sat Sep 15 2018,Ath Madrid,1-1,0-0,Eibar
Sat Sep 15 2018,Sociedad,1-2,1-0,Barcelona
Sat Sep 15 2018,Valencia,0-0,0-0,Betis
Sun Sep 16 2018,Espanol,1-0,0-0,Levante
Sun Sep 16 2018,Leganes,0-1,0-0,Villarreal
Sun Sep 16 2018,Sevilla,0-2,0-2,Getafe
Sun Sep 16 2018,Valladolid,0-1,0-0,Alaves
Mon Sep 17 2018,Girona,3-2,2-1,Celta
Fri Sep 21 2018,Huesca,0-1,0-0,Sociedad
Sat Sep 22 2018,Celta,3-3,2-1,Valladolid
Sat Sep 22 2018,Eibar,1-0,0-0,Leganes
Sat Sep 22 2018,Getafe,0-2,0-1,Ath Madrid
Sat Sep 22 2018,Real Madrid,1-0,1-0,Espanol
Sat Sep 22 2018,Vallecano,1-5,1-2,Alaves
Sun Sep 23 2018,Barcelona,2-2,1-1,Girona
Sun Sep 23 2018,Betis,2-2,0-2,Ath Bilbao
Sun Sep 23 2018,Levante,2-6,1-4,Sevilla
Sun Sep 23 2018,Villarreal,0-0,0-0,Valencia
Tue Sep 25 2018,Ath Madrid,3-0,3-0,Huesca
Tue Sep 25 2018,Espanol,1-0,0-0,Eibar
Tue Sep 25 2018,Sociedad,2-2,1-2,Vallecano
Wed Sep 26 2018,Ath Bilbao,0-3,0-0,Villarreal
Wed Sep 26 2018,Leganes,2-1,0-1,Barcelona
Wed Sep 26 2018,Sevilla,3-0,3-0,Real Madrid
Wed Sep 26 2018,Valencia,1-1,1-0,Celta
Thu Sep 27 2018,Alaves,1-1,0-0,Getafe
Thu Sep 27 2018,Girona,0-1,0-0,Betis
Thu Sep 27 2018,Valladolid,2-1,0-0,Levante
Fri Sep 28 2018,Vallecano,2-2,1-2,Espanol
Sat Sep 29 2018,Barcelona,1-1,0-1,Ath Bilbao
Sat Sep 29 2018,Eibar,1-3,0-0,Sevilla
Sat Sep 29 2018,Real Madrid,0-0,0-0,Ath Madrid
Sat Sep 29 2018,Sociedad,0-1,0-1,Valencia
