Date,Team 1,FT,HT,Team 2
Mon Nov 26 2018,FC Botosani,2-1,?,U Craiova
Fri Nov 30 2018,Poli Iasi,1-1,?,Sepsi Sf. Gheorghe
Fri Nov 30 2018,CFR Cluj,5-0,?,FC Voluntari
Sat Dec 1 2018,FC Hermannstadt,2-1,?,Concordia
Sat Dec 1 2018,Viitorul Constanta,4-1,?,Din. Bucuresti
Sun Dec 2 2018,U Craiova,1-0,?,Calarasi
Sun Dec 2 2018,FC Steaua Bucuresti,2-1,?,Gaz Metan Medias
Mon Dec 3 2018,Astra,1-1,?,FC Botosani
Tue Dec 4 2018,FC Voluntari,2-0,?,FC Hermannstadt
Tue Dec 4 2018,Din. Bucuresti,0-3,?,CFR Cluj
Wed Dec 5 2018,Gaz Metan Medias,2-2,?,Viitorul Constanta
Wed Dec 5 2018,Sepsi Sf. Gheorghe,4-2,?,FC Steaua Bucuresti
Thu Dec 6 2018,Calarasi,1-2,?,Astra
Thu Dec 6 2018,FC Botosani,1-2,?,Poli Iasi
Thu Dec 6 2018,Concordia,1-3,?,U Craiova
Sat Dec 8 2018,FC Hermannstadt,1-1,?,Din. Bucuresti
Sat Dec 8 2018,CFR Cluj,2-2,?,Gaz Metan Medias
Sun Dec 9 2018,Poli Iasi,1-0,?,Calarasi
Sun Dec 9 2018,Astra,3-1,?,Concordia
Mon Dec 10 2018,Sepsi Sf. Gheorghe,0-1,?,FC Botosani
Mon Dec 10 2018,FC Steaua Bucuresti,2-0,?,Viitorul Constanta
Mon Dec 10 2018,U Craiova,3-1,?,FC Voluntari
Fri Dec 14 2018,Concordia,3-6,?,Poli Iasi
Sat Dec 15 2018,FC Voluntari,1-1,?,Astra
Sat Dec 15 2018,Gaz Metan Medias,0-2,?,FC Hermannstadt
Sat Dec 15 2018,Din. Bucuresti,3-0,?,U Craiova
Sun Dec 16 2018,Calarasi,0-3,?,Sepsi Sf. Gheorghe
Sun Dec 16 2018,FC Botosani,1-3,?,FC Steaua Bucuresti
Mon Dec 17 2018,Viitorul Constanta,0-1,?,CFR Cluj
Wed Dec 19 2018,U Craiova,2-0,?,Gaz Metan Medias
Thu Dec 20 2018,FC Botosani,1-0,?,Calarasi
Thu Dec 20 2018,Astra,4-1,?,Din. Bucuresti
Fri Dec 21 2018,Poli Iasi,2-2,?,FC Voluntari
Fri Dec 21 2018,Sepsi Sf. Gheorghe,3-0,?,Concordia
Sat Dec 22 2018,FC Hermannstadt,1-0,?,Viitorul Constanta
Sat Dec 22 2018,FC Steaua Bucuresti,0-2,?,CFR Cluj
Fri Feb 1 2019,Concordia,0-1,?,FC Botosani
Fri Feb 1 2019,Gaz Metan Medias,1-1,?,Astra
Sat Feb 2 2019,Calarasi,1-1,?,FC Steaua Bucuresti
Sat Feb 2 2019,CFR Cluj,1-1,?,FC Hermannstadt
Sun Feb 3 2019,FC Voluntari,4-2,?,Sepsi Sf. Gheorghe
Sun Feb 3 2019,Viitorul Constanta,0-0,?,U Craiova
Mon Feb 4 2019,Din. Bucuresti,3-0,?,Poli Iasi
Fri Feb 8 2019,Astra,3-0,?,Viitorul Constanta
Sat Feb 9 2019,Sepsi Sf. Gheorghe,0-1,?,Din. Bucuresti
Sun Feb 10 2019,Calarasi,2-1,?,Concordia
Sun Feb 10 2019,Poli Iasi,1-0,?,Gaz Metan Medias
Sun Feb 10 2019,U Craiova,2-0,?,CFR Cluj
Mon Feb 11 2019,FC Botosani,1-0,?,FC Voluntari
Mon Feb 11 2019,FC Steaua Bucuresti,3-0,?,FC Hermannstadt
Fri Feb 15 2019,Viitorul Constanta,0-1,?,Poli Iasi
Sat Feb 16 2019,FC Hermannstadt,0-1,?,U Craiova
Sat Feb 16 2019,CFR Cluj,1-1,?,Astra
Sun Feb 17 2019,FC Voluntari,0-0,?,Calarasi
Sun Feb 17 2019,Gaz Metan Medias,0-1,?,Sepsi Sf. Gheorghe
Sun Feb 17 2019,Din. Bucuresti,1-2,?,FC Botosani
Mon Feb 18 2019,Concordia,0-0,?,FC Steaua Bucuresti
Fri Feb 22 2019,Sepsi Sf. Gheorghe,0-0,?,Viitorul Constanta
Sat Feb 23 2019,Astra,1-0,?,FC Hermannstadt
Sat Feb 23 2019,Poli Iasi,0-1,?,CFR Cluj
Sun Feb 24 2019,Calarasi,0-0,?,Din. Bucuresti
Sun Feb 24 2019,FC Botosani,1-1,?,Gaz Metan Medias
Sun Feb 24 2019,FC Steaua Bucuresti,3-2,?,U Craiova
Mon Feb 25 2019,Concordia,1-3,?,FC Voluntari
Fri Mar 1 2019,Din. Bucuresti,2-1,?,Concordia
Sat Mar 2 2019,Gaz Metan Medias,0-0,?,Calarasi
Sat Mar 2 2019,FC Voluntari,2-2,?,FC Steaua Bucuresti
Sun Mar 3 2019,FC Hermannstadt,2-0,?,Poli Iasi
Sun Mar 3 2019,Viitorul Constanta,1-0,?,FC Botosani
Sun Mar 3 2019,CFR Cluj,1-0,?,Sepsi Sf. Gheorghe
Mon Mar 4 2019,U Craiova,1-2,?,Astra
Fri Mar 8 2019,Din. Bucuresti,2-0,?,Calarasi
Sat Mar 9 2019,FC Hermannstadt,0-2,?,Gaz Metan Medias
Sat Mar 9 2019,CFR Cluj,3-1,?,Sepsi Sf. Gheorghe
Sun Mar 10 2019,Poli Iasi,0-2,?,FC Voluntari
Sun Mar 10 2019,U Craiova,1-0,?,Astra
Mon Mar 11 2019,FC Botosani,0-0,?,Concordia
Mon Mar 11 2019,FC Steaua Bucuresti,1-2,?,Viitorul Constanta
Fri Mar 15 2019,Sepsi Sf. Gheorghe,0-1,?,U Craiova
Sat Mar 16 2019,Calarasi,1-2,?,Poli Iasi
Sat Mar 16 2019,Viitorul Constanta,0-1,?,CFR Cluj
Sun Mar 17 2019,Gaz Metan Medias,2-1,?,Din. Bucuresti
Sun Mar 17 2019,Astra,0-2,?,FC Steaua Bucuresti
Mon Mar 18 2019,Concordia,2-2,?,FC Hermannstadt
Mon Mar 18 2019,FC Voluntari,2-1,?,FC Botosani
Fri Mar 29 2019,Din. Bucuresti,2-0,?,FC Hermannstadt
Sat Mar 30 2019,CFR Cluj,1-0,?,Astra
Sun Mar 31 2019,Concordia,1-2,?,FC Voluntari
Sun Mar 31 2019,Poli Iasi,1-2,?,Gaz Metan Medias
Sun Mar 31 2019,FC Steaua Bucuresti,3-2,?,U Craiova
Mon Apr 1 2019,FC Botosani,1-2,?,Calarasi
Mon Apr 1 2019,Sepsi Sf. Gheorghe,0-0,?,Viitorul Constanta
Fri Apr 5 2019,Din. Bucuresti,3-2,?,Concordia
Sat Apr 6 2019,Calarasi,1-1,?,FC Voluntari
Sat Apr 6 2019,FC Hermannstadt,0-1,?,Poli Iasi
Sun Apr 7 2019,Gaz Metan Medias,2-0,?,FC Botosani
Sun Apr 7 2019,U Craiova,0-0,?,CFR Cluj
Mon Apr 8 2019,Astra,1-4,?,Viitorul Constanta
Mon Apr 8 2019,FC Steaua Bucuresti,2-0,?,Sepsi Sf. Gheorghe
Fri Apr 12 2019,Concordia,3-0,?,Calarasi
Fri Apr 12 2019,Poli Iasi,0-1,?,Din. Bucuresti
Sat Apr 13 2019,FC Botosani,1-0,?,FC Hermannstadt
Sat Apr 13 2019,Viitorul Constanta,2-1,?,U Craiova
Sun Apr 14 2019,FC Voluntari,1-2,?,Gaz Metan Medias
Sun Apr 14 2019,CFR Cluj,0-0,?,FC Steaua Bucuresti
Mon Apr 15 2019,Sepsi Sf. Gheorghe,0-1,?,Astra
Fri Apr 19 2019,FC Hermannstadt,1-1,?,FC Voluntari
Fri Apr 19 2019,Astra,0-1,?,U Craiova
Sat Apr 20 2019,Sepsi Sf. Gheorghe,0-1,?,CFR Cluj
Sun Apr 21 2019,Gaz Metan Medias,0-0,?,Calarasi
Sun Apr 21 2019,Viitorul Constanta,1-1,?,FC Steaua Bucuresti
Mon Apr 22 2019,Poli Iasi,1-1,?,Concordia
Mon Apr 22 2019,Din. Bucuresti,1-0,?,FC Botosani
Fri Apr 26 2019,Concordia,0-2,?,Gaz Metan Medias
Sat Apr 27 2019,Calarasi,0-0,?,FC Hermannstadt
Sat Apr 27 2019,FC Voluntari,1-2,?,Din. Bucuresti
Sun Apr 28 2019,FC Botosani,3-0,?,Poli Iasi
Sun Apr 28 2019,FC Steaua Bucuresti,1-0,?,Astra
Mon Apr 29 2019,U Craiova,1-0,?,Sepsi Sf. Gheorghe
Mon Apr 29 2019,CFR Cluj,3-1,?,Viitorul Constanta
Fri May 3 2019,Concordia,2-2,?,FC Botosani
Fri May 3 2019,Gaz Metan Medias,4-1,?,FC Hermannstadt
Sat May 4 2019,Calarasi,1-0,?,Din. Bucuresti
Sat May 4 2019,Viitorul Constanta,3-1,?,Sepsi Sf. Gheorghe
Sun May 5 2019,FC Voluntari,0-0,?,Poli Iasi
Sun May 5 2019,U Craiova,0-2,?,FC Steaua Bucuresti
Mon May 6 2019,Astra,1-5,?,CFR Cluj
Fri May 10 2019,FC Botosani,2-0,?,FC Voluntari
Fri May 10 2019,Din. Bucuresti,2-0,?,Gaz Metan Medias
Sat May 11 2019,FC Hermannstadt,1-0,?,Concordia
Sat May 11 2019,Poli Iasi,4-0,?,Calarasi
Sat May 11 2019,Sepsi Sf. Gheorghe,1-5,?,FC Steaua Bucuresti
Sun May 12 2019,CFR Cluj,1-0,?,U Craiova
Mon May 13 2019,Viitorul Constanta,3-0,?,Astra
Tue May 14 2019,Calarasi,0-2,?,FC Botosani
Tue May 14 2019,Gaz Metan Medias,1-1,?,Poli Iasi
Wed May 15 2019,FC Hermannstadt,0-0,?,Din. Bucuresti
Wed May 15 2019,FC Voluntari,2-1,?,Concordia
Fri May 17 2019,FC Botosani,1-0,?,Gaz Metan Medias
Sat May 18 2019,Poli Iasi,1-1,?,FC Hermannstadt
Sat May 18 2019,Concordia,0-2,?,Din. Bucuresti
Sat May 18 2019,U Craiova,1-2,?,Viitorul Constanta
Sun May 19 2019,FC Voluntari,0-0,?,Calarasi
Sun May 19 2019,FC Steaua Bucuresti,1-0,?,CFR Cluj
Mon May 20 2019,Astra,3-2,?,Sepsi Sf. Gheorghe
Tue May 21 2019,FC Hermannstadt,0-2,?,FC Botosani
Wed May 22 2019,Calarasi,2-0,?,Concordia
Wed May 22 2019,Din. Bucuresti,0-0,?,Poli Iasi
Thu May 23 2019,Gaz Metan Medias,4-0,?,FC Voluntari
Sun May 26 2019,Calarasi,0-1,?,Gaz Metan Medias
Sun May 26 2019,Concordia,4-1,?,Poli Iasi
Mon May 27 2019,FC Voluntari,2-1,?,FC Hermannstadt
Mon May 27 2019,FC Botosani,1-0,?,Din. Bucuresti
Fri May 31 2019,Poli Iasi,0-2,?,FC Botosani
Fri May 31 2019,Din. Bucuresti,0-0,?,FC Voluntari
Sun Jun 2 2019,FC Hermannstadt,2-1,?,Calarasi
Sun Jun 2 2019,Gaz Metan Medias,3-1,?,Concordia
Sun Jun 9 2019,U. Cluj,0-2,?,FC Hermannstadt
Wed Jun 12 2019,FC Hermannstadt,0-1,?,U. Cluj
