Date,Team 1,FT,HT,Team 2
Sat Apr 2 2022,HJK,1-0,?,Honka
Sat Apr 2 2022,Haka,2-1,?,Ilves
Sat Apr 2 2022,KuPS,2-1,?,Inter Turku
Sat Apr 2 2022,SJK,2-1,?,HIFK
Sat Apr 2 2022,VPS,2-2,?,AC Oulu
Sat Apr 2 2022,Mariehamn,0-0,?,Lahti
Thu Apr 7 2022,Honka,3-2,?,Haka
Fri Apr 8 2022,Lahti,0-5,?,VPS
Fri Apr 8 2022,SJK,0-1,?,HJK
Sat Apr 9 2022,Inter Turku,2-1,?,AC Oulu
Sat Apr 9 2022,HIFK,1-1,?,Mariehamn
Sat Apr 9 2022,Ilves,1-2,?,KuPS
Fri Apr 15 2022,KuPS,2-0,?,SJK
Sun Apr 17 2022,Inter Turku,0-2,?,Haka
Sun Apr 17 2022,AC Oulu,2-2,?,Ilves
Mon Apr 18 2022,HIFK,0-3,?,Lahti
Mon Apr 18 2022,Mariehamn,1-1,?,Honka
Mon Apr 18 2022,VPS,0-1,?,HJK
Fri Apr 22 2022,Haka,2-1,?,HIFK
Fri Apr 22 2022,Lahti,0-1,?,KuPS
Sat Apr 23 2022,HJK,1-4,?,Inter Turku
Sat Apr 23 2022,Ilves,3-2,?,VPS
Sun Apr 24 2022,Mariehamn,2-1,?,AC Oulu
Mon Apr 25 2022,Honka,5-1,?,SJK
Thu Apr 28 2022,HIFK,0-2,?,HJK
Fri Apr 29 2022,AC Oulu,3-0,?,Haka
Fri Apr 29 2022,Ilves,3-1,?,SJK
Fri Apr 29 2022,Inter Turku,4-0,?,Mariehamn
Fri Apr 29 2022,KuPS,3-1,?,VPS
Fri Apr 29 2022,Lahti,0-2,?,Honka
Tue May 3 2022,Inter Turku,0-1,?,HJK
Sat May 7 2022,SJK,1-2,?,Lahti
Sat May 7 2022,AC Oulu,1-1,?,HIFK
Sat May 7 2022,Haka,0-2,?,VPS
Sat May 7 2022,Honka,2-1,?,Inter Turku
Sun May 8 2022,HJK,2-1,?,Ilves
Sun May 8 2022,Mariehamn,1-1,?,KuPS
Thu May 12 2022,KuPS,2-1,?,Haka
Thu May 12 2022,Lahti,1-1,?,HJK
Fri May 13 2022,AC Oulu,2-1,?,Honka
Fri May 13 2022,VPS,0-1,?,SJK
Sat May 14 2022,Inter Turku,2-2,?,HIFK
Sun May 15 2022,Ilves,1-0,?,Mariehamn
Tue May 17 2022,AC Oulu,0-3,?,KuPS
Tue May 17 2022,Haka,1-1,?,SJK
Tue May 17 2022,HJK,3-2,?,Lahti
Thu May 19 2022,VPS,1-2,?,Inter Turku
Fri May 20 2022,Honka,0-0,?,Ilves
Sat May 21 2022,SJK,1-0,?,Mariehamn
Sun May 22 2022,Lahti,0-2,?,AC Oulu
Sun May 22 2022,HJK,4-1,?,Haka
Mon May 23 2022,HIFK,0-1,?,KuPS
Sat May 28 2022,AC Oulu,1-0,?,SJK
Sat May 28 2022,Haka,1-1,?,Lahti
Sat May 28 2022,Inter Turku,2-2,?,Ilves
Sun May 29 2022,HIFK,1-2,?,Honka
Sun May 29 2022,KuPS,0-0,?,HJK
Sun May 29 2022,Mariehamn,1-3,?,VPS
Sat Jun 18 2022,Haka,3-2,?,Mariehamn
Sat Jun 18 2022,Honka,2-0,?,KuPS
Sat Jun 18 2022,HJK,0-1,?,AC Oulu
Sat Jun 18 2022,Ilves,3-2,?,Lahti
Sat Jun 18 2022,SJK,1-1,?,Inter Turku
Sat Jun 18 2022,HIFK,1-5,?,VPS
Wed Jun 22 2022,Ilves,0-1,?,HIFK
Wed Jun 22 2022,Inter Turku,5-1,?,Lahti
Wed Jun 22 2022,KuPS,2-1,?,AC Oulu
Wed Jun 22 2022,SJK,2-2,?,Haka
Wed Jun 22 2022,VPS,0-1,?,Honka
Wed Jun 22 2022,Mariehamn,2-1,?,HJK
Sat Jul 2 2022,Honka,1-1,?,Mariehamn
Sat Jul 2 2022,AC Oulu,0-6,?,VPS
Sat Jul 2 2022,HJK,1-1,?,KuPS
Sat Jul 2 2022,Lahti,2-1,?,Inter Turku
Mon Jul 4 2022,HIFK,0-1,?,Ilves
Sat Jul 9 2022,HIFK,0-2,?,Haka
Sat Jul 9 2022,VPS,1-3,?,Mariehamn
Sun Jul 10 2022,KuPS,4-0,?,Lahti
Sun Jul 10 2022,SJK,3-2,?,Honka
Mon Jul 11 2022,Ilves,0-2,?,AC Oulu
Fri Jul 15 2022,Honka,5-0,?,Lahti
Sat Jul 16 2022,HJK,3-1,?,VPS
Sat Jul 16 2022,Mariehamn,1-1,?,HIFK
Sun Jul 17 2022,SJK,3-3,?,Ilves
Mon Jul 18 2022,Haka,3-2,?,Inter Turku
Sat Jul 23 2022,Ilves,1-2,?,HJK
Sat Jul 23 2022,AC Oulu,3-1,?,Mariehamn
Sat Jul 23 2022,VPS,3-3,?,Haka
Sun Jul 24 2022,KuPS,5-1,?,HIFK
Sun Jul 24 2022,Lahti,1-3,?,SJK
Mon Jul 25 2022,Inter Turku,0-1,?,Honka
Fri Jul 29 2022,Lahti,1-1,?,Ilves
Sat Jul 30 2022,HJK,1-0,?,Mariehamn
Sat Jul 30 2022,Honka,4-0,?,VPS
Sun Jul 31 2022,Haka,2-1,?,KuPS
Sun Jul 31 2022,SJK,3-2,?,AC Oulu
Mon Aug 1 2022,HIFK,0-3,?,Inter Turku
Sat Aug 6 2022,VPS,3-0,?,Ilves
Sat Aug 6 2022,Inter Turku,1-0,?,SJK
Sat Aug 6 2022,Mariehamn,2-0,?,Haka
Sun Aug 7 2022,KuPS,1-1,?,Honka
Sun Aug 7 2022,AC Oulu,1-1,?,HJK
Mon Aug 8 2022,Lahti,0-0,?,HIFK
Fri Aug 12 2022,Haka,3-2,?,AC Oulu
Sat Aug 13 2022,Ilves,0-4,?,Honka
Sat Aug 13 2022,Inter Turku,1-1,?,VPS
Sun Aug 14 2022,KuPS,1-0,?,Mariehamn
Mon Aug 15 2022,HIFK,0-2,?,SJK
Sat Aug 20 2022,SJK,2-1,?,KuPS
Sat Aug 20 2022,VPS,2-3,?,Lahti
Sun Aug 21 2022,AC Oulu,1-0,?,Inter Turku
Sun Aug 21 2022,Haka,0-3,?,HJK
Sun Aug 21 2022,Mariehamn,1-5,?,Ilves
Mon Aug 22 2022,Honka,4-1,?,HIFK
Fri Aug 26 2022,Lahti,0-2,?,Mariehamn
Sat Aug 27 2022,Honka,2-2,?,AC Oulu
Sat Aug 27 2022,Ilves,2-3,?,Haka
Sat Aug 27 2022,Inter Turku,1-2,?,KuPS
