Date,Team 1,FT,HT,Team 2
Fri Feb 18 2022,Dundalk,2-2,?,Derry City
Fri Feb 18 2022,Shelbourne,0-3,?,St. Patricks
Fri Feb 18 2022,Shamrock Rovers,3-0,?,UC Dublin
Fri Feb 25 2022,Bohemians,2-2,?,Dundalk
Fri Feb 25 2022,Derry City,2-1,?,Shamrock Rovers
Fri Feb 25 2022,Drogheda,0-2,?,Shelbourne
Fri Feb 25 2022,St. Patricks,1-2,?,Sligo Rovers
Fri Feb 25 2022,UC Dublin,0-0,?,Finn Harps
Mon Feb 28 2022,Bohemians,1-0,?,St. Patricks
Mon Feb 28 2022,Derry City,0-0,?,Sligo Rovers
Mon Feb 28 2022,Dundalk,3-0,?,Finn Harps
Mon Feb 28 2022,UC Dublin,0-0,?,Shelbourne
Mon Feb 28 2022,Shamrock Rovers,3-1,?,Drogheda
Fri Mar 4 2022,Drogheda,4-2,?,UC Dublin
Fri Mar 4 2022,Shelbourne,0-1,?,Derry City
Fri Mar 4 2022,St. Patricks,1-0,?,Shamrock Rovers
Fri Mar 4 2022,Finn Harps,1-1,?,Bohemians
Sat Mar 5 2022,Sligo Rovers,0-0,?,Dundalk
Fri Mar 11 2022,Drogheda,0-3,?,Sligo Rovers
Fri Mar 11 2022,Shelbourne,1-1,?,Dundalk
Fri Mar 11 2022,Finn Harps,0-2,?,St. Patricks
Fri Mar 11 2022,Shamrock Rovers,1-0,?,Bohemians
Mon Mar 14 2022,Bohemians,1-1,?,Shelbourne
Mon Mar 14 2022,Derry City,2-0,?,Drogheda
Mon Mar 14 2022,Dundalk,0-0,?,Shamrock Rovers
Mon Mar 14 2022,Sligo Rovers,3-1,?,Finn Harps
Mon Mar 14 2022,St. Patricks,2-0,?,UC Dublin
Fri Mar 18 2022,UC Dublin,1-1,?,Bohemians
Fri Mar 18 2022,Derry City,2-1,?,St. Patricks
Fri Mar 18 2022,Drogheda,1-0,?,Dundalk
Fri Mar 18 2022,Shelbourne,0-3,?,Finn Harps
Fri Mar 18 2022,Shamrock Rovers,2-2,?,Sligo Rovers
Fri Apr 1 2022,Bohemians,1-2,?,Derry City
Fri Apr 1 2022,Dundalk,2-0,?,UC Dublin
Fri Apr 1 2022,Sligo Rovers,0-1,?,Shelbourne
Fri Apr 1 2022,St. Patricks,1-1,?,Drogheda
Fri Apr 1 2022,Finn Harps,0-3,?,Shamrock Rovers
Mon Apr 4 2022,UC Dublin,0-2,?,Derry City
Mon Apr 4 2022,Finn Harps,2-2,?,Drogheda
Tue Apr 5 2022,Sligo Rovers,0-1,?,Bohemians
Fri Apr 8 2022,Drogheda,1-1,?,Bohemians
Fri Apr 8 2022,Shelbourne,1-2,?,Shamrock Rovers
Fri Apr 8 2022,St. Patricks,0-0,?,Dundalk
Sat Apr 9 2022,Finn Harps,1-2,?,Derry City
Sat Apr 9 2022,Sligo Rovers,2-2,?,UC Dublin
Fri Apr 15 2022,Bohemians,2-2,?,Finn Harps
Fri Apr 15 2022,Derry City,1-2,?,Shelbourne
Fri Apr 15 2022,Dundalk,2-1,?,Sligo Rovers
Fri Apr 15 2022,UC Dublin,0-2,?,Drogheda
Fri Apr 15 2022,Shamrock Rovers,1-0,?,St. Patricks
Mon Apr 18 2022,Shelbourne,1-4,?,Bohemians
Mon Apr 18 2022,UC Dublin,1-2,?,St. Patricks
Mon Apr 18 2022,Finn Harps,0-1,?,Sligo Rovers
Mon Apr 18 2022,Shamrock Rovers,1-0,?,Dundalk
Mon Apr 18 2022,Drogheda,1-1,?,Derry City
Fri Apr 22 2022,Bohemians,1-3,?,Shamrock Rovers
Fri Apr 22 2022,Derry City,7-1,?,UC Dublin
Fri Apr 22 2022,Dundalk,2-1,?,Shelbourne
Fri Apr 22 2022,St. Patricks,2-0,?,Finn Harps
Sat Apr 23 2022,Sligo Rovers,3-2,?,Drogheda
Fri Apr 29 2022,Bohemians,3-0,?,UC Dublin
Fri Apr 29 2022,Dundalk,4-1,?,Drogheda
Fri Apr 29 2022,Sligo Rovers,1-1,?,Shamrock Rovers
Fri Apr 29 2022,St. Patricks,0-4,?,Derry City
Fri Apr 29 2022,Finn Harps,1-0,?,Shelbourne
Fri May 6 2022,Derry City,1-1,?,Bohemians
Fri May 6 2022,Drogheda,0-4,?,St. Patricks
Fri May 6 2022,Shelbourne,2-1,?,Sligo Rovers
Fri May 6 2022,UC Dublin,2-2,?,Dundalk
Fri May 6 2022,Shamrock Rovers,3-1,?,Finn Harps
Mon May 9 2022,Derry City,0-0,?,St. Patricks
Mon May 9 2022,Shamrock Rovers,3-1,?,Sligo Rovers
Fri May 13 2022,Dundalk,3-1,?,Bohemians
