Date,Team 1,FT,HT,Team 2
Fri Jul 29 2005,Amiens,3-0,1-0,Grenoble
Fri Jul 29 2005,Brest,0-0,0-0,Gueugnon
Fri Jul 29 2005,Chateauroux,1-1,0-0,Bastia
Fri Jul 29 2005,Clermont,0-0,0-0,Sete
Fri Jul 29 2005,Creteil,3-2,1-0,Caen
Fri Jul 29 2005,Laval,0-1,0-0,Istres
Fri Jul 29 2005,Montpellier,2-1,1-0,Le Havre
Fri Jul 29 2005,Reims,1-2,0-1,Lorient
Fri Jul 29 2005,Valenciennes,2-1,2-1,Dijon
Mon Aug 1 2005,Guingamp,1-1,0-1,Sedan
Wed Aug 3 2005,Lorient,2-1,1-1,Laval
Fri Aug 5 2005,Bastia,1-1,1-0,Creteil
Fri Aug 5 2005,Grenoble,1-0,0-0,Reims
Fri Aug 5 2005,Gueugnon,2-0,1-0,Valenciennes
Fri Aug 5 2005,Istres,0-0,0-0,Guingamp
Fri Aug 5 2005,Le Havre,0-3,0-0,Chateauroux
Fri Aug 5 2005,Montpellier,1-1,0-1,Brest
Fri Aug 5 2005,Sedan,2-1,0-1,Sete
Mon Aug 8 2005,Dijon,1-1,0-0,Clermont
Fri Aug 12 2005,Amiens,1-2,0-1,Bastia
Fri Aug 12 2005,Brest,2-2,1-1,Le Havre
Fri Aug 12 2005,Chateauroux,2-1,0-1,Montpellier
Fri Aug 12 2005,Clermont,1-0,0-0,Sedan
Fri Aug 12 2005,Creteil,4-0,3-0,Gueugnon
Fri Aug 12 2005,Guingamp,1-1,0-0,Lorient
Fri Aug 12 2005,Laval,0-1,0-1,Dijon
Fri Aug 12 2005,Reims,2-0,1-0,Caen
Fri Aug 12 2005,Sete,1-2,1-1,Istres
Fri Aug 12 2005,Valenciennes,2-0,2-0,Grenoble
Mon Aug 15 2005,Chateauroux,1-0,0-0,Reims
Tue Aug 16 2005,Bastia,4-1,1-1,Brest
Tue Aug 16 2005,Caen,0-2,0-0,Valenciennes
Tue Aug 16 2005,Dijon,1-2,1-1,Guingamp
Tue Aug 16 2005,Grenoble,2-1,0-1,Laval
Tue Aug 16 2005,Gueugnon,2-0,2-0,Clermont
Tue Aug 16 2005,Istres,2-2,0-2,Sedan
Tue Aug 16 2005,Le Havre,1-1,0-1,Creteil
Tue Aug 16 2005,Lorient,3-1,0-1,Sete
Thu Aug 18 2005,Montpellier,2-1,2-1,Amiens
Fri Aug 19 2005,Brest,1-0,0-0,Chateauroux
Fri Aug 19 2005,Clermont,1-0,0-0,Istres
Fri Aug 19 2005,Guingamp,0-1,0-1,Grenoble
Fri Aug 19 2005,Laval,1-0,0-0,Caen
Fri Aug 19 2005,Reims,0-0,0-0,Gueugnon
Fri Aug 19 2005,Sedan,1-0,1-0,Lorient
Fri Aug 19 2005,Sete,0-0,0-0,Dijon
Sun Aug 21 2005,Amiens,3-0,1-0,Le Havre
Sun Aug 21 2005,Creteil,3-0,1-0,Montpellier
Mon Aug 22 2005,Valenciennes,0-1,0-1,Bastia
Fri Aug 26 2005,Bastia,0-1,0-1,Reims
Fri Aug 26 2005,Brest,2-0,2-0,Clermont
Fri Aug 26 2005,Caen,0-0,0-0,Guingamp
Fri Aug 26 2005,Chateauroux,0-2,0-1,Creteil
Fri Aug 26 2005,Dijon,0-1,0-1,Sedan
Fri Aug 26 2005,Grenoble,0-0,0-0,Sete
Fri Aug 26 2005,Le Havre,3-0,1-0,Valenciennes
Fri Aug 26 2005,Lorient,1-1,0-1,Istres
Fri Aug 26 2005,Montpellier,1-2,0-1,Laval
Mon Aug 29 2005,Gueugnon,0-0,0-0,Amiens
Fri Sep 2 2005,Caen,3-0,3-0,Amiens
Thu Sep 8 2005,Amiens,1-1,0-1,Chateauroux
Fri Sep 9 2005,Clermont,0-3,0-1,Lorient
Fri Sep 9 2005,Creteil,0-0,0-0,Brest
Fri Sep 9 2005,Guingamp,0-0,0-0,Gueugnon
Fri Sep 9 2005,Istres,1-1,1-0,Dijon
Fri Sep 9 2005,Reims,0-2,0-1,Le Havre
Fri Sep 9 2005,Sedan,2-1,0-0,Grenoble
Fri Sep 9 2005,Sete,1-1,0-0,Caen
Fri Sep 9 2005,Valenciennes,2-1,0-0,Montpellier
Mon Sep 12 2005,Laval,1-2,1-0,Bastia
Fri Sep 16 2005,Bastia,4-0,2-0,Clermont
Fri Sep 16 2005,Brest,0-1,0-1,Amiens
Fri Sep 16 2005,Chateauroux,1-1,0-1,Valenciennes
Fri Sep 16 2005,Creteil,2-1,1-0,Guingamp
Fri Sep 16 2005,Dijon,0-0,0-0,Lorient
Fri Sep 16 2005,Grenoble,0-0,0-0,Istres
Fri Sep 16 2005,Gueugnon,3-3,1-2,Sete
Fri Sep 16 2005,Le Havre,4-0,2-0,Laval
Fri Sep 16 2005,Montpellier,0-0,0-0,Reims
Mon Sep 19 2005,Caen,1-1,0-0,Sedan
Fri Sep 23 2005,Amiens,1-0,1-0,Creteil
Fri Sep 23 2005,Clermont,2-2,1-1,Le Havre
Fri Sep 23 2005,Guingamp,0-1,0-1,Bastia
Fri Sep 23 2005,Laval,1-1,1-0,Chateauroux
Fri Sep 23 2005,Lorient,1-2,0-1,Grenoble
Fri Sep 23 2005,Reims,0-1,0-0,Dijon
Sun Sep 25 2005,Sedan,2-0,2-0,Gueugnon
Sun Sep 25 2005,Valenciennes,1-1,1-1,Brest
Mon Sep 26 2005,Sete,2-0,1-0,Montpellier
Fri Sep 30 2005,Amiens,0-0,0-0,Clermont
Fri Sep 30 2005,Brest,1-1,0-1,Reims
Fri Sep 30 2005,Caen,1-0,0-0,Lorient
Fri Sep 30 2005,Chateauroux,4-3,3-2,Istres
Fri Sep 30 2005,Creteil,1-1,1-1,Valenciennes
Fri Sep 30 2005,Grenoble,1-2,0-2,Dijon
Fri Sep 30 2005,Gueugnon,1-1,0-0,Laval
Fri Sep 30 2005,Le Havre,1-0,1-0,Sete
Fri Sep 30 2005,Montpellier,0-0,0-0,Guingamp
Fri Oct 7 2005,Clermont,1-0,0-0,Grenoble
Fri Oct 7 2005,Dijon,0-2,0-1,Caen
Fri Oct 7 2005,Guingamp,1-1,1-1,Le Havre
Fri Oct 7 2005,Istres,0-1,0-0,Gueugnon
Fri Oct 7 2005,Laval,1-0,1-0,Brest
Fri Oct 7 2005,Reims,1-0,0-0,Creteil
Fri Oct 7 2005,Sedan,2-0,0-0,Montpellier
Fri Oct 7 2005,Sete,1-0,0-0,Bastia
Fri Oct 7 2005,Valenciennes,0-0,0-0,Amiens
Mon Oct 10 2005,Lorient,2-1,0-0,Chateauroux
Fri Oct 14 2005,Amiens,0-0,0-0,Reims
Fri Oct 14 2005,Bastia,1-1,0-1,Lorient
Fri Oct 14 2005,Caen,1-1,1-1,Grenoble
Fri Oct 14 2005,Chateauroux,1-0,1-0,Sete
Fri Oct 14 2005,Creteil,3-1,1-1,Laval
Fri Oct 14 2005,Le Havre,0-2,0-2,Sedan
Fri Oct 14 2005,Montpellier,3-1,1-1,Istres
Fri Oct 14 2005,Valenciennes,3-0,1-0,Clermont
Sun Oct 16 2005,Gueugnon,0-0,0-0,Dijon
Mon Oct 17 2005,Brest,2-1,1-1,Guingamp
