Date,Team 1,FT,HT,Team 2
Sat Aug 27 2005,Alaves,0-0,0-0,Barcelona
Sat Aug 27 2005,Ath Bilbao,3-0,0-0,Sociedad
Sat Aug 27 2005,Valencia,1-0,0-0,Betis
Sun Aug 28 2005,Ath Madrid,0-0,0-0,Zaragoza
Sun Aug 28 2005,Cadiz,1-2,0-1,Real Madrid
Sun Aug 28 2005,Celta,2-0,1-0,Malaga
Sun Aug 28 2005,Espanol,0-2,0-0,Getafe
Sun Aug 28 2005,Mallorca,0-1,0-1,La Coruna
Sun Aug 28 2005,Osasuna,2-1,1-0,Villarreal
Sun Aug 28 2005,Sevilla,1-0,1-0,Santander
Sat Sep 10 2005,Betis,1-0,0-0,Osasuna
Sat Sep 10 2005,La Coruna,1-0,0-0,Ath Madrid
Sat Sep 10 2005,Real Madrid,2-3,2-2,Celta
Sun Sep 11 2005,Barcelona,2-0,2-0,Mallorca
Sun Sep 11 2005,Getafe,1-1,1-1,Ath Bilbao
Sun Sep 11 2005,Malaga,1-2,0-0,Espanol
Sun Sep 11 2005,Santander,0-1,0-0,Cadiz
Sun Sep 11 2005,Sociedad,2-1,2-0,Alaves
Sun Sep 11 2005,Villarreal,1-1,0-1,Sevilla
Sun Sep 11 2005,Zaragoza,2-2,2-1,Valencia
Sat Sep 17 2005,Mallorca,5-2,1-2,Sociedad
Sat Sep 17 2005,Valencia,2-2,0-1,La Coruna
Sun Sep 18 2005,Alaves,3-4,2-3,Getafe
Sun Sep 18 2005,Ath Bilbao,1-2,0-0,Malaga
Sun Sep 18 2005,Ath Madrid,2-1,1-1,Barcelona
Sun Sep 18 2005,Betis,0-0,0-0,Zaragoza
Sun Sep 18 2005,Cadiz,1-1,1-1,Villarreal
Sun Sep 18 2005,Celta,0-1,0-0,Santander
Sun Sep 18 2005,Espanol,1-0,0-0,Real Madrid
Sun Sep 18 2005,Osasuna,1-0,0-0,Sevilla
Wed Sep 21 2005,Barcelona,2-2,1-0,Valencia
Wed Sep 21 2005,Getafe,1-1,1-0,Mallorca
Wed Sep 21 2005,La Coruna,1-1,1-1,Betis
Wed Sep 21 2005,Malaga,0-0,0-0,Alaves
Wed Sep 21 2005,Santander,1-0,0-0,Espanol
Wed Sep 21 2005,Sevilla,0-0,0-0,Cadiz
Wed Sep 21 2005,Sociedad,3-2,0-2,Ath Madrid
Wed Sep 21 2005,Villarreal,1-2,0-1,Celta
Wed Sep 21 2005,Zaragoza,3-1,0-0,Osasuna
Thu Sep 22 2005,Real Madrid,3-1,0-1,Ath Bilbao
Sat Sep 24 2005,Ath Madrid,0-1,0-0,Getafe
Sat Sep 24 2005,Betis,1-4,1-1,Barcelona
Sat Sep 24 2005,Espanol,1-2,0-1,Villarreal
Sat Sep 24 2005,Valencia,2-1,1-0,Sociedad
Sat Sep 24 2005,Zaragoza,1-1,1-1,La Coruna
Sun Sep 25 2005,Alaves,0-3,0-0,Real Madrid
Sun Sep 25 2005,Ath Bilbao,0-0,0-0,Santander
Sun Sep 25 2005,Celta,2-1,2-0,Sevilla
Sun Sep 25 2005,Mallorca,1-4,0-2,Malaga
Sun Sep 25 2005,Osasuna,2-0,1-0,Cadiz
Sat Oct 1 2005,Barcelona,2-2,0-0,Zaragoza
Sat Oct 1 2005,Getafe,2-1,1-1,Valencia
Sun Oct 2 2005,Cadiz,1-1,1-1,Celta
Sun Oct 2 2005,La Coruna,0-1,0-1,Osasuna
Sun Oct 2 2005,Malaga,0-2,0-1,Ath Madrid
Sun Oct 2 2005,Real Madrid,4-0,2-0,Mallorca
Sun Oct 2 2005,Santander,1-2,0-1,Alaves
Sun Oct 2 2005,Sevilla,1-1,0-1,Espanol
Sun Oct 2 2005,Sociedad,1-1,0-1,Betis
Sun Oct 2 2005,Villarreal,3-1,1-1,Ath Bilbao
Sat Oct 15 2005,Alaves,1-1,1-1,Villarreal
Sat Oct 15 2005,Ath Madrid,0-3,0-1,Real Madrid
Sat Oct 15 2005,La Coruna,3-3,1-2,Barcelona
Sun Oct 16 2005,Ath Bilbao,0-1,0-1,Sevilla
Sun Oct 16 2005,Betis,1-0,1-0,Getafe
Sun Oct 16 2005,Espanol,0-2,0-0,Cadiz
Sun Oct 16 2005,Mallorca,0-0,0-0,Santander
Sun Oct 16 2005,Osasuna,2-0,0-0,Celta
Sun Oct 16 2005,Valencia,2-1,1-0,Malaga
Sun Oct 16 2005,Zaragoza,0-1,0-1,Sociedad
Sat Oct 22 2005,Barcelona,3-0,0-0,Osasuna
Sat Oct 22 2005,Sevilla,2-0,1-0,Alaves
Sun Oct 23 2005,Cadiz,1-0,1-0,Ath Bilbao
Sun Oct 23 2005,Celta,1-0,0-0,Espanol
Sun Oct 23 2005,Getafe,5-2,4-0,Zaragoza
Sun Oct 23 2005,Malaga,5-0,2-0,Betis
Sun Oct 23 2005,Real Madrid,1-2,1-2,Valencia
Sun Oct 23 2005,Santander,0-1,0-1,Ath Madrid
Sun Oct 23 2005,Sociedad,2-0,0-0,La Coruna
Sun Oct 23 2005,Villarreal,3-0,3-0,Mallorca
Wed Oct 26 2005,Barcelona,2-0,0-0,Malaga
Wed Oct 26 2005,Betis,2-3,1-1,Villarreal
Wed Oct 26 2005,La Coruna,3-1,2-0,Real Madrid
Wed Oct 26 2005,Mallorca,1-0,0-0,Celta
Wed Oct 26 2005,Osasuna,3-2,1-1,Ath Bilbao
Thu Oct 27 2005,Alaves,1-1,1-1,Espanol
Thu Oct 27 2005,Ath Madrid,3-0,1-0,Cadiz
Thu Oct 27 2005,Sociedad,3-0,3-0,Getafe
Thu Oct 27 2005,Valencia,0-2,0-1,Sevilla
Thu Oct 27 2005,Zaragoza,1-1,1-0,Santander
Sat Oct 29 2005,Ath Bilbao,1-1,1-0,Celta
Sat Oct 29 2005,Betis,0-2,0-1,Real Madrid
Sun Oct 30 2005,Alaves,0-0,0-0,Cadiz
Sun Oct 30 2005,Ath Madrid,1-1,1-0,Villarreal
