Date,Team 1,FT,HT,Team 2
Sat Aug 6 2005,Brechin,1-2,0-1,Hamilton
Sat Aug 6 2005,Dundee,3-2,1-1,St Mirren
Sat Aug 6 2005,Ross County,3-1,2-1,Clyde
Sat Aug 6 2005,St Johnstone,4-0,2-0,Queen of Sth
Sat Aug 6 2005,Stranraer,1-0,1-0,Airdrie Utd
Sat Aug 13 2005,Airdrie Utd,0-1,0-0,Ross County
Sat Aug 13 2005,Clyde,1-1,0-0,Dundee
Sat Aug 13 2005,Hamilton,0-1,0-1,St Johnstone
Sat Aug 13 2005,Queen of Sth,0-0,0-0,Brechin
Sat Aug 13 2005,St Mirren,0-0,0-0,Stranraer
Sat Aug 20 2005,Brechin,1-1,1-0,Airdrie Utd
Sat Aug 20 2005,Dundee,3-1,2-1,Queen of Sth
Sat Aug 20 2005,Ross County,0-0,0-0,Hamilton
Sat Aug 20 2005,St Johnstone,1-2,0-0,St Mirren
Sat Aug 20 2005,Stranraer,1-2,0-0,Clyde
Sat Aug 27 2005,Airdrie Utd,3-1,1-1,St Johnstone
Sat Aug 27 2005,Clyde,1-0,1-0,Queen of Sth
Sat Aug 27 2005,Hamilton,1-1,0-1,Dundee
Sat Aug 27 2005,Ross County,2-1,1-0,Stranraer
Sat Aug 27 2005,St Mirren,1-0,1-0,Brechin
Sat Sep 10 2005,Brechin,1-1,1-0,Clyde
Sat Sep 10 2005,Dundee,0-2,0-1,Airdrie Utd
Sat Sep 10 2005,Queen of Sth,0-1,0-1,St Mirren
Sat Sep 10 2005,St Johnstone,1-1,1-1,Ross County
Sat Sep 10 2005,Stranraer,1-2,1-2,Hamilton
Sat Sep 17 2005,Hamilton,1-1,0-1,Airdrie Utd
Sat Sep 17 2005,Ross County,1-0,1-0,Brechin
Sat Sep 17 2005,St Johnstone,1-1,1-1,Dundee
Sat Sep 17 2005,St Mirren,2-0,1-0,Clyde
Sat Sep 17 2005,Stranraer,0-0,0-0,Queen of Sth
Sat Sep 24 2005,Airdrie Utd,0-1,0-1,St Mirren
Sat Sep 24 2005,Brechin,2-3,1-3,Stranraer
Sat Sep 24 2005,Clyde,0-1,0-1,St Johnstone
Sat Sep 24 2005,Dundee,0-0,0-0,Ross County
Sat Sep 24 2005,Queen of Sth,1-2,0-1,Hamilton
Sat Oct 1 2005,Airdrie Utd,1-3,0-1,Clyde
Sat Oct 1 2005,Brechin,1-3,1-3,Dundee
Sat Oct 1 2005,Hamilton,3-1,2-0,St Mirren
Sat Oct 1 2005,Ross County,1-1,0-1,Queen of Sth
Sat Oct 1 2005,Stranraer,1-1,0-0,St Johnstone
Fri Oct 7 2005,Ross County,2-2,2-1,Airdrie Utd
Sat Oct 15 2005,Clyde,1-1,1-0,Hamilton
Sat Oct 15 2005,Dundee,1-1,0-0,Stranraer
Sat Oct 15 2005,Queen of Sth,1-0,0-0,Airdrie Utd
Sat Oct 15 2005,St Johnstone,3-1,1-1,Brechin
Sat Oct 15 2005,St Mirren,2-0,1-0,Ross County
Sat Oct 22 2005,Airdrie Utd,1-0,0-0,Stranraer
Sat Oct 22 2005,Clyde,1-0,1-0,Ross County
Sat Oct 22 2005,Hamilton,3-0,1-0,Brechin
