Date,Team 1,FT,HT,Team 2
Sat Jul 30 2005,Dundee United,1-1,1-0,Aberdeen
Sat Jul 30 2005,Falkirk,0-2,0-0,Inverness C
Sat Jul 30 2005,Hibernian,1-1,0-1,Dunfermline
Sat Jul 30 2005,Kilmarnock,2-4,1-1,Hearts
Sat Jul 30 2005,Motherwell,4-4,1-3,Celtic
Sun Jul 31 2005,Rangers,3-0,1-0,Livingston
Sat Aug 6 2005,Aberdeen,1-2,1-1,Kilmarnock
Sat Aug 6 2005,Celtic,2-0,1-0,Dundee United
Sat Aug 6 2005,Inverness C,0-1,0-0,Rangers
Sat Aug 6 2005,Livingston,0-2,0-1,Falkirk
Sat Aug 6 2005,Motherwell,1-0,0-0,Dunfermline
Sun Aug 7 2005,Hearts,4-0,1-0,Hibernian
Sat Aug 13 2005,Celtic,3-1,0-1,Falkirk
Sat Aug 13 2005,Dunfermline,0-1,0-1,Inverness C
Sat Aug 13 2005,Hibernian,3-0,2-0,Livingston
Sat Aug 13 2005,Kilmarnock,4-1,2-1,Motherwell
Sun Aug 14 2005,Aberdeen,3-2,2-1,Rangers
Sun Aug 14 2005,Dundee United,0-3,0-2,Hearts
Sat Aug 20 2005,Falkirk,0-2,0-1,Hibernian
Sat Aug 20 2005,Hearts,2-0,1-0,Aberdeen
Sat Aug 20 2005,Inverness C,2-2,1-0,Kilmarnock
Sat Aug 20 2005,Livingston,1-1,0-1,Dunfermline
Sat Aug 20 2005,Motherwell,4-5,2-1,Dundee United
Sat Aug 20 2005,Rangers,3-1,1-0,Celtic
Sat Aug 27 2005,Aberdeen,3-0,3-0,Falkirk
Sat Aug 27 2005,Hearts,2-1,1-0,Motherwell
Sat Aug 27 2005,Kilmarnock,3-0,3-0,Livingston
Sat Aug 27 2005,Rangers,0-3,0-0,Hibernian
Sun Aug 28 2005,Dundee United,1-1,0-0,Inverness C
Sun Aug 28 2005,Dunfermline,0-4,0-2,Celtic
Sat Sep 10 2005,Celtic,2-0,1-0,Aberdeen
Sat Sep 10 2005,Falkirk,1-1,0-1,Rangers
Sat Sep 10 2005,Hibernian,2-1,1-1,Dundee United
Sat Sep 10 2005,Inverness C,1-2,1-0,Motherwell
Sat Sep 10 2005,Kilmarnock,3-2,2-1,Dunfermline
Sun Sep 11 2005,Livingston,1-4,1-3,Hearts
Sat Sep 17 2005,Dundee United,2-0,1-0,Livingston
Sat Sep 17 2005,Dunfermline,0-2,0-2,Aberdeen
Sat Sep 17 2005,Inverness C,0-1,0-1,Hearts
Sat Sep 17 2005,Motherwell,5-0,2-0,Falkirk
Sat Sep 17 2005,Rangers,3-0,1-0,Kilmarnock
Sun Sep 18 2005,Hibernian,0-1,0-1,Celtic
Sat Sep 24 2005,Aberdeen,0-0,0-0,Livingston
Sat Sep 24 2005,Celtic,2-1,0-0,Inverness C
Sat Sep 24 2005,Dunfermline,2-1,0-1,Dundee United
Sat Sep 24 2005,Hearts,1-0,1-0,Rangers
Sat Sep 24 2005,Kilmarnock,1-1,1-1,Falkirk
Sat Sep 24 2005,Motherwell,1-3,0-1,Hibernian
Sat Oct 1 2005,Aberdeen,2-2,0-0,Motherwell
Sat Oct 1 2005,Dundee United,0-0,0-0,Kilmarnock
Sat Oct 1 2005,Livingston,0-5,0-2,Celtic
Sat Oct 1 2005,Rangers,5-1,2-0,Dunfermline
Sun Oct 2 2005,Falkirk,2-2,1-0,Hearts
Sun Oct 2 2005,Hibernian,1-2,0-0,Inverness C
Sat Oct 15 2005,Celtic,1-1,1-1,Hearts
Sat Oct 15 2005,Dunfermline,0-1,0-1,Falkirk
Sat Oct 15 2005,Hibernian,4-2,0-2,Kilmarnock
Sat Oct 15 2005,Inverness C,1-1,0-0,Aberdeen
Sat Oct 15 2005,Motherwell,1-0,1-0,Livingston
Sun Oct 16 2005,Dundee United,0-0,0-0,Rangers
Sat Oct 22 2005,Aberdeen,0-1,0-0,Hibernian
Sat Oct 22 2005,Falkirk,1-3,1-0,Dundee United
