Date,Team 1,FT,HT,Team 2
Fri Aug 26 2005,Verona,0-0,0-0,Avellino
Sat Aug 27 2005,Bari,2-0,1-0,Ternana
Sat Aug 27 2005,Catanzaro,1-1,0-1,Vicenza
Mon Aug 29 2005,Triestina,0-0,0-0,Bologna
Fri Sep 2 2005,Catania,2-1,1-0,Brescia
Sun Sep 4 2005,Atalanta,3-2,2-1,Verona
Sun Sep 4 2005,Avellino,0-1,0-0,Triestina
Sun Sep 4 2005,Cremonese,2-0,0-0,Catanzaro
Sun Sep 4 2005,Crotone,4-0,2-0,Piacenza
Sun Sep 4 2005,Mantova,1-0,1-0,Arezzo
Sun Sep 4 2005,Rimini,1-1,0-0,Modena
Sun Sep 4 2005,Ternana,1-0,0-0,Albinoleffe
Sun Sep 4 2005,Vicenza,1-0,1-0,Cesena
Mon Sep 5 2005,Bologna,2-1,1-0,Pescara
Wed Sep 7 2005,Arezzo,2-0,0-0,Crotone
Wed Sep 7 2005,Cesena,0-2,0-1,Atalanta
Fri Sep 9 2005,Avellino,2-5,1-3,Brescia
Sat Sep 10 2005,Atalanta,1-0,0-0,Triestina
Sat Sep 10 2005,Bologna,1-2,0-1,Modena
Sat Sep 10 2005,Catania,0-0,0-0,Arezzo
Sat Sep 10 2005,Cremonese,0-2,0-1,Verona
Sat Sep 10 2005,Crotone,2-1,2-0,Bari
Sat Sep 10 2005,Mantova,3-2,1-2,Cesena
Sat Sep 10 2005,Rimini,4-2,0-2,Catanzaro
Sat Sep 10 2005,Torino,1-0,1-0,Albinoleffe
Sat Sep 10 2005,Vicenza,1-3,0-1,Piacenza
Mon Sep 12 2005,Ternana,2-2,2-1,Pescara
Wed Sep 14 2005,Albinoleffe,2-2,1-0,Rimini
Wed Sep 14 2005,Brescia,1-0,0-0,Cremonese
Wed Sep 14 2005,Modena,0-0,0-0,Mantova
Wed Sep 14 2005,Piacenza,1-1,1-0,Catania
Fri Sep 16 2005,Crotone,0-2,0-1,Vicenza
Fri Sep 16 2005,Verona,1-0,0-0,Catanzaro
Sat Sep 17 2005,Arezzo,3-1,0-0,Ternana
Sat Sep 17 2005,Atalanta,2-1,1-0,Torino
Sat Sep 17 2005,Bari,0-2,0-0,Catania
Sat Sep 17 2005,Brescia,1-1,0-0,Bologna
Sat Sep 17 2005,Modena,2-0,0-0,Avellino
Sat Sep 17 2005,Pescara,3-1,1-1,Cremonese
Sat Sep 17 2005,Piacenza,1-3,0-0,Mantova
Sat Sep 17 2005,Triestina,1-1,1-1,Albinoleffe
Tue Sep 20 2005,Albinoleffe,0-0,0-0,Modena
Tue Sep 20 2005,Avellino,1-1,0-0,Bari
Tue Sep 20 2005,Bologna,2-1,1-1,Piacenza
Tue Sep 20 2005,Brescia,0-0,0-0,Arezzo
Tue Sep 20 2005,Catania,4-1,2-0,Atalanta
Tue Sep 20 2005,Catanzaro,1-0,0-0,Pescara
Tue Sep 20 2005,Ternana,0-3,0-2,Cesena
Tue Sep 20 2005,Torino,0-0,0-0,Crotone
Tue Sep 20 2005,Vicenza,0-1,0-1,Mantova
Wed Sep 21 2005,Cremonese,0-0,0-0,Triestina
Wed Sep 21 2005,Rimini,0-0,0-0,Verona
Sat Sep 24 2005,Arezzo,1-1,0-1,Cremonese
Sat Sep 24 2005,Atalanta,2-0,0-0,Ternana
Sat Sep 24 2005,Cesena,3-2,2-1,Avellino
Sat Sep 24 2005,Crotone,3-1,0-1,Catania
Sat Sep 24 2005,Mantova,3-1,1-1,Rimini
Sat Sep 24 2005,Modena,2-0,0-0,Pescara
Sat Sep 24 2005,Torino,2-0,1-0,Vicenza
Sat Sep 24 2005,Triestina,2-0,0-0,Catanzaro
Sat Sep 24 2005,Verona,0-0,0-0,Brescia
Mon Sep 26 2005,Bari,0-1,0-1,Bologna
Mon Sep 26 2005,Piacenza,1-0,0-0,Albinoleffe
Tue Sep 27 2005,Pescara,0-2,0-0,Torino
Wed Sep 28 2005,Cesena,2-1,2-0,Rimini
Fri Sep 30 2005,Mantova,1-0,1-0,Atalanta
Fri Sep 30 2005,Vicenza,0-1,0-1,Arezzo
Sat Oct 1 2005,Albinoleffe,2-2,1-0,Brescia
Sat Oct 1 2005,Bari,1-1,1-1,Piacenza
Sat Oct 1 2005,Bologna,1-2,0-0,Crotone
Sat Oct 1 2005,Catania,2-0,1-0,Avellino
Sat Oct 1 2005,Catanzaro,0-1,0-0,Torino
Sat Oct 1 2005,Cremonese,2-3,1-0,Cesena
Sat Oct 1 2005,Pescara,1-0,1-0,Verona
Sat Oct 1 2005,Rimini,1-2,1-1,Triestina
Sat Oct 1 2005,Ternana,1-1,1-1,Modena
Tue Oct 4 2005,Albinoleffe,0-0,0-0,Cremonese
Tue Oct 4 2005,Verona,3-1,2-1,Bologna
Wed Oct 5 2005,Arezzo,1-2,1-2,Torino
Wed Oct 5 2005,Bari,1-1,0-1,Mantova
Wed Oct 5 2005,Brescia,0-2,0-1,Rimini
Wed Oct 5 2005,Catanzaro,1-2,0-2,Avellino
Wed Oct 5 2005,Cesena,1-0,0-0,Catania
Wed Oct 5 2005,Modena,1-0,0-0,Crotone
Wed Oct 5 2005,Pescara,3-1,2-1,Vicenza
Wed Oct 5 2005,Piacenza,3-0,2-0,Atalanta
Wed Oct 5 2005,Triestina,2-0,1-0,Ternana
Sun Oct 9 2005,Arezzo,2-2,1-1,Pescara
Sun Oct 9 2005,Atalanta,2-0,1-0,Albinoleffe
Sun Oct 9 2005,Avellino,2-1,1-1,Cremonese
Sun Oct 9 2005,Brescia,1-0,1-0,Triestina
Sun Oct 9 2005,Catania,2-2,0-0,Vicenza
Sun Oct 9 2005,Crotone,1-1,0-0,Mantova
Sun Oct 9 2005,Modena,1-0,1-0,Catanzaro
Sun Oct 9 2005,Torino,0-0,0-0,Bologna
Sun Oct 9 2005,Verona,1-0,0-0,Ternana
Mon Oct 10 2005,Cesena,2-1,1-0,Bari
Mon Oct 10 2005,Piacenza,0-0,0-0,Rimini
Fri Oct 14 2005,Triestina,2-1,0-1,Modena
Sat Oct 15 2005,Albinoleffe,2-0,1-0,Avellino
Sat Oct 15 2005,Bari,2-1,1-1,Atalanta
Sat Oct 15 2005,Bologna,4-1,2-0,Vicenza
Sat Oct 15 2005,Mantova,3-0,1-0,Catania
Sat Oct 15 2005,Pescara,0-3,0-1,Brescia
Sat Oct 15 2005,Piacenza,2-2,1-1,Cesena
Sat Oct 15 2005,Rimini,2-0,1-0,Cremonese
Sat Oct 15 2005,Ternana,0-0,0-0,Torino
Sat Oct 15 2005,Verona,1-1,0-0,Arezzo
Mon Oct 17 2005,Catanzaro,1-0,1-0,Crotone
Tue Oct 18 2005,Torino,0-0,0-0,Bari
Fri Oct 21 2005,Catania,1-1,0-1,Bologna
Fri Oct 21 2005,Cesena,0-0,0-0,Triestina
Sat Oct 22 2005,Albinoleffe,2-0,1-0,Pescara
Sat Oct 22 2005,Arezzo,1-0,0-0,Catanzaro
Sat Oct 22 2005,Avellino,1-1,0-1,Rimini
Sat Oct 22 2005,Brescia,2-2,1-1,Bari
Sat Oct 22 2005,Cremonese,1-2,0-0,Mantova
Sat Oct 22 2005,Crotone,1-0,0-0,Atalanta
Sat Oct 22 2005,Modena,1-1,1-1,Verona
Sat Oct 22 2005,Torino,2-1,2-1,Piacenza
Sat Oct 22 2005,Vicenza,2-1,1-1,Ternana
Tue Oct 25 2005,Arezzo,3-1,0-0,Avellino
Tue Oct 25 2005,Atalanta,1-0,1-0,Bologna
Tue Oct 25 2005,Bari,2-1,1-0,Vicenza
Tue Oct 25 2005,Catanzaro,1-2,1-1,Brescia
Tue Oct 25 2005,Cesena,0-0,0-0,Crotone
Tue Oct 25 2005,Modena,3-0,1-0,Cremonese
Tue Oct 25 2005,Piacenza,4-0,3-0,Ternana
Tue Oct 25 2005,Triestina,1-2,1-0,Catania
Tue Oct 25 2005,Verona,0-0,0-0,Albinoleffe
Wed Oct 26 2005,Mantova,1-0,1-0,Torino
Wed Oct 26 2005,Pescara,1-0,0-0,Rimini
Sat Oct 29 2005,Albinoleffe,0-0,0-0,Catanzaro
Sat Oct 29 2005,Avellino,0-0,0-0,Mantova
Sat Oct 29 2005,Bologna,1-1,0-0,Arezzo
Sat Oct 29 2005,Crotone,0-0,0-0,Pescara
Sat Oct 29 2005,Rimini,2-1,1-1,Bari
Sat Oct 29 2005,Ternana,0-0,0-0,Catania
Sat Oct 29 2005,Torino,1-0,0-0,Cesena
Sat Oct 29 2005,Triestina,0-3,0-0,Verona
Sat Oct 29 2005,Vicenza,3-3,2-2,Atalanta
Mon Oct 31 2005,Brescia,2-2,1-0,Modena
Mon Oct 31 2005,Cremonese,1-2,1-2,Piacenza
