Date,Team 1,FT,HT,Team 2
Fri Aug 19 2005,Sp Lisbon,2-1,1-0,Belenenses
Sat Aug 20 2005,Academica,0-0,0-0,Benfica
Sat Aug 20 2005,Boavista,0-0,0-0,Setubal
Sun Aug 21 2005,Gil Vicente,1-0,0-0,Maritimo
Sun Aug 21 2005,Guimaraes,0-2,0-0,Naval
Sun Aug 21 2005,Pacos Ferreira,0-1,0-0,Nacional
Sun Aug 21 2005,Penafiel,0-2,0-0,Rio Ave
Sun Aug 21 2005,Porto,1-0,0-0,Est Amadora
Mon Aug 22 2005,Leiria,0-1,0-1,Sp Braga
Fri Aug 26 2005,Naval,2-3,0-1,Porto
Sat Aug 27 2005,Belenenses,3-1,3-1,Leiria
Sat Aug 27 2005,Benfica,0-2,0-0,Gil Vicente
Sun Aug 28 2005,Maritimo,1-2,0-0,Sp Lisbon
Sun Aug 28 2005,Nacional,2-2,2-1,Academica
Sun Aug 28 2005,Rio Ave,3-1,2-1,Guimaraes
Sun Aug 28 2005,Setubal,0-1,0-1,Pacos Ferreira
Sun Aug 28 2005,Sp Braga,1-0,0-0,Penafiel
Mon Aug 29 2005,Est Amadora,1-1,0-1,Boavista
Fri Sep 9 2005,Guimaraes,0-2,0-0,Sp Braga
Sat Sep 10 2005,Porto,3-0,0-0,Rio Ave
Sat Sep 10 2005,Sp Lisbon,2-1,1-0,Benfica
Sun Sep 11 2005,Academica,0-1,0-0,Setubal
Sun Sep 11 2005,Boavista,4-1,1-0,Pacos Ferreira
Sun Sep 11 2005,Est Amadora,2-1,1-0,Naval
Sun Sep 11 2005,Gil Vicente,0-1,0-0,Nacional
Sun Sep 11 2005,Leiria,0-0,0-0,Maritimo
Mon Sep 12 2005,Penafiel,0-3,0-1,Belenenses
Fri Sep 16 2005,Naval,2-2,1-2,Boavista
Sun Sep 18 2005,Benfica,4-0,2-0,Leiria
Sun Sep 18 2005,Maritimo,2-2,1-0,Penafiel
Sun Sep 18 2005,Pacos Ferreira,2-1,1-1,Academica
Sun Sep 18 2005,Rio Ave,2-1,1-1,Est Amadora
Sun Sep 18 2005,Setubal,1-0,1-0,Gil Vicente
Sun Sep 18 2005,Sp Braga,0-0,0-0,Porto
Mon Sep 19 2005,Belenenses,3-1,1-1,Guimaraes
Mon Sep 19 2005,Nacional,2-1,0-0,Sp Lisbon
Fri Sep 23 2005,Penafiel,1-3,0-2,Benfica
Sat Sep 24 2005,Guimaraes,1-0,1-0,Maritimo
Sat Sep 24 2005,Porto,2-0,1-0,Belenenses
Sun Sep 25 2005,Est Amadora,0-0,0-0,Sp Braga
Sun Sep 25 2005,Gil Vicente,2-0,2-0,Pacos Ferreira
Sun Sep 25 2005,Leiria,0-0,0-0,Nacional
Sun Sep 25 2005,Naval,1-0,1-0,Rio Ave
Sun Sep 25 2005,Sp Lisbon,1-0,1-0,Setubal
Mon Sep 26 2005,Boavista,2-1,1-1,Academica
Fri Sep 30 2005,Belenenses,0-2,0-2,Est Amadora
Sat Oct 1 2005,Rio Ave,1-1,0-0,Boavista
Sun Oct 2 2005,Academica,2-0,1-0,Gil Vicente
Sun Oct 2 2005,Maritimo,2-2,1-0,Porto
Sun Oct 2 2005,Nacional,2-0,0-0,Penafiel
Sun Oct 2 2005,Pacos Ferreira,3-0,2-0,Sp Lisbon
Sun Oct 2 2005,Setubal,2-0,1-0,Leiria
Mon Oct 3 2005,Benfica,2-1,1-1,Guimaraes
Tue Oct 4 2005,Sp Braga,1-0,1-0,Naval
Fri Oct 14 2005,Rio Ave,1-2,0-1,Sp Braga
Sat Oct 15 2005,Guimaraes,0-0,0-0,Nacional
Sat Oct 15 2005,Porto,0-2,0-0,Benfica
Sun Oct 16 2005,Est Amadora,2-2,2-1,Maritimo
Sun Oct 16 2005,Leiria,3-0,0-0,Pacos Ferreira
Sun Oct 16 2005,Naval,2-1,1-1,Belenenses
Sun Oct 16 2005,Penafiel,0-1,0-0,Setubal
Sun Oct 16 2005,Sp Lisbon,0-1,0-1,Academica
Mon Oct 17 2005,Boavista,2-0,1-0,Gil Vicente
Fri Oct 21 2005,Belenenses,1-2,1-0,Rio Ave
Sat Oct 22 2005,Benfica,2-0,0-0,Est Amadora
Sat Oct 22 2005,Sp Braga,1-0,1-0,Boavista
Sun Oct 23 2005,Academica,1-3,1-1,Leiria
Sun Oct 23 2005,Gil Vicente,2-2,0-1,Sp Lisbon
Sun Oct 23 2005,Maritimo,2-1,2-0,Naval
Sun Oct 23 2005,Nacional,0-1,0-0,Porto
Sun Oct 23 2005,Pacos Ferreira,2-2,2-1,Penafiel
Sun Oct 23 2005,Setubal,0-1,0-1,Guimaraes
Sat Oct 29 2005,Naval,1-1,0-0,Benfica
Sat Oct 29 2005,Porto,0-0,0-0,Setubal
Sun Oct 30 2005,Boavista,2-2,0-2,Sp Lisbon
Sun Oct 30 2005,Est Amadora,0-2,0-1,Nacional
Sun Oct 30 2005,Guimaraes,0-2,0-0,Pacos Ferreira
Sun Oct 30 2005,Leiria,3-0,2-0,Gil Vicente
Sun Oct 30 2005,Penafiel,1-0,0-0,Academica
Sun Oct 30 2005,Rio Ave,2-2,2-1,Maritimo
Mon Oct 31 2005,Sp Braga,2-0,1-0,Belenenses
Fri Nov 4 2005,Sp Lisbon,2-1,2-0,Leiria
Sat Nov 5 2005,Belenenses,1-1,0-0,Boavista
Sat Nov 5 2005,Maritimo,1-0,1-0,Sp Braga
Sun Nov 6 2005,Benfica,2-2,1-1,Rio Ave
Sun Nov 6 2005,Gil Vicente,2-2,1-0,Penafiel
Sun Nov 6 2005,Nacional,2-0,0-0,Naval
Sun Nov 6 2005,Pacos Ferreira,0-1,0-1,Porto
Sun Nov 6 2005,Setubal,1-0,1-0,Est Amadora
Mon Nov 7 2005,Academica,1-0,1-0,Guimaraes
Fri Nov 18 2005,Guimaraes,2-0,1-0,Gil Vicente
Sat Nov 19 2005,Porto,5-1,2-0,Academica
Sat Nov 19 2005,Sp Braga,3-2,0-1,Benfica
Sun Nov 20 2005,Boavista,2-0,0-0,Leiria
Sun Nov 20 2005,Est Amadora,0-0,0-0,Pacos Ferreira
Sun Nov 20 2005,Naval,0-3,0-0,Setubal
Sun Nov 20 2005,Penafiel,0-1,0-0,Sp Lisbon
Sun Nov 20 2005,Rio Ave,0-2,0-0,Nacional
Mon Nov 21 2005,Belenenses,0-1,0-1,Maritimo
Fri Nov 25 2005,Nacional,1-0,1-0,Sp Braga
Sat Nov 26 2005,Maritimo,1-1,1-0,Boavista
Sun Nov 27 2005,Academica,1-0,0-0,Est Amadora
Sun Nov 27 2005,Benfica,0-0,0-0,Belenenses
Sun Nov 27 2005,Leiria,1-1,0-0,Penafiel
Sun Nov 27 2005,Pacos Ferreira,3-1,1-1,Naval
Sun Nov 27 2005,Setubal,1-0,0-0,Rio Ave
Sun Nov 27 2005,Sp Lisbon,2-0,0-0,Guimaraes
Mon Nov 28 2005,Gil Vicente,0-1,0-1,Porto
Fri Dec 2 2005,Porto,1-1,0-0,Sp Lisbon
Sat Dec 3 2005,Belenenses,1-0,0-0,Nacional
Sat Dec 3 2005,Maritimo,0-1,0-0,Benfica
