Date,Team 1,FT,HT,Team 2
Sat Aug 6 2005,Barnsley,2-0,1-0,Swindon
Sat Aug 6 2005,Blackpool,1-3,1-2,Chesterfield
Sat Aug 6 2005,Brentford,2-0,0-0,Scunthorpe
Sat Aug 6 2005,Bristol City,0-0,0-0,Doncaster
Sat Aug 6 2005,Gillingham,2-1,0-0,Colchester
Sat Aug 6 2005,Hartlepool,0-2,0-1,Bradford
Sat Aug 6 2005,Milton Keynes Dons,2-2,1-0,Bournemouth
Sat Aug 6 2005,Nott'm Forest,2-1,1-0,Huddersfield
Sat Aug 6 2005,Oldham,2-0,2-0,Yeovil
Sat Aug 6 2005,Rotherham,1-2,1-1,Walsall
Sat Aug 6 2005,Southend,1-2,0-2,Port Vale
Sat Aug 6 2005,Swansea,1-0,1-0,Tranmere
Tue Aug 9 2005,Bournemouth,1-1,0-0,Hartlepool
Tue Aug 9 2005,Bradford,0-2,0-1,Southend
Tue Aug 9 2005,Colchester,1-2,0-1,Swansea
Tue Aug 9 2005,Doncaster,1-1,0-0,Milton Keynes Dons
Tue Aug 9 2005,Huddersfield,1-0,0-0,Bristol City
Tue Aug 9 2005,Port Vale,0-0,0-0,Gillingham
Tue Aug 9 2005,Scunthorpe,2-1,1-1,Barnsley
Tue Aug 9 2005,Swindon,2-3,0-2,Oldham
Tue Aug 9 2005,Tranmere,2-2,2-1,Blackpool
Tue Aug 9 2005,Walsall,3-2,0-1,Nott'm Forest
Tue Aug 9 2005,Yeovil,0-0,0-0,Rotherham
Wed Aug 10 2005,Chesterfield,1-3,1-1,Brentford
Fri Aug 12 2005,Tranmere,4-0,1-0,Oldham
Sat Aug 13 2005,Bournemouth,2-0,1-0,Bristol City
Sat Aug 13 2005,Bradford,2-0,1-0,Milton Keynes Dons
Sat Aug 13 2005,Chesterfield,0-1,0-0,Rotherham
Sat Aug 13 2005,Colchester,1-0,0-0,Barnsley
Sat Aug 13 2005,Doncaster,0-1,0-1,Hartlepool
Sat Aug 13 2005,Huddersfield,3-1,2-1,Swansea
Sat Aug 13 2005,Scunthorpe,1-1,0-0,Gillingham
Sat Aug 13 2005,Swindon,2-1,1-1,Nott'm Forest
Sat Aug 13 2005,Walsall,2-2,0-0,Southend
Sat Aug 13 2005,Yeovil,1-1,1-1,Blackpool
Mon Aug 15 2005,Port Vale,1-0,0-0,Brentford
Sat Aug 20 2005,Barnsley,1-0,0-0,Yeovil
Sat Aug 20 2005,Blackpool,0-0,0-0,Swindon
Sat Aug 20 2005,Brentford,2-0,1-0,Tranmere
Sat Aug 20 2005,Bristol City,4-2,4-2,Port Vale
Sat Aug 20 2005,Gillingham,1-0,1-0,Bournemouth
Sat Aug 20 2005,Hartlepool,1-1,0-1,Walsall
Sat Aug 20 2005,Milton Keynes Dons,1-1,1-0,Colchester
Sat Aug 20 2005,Nott'm Forest,0-1,0-0,Scunthorpe
Sat Aug 20 2005,Oldham,4-1,2-0,Chesterfield
Sat Aug 20 2005,Rotherham,1-1,0-0,Bradford
Sat Aug 20 2005,Southend,1-1,1-1,Huddersfield
Sat Aug 20 2005,Swansea,1-2,1-0,Doncaster
Fri Aug 26 2005,Scunthorpe,1-0,1-0,Southend
Sat Aug 27 2005,Barnsley,1-1,1-1,Brentford
Sat Aug 27 2005,Bradford,1-2,1-0,Bournemouth
Sat Aug 27 2005,Bristol City,2-2,0-2,Milton Keynes Dons
Sat Aug 27 2005,Chesterfield,0-2,0-0,Tranmere
Sat Aug 27 2005,Colchester,0-0,0-0,Oldham
Sat Aug 27 2005,Gillingham,1-3,0-2,Nott'm Forest
Sat Aug 27 2005,Huddersfield,2-1,2-0,Hartlepool
Sat Aug 27 2005,Port Vale,2-0,1-0,Doncaster
Sat Aug 27 2005,Rotherham,4-0,1-0,Blackpool
Sat Aug 27 2005,Swindon,4-2,1-1,Yeovil
Sat Aug 27 2005,Walsall,2-5,1-1,Swansea
Mon Aug 29 2005,Blackpool,1-0,0-0,Bradford
Mon Aug 29 2005,Bournemouth,0-0,0-0,Walsall
Mon Aug 29 2005,Brentford,1-1,0-1,Gillingham
Mon Aug 29 2005,Doncaster,1-2,0-2,Huddersfield
Mon Aug 29 2005,Hartlepool,3-3,1-1,Scunthorpe
Mon Aug 29 2005,Milton Keynes Dons,0-0,0-0,Port Vale
Mon Aug 29 2005,Oldham,0-1,0-0,Rotherham
Mon Aug 29 2005,Southend,3-1,2-1,Colchester
Mon Aug 29 2005,Swansea,3-1,1-1,Barnsley
Mon Aug 29 2005,Tranmere,1-0,0-0,Swindon
Mon Aug 29 2005,Yeovil,1-3,1-1,Chesterfield
Fri Sep 2 2005,Bournemouth,0-0,0-0,Tranmere
Fri Sep 2 2005,Bradford,2-0,0-0,Chesterfield
