Date,Team 1,FT,HT,Team 2
Sat Aug 6 2005,Barnet,1-1,0-0,Bristol Rvs
Sat Aug 6 2005,Cheltenham,2-1,1-1,Bury
Sat Aug 6 2005,Grimsby,1-1,0-0,Oxford
Sat Aug 6 2005,Leyton Orient,2-1,1-0,Macclesfield
Sat Aug 6 2005,Lincoln,1-1,0-0,Northampton
Sat Aug 6 2005,Peterboro,0-1,0-0,Chester
Sat Aug 6 2005,Rushden & D,1-1,0-0,Darlington
Sat Aug 6 2005,Shrewsbury,0-1,0-1,Rochdale
Sat Aug 6 2005,Stockport,2-2,0-2,Mansfield
Sat Aug 6 2005,Torquay,0-0,0-0,Notts County
Sat Aug 6 2005,Wrexham,2-0,1-0,Boston
Sat Aug 6 2005,Wycombe,1-1,1-1,Carlisle
Tue Aug 9 2005,Bristol Rvs,1-2,0-0,Grimsby
Tue Aug 9 2005,Bury,1-2,0-1,Leyton Orient
Tue Aug 9 2005,Carlisle,1-0,1-0,Peterboro
Tue Aug 9 2005,Chester,2-2,0-2,Lincoln
Tue Aug 9 2005,Darlington,2-0,1-0,Stockport
Tue Aug 9 2005,Macclesfield,2-2,0-1,Cheltenham
Tue Aug 9 2005,Mansfield,0-1,0-1,Rushden & D
Tue Aug 9 2005,Northampton,1-2,1-0,Barnet
Tue Aug 9 2005,Notts County,1-0,0-0,Wrexham
Tue Aug 9 2005,Rochdale,1-2,0-2,Wycombe
Wed Aug 10 2005,Boston,1-1,0-0,Shrewsbury
Wed Aug 10 2005,Oxford,1-0,0-0,Torquay
Sat Aug 13 2005,Boston,2-2,0-0,Stockport
Sat Aug 13 2005,Bristol Rvs,2-3,1-2,Peterboro
Sat Aug 13 2005,Bury,2-0,0-0,Shrewsbury
Sat Aug 13 2005,Carlisle,1-3,1-0,Barnet
Sat Aug 13 2005,Darlington,0-1,0-1,Leyton Orient
Sat Aug 13 2005,Mansfield,3-0,2-0,Torquay
Sat Aug 13 2005,Northampton,0-0,0-0,Wrexham
Sat Aug 13 2005,Notts County,2-1,1-1,Lincoln
Sat Aug 13 2005,Oxford,2-2,1-0,Wycombe
Sat Aug 13 2005,Rochdale,1-1,0-1,Cheltenham
Sat Aug 20 2005,Barnet,1-0,1-0,Macclesfield
Sat Aug 20 2005,Cheltenham,3-0,3-0,Boston
Sat Aug 20 2005,Grimsby,0-1,0-0,Darlington
Sat Aug 20 2005,Leyton Orient,1-4,0-2,Rochdale
Sat Aug 20 2005,Lincoln,2-1,0-1,Oxford
Sat Aug 20 2005,Peterboro,2-0,0-0,Mansfield
Sat Aug 20 2005,Rushden & D,1-1,0-0,Chester
Sat Aug 20 2005,Shrewsbury,1-1,1-0,Northampton
Sat Aug 20 2005,Stockport,1-1,1-1,Notts County
Sat Aug 20 2005,Torquay,2-3,1-0,Bristol Rvs
Sat Aug 20 2005,Wrexham,0-1,0-0,Carlisle
Sat Aug 20 2005,Wycombe,4-0,1-0,Bury
Sat Aug 27 2005,Barnet,0-1,0-0,Grimsby
Sat Aug 27 2005,Boston,2-2,2-1,Mansfield
Sat Aug 27 2005,Bury,2-2,1-2,Wrexham
Sat Aug 27 2005,Carlisle,0-1,0-1,Northampton
Sat Aug 27 2005,Cheltenham,1-1,0-1,Leyton Orient
Sat Aug 27 2005,Chester,4-4,0-2,Darlington
Sat Aug 27 2005,Notts County,2-0,1-0,Bristol Rvs
Sat Aug 27 2005,Oxford,1-1,1-1,Stockport
Sat Aug 27 2005,Peterboro,0-0,0-0,Torquay
Sat Aug 27 2005,Rochdale,3-1,2-1,Macclesfield
Sat Aug 27 2005,Rushden & D,1-1,0-1,Lincoln
Sat Aug 27 2005,Shrewsbury,1-1,0-1,Wycombe
Mon Aug 29 2005,Darlington,2-1,1-0,Rochdale
Mon Aug 29 2005,Grimsby,2-0,1-0,Rushden & D
Mon Aug 29 2005,Leyton Orient,0-1,0-1,Shrewsbury
Mon Aug 29 2005,Lincoln,0-0,0-0,Carlisle
Mon Aug 29 2005,Macclesfield,1-0,1-0,Bury
Mon Aug 29 2005,Mansfield,2-3,1-1,Notts County
Mon Aug 29 2005,Northampton,3-2,2-1,Boston
Mon Aug 29 2005,Stockport,1-1,0-1,Peterboro
Mon Aug 29 2005,Torquay,0-1,0-0,Chester
Mon Aug 29 2005,Wrexham,3-1,2-1,Barnet
Mon Aug 29 2005,Wycombe,0-0,0-0,Cheltenham
Fri Sep 2 2005,Bury,0-1,0-0,Carlisle
Fri Sep 2 2005,Cheltenham,1-1,1-0,Barnet
Fri Sep 2 2005,Chester,3-1,1-0,Mansfield
Fri Sep 2 2005,Darlington,1-1,0-0,Notts County
Fri Sep 2 2005,Grimsby,1-3,1-0,Stockport
Fri Sep 2 2005,Rushden & D,0-2,0-1,Peterboro
Fri Sep 2 2005,Shrewsbury,2-0,2-0,Oxford
Fri Sep 2 2005,Wycombe,1-1,0-1,Northampton
Sat Sep 3 2005,Leyton Orient,2-3,0-1,Bristol Rvs
Sat Sep 3 2005,Rochdale,4-1,2-1,Torquay
Sun Sep 4 2005,Macclesfield,2-2,2-0,Boston
Tue Sep 6 2005,Chester,1-2,0-0,Grimsby
Sat Sep 10 2005,Barnet,2-3,1-1,Leyton Orient
Sat Sep 10 2005,Boston,3-2,1-1,Rochdale
Sat Sep 10 2005,Bristol Rvs,0-0,0-0,Lincoln
Sat Sep 10 2005,Carlisle,2-0,0-0,Macclesfield
Sat Sep 10 2005,Mansfield,2-2,1-1,Darlington
Sat Sep 10 2005,Northampton,1-1,0-1,Bury
Sat Sep 10 2005,Notts County,1-1,0-0,Chester
Sat Sep 10 2005,Oxford,2-2,2-0,Rushden & D
Sat Sep 10 2005,Peterboro,0-1,0-0,Grimsby
Sat Sep 10 2005,Stockport,3-3,2-2,Wycombe
Sat Sep 10 2005,Torquay,2-1,2-1,Shrewsbury
Sat Sep 10 2005,Wrexham,2-0,1-0,Cheltenham
Tue Sep 13 2005,Bristol Rvs,1-1,0-1,Oxford
Tue Sep 13 2005,Lincoln,2-0,0-0,Wrexham
Tue Sep 13 2005,Macclesfield,3-1,1-0,Rushden & D
Sat Sep 17 2005,Bury,1-1,1-0,Boston
Sat Sep 17 2005,Cheltenham,2-3,1-1,Carlisle
Sat Sep 17 2005,Chester,4-0,3-0,Bristol Rvs
Sat Sep 17 2005,Darlington,1-2,0-0,Oxford
Sat Sep 17 2005,Grimsby,3-0,1-0,Torquay
Sat Sep 17 2005,Leyton Orient,1-1,0-0,Wrexham
Sat Sep 17 2005,Lincoln,1-2,0-0,Peterboro
Sat Sep 17 2005,Macclesfield,1-4,0-1,Northampton
Sat Sep 17 2005,Rochdale,2-0,1-0,Mansfield
Sat Sep 17 2005,Rushden & D,3-2,0-1,Stockport
Sat Sep 17 2005,Shrewsbury,2-0,2-0,Notts County
Sat Sep 17 2005,Wycombe,1-0,1-0,Barnet
Sat Sep 24 2005,Barnet,1-1,0-1,Rochdale
Sat Sep 24 2005,Boston,1-1,0-1,Grimsby
Sat Sep 24 2005,Bristol Rvs,1-0,1-0,Darlington
Sat Sep 24 2005,Carlisle,2-3,1-3,Leyton Orient
Sat Sep 24 2005,Mansfield,2-3,0-3,Wycombe
Sat Sep 24 2005,Northampton,1-2,1-2,Cheltenham
Sat Sep 24 2005,Notts County,0-0,0-0,Rushden & D
Sat Sep 24 2005,Oxford,2-1,2-0,Bury
Sat Sep 24 2005,Peterboro,0-2,0-0,Shrewsbury
Sat Sep 24 2005,Stockport,0-0,0-0,Chester
Sat Sep 24 2005,Torquay,2-1,0-1,Lincoln
Sat Sep 24 2005,Wrexham,1-1,0-0,Macclesfield
Tue Sep 27 2005,Bury,1-0,1-0,Bristol Rvs
Tue Sep 27 2005,Cheltenham,2-1,1-0,Peterboro
Tue Sep 27 2005,Chester,2-0,2-0,Carlisle
Tue Sep 27 2005,Darlington,0-0,0-0,Boston
Tue Sep 27 2005,Grimsby,4-0,2-0,Notts County
Tue Sep 27 2005,Leyton Orient,2-1,1-0,Torquay
Tue Sep 27 2005,Lincoln,2-0,0-0,Stockport
Tue Sep 27 2005,Macclesfield,1-1,1-0,Mansfield
Tue Sep 27 2005,Rochdale,0-1,0-0,Oxford
