Date,Team 1,FT,HT,Team 2
Sat Aug 27 2005,Ciudad de Murcia,3-1,2-1,Recreativo
Sat Aug 27 2005,Levante,2-0,1-0,Poli Ejido
Sat Aug 27 2005,Lorca,1-1,0-0,Ferrol
Sat Aug 27 2005,Sp Gijon,2-0,2-0,Albacete
Sat Aug 27 2005,Tenerife,3-1,3-1,Gimnastic
Sat Aug 27 2005,Xerez,2-1,1-1,Real Madrid B
Sun Aug 28 2005,Eibar,1-2,0-1,Elche
Sun Aug 28 2005,Hercules,1-1,1-1,Malaga B
Sun Aug 28 2005,Lleida,1-0,1-0,Castellon
Sun Aug 28 2005,Numancia,3-0,2-0,Almeria
Sun Aug 28 2005,Valladolid,1-0,1-0,Murcia
Sat Sep 3 2005,Castellon,0-1,0-0,Numancia
Sat Sep 3 2005,Ferrol,1-2,1-2,Levante
Sat Sep 3 2005,Recreativo,3-1,2-0,Tenerife
Sun Sep 4 2005,Albacete,2-3,1-2,Valladolid
Sun Sep 4 2005,Almeria,3-0,0-0,Xerez
Sun Sep 4 2005,Elche,1-3,0-0,Lorca
Sun Sep 4 2005,Gimnastic,0-4,0-2,Sp Gijon
Sun Sep 4 2005,Malaga B,0-1,0-0,Ciudad de Murcia
Sun Sep 4 2005,Murcia,1-0,1-0,Eibar
Sun Sep 4 2005,Poli Ejido,2-1,0-1,Lleida
Sun Sep 4 2005,Real Madrid B,3-0,2-0,Hercules
Sat Sep 10 2005,Eibar,1-1,1-1,Albacete
Sat Sep 10 2005,Hercules,2-2,1-0,Almeria
Sat Sep 10 2005,Lleida,5-0,1-0,Numancia
Sat Sep 10 2005,Valladolid,0-2,0-1,Gimnastic
Sun Sep 11 2005,Ciudad de Murcia,2-1,1-0,Real Madrid B
Sun Sep 11 2005,Levante,1-0,0-0,Elche
Sun Sep 11 2005,Lorca,0-1,0-1,Murcia
Sun Sep 11 2005,Poli Ejido,4-2,2-1,Ferrol
Sun Sep 11 2005,Sp Gijon,1-1,1-0,Recreativo
Sun Sep 11 2005,Tenerife,3-2,2-1,Malaga B
Sun Sep 11 2005,Xerez,2-1,1-0,Castellon
Sat Sep 17 2005,Almeria,1-0,0-0,Ciudad de Murcia
Sat Sep 17 2005,Castellon,1-2,0-1,Hercules
Sat Sep 17 2005,Malaga B,1-0,0-0,Sp Gijon
Sat Sep 17 2005,Real Madrid B,1-2,1-1,Tenerife
Sun Sep 18 2005,Albacete,1-0,0-0,Lorca
Sun Sep 18 2005,Elche,2-0,0-0,Poli Ejido
Sun Sep 18 2005,Ferrol,0-0,0-0,Lleida
Sun Sep 18 2005,Gimnastic,1-0,1-0,Eibar
Sun Sep 18 2005,Murcia,0-0,0-0,Levante
Sun Sep 18 2005,Numancia,1-1,0-0,Xerez
Sun Sep 18 2005,Recreativo,2-0,1-0,Valladolid
Sat Sep 24 2005,Eibar,2-1,1-1,Recreativo
Sat Sep 24 2005,Ferrol,2-1,0-0,Elche
Sat Sep 24 2005,Hercules,4-0,1-0,Numancia
Sat Sep 24 2005,Lleida,0-1,0-0,Xerez
Sun Sep 25 2005,Ciudad de Murcia,0-0,0-0,Castellon
Sun Sep 25 2005,Levante,1-1,0-0,Albacete
Sun Sep 25 2005,Lorca,1-0,1-0,Gimnastic
Sun Sep 25 2005,Poli Ejido,0-3,0-0,Murcia
Sun Sep 25 2005,Sp Gijon,1-1,0-0,Real Madrid B
Sun Sep 25 2005,Tenerife,2-1,1-0,Almeria
Sun Sep 25 2005,Valladolid,1-1,0-0,Malaga B
Sat Oct 1 2005,Castellon,1-0,0-0,Tenerife
Sat Oct 1 2005,Gimnastic,1-0,0-0,Levante
Sat Oct 1 2005,Real Madrid B,2-3,1-1,Valladolid
Sun Oct 2 2005,Albacete,1-0,0-0,Poli Ejido
Sun Oct 2 2005,Almeria,3-0,1-0,Sp Gijon
