Date,Team 1,FT,HT,Team 2
Sat Aug 13 2005,Aston Villa,2-2,2-2,Bolton
Sat Aug 13 2005,Everton,0-2,0-1,Man United
Sat Aug 13 2005,Fulham,0-0,0-0,Birmingham
Sat Aug 13 2005,Man City,0-0,0-0,West Brom
Sat Aug 13 2005,Middlesbrough,0-0,0-0,Liverpool
Sat Aug 13 2005,Portsmouth,0-2,0-1,Tottenham
Sat Aug 13 2005,Sunderland,1-3,1-1,Charlton
Sat Aug 13 2005,West Ham,3-1,0-1,Blackburn
Sun Aug 14 2005,Arsenal,2-0,0-0,Newcastle
Sun Aug 14 2005,Wigan,0-1,0-0,Chelsea
Sat Aug 20 2005,Birmingham,1-2,1-1,Man City
Sat Aug 20 2005,Blackburn,2-1,1-0,Fulham
Sat Aug 20 2005,Charlton,1-0,1-0,Wigan
Sat Aug 20 2005,Liverpool,1-0,1-0,Sunderland
Sat Aug 20 2005,Man United,1-0,0-0,Aston Villa
Sat Aug 20 2005,Newcastle,0-0,0-0,West Ham
Sat Aug 20 2005,Tottenham,2-0,0-0,Middlesbrough
Sat Aug 20 2005,West Brom,2-1,1-0,Portsmouth
Sun Aug 21 2005,Bolton,0-1,0-0,Everton
Sun Aug 21 2005,Chelsea,1-0,0-0,Arsenal
Tue Aug 23 2005,Birmingham,0-3,0-2,Middlesbrough
Tue Aug 23 2005,Portsmouth,1-1,1-1,Aston Villa
Tue Aug 23 2005,Sunderland,1-2,1-2,Man City
Wed Aug 24 2005,Arsenal,4-1,1-1,Fulham
Wed Aug 24 2005,Blackburn,0-0,0-0,Tottenham
Wed Aug 24 2005,Bolton,2-0,1-0,Newcastle
Wed Aug 24 2005,Chelsea,4-0,2-0,West Brom
Sat Aug 27 2005,Aston Villa,1-0,1-0,Blackburn
Sat Aug 27 2005,Fulham,1-0,0-0,Everton
Sat Aug 27 2005,Man City,2-1,0-0,Portsmouth
Sat Aug 27 2005,Tottenham,0-2,0-1,Chelsea
Sat Aug 27 2005,West Brom,2-3,1-3,Birmingham
Sat Aug 27 2005,West Ham,1-2,0-0,Bolton
Sat Aug 27 2005,Wigan,1-0,1-0,Sunderland
Sun Aug 28 2005,Middlesbrough,0-3,0-1,Charlton
Sun Aug 28 2005,Newcastle,0-2,0-0,Man United
Sat Sep 10 2005,Birmingham,0-1,0-1,Charlton
Sat Sep 10 2005,Chelsea,2-0,0-0,Sunderland
Sat Sep 10 2005,Everton,0-1,0-0,Portsmouth
Sat Sep 10 2005,Man United,1-1,1-0,Man City
Sat Sep 10 2005,Middlesbrough,2-1,1-0,Arsenal
Sat Sep 10 2005,Newcastle,1-1,0-1,Fulham
Sat Sep 10 2005,Tottenham,0-0,0-0,Liverpool
Sat Sep 10 2005,West Brom,1-2,1-1,Wigan
Sun Sep 11 2005,Bolton,0-0,0-0,Blackburn
Mon Sep 12 2005,West Ham,4-0,2-0,Aston Villa
Sat Sep 17 2005,Aston Villa,1-1,1-0,Tottenham
Sat Sep 17 2005,Charlton,0-2,0-0,Chelsea
Sat Sep 17 2005,Fulham,1-2,0-0,West Ham
Sat Sep 17 2005,Portsmouth,1-1,1-1,Birmingham
Sat Sep 17 2005,Sunderland,1-1,1-0,West Brom
Sun Sep 18 2005,Blackburn,0-3,0-0,Newcastle
Sun Sep 18 2005,Liverpool,0-0,0-0,Man United
Sun Sep 18 2005,Man City,0-1,0-0,Bolton
Sun Sep 18 2005,Wigan,1-1,0-1,Middlesbrough
Mon Sep 19 2005,Arsenal,2-0,2-0,Everton
Sat Sep 24 2005,Birmingham,2-2,0-0,Liverpool
Sat Sep 24 2005,Bolton,1-0,1-0,Portsmouth
Sat Sep 24 2005,Chelsea,2-1,1-1,Aston Villa
Sat Sep 24 2005,Everton,0-1,0-0,Wigan
Sat Sep 24 2005,Man United,1-2,0-1,Blackburn
Sat Sep 24 2005,Newcastle,1-0,1-0,Man City
Sat Sep 24 2005,West Brom,1-2,0-2,Charlton
Sat Sep 24 2005,West Ham,0-0,0-0,Arsenal
Sun Sep 25 2005,Middlesbrough,0-2,0-1,Sunderland
Mon Sep 26 2005,Tottenham,1-0,1-0,Fulham
Sat Oct 1 2005,Blackburn,2-0,0-0,West Brom
Sat Oct 1 2005,Charlton,2-3,1-0,Tottenham
Sat Oct 1 2005,Fulham,2-3,2-3,Man United
Sat Oct 1 2005,Portsmouth,0-0,0-0,Newcastle
Sat Oct 1 2005,Sunderland,1-1,1-0,West Ham
Sun Oct 2 2005,Arsenal,1-0,0-0,Birmingham
Sun Oct 2 2005,Aston Villa,2-3,0-1,Middlesbrough
Sun Oct 2 2005,Liverpool,1-4,1-2,Chelsea
Sun Oct 2 2005,Man City,2-0,0-0,Everton
Sun Oct 2 2005,Wigan,2-1,0-0,Bolton
Sat Oct 15 2005,Chelsea,5-1,0-1,Bolton
Sat Oct 15 2005,Liverpool,1-0,0-0,Blackburn
Sat Oct 15 2005,Middlesbrough,1-1,0-0,Portsmouth
Sat Oct 15 2005,Sunderland,1-3,0-1,Man United
Sat Oct 15 2005,Tottenham,2-0,0-0,Everton
Sat Oct 15 2005,West Brom,2-1,1-1,Arsenal
Sat Oct 15 2005,Wigan,1-0,1-0,Newcastle
Sun Oct 16 2005,Birmingham,0-1,0-1,Aston Villa
Sun Oct 16 2005,Man City,2-1,1-0,West Ham
Mon Oct 17 2005,Charlton,1-1,0-1,Fulham
Sat Oct 22 2005,Arsenal,1-0,0-0,Man City
Sat Oct 22 2005,Aston Villa,0-2,0-1,Wigan
Sat Oct 22 2005,Blackburn,2-0,0-0,Birmingham
Sat Oct 22 2005,Fulham,2-0,1-0,Liverpool
Sat Oct 22 2005,Man United,1-1,1-0,Tottenham
Sat Oct 22 2005,Portsmouth,1-2,1-0,Charlton
Sun Oct 23 2005,Bolton,2-0,0-0,West Brom
Sun Oct 23 2005,Everton,1-1,1-0,Chelsea
Sun Oct 23 2005,Newcastle,3-2,2-2,Sunderland
Sun Oct 23 2005,West Ham,2-1,0-0,Middlesbrough
Sat Oct 29 2005,Birmingham,0-1,0-1,Everton
Sat Oct 29 2005,Charlton,0-1,0-0,Bolton
Sat Oct 29 2005,Chelsea,4-2,2-2,Blackburn
Sat Oct 29 2005,Liverpool,2-0,1-0,West Ham
Sat Oct 29 2005,Middlesbrough,4-1,3-0,Man United
Sat Oct 29 2005,Sunderland,1-4,1-0,Portsmouth
Sat Oct 29 2005,Tottenham,1-1,1-0,Arsenal
Sat Oct 29 2005,Wigan,1-0,0-0,Fulham
Sun Oct 30 2005,West Brom,0-3,0-0,Newcastle
Mon Oct 31 2005,Man City,3-1,2-0,Aston Villa
Sat Nov 5 2005,Arsenal,3-1,2-0,Sunderland
Sat Nov 5 2005,Aston Villa,0-2,0-0,Liverpool
Sat Nov 5 2005,Blackburn,4-1,2-1,Charlton
Sat Nov 5 2005,Fulham,2-1,2-1,Man City
Sat Nov 5 2005,Newcastle,1-0,0-0,Birmingham
Sat Nov 5 2005,Portsmouth,0-2,0-0,Wigan
Sat Nov 5 2005,West Ham,1-0,0-0,West Brom
Sun Nov 6 2005,Everton,1-0,1-0,Middlesbrough
Sun Nov 6 2005,Man United,1-0,1-0,Chelsea
Mon Nov 7 2005,Bolton,1-0,1-0,Tottenham
Sat Nov 19 2005,Charlton,1-3,0-1,Man United
Sat Nov 19 2005,Chelsea,3-0,0-0,Newcastle
Sat Nov 19 2005,Liverpool,3-0,2-0,Portsmouth
Sat Nov 19 2005,Man City,0-0,0-0,Blackburn
Sat Nov 19 2005,Sunderland,1-3,0-0,Aston Villa
Sat Nov 19 2005,West Brom,4-0,1-0,Everton
Sat Nov 19 2005,Wigan,2-3,2-3,Arsenal
Sun Nov 20 2005,Middlesbrough,3-2,0-1,Fulham
Sun Nov 20 2005,Tottenham,1-1,1-0,West Ham
Sat Nov 26 2005,Arsenal,3-0,2-0,Blackburn
Sat Nov 26 2005,Aston Villa,1-0,0-0,Charlton
Sat Nov 26 2005,Man City,0-1,0-0,Liverpool
Sat Nov 26 2005,Portsmouth,0-2,0-1,Chelsea
Sat Nov 26 2005,Sunderland,0-1,0-0,Birmingham
Sat Nov 26 2005,Wigan,1-2,0-1,Tottenham
Sun Nov 27 2005,Everton,1-0,0-0,Newcastle
Sun Nov 27 2005,Fulham,2-1,2-0,Bolton
