Date,Team 1,FT,HT,Team 2
Sat Aug 12 2000,Beveren,1-2,1-1,Charleroi
Sat Aug 12 2000,Mechelen,0-0,0-0,Genk
Sat Aug 12 2000,Louvieroise,0-0,0-0,Lokeren
Sat Aug 12 2000,Mouscron,3-0,1-0,Germinal
Sat Aug 12 2000,Westerlo,2-1,1-0,Antwerp
Sun Aug 13 2000,Aalst,1-3,0-1,Lierse
Sun Aug 13 2000,Club Brugge,6-2,3-0,Gent
Sun Aug 13 2000,Harelbeke,3-4,1-2,Standard
Sun Aug 13 2000,St Truiden,0-0,0-0,Anderlecht
Sat Aug 19 2000,Gent,2-1,1-0,Mechelen
Sat Aug 19 2000,Anderlecht,3-2,1-1,Westerlo
Sat Aug 19 2000,Antwerp,0-1,0-1,Beveren
Sat Aug 19 2000,Charleroi,5-0,2-0,Harelbeke
Sat Aug 19 2000,Genk,3-1,2-1,Aalst
Sat Aug 19 2000,Lokeren,2-0,1-0,Germinal
Sat Aug 19 2000,St Truiden,0-1,0-0,Lierse
Sat Aug 19 2000,Standard,3-0,0-0,Louvieroise
Sun Aug 20 2000,Mouscron,1-2,1-1,Club Brugge
Fri Aug 25 2000,Germinal,1-0,1-0,Standard
Sat Aug 26 2000,Anderlecht,4-0,2-0,Beveren
Sat Aug 26 2000,Mechelen,1-5,0-2,Mouscron
Sat Aug 26 2000,St Truiden,2-2,1-0,Genk
Sun Aug 27 2000,Aalst,1-4,1-1,Gent
Sun Aug 27 2000,Charleroi,1-0,1-0,Antwerp
Sun Aug 27 2000,Club Brugge,3-1,1-1,Lokeren
Sun Aug 27 2000,Harelbeke,2-2,1-1,Louvieroise
Sun Aug 27 2000,Westerlo,1-0,0-0,Lierse
Tue Sep 5 2000,Anderlecht,7-2,3-1,Charleroi
Wed Sep 6 2000,Gent,2-1,0-0,St Truiden
Wed Sep 6 2000,Antwerp,2-0,0-0,Harelbeke
Wed Sep 6 2000,Genk,1-2,1-0,Westerlo
Wed Sep 6 2000,Louvieroise,0-5,0-3,Germinal
Wed Sep 6 2000,Lierse,3-0,1-0,Beveren
Wed Sep 6 2000,Lokeren,3-2,0-2,Mechelen
Wed Sep 6 2000,Mouscron,2-0,0-0,Aalst
Wed Sep 6 2000,Standard,0-4,0-1,Club Brugge
Sat Sep 9 2000,Antwerp,0-3,0-1,Anderlecht
Sat Sep 9 2000,Beveren,2-0,1-0,Genk
Sat Sep 9 2000,Charleroi,2-0,0-0,Lierse
Sat Sep 9 2000,Mechelen,0-4,0-1,Standard
Sat Sep 9 2000,St Truiden,1-4,1-2,Mouscron
Sat Sep 9 2000,Westerlo,0-0,0-0,Gent
Sun Sep 10 2000,Aalst,2-2,2-1,Lokeren
Sun Sep 10 2000,Club Brugge,3-0,1-0,Louvieroise
Sun Sep 10 2000,Harelbeke,3-0,2-0,Germinal
Sat Sep 16 2000,Gent,5-0,3-0,Beveren
Sat Sep 16 2000,Anderlecht,4-3,2-1,Harelbeke
Sat Sep 16 2000,Louvieroise,2-2,0-0,Mechelen
Sat Sep 16 2000,Lierse,4-1,2-1,Antwerp
Sat Sep 16 2000,Lokeren,2-1,0-0,St Truiden
Sat Sep 16 2000,Mouscron,3-5,1-3,Westerlo
Sat Sep 16 2000,Standard,7-0,4-0,Aalst
Sun Sep 17 2000,Germinal,2-3,0-1,Club Brugge
Sun Sep 17 2000,Genk,2-1,0-1,Charleroi
Fri Sep 22 2000,Anderlecht,5-2,2-1,Lierse
Sat Sep 23 2000,Beveren,0-0,0-0,Mouscron
Sat Sep 23 2000,Charleroi,4-3,2-0,Gent
Sat Sep 23 2000,Mechelen,2-3,0-0,Germinal
Sat Sep 23 2000,St Truiden,1-1,0-1,Standard
Sat Sep 23 2000,Westerlo,1-1,0-0,Lokeren
Sun Sep 24 2000,Aalst,1-0,0-0,Louvieroise
Sun Sep 24 2000,Harelbeke,0-6,0-2,Club Brugge
Fri Sep 29 2000,Mouscron,3-0,2-0,Charleroi
Sat Sep 30 2000,Germinal,2-0,0-0,Aalst
Sat Sep 30 2000,Louvieroise,1-0,1-0,St Truiden
Sat Sep 30 2000,Lierse,4-1,2-0,Harelbeke
Sat Sep 30 2000,Lokeren,1-1,1-1,Beveren
Sat Sep 30 2000,Standard,5-3,4-1,Westerlo
Sun Oct 1 2000,Gent,4-2,2-2,Antwerp
Sun Oct 1 2000,Club Brugge,5-2,2-1,Mechelen
Sun Oct 1 2000,Genk,1-1,1-1,Anderlecht
Fri Oct 13 2000,Lierse,1-1,0-0,Genk
Sat Oct 14 2000,Anderlecht,2-1,2-1,Gent
Sat Oct 14 2000,Antwerp,1-0,0-0,Mouscron
Sat Oct 14 2000,Beveren,0-3,0-2,Standard
Sat Oct 14 2000,Charleroi,1-0,0-0,Lokeren
Sat Oct 14 2000,St Truiden,3-2,2-0,Germinal
Sun Oct 15 2000,Aalst,0-2,0-0,Club Brugge
Sun Oct 15 2000,Harelbeke,1-0,1-0,Mechelen
Sun Oct 15 2000,Westerlo,2-1,1-1,Louvieroise
Fri Oct 20 2000,Standard,4-0,2-0,Charleroi
Sat Oct 21 2000,Gent,2-3,2-1,Lierse
Sat Oct 21 2000,Germinal,3-1,1-0,Westerlo
Sat Oct 21 2000,Genk,4-0,2-0,Harelbeke
Sat Oct 21 2000,Louvieroise,2-3,0-2,Beveren
Sat Oct 21 2000,Lokeren,0-1,0-0,Antwerp
Sat Oct 21 2000,Mouscron,1-2,0-0,Anderlecht
Sun Oct 22 2000,Club Brugge,5-0,2-0,St Truiden
Sun Oct 22 2000,Mechelen,4-1,1-1,Aalst
Fri Oct 27 2000,Lierse,1-4,0-3,Mouscron
Sat Oct 28 2000,Anderlecht,8-0,3-0,Lokeren
Sat Oct 28 2000,Beveren,2-1,1-1,Germinal
Sat Oct 28 2000,Charleroi,2-1,2-0,Louvieroise
Sat Oct 28 2000,Genk,1-1,0-0,Gent
Sat Oct 28 2000,St Truiden,1-0,0-0,Mechelen
Sun Oct 29 2000,Antwerp,1-2,1-0,Standard
Sun Oct 29 2000,Harelbeke,2-4,1-1,Aalst
Sun Oct 29 2000,Westerlo,0-2,0-0,Club Brugge
Wed Nov 1 2000,Antwerp,1-0,0-0,Genk
Sat Nov 11 2000,Gent,2-1,1-0,Harelbeke
Sat Nov 11 2000,Germinal,0-2,0-0,Charleroi
Sat Nov 11 2000,Mechelen,0-1,0-0,Westerlo
Sat Nov 11 2000,Lokeren,2-0,1-0,Lierse
Sun Nov 12 2000,Aalst,4-1,1-1,St Truiden
Sun Nov 12 2000,Club Brugge,6-0,2-0,Beveren
Sun Nov 12 2000,Louvieroise,2-2,1-2,Antwerp
Sun Nov 12 2000,Mouscron,2-0,0-0,Genk
Sun Nov 12 2000,Standard,1-1,0-0,Anderlecht
Fri Nov 17 2000,Charleroi,0-4,0-1,Club Brugge
Sat Nov 18 2000,Gent,1-0,0-0,Mouscron
Sat Nov 18 2000,Anderlecht,2-0,1-0,Louvieroise
Sat Nov 18 2000,Beveren,1-1,1-0,Mechelen
Sat Nov 18 2000,Genk,0-0,0-0,Lokeren
Sat Nov 18 2000,Lierse,1-1,0-0,Standard
Sat Nov 18 2000,Westerlo,1-1,1-1,Aalst
Sun Nov 19 2000,Antwerp,1-2,0-0,Germinal
Sun Nov 19 2000,Harelbeke,0-4,0-1,St Truiden
Fri Nov 24 2000,Standard,2-1,0-0,Genk
Sat Nov 25 2000,Germinal,0-1,0-0,Anderlecht
Sat Nov 25 2000,Mechelen,4-3,2-0,Charleroi
Sat Nov 25 2000,Louvieroise,0-2,0-1,Lierse
Sat Nov 25 2000,Lokeren,1-1,0-1,Gent
Sat Nov 25 2000,Mouscron,4-3,2-2,Harelbeke
Sat Nov 25 2000,St Truiden,1-2,1-1,Westerlo
Sun Nov 26 2000,Aalst,1-1,0-0,Beveren
Sun Nov 26 2000,Club Brugge,2-0,0-0,Antwerp
Fri Dec 1 2000,Anderlecht,2-0,1-0,Club Brugge
Sat Dec 2 2000,Gent,2-1,0-1,Standard
Sat Dec 2 2000,Antwerp,3-1,0-0,Mechelen
Sat Dec 2 2000,Charleroi,0-0,0-0,Aalst
Sat Dec 2 2000,Genk,1-0,1-0,Louvieroise
Sat Dec 2 2000,Lierse,1-1,1-0,Germinal
Sat Dec 2 2000,Mouscron,2-1,0-1,Lokeren
