Date,Team 1,FT,HT,Team 2
Fri Aug 11 2000,Kocaelispor,0-4,0-2,Fenerbahce
Sat Aug 12 2000,Besiktas,3-0,1-0,Yozgatspor
Sat Aug 12 2000,Bursaspor,3-3,1-1,Gaziantepspor
Sat Aug 12 2000,Erzurumspor,1-3,0-0,Trabzonspor
Sat Aug 12 2000,Genclerbirligi,0-0,0-0,Rizespor
Sun Aug 13 2000,Denizlispor,0-1,0-1,Galatasaray
Sun Aug 13 2000,Istanbulspor,1-6,1-3,Adanaspor
Sun Aug 13 2000,Samsunspor,3-0,3-0,Ankaragucu
Sun Aug 13 2000,Siirt Jet-PA,1-2,1-0,Antalyaspor
Fri Aug 18 2000,Antalyaspor,1-2,0-0,Besiktas
Sat Aug 19 2000,Ankaragucu,1-0,1-0,Kocaelispor
Sat Aug 19 2000,Galatasaray,7-0,3-0,Erzurumspor
Sat Aug 19 2000,Siirt Jet-PA,2-3,2-1,Rizespor
Sat Aug 19 2000,Yozgatspor,2-0,0-0,Denizlispor
Sun Aug 20 2000,Fenerbahce,2-0,0-0,Istanbulspor
Sun Aug 20 2000,Gaziantepspor,4-0,2-0,Samsunspor
Sun Aug 20 2000,Genclerbirligi,1-0,0-0,Adanaspor
Sun Aug 20 2000,Trabzonspor,2-1,1-0,Bursaspor
Fri Aug 25 2000,Samsunspor,1-1,1-1,Trabzonspor
Sat Aug 26 2000,Denizlispor,3-1,3-0,Erzurumspor
Sat Aug 26 2000,Genclerbirligi,3-1,1-0,Fenerbahce
Sat Aug 26 2000,Siirt Jet-PA,2-2,1-1,Adanaspor
Sun Aug 27 2000,Besiktas,2-1,1-1,Rizespor
Sun Aug 27 2000,Istanbulspor,0-2,0-1,Ankaragucu
Sun Aug 27 2000,Kocaelispor,1-2,1-2,Gaziantepspor
Sun Aug 27 2000,Yozgatspor,0-0,0-0,Antalyaspor
Wed Sep 6 2000,Bursaspor,0-2,0-1,Galatasaray
Fri Sep 8 2000,Adanaspor,1-1,1-0,Besiktas
Sat Sep 9 2000,Ankaragucu,2-3,0-1,Genclerbirligi
Sat Sep 9 2000,Antalyaspor,4-1,2-0,Denizlispor
Sat Sep 9 2000,Galatasaray,1-2,1-0,Samsunspor
Sat Sep 9 2000,Trabzonspor,2-1,1-0,Kocaelispor
Sun Sep 10 2000,Erzurumspor,5-0,2-0,Bursaspor
Sun Sep 10 2000,Fenerbahce,4-2,1-1,Siirt Jet-PA
Sun Sep 10 2000,Gaziantepspor,0-0,0-0,Istanbulspor
Sun Sep 10 2000,Yozgatspor,0-0,0-0,Rizespor
Fri Sep 15 2000,Kocaelispor,1-4,1-1,Galatasaray
