Date,Team 1,FT,HT,Team 2
Sat Sep 16 2000,Olympiakos,6-0,2-0,Eth Asteras
Sat Sep 16 2000,Panathinaikos,2-1,1-0,Yiannina
Sun Sep 17 2000,Ionikos,1-0,1-0,Athinaikos
Sun Sep 17 2000,Kalamata,0-0,0-0,PAOK
Sun Sep 17 2000,Panahaiki,1-1,1-0,Xanthi
Sun Sep 17 2000,Paniliakos,1-1,1-1,Panionios
Mon Sep 18 2000,AEK,2-0,1-0,Iraklis
Mon Sep 18 2000,OFI,2-3,2-1,Aris
Sat Sep 23 2000,Panionios,0-2,0-1,Panathinaikos
Sun Sep 24 2000,Aris,1-0,1-0,Paniliakos
Sun Sep 24 2000,Athinaikos,0-3,0-2,AEK
Sun Sep 24 2000,Eth Asteras,1-0,1-0,Ionikos
Sun Sep 24 2000,Iraklis,2-0,0-0,Panahaiki
Sun Sep 24 2000,OFI,1-2,0-1,Olympiakos
Sun Sep 24 2000,Yiannina,1-3,1-2,PAOK
Mon Sep 25 2000,Xanthi,2-1,2-0,Kalamata
Sat Sep 30 2000,Yiannina,1-1,0-1,Xanthi
Sun Oct 1 2000,AEK,2-2,2-0,Eth Asteras
Sun Oct 1 2000,Kalamata,0-0,0-0,Iraklis
Sun Oct 1 2000,Olympiakos,3-3,0-1,Ionikos
Sun Oct 1 2000,Panahaiki,3-1,2-0,Athinaikos
Sun Oct 1 2000,Panathinaikos,2-2,0-1,Aris
Sun Oct 1 2000,Paniliakos,0-0,0-0,OFI
Mon Oct 2 2000,PAOK,1-1,1-0,Panionios
Sun Oct 29 2000,Athinaikos,3-2,0-1,Kalamata
Sun Oct 29 2000,Ionikos,0-2,0-0,AEK
Sun Oct 29 2000,Iraklis,2-1,0-1,Yiannina
Sun Oct 29 2000,OFI,0-0,0-0,Panathinaikos
Sun Oct 29 2000,Paniliakos,0-4,0-1,Olympiakos
Sun Oct 29 2000,Panionios,0-0,0-0,Xanthi
Mon Oct 30 2000,Eth Asteras,3-1,1-1,Panahaiki
Wed Nov 1 2000,Aris,4-0,2-0,PAOK
Sat Nov 4 2000,Olympiakos,4-1,1-1,AEK
Sun Nov 5 2000,Kalamata,2-2,0-2,Eth Asteras
Sun Nov 5 2000,Panathinaikos,2-0,0-0,Paniliakos
Sun Nov 5 2000,Panionios,1-1,0-1,Iraklis
Sun Nov 5 2000,PAOK,4-1,2-0,OFI
Sun Nov 5 2000,Xanthi,1-0,1-0,Aris
Sun Nov 5 2000,Yiannina,3-1,0-0,Athinaikos
Mon Nov 6 2000,Panahaiki,2-3,0-1,Ionikos
Sat Nov 11 2000,Athinaikos,2-0,0-0,Panionios
Sun Nov 12 2000,AEK,2-1,2-0,Panahaiki
Sun Nov 12 2000,Aris,0-2,0-1,Iraklis
Sun Nov 12 2000,Eth Asteras,2-1,1-1,Yiannina
Sun Nov 12 2000,Ionikos,4-1,2-0,Kalamata
Sun Nov 12 2000,Panathinaikos,0-0,0-0,Olympiakos
Sun Nov 12 2000,Paniliakos,1-1,1-0,PAOK
Mon Nov 13 2000,OFI,0-1,0-0,Xanthi
Sat Nov 18 2000,PAOK,2-2,2-0,Panathinaikos
Sun Nov 19 2000,Aris,2-0,0-0,Athinaikos
Sun Nov 19 2000,Iraklis,3-0,0-0,OFI
Sun Nov 19 2000,Kalamata,3-1,1-0,AEK
Sun Nov 19 2000,Olympiakos,3-0,2-0,Panahaiki
Sun Nov 19 2000,Xanthi,2-0,1-0,Paniliakos
Mon Nov 20 2000,Panionios,4-3,3-0,Eth Asteras
Mon Nov 20 2000,Yiannina,1-1,1-0,Ionikos
Sat Nov 25 2000,Panathinaikos,3-0,1-0,Xanthi
Sun Nov 26 2000,Eth Asteras,1-0,1-0,Aris
