Date,Team 1,FT,HT,Team 2
Fri Aug 18 2000,Beira Mar,2-4,0-1,Boavista
Sat Aug 19 2000,Porto,2-0,2-0,Benfica
Sat Aug 19 2000,Sp Braga,1-0,0-0,Guimaraes
Sun Aug 20 2000,Alverca,0-0,0-0,Maritimo
Sun Aug 20 2000,Aves,0-1,0-1,Belenenses
Sun Aug 20 2000,Gil Vicente,1-1,0-1,Campomaiorense
Sun Aug 20 2000,Salgueiros,1-0,1-0,Pacos Ferreira
Sun Aug 20 2000,Sp Lisbon,1-0,0-0,Farense
Sun Aug 20 2000,Leiria,2-0,1-0,Est Amadora
Fri Aug 25 2000,Est Amadora,0-1,0-0,Sp Braga
Sat Aug 26 2000,Campomaiorense,2-3,0-3,Salgueiros
Sat Aug 26 2000,Guimaraes,1-4,0-3,Sp Lisbon
Sun Aug 27 2000,Belenenses,2-0,1-0,Porto
Sun Aug 27 2000,Pacos Ferreira,2-0,1-0,Aves
Sun Aug 27 2000,Benfica,4-1,2-0,Beira Mar
Sun Aug 27 2000,Farense,2-0,0-0,Alverca
Mon Aug 28 2000,Boavista,4-0,0-0,Leiria
Sat Sep 2 2000,Maritimo,1-0,0-0,Gil Vicente
Fri Sep 8 2000,Sp Braga,3-2,0-1,Sp Lisbon
Sat Sep 9 2000,Porto,2-1,2-0,Pacos Ferreira
Sat Sep 9 2000,Leiria,1-1,0-0,Benfica
Sun Sep 10 2000,Aves,2-2,0-1,Campomaiorense
Sun Sep 10 2000,Beira Mar,2-2,0-1,Belenenses
Sun Sep 10 2000,Est Amadora,0-0,0-0,Boavista
Sun Sep 10 2000,Gil Vicente,0-0,0-0,Farense
Sun Sep 10 2000,Salgueiros,1-0,1-0,Maritimo
Mon Sep 11 2000,Alverca,1-3,0-1,Guimaraes
Fri Sep 15 2000,Guimaraes,3-1,0-1,Gil Vicente
Sat Sep 16 2000,Sp Lisbon,1-1,1-0,Alverca
Sun Sep 17 2000,Belenenses,1-1,1-1,Leiria
Sun Sep 17 2000,Maritimo,2-1,2-1,Aves
Sun Sep 17 2000,Pacos Ferreira,3-2,1-1,Beira Mar
Sun Sep 17 2000,Farense,2-1,1-0,Salgueiros
Mon Sep 18 2000,Boavista,1-2,1-1,Sp Braga
Mon Sep 18 2000,Campomaiorense,0-5,0-2,Porto
Mon Sep 18 2000,Benfica,2-1,0-0,Est Amadora
Fri Sep 22 2000,Salgueiros,2-1,1-0,Guimaraes
Sat Sep 23 2000,Boavista,1-0,1-0,Benfica
Sat Sep 23 2000,Gil Vicente,0-2,0-0,Sp Lisbon
Sun Sep 24 2000,Aves,3-1,2-0,Farense
Sun Sep 24 2000,Beira Mar,0-0,0-0,Campomaiorense
Sun Sep 24 2000,Est Amadora,0-2,0-1,Belenenses
Sun Sep 24 2000,Porto,1-0,1-0,Maritimo
Sun Sep 24 2000,Sp Braga,1-1,1-0,Alverca
Sun Sep 24 2000,Leiria,1-4,0-2,Pacos Ferreira
Sat Sep 30 2000,Guimaraes,2-2,2-0,Aves
Sun Oct 1 2000,Alverca,2-0,1-0,Gil Vicente
Sun Oct 1 2000,Campomaiorense,1-1,1-1,Leiria
Sun Oct 1 2000,Maritimo,2-1,1-0,Beira Mar
Sun Oct 1 2000,Pacos Ferreira,4-1,2-0,Est Amadora
Sun Oct 1 2000,Sp Lisbon,2-0,0-0,Salgueiros
Mon Oct 2 2000,Belenenses,2-2,1-2,Boavista
Mon Oct 2 2000,Benfica,2-2,0-1,Sp Braga
Mon Oct 2 2000,Farense,1-3,0-1,Porto
Fri Oct 13 2000,Boavista,1-0,0-0,Pacos Ferreira
Sat Oct 14 2000,Aves,3-4,1-1,Sp Lisbon
Sat Oct 14 2000,Sp Braga,3-1,1-1,Gil Vicente
Sat Oct 14 2000,Leiria,1-0,0-0,Maritimo
Sun Oct 15 2000,Beira Mar,0-2,0-1,Farense
Sun Oct 15 2000,Est Amadora,4-0,2-0,Campomaiorense
Sun Oct 15 2000,Porto,2-0,1-0,Guimaraes
Sun Oct 15 2000,Benfica,1-0,1-0,Belenenses
Sun Oct 15 2000,Salgueiros,3-1,1-0,Alverca
Fri Oct 20 2000,Campomaiorense,0-0,0-0,Boavista
Sat Oct 21 2000,Pacos Ferreira,0-0,0-0,Benfica
Sat Oct 21 2000,Sp Lisbon,0-1,0-0,Porto
Sun Oct 22 2000,Alverca,5-1,4-0,Aves
Sun Oct 22 2000,Belenenses,2-1,1-0,Sp Braga
Sun Oct 22 2000,Gil Vicente,0-2,0-1,Salgueiros
Sun Oct 22 2000,Maritimo,2-0,0-0,Est Amadora
Sun Oct 22 2000,Farense,1-1,0-0,Leiria
Sun Oct 22 2000,Guimaraes,1-1,1-1,Beira Mar
Fri Oct 27 2000,Sp Braga,2-0,2-0,Salgueiros
Sun Oct 29 2000,Aves,1-0,1-0,Gil Vicente
Sun Oct 29 2000,Beira Mar,0-1,0-0,Sp Lisbon
Sun Oct 29 2000,Belenenses,0-0,0-0,Pacos Ferreira
Sun Oct 29 2000,Est Amadora,1-2,1-1,Farense
Sun Oct 29 2000,Benfica,2-0,0-0,Campomaiorense
Sun Oct 29 2000,Leiria,1-1,0-1,Guimaraes
Mon Oct 30 2000,Boavista,3-1,1-1,Maritimo
Mon Oct 30 2000,Porto,6-0,3-0,Alverca
Fri Nov 3 2000,Sp Lisbon,4-0,3-0,Leiria
Sat Nov 4 2000,Gil Vicente,2-2,1-1,Porto
Sat Nov 4 2000,Farense,2-2,2-1,Boavista
Sun Nov 5 2000,Alverca,0-1,0-0,Beira Mar
Sun Nov 5 2000,Campomaiorense,0-1,0-1,Belenenses
Sun Nov 5 2000,Maritimo,3-0,1-0,Benfica
Sun Nov 5 2000,Pacos Ferreira,4-2,3-0,Sp Braga
Sun Nov 5 2000,Salgueiros,2-1,1-1,Aves
Mon Nov 6 2000,Guimaraes,4-0,1-0,Est Amadora
Sat Nov 11 2000,Belenenses,1-0,0-0,Maritimo
Sat Nov 11 2000,Est Amadora,1-2,0-1,Sp Lisbon
Sun Nov 12 2000,Beira Mar,1-0,0-0,Gil Vicente
Sun Nov 12 2000,Pacos Ferreira,0-1,0-1,Campomaiorense
Sun Nov 12 2000,Benfica,2-1,0-0,Farense
Sun Nov 12 2000,Sp Braga,2-0,1-0,Aves
Sun Nov 12 2000,Leiria,2-0,1-0,Alverca
Mon Nov 13 2000,Porto,5-1,2-0,Salgueiros
Tue Nov 14 2000,Boavista,4-1,3-0,Guimaraes
Fri Nov 17 2000,Farense,3-1,2-0,Belenenses
Sat Nov 18 2000,Guimaraes,0-4,0-1,Benfica
Sun Nov 19 2000,Alverca,3-1,2-1,Est Amadora
Sun Nov 19 2000,Aves,0-1,0-0,Porto
Sun Nov 19 2000,Campomaiorense,1-1,1-0,Sp Braga
Sun Nov 19 2000,Gil Vicente,2-0,0-0,Leiria
Sun Nov 19 2000,Maritimo,1-1,1-0,Pacos Ferreira
Sun Nov 19 2000,Salgueiros,0-1,0-0,Beira Mar
Sun Nov 19 2000,Sp Lisbon,0-0,0-0,Boavista
Fri Dec 1 2000,Belenenses,1-0,1-0,Guimaraes
Sat Dec 2 2000,Beira Mar,1-0,1-0,Aves
Sat Dec 2 2000,Sp Braga,2-1,2-0,Porto
Sun Dec 3 2000,Boavista,5-1,4-0,Alverca
Sun Dec 3 2000,Campomaiorense,2-2,1-0,Maritimo
Sun Dec 3 2000,Est Amadora,2-1,1-0,Gil Vicente
Sun Dec 3 2000,Pacos Ferreira,1-1,0-0,Farense
Sun Dec 3 2000,Benfica,3-0,1-0,Sp Lisbon
Sun Dec 3 2000,Leiria,2-1,1-1,Salgueiros
Fri Dec 8 2000,Gil Vicente,0-2,0-1,Boavista
Sat Dec 9 2000,Sp Lisbon,2-1,0-0,Belenenses
Sat Dec 9 2000,Guimaraes,0-1,0-0,Pacos Ferreira
Sun Dec 10 2000,Alverca,2-1,1-1,Benfica
Sun Dec 10 2000,Aves,1-1,0-0,Leiria
Sun Dec 10 2000,Maritimo,2-0,2-0,Sp Braga
Sun Dec 10 2000,Salgueiros,1-0,0-0,Est Amadora
Sun Dec 10 2000,Farense,1-3,1-2,Campomaiorense
Mon Dec 11 2000,Porto,2-0,2-0,Beira Mar
Fri Dec 15 2000,Campomaiorense,0-1,0-1,Guimaraes
Sat Dec 16 2000,Belenenses,1-0,0-0,Alverca
Sat Dec 16 2000,Leiria,3-1,2-0,Porto
Sun Dec 17 2000,Boavista,5-0,2-0,Salgueiros
Sun Dec 17 2000,Est Amadora,0-0,0-0,Aves
Sun Dec 17 2000,Maritimo,1-1,1-0,Farense
Sun Dec 17 2000,Pacos Ferreira,0-0,0-0,Sp Lisbon
Sun Dec 17 2000,Benfica,0-0,0-0,Gil Vicente
Sun Dec 17 2000,Sp Braga,3-3,2-0,Beira Mar
Sat Jan 6 2001,Alverca,2-0,0-0,Pacos Ferreira
Sat Jan 6 2001,Porto,2-1,0-1,Est Amadora
Sat Jan 6 2001,Sp Lisbon,2-1,2-0,Campomaiorense
Sun Jan 7 2001,Aves,1-2,1-1,Boavista
Sun Jan 7 2001,Beira Mar,3-1,2-0,Leiria
Sun Jan 7 2001,Gil Vicente,2-1,1-1,Belenenses
Sun Jan 7 2001,Salgueiros,1-2,0-0,Benfica
Sun Jan 7 2001,Sp Braga,3-0,1-0,Farense
Mon Jan 8 2001,Guimaraes,1-1,1-1,Maritimo
Thu Jan 11 2001,Belenenses,2-0,0-0,Salgueiros
Fri Jan 12 2001,Maritimo,0-2,0-0,Sp Lisbon
Sat Jan 13 2001,Boavista,1-0,1-0,Porto
Sat Jan 13 2001,Campomaiorense,0-4,0-2,Alverca
Sat Jan 13 2001,Est Amadora,1-1,1-1,Beira Mar
Sat Jan 13 2001,Pacos Ferreira,2-0,1-0,Gil Vicente
Sat Jan 13 2001,Benfica,5-1,3-0,Aves
Sat Jan 13 2001,Farense,1-1,0-0,Guimaraes
Sat Jan 13 2001,Leiria,0-0,0-0,Sp Braga
Fri Jan 19 2001,Est Amadora,1-2,0-1,Leiria
Sat Jan 20 2001,Boavista,1-0,0-0,Beira Mar
Sat Jan 20 2001,Guimaraes,0-0,0-0,Sp Braga
Sun Jan 21 2001,Belenenses,5-0,4-0,Aves
Sun Jan 21 2001,Campomaiorense,1-0,1-0,Gil Vicente
Sun Jan 21 2001,Pacos Ferreira,1-1,1-1,Salgueiros
Sun Jan 21 2001,Benfica,2-1,1-1,Porto
Sun Jan 21 2001,Farense,2-1,1-0,Sp Lisbon
Mon Jan 22 2001,Maritimo,2-1,1-0,Alverca
Fri Jan 26 2001,Sp Braga,1-1,1-1,Est Amadora
Sat Jan 27 2001,Porto,0-0,0-0,Belenenses
Sat Jan 27 2001,Sp Lisbon,3-1,1-0,Guimaraes
Sun Jan 28 2001,Alverca,0-1,0-1,Farense
Sun Jan 28 2001,Aves,1-1,0-0,Pacos Ferreira
Sun Jan 28 2001,Beira Mar,1-3,0-1,Benfica
Sun Jan 28 2001,Gil Vicente,2-0,1-0,Maritimo
Sun Jan 28 2001,Salgueiros,0-0,0-0,Campomaiorense
Sun Jan 28 2001,Leiria,0-0,0-0,Boavista
Fri Feb 2 2001,Boavista,1-0,1-0,Est Amadora
Sat Feb 3 2001,Guimaraes,2-2,0-0,Alverca
Sun Feb 4 2001,Belenenses,0-1,0-0,Beira Mar
Sun Feb 4 2001,Campomaiorense,0-0,0-0,Aves
Sun Feb 4 2001,Maritimo,0-1,0-0,Salgueiros
Sun Feb 4 2001,Benfica,3-2,2-1,Leiria
Sun Feb 4 2001,Farense,1-1,1-0,Gil Vicente
Sun Feb 4 2001,Sp Lisbon,1-2,1-0,Sp Braga
Mon Feb 5 2001,Pacos Ferreira,1-0,0-0,Porto
Fri Feb 16 2001,Est Amadora,1-2,1-1,Benfica
Sat Feb 17 2001,Alverca,3-1,1-0,Sp Lisbon
Sat Feb 17 2001,Sp Braga,1-0,0-0,Boavista
Sun Feb 18 2001,Aves,1-1,1-1,Maritimo
Sun Feb 18 2001,Beira Mar,1-0,0-0,Pacos Ferreira
Sun Feb 18 2001,Porto,3-1,1-0,Campomaiorense
Sun Feb 18 2001,Gil Vicente,4-1,1-0,Guimaraes
Sun Feb 18 2001,Salgueiros,0-0,0-0,Farense
Sun Feb 18 2001,Leiria,1-1,1-0,Belenenses
Fri Feb 23 2001,Belenenses,0-3,0-2,Est Amadora
Sat Feb 24 2001,Sp Lisbon,3-1,0-0,Gil Vicente
Sun Feb 25 2001,Alverca,4-1,3-0,Sp Braga
Sun Feb 25 2001,Campomaiorense,0-2,0-2,Beira Mar
Sun Feb 25 2001,Pacos Ferreira,0-0,0-0,Leiria
Sun Feb 25 2001,Benfica,0-0,0-0,Boavista
Sun Feb 25 2001,Farense,1-0,0-0,Aves
Mon Feb 26 2001,Guimaraes,1-2,0-1,Salgueiros
Fri Mar 2 2001,Boavista,2-0,1-0,Belenenses
Sat Mar 3 2001,Salgueiros,2-5,2-3,Sp Lisbon
Sun Mar 4 2001,Aves,0-3,0-0,Guimaraes
Sun Mar 4 2001,Beira Mar,2-0,1-0,Maritimo
Sun Mar 4 2001,Est Amadora,1-1,1-0,Pacos Ferreira
Sun Mar 4 2001,Porto,2-0,0-0,Farense
Sun Mar 4 2001,Gil Vicente,1-2,1-0,Alverca
Sun Mar 4 2001,Sp Braga,3-1,2-1,Benfica
Sun Mar 4 2001,Leiria,4-1,3-1,Campomaiorense
Fri Mar 9 2001,Pacos Ferreira,0-2,0-1,Boavista
Sat Mar 10 2001,Belenenses,1-0,0-0,Benfica
