Date,Team 1,FT,HT,Team 2
Sat Aug 3 2002,East Stirling,1-1,1-1,Montrose
Sat Aug 3 2002,Gretna,1-1,1-1,Morton
Sat Aug 3 2002,Peterhead,0-2,0-1,East Fife
Sat Aug 3 2002,Queens Park,1-2,0-1,Elgin
Sat Aug 3 2002,Stirling,0-1,0-1,Albion Rvs
Sat Aug 10 2002,Albion Rvs,3-0,1-0,Peterhead
Sat Aug 10 2002,East Fife,4-1,3-1,East Stirling
Sat Aug 10 2002,Elgin,0-2,0-2,Gretna
Sat Aug 10 2002,Montrose,1-0,1-0,Queens Park
Sat Aug 10 2002,Morton,5-1,3-1,Stirling
Sat Aug 17 2002,East Stirling,0-3,0-0,Albion Rvs
Sat Aug 17 2002,Gretna,4-1,2-1,Montrose
Sat Aug 17 2002,Peterhead,4-2,4-0,Morton
Sat Aug 17 2002,Queens Park,0-0,0-0,East Fife
Sat Aug 17 2002,Stirling,1-1,1-1,Elgin
Sat Aug 24 2002,East Fife,2-0,0-0,Montrose
Sat Aug 24 2002,Elgin,3-0,1-0,Peterhead
Sat Aug 24 2002,Gretna,2-0,0-0,Albion Rvs
Sat Aug 24 2002,Morton,3-0,3-0,Queens Park
Sat Aug 24 2002,Stirling,3-0,0-0,East Stirling
Sat Aug 31 2002,Albion Rvs,1-5,1-2,East Fife
Sat Aug 31 2002,East Stirling,1-1,0-1,Morton
Sat Aug 31 2002,Montrose,1-0,1-0,Elgin
Sat Aug 31 2002,Peterhead,1-0,0-0,Stirling
Sat Aug 31 2002,Queens Park,1-0,1-0,Gretna
Sat Sep 14 2002,Elgin,1-1,0-0,East Fife
Sat Sep 14 2002,Gretna,1-4,0-1,Peterhead
Sat Sep 14 2002,Morton,0-1,0-1,Albion Rvs
Sat Sep 14 2002,Queens Park,0-2,0-1,East Stirling
Sat Sep 14 2002,Stirling,1-1,0-0,Montrose
Sat Sep 21 2002,Albion Rvs,1-1,0-0,Elgin
Sat Sep 21 2002,East Fife,1-1,0-1,Stirling
Sat Sep 21 2002,East Stirling,0-4,0-0,Gretna
Sat Sep 21 2002,Montrose,2-5,1-2,Morton
Sat Sep 21 2002,Peterhead,3-0,1-0,Queens Park
Sat Sep 28 2002,East Stirling,1-2,1-1,Elgin
Sat Sep 28 2002,Gretna,0-2,0-2,Stirling
Sat Sep 28 2002,Montrose,0-3,0-1,Peterhead
Sat Sep 28 2002,Morton,2-1,2-0,East Fife
Sat Sep 28 2002,Queens Park,2-4,0-2,Albion Rvs
Sat Oct 5 2002,Albion Rvs,1-1,0-0,Montrose
Sat Oct 5 2002,East Fife,3-2,1-2,Gretna
Sat Oct 5 2002,Elgin,0-1,0-0,Morton
Sat Oct 5 2002,Peterhead,5-0,1-0,East Stirling
Sat Oct 5 2002,Stirling,1-0,1-0,Queens Park
Sat Oct 19 2002,East Stirling,1-4,1-1,East Fife
Sat Oct 19 2002,Gretna,0-0,0-0,Elgin
Sat Oct 19 2002,Peterhead,2-0,0-0,Albion Rvs
Sat Oct 19 2002,Queens Park,0-1,0-1,Montrose
Sat Oct 19 2002,Stirling,2-0,0-0,Morton
Sat Oct 26 2002,Albion Rvs,1-3,1-1,Stirling
Sat Oct 26 2002,East Fife,3-3,1-0,Peterhead
Sat Oct 26 2002,Elgin,2-2,2-1,Queens Park
Sat Oct 26 2002,Montrose,2-2,0-0,East Stirling
Sat Oct 26 2002,Morton,2-2,1-0,Gretna
Sat Nov 2 2002,East Fife,0-4,0-2,Albion Rvs
Sat Nov 2 2002,Elgin,0-0,0-0,Montrose
Sat Nov 2 2002,Gretna,2-2,1-1,Queens Park
Sat Nov 2 2002,Morton,4-1,2-0,East Stirling
Sat Nov 2 2002,Stirling,1-0,1-0,Peterhead
Sat Nov 9 2002,Albion Rvs,2-1,0-0,Gretna
Sat Nov 9 2002,East Stirling,1-1,0-0,Stirling
Sat Nov 9 2002,Montrose,0-5,0-0,East Fife
Sat Nov 9 2002,Peterhead,2-2,1-2,Elgin
Sat Nov 9 2002,Queens Park,1-1,0-0,Morton
Sat Nov 16 2002,Albion Rvs,2-1,0-1,Morton
Sat Nov 16 2002,East Fife,4-0,2-0,Elgin
Sat Nov 16 2002,East Stirling,0-4,0-2,Queens Park
Sat Nov 16 2002,Montrose,1-1,1-1,Stirling
Sat Nov 16 2002,Peterhead,1-1,1-1,Gretna
Sat Nov 23 2002,Albion Rvs,1-1,0-0,Elgin
Sat Nov 23 2002,Gretna,2-2,2-0,East Stirling
Sat Nov 23 2002,Morton,4-2,2-0,Montrose
Sat Nov 23 2002,Queens Park,2-0,1-0,Peterhead
Sat Nov 23 2002,Stirling,0-0,0-0,East Fife
Sat Nov 30 2002,East Stirling,1-4,1-2,Peterhead
Sat Nov 30 2002,Gretna,2-3,0-0,East Fife
Sat Nov 30 2002,Montrose,0-1,0-0,Albion Rvs
Sat Nov 30 2002,Morton,4-0,3-0,Elgin
Sat Nov 30 2002,Queens Park,0-1,0-1,Stirling
Sat Dec 7 2002,Elgin,0-4,0-2,Peterhead
Sat Dec 7 2002,Gretna,1-2,1-0,Albion Rvs
Sat Dec 7 2002,Morton,1-1,0-0,Queens Park
Sat Dec 14 2002,Albion Rvs,0-2,0-2,Queens Park
Sat Dec 14 2002,East Fife,1-4,0-2,Morton
Sat Dec 14 2002,Peterhead,4-2,0-2,Montrose
Sat Dec 14 2002,Stirling,0-1,0-1,Gretna
Tue Dec 17 2002,Elgin,3-1,0-1,East Stirling
Sat Dec 21 2002,Peterhead,2-2,2-0,East Fife
Sat Dec 21 2002,Queens Park,3-2,1-1,Elgin
Sat Dec 28 2002,Albion Rvs,6-0,3-0,East Stirling
