Date,Team 1,FT,HT,Team 2
Fri Aug 2 2002,Guingamp,3-3,1-2,Lyon
Sat Aug 3 2002,Bastia,1-1,0-0,Lens
Sat Aug 3 2002,Lille,0-3,0-1,Bordeaux
Sat Aug 3 2002,Marseille,0-2,0-0,Nantes
Sat Aug 3 2002,Montpellier,1-0,0-0,Rennes
Sat Aug 3 2002,Nice,1-2,0-1,Le Havre
Sat Aug 3 2002,Paris SG,1-0,0-0,Auxerre
Sat Aug 3 2002,Sedan,0-0,0-0,Sochaux
Sat Aug 3 2002,Strasbourg,1-1,1-1,Ajaccio
Sat Aug 3 2002,Troyes,0-4,0-2,Monaco
Thu Aug 8 2002,Auxerre,2-0,0-0,Montpellier
Fri Aug 9 2002,Bordeaux,0-0,0-0,Paris SG
Sat Aug 10 2002,Ajaccio,0-2,0-1,Guingamp
Sat Aug 10 2002,Le Havre,0-0,0-0,Lille
Sat Aug 10 2002,Lens,1-1,0-1,Sochaux
Sat Aug 10 2002,Lyon,6-1,2-1,Sedan
Sat Aug 10 2002,Monaco,0-1,0-0,Marseille
Sat Aug 10 2002,Nantes,1-0,0-0,Bastia
Sat Aug 10 2002,Nice,4-0,2-0,Strasbourg
Sat Aug 10 2002,Rennes,0-0,0-0,Troyes
Fri Aug 16 2002,Marseille,1-1,1-1,Lyon
Sat Aug 17 2002,Bastia,1-0,0-0,Monaco
Sat Aug 17 2002,Guingamp,3-0,1-0,Rennes
Sat Aug 17 2002,Lille,0-3,0-2,Nice
Sat Aug 17 2002,Montpellier,0-1,0-1,Bordeaux
Sat Aug 17 2002,Paris SG,2-2,2-0,Ajaccio
Sat Aug 17 2002,Sedan,0-1,0-1,Lens
Sat Aug 17 2002,Sochaux,4-2,1-1,Nantes
Sat Aug 17 2002,Strasbourg,1-1,1-1,Le Havre
Sat Aug 17 2002,Troyes,1-2,1-0,Auxerre
Fri Aug 23 2002,Lille,0-0,0-0,Troyes
Sat Aug 24 2002,Ajaccio,1-0,1-0,Sedan
Sat Aug 24 2002,Auxerre,2-1,1-0,Guingamp
Sat Aug 24 2002,Bordeaux,1-2,0-1,Strasbourg
Sat Aug 24 2002,Lyon,4-1,2-1,Bastia
Sat Aug 24 2002,Monaco,1-0,1-0,Sochaux
Sat Aug 24 2002,Nantes,2-2,2-0,Lens
Sat Aug 24 2002,Nice,2-1,1-1,Montpellier
Sat Aug 24 2002,Rennes,1-3,1-1,Marseille
Sun Aug 25 2002,Le Havre,0-1,0-0,Paris SG
Sat Aug 31 2002,Bastia,3-1,2-1,Rennes
Sat Aug 31 2002,Guingamp,0-0,0-0,Bordeaux
Sat Aug 31 2002,Lens,1-0,1-0,Monaco
Sat Aug 31 2002,Montpellier,0-0,0-0,Le Havre
Sat Aug 31 2002,Paris SG,1-1,0-0,Nice
Sat Aug 31 2002,Sedan,1-0,1-0,Nantes
Sat Aug 31 2002,Sochaux,2-1,0-0,Lyon
Sat Aug 31 2002,Strasbourg,2-2,1-0,Lille
