Date,Team 1,FT,HT,Team 2
Thu Aug 22 2002,Setubal,1-1,1-1,Boavista
Fri Aug 23 2002,Academica,0-2,0-1,Sp Lisbon
Sat Aug 24 2002,Benfica,3-0,2-0,Maritimo
Sat Aug 24 2002,Leiria,1-2,0-1,Guimaraes
Sat Aug 24 2002,Santa Clara,0-0,0-0,Sp Braga
Sun Aug 25 2002,Moreirense,1-2,0-0,Beira Mar
Sun Aug 25 2002,Nacional,0-1,0-0,Gil Vicente
Sun Aug 25 2002,Pacos Ferreira,3-1,2-0,Varzim
Sun Aug 25 2002,Porto,2-2,0-1,Belenenses
Fri Aug 30 2002,Sp Braga,1-0,1-0,Pacos Ferreira
Sat Aug 31 2002,Beira Mar,0-2,0-1,Benfica
Sat Aug 31 2002,Belenenses,2-0,1-0,Academica
Sat Aug 31 2002,Guimaraes,3-2,1-1,Nacional
Sun Sep 1 2002,Gil Vicente,0-1,0-0,Setubal
Sun Sep 1 2002,Maritimo,2-0,1-0,Leiria
Sun Sep 1 2002,Sp Lisbon,2-1,1-0,Santa Clara
Sun Sep 1 2002,Varzim,1-0,0-0,Moreirense
Mon Sep 2 2002,Boavista,0-1,0-1,Porto
Fri Sep 13 2002,Academica,0-1,0-1,Boavista
Sat Sep 14 2002,Leiria,1-0,0-0,Beira Mar
Sat Sep 14 2002,Moreirense,2-3,2-1,Benfica
Sat Sep 14 2002,Pacos Ferreira,4-0,2-0,Sp Lisbon
Sun Sep 15 2002,Nacional,0-0,0-0,Maritimo
Sun Sep 15 2002,Porto,3-1,1-1,Gil Vicente
Sun Sep 15 2002,Santa Clara,3-1,2-0,Belenenses
Sun Sep 15 2002,Varzim,2-0,0-0,Sp Braga
Mon Sep 16 2002,Setubal,1-2,0-2,Guimaraes
Sat Sep 21 2002,Belenenses,1-0,1-0,Pacos Ferreira
Sat Sep 21 2002,Benfica,3-1,1-1,Leiria
Sun Sep 22 2002,Beira Mar,0-2,0-1,Nacional
Sun Sep 22 2002,Gil Vicente,1-1,1-0,Academica
Sun Sep 22 2002,Maritimo,0-5,0-3,Setubal
Sun Sep 22 2002,Sp Braga,2-1,0-0,Moreirense
Mon Sep 23 2002,Guimaraes,0-2,0-1,Porto
Mon Sep 23 2002,Sp Lisbon,0-0,0-0,Varzim
Tue Sep 24 2002,Boavista,1-0,0-0,Santa Clara
Sat Sep 28 2002,Nacional,1-0,0-0,Benfica
Sat Sep 28 2002,Porto,1-0,1-0,Maritimo
Sun Sep 29 2002,Moreirense,2-1,1-0,Leiria
Sun Sep 29 2002,Pacos Ferreira,3-1,1-1,Boavista
