Date,Team 1,Team 2,FT,HT
2002-08-09,Trabzonspor,Fenerbahçe,0-0,0-0
2002-08-10,Ankaragucu,Malatyaspor,1-1,1-0
2002-08-10,Bursaspor,Beşiktaş,2-2,1-1
2002-08-10,Diyarbakirspor,Altay,1-1,1-0
2002-08-10,Istanbulspor,Adanaspor,2-2,0-2
2002-08-11,Galatasaray,Samsunspor,4-1,3-1
2002-08-11,Gaziantepspor,Denizlispor,1-1,0-1
2002-08-11,Goztep,Elazığspor,2-1,0-1
2002-08-11,Kocaelispor,Gençlerbirliği,1-3,0-2
2002-08-16,Denizlispor,Galatasaray,1-3,0-0
2002-08-17,Beşiktaş,Kocaelispor,2-1,0-0
2002-08-17,Elazığspor,Trabzonspor,2-0,2-0
2002-08-17,Gençlerbirliği,Istanbulspor,4-1,0-1
2002-08-17,Malatyaspor,Gaziantepspor,1-1,1-0
2002-08-17,Samsunspor,Bursaspor,1-0,1-0
2002-08-18,Adanaspor,Diyarbakirspor,2-1,1-0
2002-08-18,Altay,Goztep,4-2,2-0
2002-08-18,Fenerbahçe,Ankaragucu,1-0,1-0
2002-08-24,Goztep,Adanaspor,1-4,0-1
2002-08-24,Istanbulspor,Beşiktaş,1-2,1-1
2002-08-24,Kocaelispor,Samsunspor,1-2,1-2
2002-08-24,Trabzonspor,Altay,0-0,0-0
2002-08-25,Ankaragucu,Elazığspor,3-1,1-0
2002-08-25,Denizlispor,Malatyaspor,1-0,1-0
2002-08-25,Diyarbakirspor,Gençlerbirliği,1-4,0-1
2002-08-25,Galatasaray,Bursaspor,2-0,1-0
2002-08-30,Beşiktaş,Diyarbakirspor,2-0,1-0
2002-08-31,Adanaspor,Trabzonspor,0-1,0-0
2002-08-31,Altay,Ankaragucu,2-3,1-1
2002-08-31,Bursaspor,Kocaelispor,4-2,1-1
2002-08-31,Malatyaspor,Galatasaray,2-2,1-1
2002-09-01,Elazığspor,Gaziantepspor,1-3,1-2
2002-09-01,Fenerbahçe,Denizlispor,3-2,2-0
2002-09-01,Gençlerbirliği,Goztep,3-1,1-0
2002-09-01,Samsunspor,Istanbulspor,1-2,1-0
2002-09-11,Gaziantepspor,Fenerbahçe,3-3,2-1
2002-09-13,Galatasaray,Kocaelispor,2-0,2-0
2002-09-14,Ankaragucu,Adanaspor,1-1,0-1
2002-09-14,Denizlispor,Elazığspor,3-1,1-0
2002-09-14,Malatyaspor,Fenerbahçe,2-0,1-0
2002-09-14,Trabzonspor,Gençlerbirliği,1-1,1-0
2002-09-15,Diyarbakirspor,Samsunspor,1-1,1-0
2002-09-15,Gaziantepspor,Altay,2-1,1-1
2002-09-15,Goztep,Beşiktaş,2-2,1-2
2002-09-15,Istanbulspor,Bursaspor,1-1,1-1
2002-09-21,Adanaspor,Gaziantepspor,0-2,0-1
2002-09-21,Bursaspor,Diyarbakirspor,4-1,1-1
2002-09-21,Elazığspor,Malatyaspor,2-1,0-0
2002-09-21,Samsunspor,Goztep,0-0,0-0
2002-09-22,Altay,Denizlispor,3-1,0-1
2002-09-22,Beşiktaş,Trabzonspor,0-0,0-0
2002-09-22,Gençlerbirliği,Ankaragucu,0-1,0-0
2002-09-22,Kocaelispor,Istanbulspor,0-1,0-0
2002-09-27,Galatasaray,Istanbulspor,2-0,2-0
2002-09-28,Ankaragucu,Beşiktaş,0-1,0-1
2002-09-28,Denizlispor,Adanaspor,2-0,1-0
2002-09-28,Diyarbakirspor,Kocaelispor,1-1,0-1
2002-09-28,Trabzonspor,Samsunspor,0-1,0-0
2002-09-29,Fenerbahçe,Elazığspor,4-2,2-1
2002-09-29,Gaziantepspor,Gençlerbirliği,2-0,1-0
2002-09-29,Goztep,Bursaspor,1-1,1-0
2002-09-29,Malatyaspor,Altay,6-0,5-0
2002-10-05,Adanaspor,Malatyaspor,1-1,0-0
2002-10-05,Bursaspor,Trabzonspor,1-2,0-1
2002-10-05,Elazığspor,Galatasaray,0-0,0-0
2002-10-05,Istanbulspor,Diyarbakirspor,1-0,0-0
2002-10-06,Altay,Fenerbahçe,1-3,1-2
2002-10-06,Beşiktaş,Gaziantepspor,0-0,0-0
2002-10-06,Gençlerbirliği,Denizlispor,0-0,0-0
2002-10-06,Kocaelispor,Goztep,1-3,0-0
2002-10-06,Samsunspor,Ankaragucu,1-0,0-0
2002-10-18,Fenerbahçe,Adanaspor,1-1,1-1
2002-10-19,Galatasaray,Diyarbakirspor,1-0,1-0
2002-10-19,Gaziantepspor,Samsunspor,4-2,2-1
2002-10-19,Goztep,Istanbulspor,1-1,0-1
2002-10-19,Malatyaspor,Gençlerbirliği,5-4,3-2
2002-10-20,Ankaragucu,Bursaspor,4-0,0-0
2002-10-20,Denizlispor,Beşiktaş,1-2,0-0
2002-10-20,Elazığspor,Altay,2-0,0-0
2002-10-20,Trabzonspor,Kocaelispor,2-0,0-0
2002-10-25,Beşiktaş,Malatyaspor,3-0,2-0
2002-10-26,Altay,Galatasaray,1-2,1-1
2002-10-26,Istanbulspor,Trabzonspor,1-2,1-2
2002-10-26,Kocaelispor,Ankaragucu,3-0,1-0
2002-10-26,Samsunspor,Denizlispor,0-0,0-0
2002-10-27,Adanaspor,Elazığspor,0-0,0-0
2002-10-27,Bursaspor,Gaziantepspor,1-1,1-1
2002-10-27,Diyarbakirspor,Goztep,1-0,0-0
2002-10-27,Gençlerbirliği,Fenerbahçe,1-1,1-1
2002-11-01,Trabzonspor,Diyarbakirspor,3-0,1-0
2002-11-02,Altay,Adanaspor,0-4,0-1
2002-11-02,Ankaragucu,Istanbulspor,1-0,1-0
2002-11-02,Elazığspor,Gençlerbirliği,0-3,0-1
2002-11-02,Galatasaray,Goztep,3-1,1-0
2002-11-02,Gaziantepspor,Kocaelispor,2-1,2-1
2002-11-02,Malatyaspor,Samsunspor,2-1,2-0
2002-11-06,Denizlispor,Bursaspor,2-2,1-0
2002-11-06,Fenerbahçe,Galatasaray,6-0,2-0
2002-11-08,Beşiktaş,Elazığspor,3-1,1-1
2002-11-09,Adanaspor,Galatasaray,0-0,0-0
2002-11-09,Diyarbakirspor,Ankaragucu,3-0,3-0
2002-11-09,Goztep,Trabzonspor,1-2,1-2
2002-11-09,Istanbulspor,Gaziantepspor,1-3,0-1
2002-11-10,Bursaspor,Malatyaspor,1-1,0-0
2002-11-10,Gençlerbirliği,Altay,1-0,0-0
2002-11-10,Kocaelispor,Denizlispor,2-1,1-0
2002-11-10,Samsunspor,Fenerbahçe,1-3,1-0
2002-11-16,Adanaspor,Gençlerbirliği,2-7,0-3
2002-11-16,Ankaragucu,Goztep,1-0,0-0
2002-11-16,Galatasaray,Trabzonspor,2-1,1-1
2002-11-16,Gaziantepspor,Diyarbakirspor,2-0,0-0
2002-11-17,Altay,Beşiktaş,0-1,0-0
2002-11-17,Denizlispor,Istanbulspor,2-1,0-0
2002-11-17,Elazığspor,Samsunspor,3-1,1-1
2002-11-17,Fenerbahçe,Bursaspor,7-1,3-0
2002-11-17,Malatyaspor,Kocaelispor,2-1,1-1
2002-11-23,Beşiktaş,Adanaspor,3-0,2-0
2002-11-23,Diyarbakirspor,Denizlispor,0-0,0-0
2002-11-23,Istanbulspor,Malatyaspor,0-0,0-0
2002-11-23,Kocaelispor,Fenerbahçe,1-2,0-1
2002-11-23,Trabzonspor,Ankaragucu,3-0,2-0
2002-11-24,Bursaspor,Elazığspor,1-1,0-0
2002-11-24,Gençlerbirliği,Galatasaray,1-0,1-0
2002-11-24,Goztep,Gaziantepspor,2-1,0-0
2002-11-24,Samsunspor,Altay,2-4,1-0
2002-11-29,Fenerbahçe,Istanbulspor,2-0,0-0
2002-11-30,Altay,Bursaspor,2-1,1-1
2002-11-30,Ankaragucu,Galatasaray,1-2,1-1
2002-11-30,Elazığspor,Kocaelispor,0-1,0-0
2002-11-30,Gaziantepspor,Trabzonspor,0-0,0-0
2002-12-01,Adanaspor,Samsunspor,1-1,1-0
2002-12-01,Beşiktaş,Gençlerbirliği,1-1,0-0
2002-12-01,Denizlispor,Goztep,0-0,0-0
2002-12-01,Malatyaspor,Diyarbakirspor,0-1,0-0
2002-12-07,Diyarbakirspor,Fenerbahçe,3-0,1-0
2002-12-07,Istanbulspor,Elazığspor,2-1,0-1
2002-12-07,Kocaelispor,Altay,3-0,0-0
2002-12-07,Trabzonspor,Denizlispor,1-0,0-0
2002-12-08,Ankaragucu,Gaziantepspor,5-3,3-0
2002-12-08,Bursaspor,Adanaspor,3-0,0-0
2002-12-08,Galatasaray,Beşiktaş,0-1,0-0
2002-12-08,Goztep,Malatyaspor,0-3,0-1
2002-12-08,Samsunspor,Gençlerbirliği,2-7,1-3
2002-12-13,Gaziantepspor,Galatasaray,1-2,1-1
2002-12-14,Adanaspor,Kocaelispor,1-0,0-0
2002-12-14,Altay,Istanbulspor,4-3,2-0
2002-12-14,Fenerbahçe,Goztep,0-0,0-0
2002-12-14,Malatyaspor,Trabzonspor,2-2,1-1
2002-12-15,Beşiktaş,Samsunspor,2-0,0-0
2002-12-15,Elazığspor,Diyarbakirspor,0-1,0-0
2002-12-15,Gençlerbirliği,Bursaspor,2-0,1-0
2002-12-21,Adanaspor,Istanbulspor,0-3,0-2
2002-12-21,Beşiktaş,Bursaspor,1-0,0-0
2002-12-22,Altay,Diyarbakirspor,2-2,0-1
2002-12-22,Fenerbahçe,Trabzonspor,3-2,2-1
2002-12-22,Gençlerbirliği,Kocaelispor,5-1,3-1
2002-12-22,Samsunspor,Galatasaray,0-1,0-0
2003-01-28,Denizlispor,Ankaragucu,2-1,1-0
2003-02-02,Denizlispor,Gaziantepspor,1-0,0-0
2003-02-02,Elazığspor,Goztep,0-0,0-0
2003-02-02,Fenerbahçe,Beşiktaş,0-1,0-0
2003-02-02,Malatyaspor,Ankaragucu,3-1,3-0
2003-02-08,Bursaspor,Samsunspor,2-1,1-1
2003-02-08,Gaziantepspor,Malatyaspor,3-0,0-0
2003-02-08,Goztep,Altay,0-2,0-0
2003-02-08,Kocaelispor,Beşiktaş,0-5,0-1
2003-02-09,Ankaragucu,Fenerbahçe,0-0,0-0
2003-02-09,Diyarbakirspor,Adanaspor,2-0,0-0
2003-02-09,Istanbulspor,Gençlerbirliği,1-3,1-1
2003-02-09,Trabzonspor,Elazığspor,1-1,0-0
