Date,Team 1,FT,HT,Team 2
Sat Aug 31 2002,Santander,0-1,0-0,Valladolid
Sun Sep 1 2002,Barcelona,2-2,1-1,Ath Madrid
Sun Sep 1 2002,La Coruna,2-4,1-3,Betis
Sun Sep 1 2002,Mallorca,0-2,0-1,Valencia
Sun Sep 1 2002,Recreativo,2-3,2-1,Malaga
Sun Sep 1 2002,Sevilla,0-1,0-1,Celta
Sun Sep 1 2002,Sociedad,4-2,2-1,Ath Bilbao
Sun Sep 1 2002,Vallecano,2-2,1-1,Alaves
Sun Sep 1 2002,Villarreal,2-2,2-0,Osasuna
Mon Sep 2 2002,Real Madrid,2-0,1-0,Espanol
Sat Sep 14 2002,Ath Bilbao,0-2,0-2,Barcelona
Sat Sep 14 2002,Malaga,2-1,0-1,Vallecano
Sat Sep 14 2002,Osasuna,1-2,1-0,La Coruna
Sat Sep 14 2002,Valencia,3-0,1-0,Recreativo
Sun Sep 15 2002,Alaves,0-1,0-1,Santander
Sun Sep 15 2002,Ath Madrid,1-1,0-1,Sevilla
Sun Sep 15 2002,Celta,3-1,2-0,Mallorca
Sun Sep 15 2002,Espanol,1-3,0-1,Sociedad
Sun Sep 15 2002,Valladolid,1-0,1-0,Villarreal
Sat Sep 21 2002,Barcelona,2-0,0-0,Espanol
Sat Sep 21 2002,La Coruna,2-0,2-0,Valladolid
Sat Sep 21 2002,Real Madrid,4-1,1-0,Osasuna
Sun Sep 22 2002,Malaga,2-2,2-0,Valencia
Sun Sep 22 2002,Mallorca,0-4,0-2,Ath Madrid
Sun Sep 22 2002,Recreativo,0-3,0-1,Celta
Sun Sep 22 2002,Sevilla,1-1,0-0,Ath Bilbao
Sun Sep 22 2002,Sociedad,3-3,1-2,Betis
Sun Sep 22 2002,Vallecano,3-1,1-1,Santander
Sun Sep 22 2002,Villarreal,0-1,0-1,Alaves
Sat Sep 28 2002,Alaves,1-2,0-0,La Coruna
Sat Sep 28 2002,Betis,3-0,1-0,Barcelona
Sat Sep 28 2002,Valladolid,1-1,0-1,Real Madrid
Sun Sep 29 2002,Ath Bilbao,0-2,0-1,Mallorca
Sun Sep 29 2002,Ath Madrid,1-1,1-1,Recreativo
Sun Sep 29 2002,Celta,2-2,2-2,Malaga
Sun Sep 29 2002,Espanol,0-0,0-0,Sevilla
Sun Sep 29 2002,Osasuna,2-3,1-1,Sociedad
Sun Sep 29 2002,Santander,1-1,0-0,Villarreal
Sun Sep 29 2002,Valencia,3-0,2-0,Vallecano
Sat Oct 5 2002,Recreativo,1-2,0-0,Ath Bilbao
Sun Oct 6 2002,Barcelona,2-2,2-2,Osasuna
Sun Oct 6 2002,La Coruna,0-2,0-1,Santander
Sun Oct 6 2002,Malaga,3-1,1-0,Ath Madrid
Sun Oct 6 2002,Mallorca,2-0,0-0,Espanol
Sun Oct 6 2002,Real Madrid,5-2,2-1,Alaves
Sun Oct 6 2002,Sevilla,1-1,0-1,Betis
Sun Oct 6 2002,Sociedad,2-1,0-0,Valladolid
Sun Oct 6 2002,Valencia,0-1,0-0,Celta
Sun Oct 6 2002,Vallecano,2-2,1-2,Villarreal
Tue Oct 8 2002,Betis,1-1,1-0,Real Madrid
Sat Oct 19 2002,Ath Madrid,1-1,0-1,Valencia
Sat Oct 19 2002,Santander,2-0,1-0,Real Madrid
Sat Oct 19 2002,Villarreal,3-1,0-1,La Coruna
Sun Oct 20 2002,Alaves,2-2,1-1,Sociedad
Sun Oct 20 2002,Ath Bilbao,1-1,1-0,Malaga
Sun Oct 20 2002,Betis,0-1,0-1,Mallorca
Sun Oct 20 2002,Celta,0-1,0-1,Vallecano
Sun Oct 20 2002,Espanol,2-0,0-0,Recreativo
Sun Oct 20 2002,Osasuna,2-1,2-1,Sevilla
Sun Oct 20 2002,Valladolid,2-1,0-0,Barcelona
Sat Oct 26 2002,Barcelona,6-1,4-0,Alaves
Sat Oct 26 2002,Celta,0-0,0-0,Ath Madrid
Sat Oct 26 2002,Real Madrid,1-1,1-1,Villarreal
Sat Oct 26 2002,Recreativo,1-1,0-1,Betis
Sat Oct 26 2002,Valencia,5-1,4-0,Ath Bilbao
