Date,Team 1,FT,HT,Team 2
Fri Aug 9 2002,Genk,2-3,0-1,Lokeren
Fri Aug 9 2002,Standard,0-3,0-0,Mouscron
Sat Aug 10 2002,Beveren,3-0,2-0,Bergen
Sat Aug 10 2002,Gent,0-0,0-0,Antwerp
Sat Aug 10 2002,Germinal,3-2,2-1,St Truiden
Sat Aug 10 2002,Mechelen,1-0,0-0,Charleroi
Sat Aug 10 2002,Westerlo,0-2,0-1,Anderlecht
Sun Aug 11 2002,Louvieroise,1-2,1-1,Club Brugge
Sat Aug 17 2002,Anderlecht,4-1,3-1,Mechelen
Sat Aug 17 2002,Antwerp,2-4,0-2,Genk
Sat Aug 17 2002,Bergen,2-1,0-0,Westerlo
Sat Aug 17 2002,Club Brugge,3-0,2-0,Beveren
Sat Aug 17 2002,Lierse,1-1,0-0,Louvieroise
Sat Aug 17 2002,Lokeren,3-1,2-0,Germinal
Sun Aug 18 2002,Charleroi,3-3,2-1,Standard
Sun Aug 18 2002,Mouscron,2-1,0-0,Gent
Sat Aug 24 2002,Antwerp,3-1,3-0,Mouscron
Sat Aug 24 2002,Gent,2-1,0-1,Charleroi
Sat Aug 24 2002,Lierse,5-0,5-0,Beveren
Sat Aug 24 2002,Mechelen,0-0,0-0,Bergen
Sat Aug 24 2002,Standard,0-2,0-0,Anderlecht
Sat Aug 24 2002,Westerlo,0-2,0-1,Club Brugge
Sun Aug 25 2002,Louvieroise,1-2,0-1,St Truiden
Sat Aug 31 2002,Anderlecht,2-2,2-1,Gent
Sat Aug 31 2002,Bergen,1-0,0-0,Standard
Sat Aug 31 2002,Charleroi,1-1,0-1,Antwerp
Sat Aug 31 2002,Club Brugge,4-0,2-0,Mechelen
Sat Aug 31 2002,Lierse,0-1,0-0,Westerlo
Sat Aug 31 2002,Lokeren,1-1,0-1,Louvieroise
Sat Aug 31 2002,St Truiden,6-1,3-0,Beveren
Sun Sep 1 2002,Mouscron,3-3,0-1,Genk
Wed Sep 11 2002,Genk,5-2,2-1,Germinal
Fri Sep 13 2002,Standard,1-2,0-1,Club Brugge
Sat Sep 14 2002,Beveren,0-1,0-0,Lokeren
Sat Sep 14 2002,Gent,2-1,0-1,Bergen
Sat Sep 14 2002,Mechelen,0-2,0-1,Lierse
Sat Sep 14 2002,Mouscron,6-0,3-0,Charleroi
Sat Sep 14 2002,Westerlo,0-3,0-1,St Truiden
Sun Sep 15 2002,Antwerp,2-1,0-1,Anderlecht
Sun Sep 15 2002,Louvieroise,1-1,0-0,Germinal
Sat Sep 21 2002,Bergen,3-0,1-0,Antwerp
Sat Sep 21 2002,Charleroi,0-0,0-0,Genk
Sat Sep 21 2002,Club Brugge,1-0,1-0,Gent
Sat Sep 21 2002,Germinal,2-1,1-1,Beveren
Sat Sep 21 2002,Lierse,2-0,1-0,Standard
Sat Sep 21 2002,St Truiden,5-1,3-0,Mechelen
Sun Sep 22 2002,Lokeren,4-0,0-0,Westerlo
Mon Sep 23 2002,Anderlecht,6-3,3-1,Mouscron
Fri Sep 27 2002,Charleroi,1-3,0-2,Anderlecht
Sat Sep 28 2002,Antwerp,2-2,1-1,Club Brugge
Sat Sep 28 2002,Genk,1-0,0-0,Louvieroise
Sat Sep 28 2002,Gent,1-3,0-3,Lierse
Sat Sep 28 2002,Mouscron,3-2,2-2,Bergen
Sat Sep 28 2002,Standard,2-2,1-1,St Truiden
Sat Sep 28 2002,Westerlo,2-1,1-1,Germinal
Sun Sep 29 2002,Mechelen,2-3,0-1,Lokeren
Fri Oct 4 2002,Louvieroise,2-1,0-0,Beveren
Sat Oct 5 2002,Bergen,4-1,1-0,Charleroi
Sat Oct 5 2002,Germinal,2-2,2-1,Mechelen
Sat Oct 5 2002,Lierse,3-1,0-0,Antwerp
Sat Oct 5 2002,Lokeren,3-3,1-1,Standard
Sat Oct 5 2002,St Truiden,6-4,3-2,Gent
Sun Oct 6 2002,Anderlecht,1-1,1-0,Genk
Sun Oct 6 2002,Club Brugge,5-0,1-0,Mouscron
Sat Oct 19 2002,Anderlecht,2-1,0-0,Bergen
Sat Oct 19 2002,Antwerp,1-3,1-2,St Truiden
Sat Oct 19 2002,Charleroi,2-3,1-1,Club Brugge
Sat Oct 19 2002,Genk,4-0,3-0,Beveren
Sat Oct 19 2002,Gent,2-3,0-3,Lokeren
Sat Oct 19 2002,Standard,2-1,1-0,Germinal
Sun Oct 20 2002,Mouscron,1-1,0-0,Lierse
Sun Oct 20 2002,Westerlo,0-3,0-2,Louvieroise
Sat Oct 26 2002,Bergen,1-2,0-1,Genk
