Date,Team 1,FT,HT,Team 2
Fri Aug 9 2002,Dortmund,2-2,2-1,Hertha
Sat Aug 10 2002,Cottbus,1-1,0-0,Leverkusen
Sat Aug 10 2002,M'gladbach,0-0,0-0,Bayern Munich
Sat Aug 10 2002,Nurnberg,1-3,0-2,Bochum
Sat Aug 10 2002,Schalke 04,1-0,0-0,Wolfsburg
Sat Aug 10 2002,Stuttgart,1-1,1-0,Kaiserslautern
Sun Aug 11 2002,Bielefeld,3-0,1-0,Werder Bremen
Sun Aug 11 2002,Hamburg,2-1,0-1,Hannover
Wed Aug 14 2002,Munich 1860,0-2,0-1,Hansa Rostock
Sat Aug 17 2002,Bayern Munich,6-2,3-0,Bielefeld
Sat Aug 17 2002,Bochum,5-0,3-0,Cottbus
Sat Aug 17 2002,Hannover,1-3,1-2,Munich 1860
Sat Aug 17 2002,Hansa Rostock,2-0,1-0,Nurnberg
Sat Aug 17 2002,Hertha,1-1,0-1,Stuttgart
Sat Aug 17 2002,Kaiserslautern,1-3,1-0,Schalke 04
Sat Aug 17 2002,Leverkusen,1-1,1-0,Dortmund
Sun Aug 18 2002,Werder Bremen,2-1,1-1,Hamburg
Sun Aug 18 2002,Wolfsburg,1-0,0-0,M'gladbach
Sat Aug 24 2002,Bielefeld,1-0,1-0,Wolfsburg
Sat Aug 24 2002,Cottbus,0-4,0-2,Hansa Rostock
Sat Aug 24 2002,Dortmund,3-1,1-0,Stuttgart
Sat Aug 24 2002,Hamburg,0-3,0-1,Bayern Munich
Sat Aug 24 2002,Leverkusen,2-4,1-3,Bochum
Sat Aug 24 2002,M'gladbach,3-0,2-0,Kaiserslautern
Sat Aug 24 2002,Munich 1860,3-0,1-0,Werder Bremen
Sun Aug 25 2002,Nurnberg,3-1,2-0,Hannover
Sun Aug 25 2002,Schalke 04,0-0,0-0,Hertha
Tue Sep 10 2002,Bayern Munich,3-1,1-1,Munich 1860
Tue Sep 10 2002,Bochum,0-0,0-0,Dortmund
Tue Sep 10 2002,Hertha,1-2,0-1,M'gladbach
Tue Sep 10 2002,Werder Bremen,4-1,1-0,Nurnberg
Wed Sep 11 2002,Hannover,1-3,1-1,Cottbus
Wed Sep 11 2002,Hansa Rostock,1-3,0-2,Leverkusen
Wed Sep 11 2002,Kaiserslautern,1-1,0-0,Bielefeld
Wed Sep 11 2002,Stuttgart,1-1,1-0,Schalke 04
Wed Sep 11 2002,Wolfsburg,2-1,0-0,Hamburg
Sat Sep 14 2002,Bielefeld,0-1,0-0,Hertha
Sat Sep 14 2002,Cottbus,0-1,0-0,Werder Bremen
Sat Sep 14 2002,Dortmund,1-1,0-0,Schalke 04
Sat Sep 14 2002,Leverkusen,1-3,1-1,Hannover
Sat Sep 14 2002,M'gladbach,1-1,0-0,Stuttgart
Sat Sep 14 2002,Munich 1860,2-2,0-0,Wolfsburg
Sat Sep 14 2002,Nurnberg,1-2,1-1,Bayern Munich
Sun Sep 15 2002,Bochum,0-1,0-1,Hansa Rostock
Sun Sep 15 2002,Hamburg,2-0,0-0,Kaiserslautern
Sat Sep 21 2002,Bayern Munich,3-1,1-1,Cottbus
Sat Sep 21 2002,Hannover,2-2,1-1,Bochum
Sat Sep 21 2002,Hansa Rostock,0-1,0-1,Dortmund
Sat Sep 21 2002,Hertha,2-0,0-0,Hamburg
Sat Sep 21 2002,Kaiserslautern,0-0,0-0,Munich 1860
Sat Sep 21 2002,Werder Bremen,3-2,3-2,Leverkusen
Sat Sep 21 2002,Wolfsburg,0-2,0-0,Nurnberg
