Date,Team 1,FT,HT,Team 2
Fri Aug 27 2010,Panathinaikos,1-1,1-0,Xanthi
Sat Aug 28 2010,Iraklis,2-1,0-0,Olympiakos
Sat Aug 28 2010,Larisa,1-0,0-0,Atromitos
Sat Aug 28 2010,Panionios,0-1,0-0,Olympiakos Volou
Sun Aug 29 2010,Ergotelis,0-1,0-1,Asteras Tripolis
Sun Aug 29 2010,Kavala,0-1,0-1,Aris
Sun Aug 29 2010,Kerkyra,2-1,1-0,AEK
Sun Aug 29 2010,PAOK,3-2,1-1,Panserraikos
Sat Sep 11 2010,Aris,0-1,0-1,Panathinaikos
Sat Sep 11 2010,Asteras Tripolis,0-0,0-0,PAOK
Sat Sep 11 2010,Atromitos,1-1,0-0,Iraklis
Sat Sep 11 2010,Olympiakos,2-0,1-0,Kerkyra
Sun Sep 12 2010,AEK,2-0,1-0,Panserraikos
Sun Sep 12 2010,Larisa,0-0,0-0,Kavala
Sun Sep 12 2010,Olympiakos Volou,0-1,0-0,Ergotelis
Sun Sep 12 2010,Xanthi,1-1,0-1,Panionios
Sat Sep 18 2010,Ergotelis,1-0,0-0,Xanthi
Sat Sep 18 2010,Iraklis,1-0,1-0,Larisa
Sat Sep 18 2010,Kavala,2-2,2-1,Panathinaikos
Sun Sep 19 2010,AEK,2-2,0-1,Asteras Tripolis
Sun Sep 19 2010,Kerkyra,3-1,1-0,Atromitos
Sun Sep 19 2010,Panionios,1-0,0-0,Aris
Sun Sep 19 2010,Panserraikos,0-1,0-1,Olympiakos
Sun Sep 19 2010,PAOK,1-1,1-1,Olympiakos Volou
Sat Sep 25 2010,Atromitos,2-1,2-0,Panserraikos
Sat Sep 25 2010,Olympiakos,3-0,1-0,Asteras Tripolis
Sat Sep 25 2010,Panathinaikos,2-1,1-0,Panionios
Sun Sep 26 2010,Aris,1-0,0-0,Ergotelis
Sun Sep 26 2010,Iraklis,0-1,0-1,Kavala
Sun Sep 26 2010,Larisa,1-1,1-1,Kerkyra
Sun Sep 26 2010,Olympiakos Volou,3-1,1-0,AEK
Sun Sep 26 2010,Xanthi,1-0,1-0,PAOK
Sat Oct 2 2010,Asteras Tripolis,1-1,1-0,Atromitos
Sat Oct 2 2010,Kavala,2-1,1-0,Panionios
Sat Oct 2 2010,Olympiakos,3-1,2-0,Olympiakos Volou
Sun Oct 3 2010,AEK,1-0,1-0,Xanthi
Sun Oct 3 2010,Ergotelis,1-4,0-3,Panathinaikos
Sun Oct 3 2010,Kerkyra,0-0,0-0,Iraklis
Sun Oct 3 2010,Panserraikos,1-0,1-0,Larisa
Sun Oct 3 2010,PAOK,0-1,0-0,Aris
Sat Oct 16 2010,Panathinaikos,1-0,1-0,PAOK
Sat Oct 16 2010,Panionios,0-1,0-1,Ergotelis
Sat Oct 16 2010,Xanthi,0-3,0-1,Olympiakos
Sun Oct 17 2010,Aris,0-4,0-1,AEK
Sun Oct 17 2010,Atromitos,2-2,1-0,Olympiakos Volou
Sun Oct 17 2010,Iraklis,1-1,1-0,Panserraikos
Sun Oct 17 2010,Kerkyra,1-1,1-0,Kavala
Sun Oct 17 2010,Larisa,0-2,0-2,Asteras Tripolis
Sat Oct 23 2010,Asteras Tripolis,0-0,0-0,Iraklis
Sat Oct 23 2010,Atromitos,1-1,0-0,Xanthi
Sat Oct 23 2010,Olympiakos Volou,1-1,1-0,Larisa
Sun Oct 24 2010,AEK,1-0,1-0,Panathinaikos
Sun Oct 24 2010,Kavala,3-1,1-0,Ergotelis
Sun Oct 24 2010,Olympiakos,1-0,1-0,Aris
Sun Oct 24 2010,Panserraikos,0-2,0-1,Kerkyra
Sun Oct 24 2010,PAOK,3-1,3-0,Panionios
Sat Oct 30 2010,Aris,2-0,2-0,Atromitos
Sat Oct 30 2010,Larisa,3-0,2-0,Xanthi
Sat Oct 30 2010,Panathinaikos,2-1,0-1,Olympiakos
Sun Oct 31 2010,Ergotelis,1-2,1-1,PAOK
Sun Oct 31 2010,Iraklis,0-0,0-0,Olympiakos Volou
Sun Oct 31 2010,Kerkyra,1-2,1-0,Asteras Tripolis
Sun Oct 31 2010,Panionios,1-0,0-0,AEK
Sun Oct 31 2010,Panserraikos,1-0,1-0,Kavala
Sat Nov 6 2010,Asteras Tripolis,0-2,0-1,Panserraikos
Sat Nov 6 2010,Olympiakos,5-0,1-0,Panionios
Sat Nov 6 2010,Olympiakos Volou,1-0,0-0,Kerkyra
Sat Nov 6 2010,Xanthi,2-2,1-2,Iraklis
Mon Nov 8 2010,AEK,3-1,1-1,Ergotelis
Mon Nov 8 2010,Aris,1-1,0-0,Larisa
Mon Nov 8 2010,Atromitos,0-1,0-0,Panathinaikos
Mon Nov 8 2010,Kavala,0-1,0-1,PAOK
Sat Nov 13 2010,Kerkyra,1-1,0-0,Xanthi
Sat Nov 13 2010,Panathinaikos,1-1,1-1,Larisa
Sat Nov 13 2010,Panionios,0-1,0-1,Atromitos
Sat Nov 13 2010,PAOK,2-1,1-0,AEK
Mon Nov 15 2010,Asteras Tripolis,0-1,0-0,Kavala
Mon Nov 15 2010,Iraklis,1-0,0-0,Aris
Mon Nov 15 2010,Panserraikos,2-2,0-2,Olympiakos Volou
Sat Nov 20 2010,Olympiakos Volou,1-1,0-1,Asteras Tripolis
Sat Nov 20 2010,Panathinaikos,4-2,2-2,Iraklis
Sat Nov 20 2010,Xanthi,2-0,0-0,Panserraikos
Sun Nov 21 2010,Aris,2-0,1-0,Kerkyra
Sun Nov 21 2010,Atromitos,1-1,1-0,Ergotelis
Sun Nov 21 2010,Kavala,2-1,1-0,AEK
Sun Nov 21 2010,Larisa,0-1,0-1,Panionios
Sun Nov 21 2010,Olympiakos,3-0,1-0,PAOK
Wed Nov 24 2010,Ergotelis,0-2,0-0,Olympiakos
Sat Nov 27 2010,AEK,1-0,0-0,Olympiakos
Sat Nov 27 2010,Ergotelis,2-1,2-1,Larisa
Sat Nov 27 2010,Panserraikos,1-0,1-0,Aris
Sun Nov 28 2010,Asteras Tripolis,1-2,1-2,Xanthi
Sun Nov 28 2010,Kerkyra,0-2,0-0,Panathinaikos
Sun Nov 28 2010,Olympiakos Volou,1-1,0-0,Kavala
Sun Nov 28 2010,Panionios,1-0,0-0,Iraklis
Sun Nov 28 2010,PAOK,0-1,0-0,Atromitos
Sat Dec 4 2010,Iraklis,1-1,0-1,Ergotelis
Sat Dec 4 2010,Panathinaikos,2-0,1-0,Panserraikos
Sat Dec 4 2010,Panionios,0-1,0-1,Kerkyra
Sun Dec 5 2010,Aris,1-0,0-0,Asteras Tripolis
Sun Dec 5 2010,Atromitos,1-1,0-0,AEK
Sun Dec 5 2010,Kavala,0-1,0-1,Olympiakos
Sun Dec 5 2010,Larisa,1-2,1-1,PAOK
Sun Dec 5 2010,Xanthi,1-0,0-0,Olympiakos Volou
Sat Dec 11 2010,Olympiakos Volou,1-1,1-1,Aris
Sat Dec 11 2010,PAOK,1-0,1-0,Iraklis
Sun Dec 12 2010,AEK,4-0,1-0,Larisa
Sun Dec 12 2010,Asteras Tripolis,0-0,0-0,Panathinaikos
Sun Dec 12 2010,Ergotelis,3-0,1-0,Kerkyra
Sun Dec 12 2010,Olympiakos,2-1,2-0,Atromitos
Sun Dec 12 2010,Panserraikos,1-1,1-0,Panionios
Sun Dec 12 2010,Xanthi,1-1,0-1,Kavala
Sat Dec 18 2010,Ergotelis,2-0,1-0,Panserraikos
Sat Dec 18 2010,Kavala,1-1,0-0,Atromitos
Sat Dec 18 2010,Panathinaikos,0-1,0-0,Olympiakos Volou
Sat Dec 18 2010,Panionios,0-0,0-0,Asteras Tripolis
Sun Dec 19 2010,Aris,0-2,0-1,Xanthi
Sun Dec 19 2010,Iraklis,2-0,1-0,AEK
Sun Dec 19 2010,Kerkyra,2-1,1-1,PAOK
Sun Dec 19 2010,Larisa,0-1,0-1,Olympiakos
Tue Jan 4 2011,Aris,1-0,1-0,Kavala
Tue Jan 4 2011,Atromitos,3-0,2-0,Larisa
Tue Jan 4 2011,Xanthi,0-2,0-1,Panathinaikos
Wed Jan 5 2011,AEK,0-0,0-0,Kerkyra
Wed Jan 5 2011,Asteras Tripolis,3-0,1-0,Ergotelis
Wed Jan 5 2011,Olympiakos,2-0,1-0,Iraklis
Wed Jan 5 2011,Olympiakos Volou,0-0,0-0,Panionios
Wed Jan 5 2011,Panserraikos,1-1,0-1,PAOK
Sat Jan 8 2011,Kavala,1-0,0-0,Larisa
Sat Jan 8 2011,Panathinaikos,1-0,1-0,Aris
Sun Jan 9 2011,Ergotelis,0-0,0-0,Olympiakos Volou
Sun Jan 9 2011,Iraklis,1-0,1-0,Atromitos
Sun Jan 9 2011,Kerkyra,0-2,0-0,Olympiakos
Sun Jan 9 2011,Panionios,0-2,0-2,Xanthi
Sun Jan 9 2011,Panserraikos,1-3,1-2,AEK
Sun Jan 9 2011,PAOK,1-0,1-0,Asteras Tripolis
Sat Jan 15 2011,Atromitos,4-2,2-1,Kerkyra
Sat Jan 15 2011,Olympiakos,4-2,0-0,Panserraikos
Sat Jan 15 2011,Olympiakos Volou,0-3,0-2,PAOK
Sun Jan 16 2011,Aris,0-2,0-1,Panionios
Sun Jan 16 2011,Asteras Tripolis,0-3,0-0,AEK
Sun Jan 16 2011,Larisa,2-1,1-1,Iraklis
Sun Jan 16 2011,Panathinaikos,4-2,2-2,Kavala
Sun Jan 16 2011,Xanthi,0-1,0-1,Ergotelis
Sat Jan 22 2011,AEK,0-4,0-2,Olympiakos Volou
Sat Jan 22 2011,Kerkyra,1-0,0-0,Larisa
Sat Jan 22 2011,PAOK,2-1,1-0,Xanthi
Sun Jan 23 2011,Asteras Tripolis,0-1,0-1,Olympiakos
Sun Jan 23 2011,Ergotelis,0-0,0-0,Aris
Sun Jan 23 2011,Kavala,3-0,0-0,Iraklis
Sun Jan 23 2011,Panionios,1-1,0-0,Panathinaikos
Sun Jan 23 2011,Panserraikos,0-1,0-0,Atromitos
Sat Jan 29 2011,Iraklis,0-0,0-0,Kerkyra
Sat Jan 29 2011,Panathinaikos,2-0,2-0,Ergotelis
Sat Jan 29 2011,Xanthi,0-2,0-2,AEK
Sun Jan 30 2011,Aris,0-0,0-0,PAOK
Sun Jan 30 2011,Atromitos,0-0,0-0,Asteras Tripolis
Sun Jan 30 2011,Larisa,2-1,1-0,Panserraikos
Sun Jan 30 2011,Olympiakos Volou,0-1,0-1,Olympiakos
Sun Jan 30 2011,Panionios,1-1,0-0,Kavala
Sat Feb 5 2011,AEK,1-2,0-1,Aris
Sat Feb 5 2011,Asteras Tripolis,1-1,1-1,Larisa
Sat Feb 5 2011,Panserraikos,1-2,0-2,Iraklis
Sun Feb 6 2011,Ergotelis,2-0,1-0,Panionios
Sun Feb 6 2011,Kavala,1-0,1-0,Kerkyra
Sun Feb 6 2011,Olympiakos,1-0,1-0,Xanthi
Sun Feb 6 2011,Olympiakos Volou,2-0,1-0,Atromitos
Sun Feb 6 2011,PAOK,0-1,0-1,Panathinaikos
Sat Feb 12 2011,Aris,1-2,1-1,Olympiakos
Sat Feb 12 2011,Ergotelis,2-1,1-1,Kavala
Sat Feb 12 2011,Panionios,1-0,0-0,PAOK
Sun Feb 13 2011,Iraklis,0-0,0-0,Asteras Tripolis
Sun Feb 13 2011,Kerkyra,3-0,3-0,Panserraikos
Sun Feb 13 2011,Larisa,1-2,0-0,Olympiakos Volou
Sun Feb 13 2011,Panathinaikos,3-1,1-0,AEK
Sun Feb 13 2011,Xanthi,3-0,0-0,Atromitos
Sat Feb 19 2011,Asteras Tripolis,0-2,0-0,Kerkyra
Sat Feb 19 2011,Kavala,0-0,0-0,Panserraikos
Sat Feb 19 2011,Olympiakos,2-1,1-0,Panathinaikos
Sun Feb 20 2011,AEK,1-1,1-0,Panionios
Sun Feb 20 2011,Atromitos,0-0,0-0,Aris
Sun Feb 20 2011,Olympiakos Volou,1-1,1-0,Iraklis
Sun Feb 20 2011,Xanthi,1-1,1-1,Larisa
Sat Feb 26 2011,Iraklis,1-1,0-1,Xanthi
Sat Feb 26 2011,Kerkyra,1-3,0-3,Olympiakos Volou
Sat Feb 26 2011,Panathinaikos,1-1,1-1,Atromitos
Sun Feb 27 2011,Ergotelis,2-3,0-1,AEK
Sun Feb 27 2011,Larisa,2-2,1-1,Aris
Sun Feb 27 2011,Panionios,1-1,0-1,Olympiakos
Sun Feb 27 2011,Panserraikos,0-1,0-1,Asteras Tripolis
Sun Feb 27 2011,PAOK,0-2,0-1,Kavala
Sat Mar 5 2011,Aris,0-1,0-0,Iraklis
Sat Mar 5 2011,Olympiakos Volou,3-0,2-0,Panserraikos
Sat Mar 5 2011,Xanthi,2-1,1-1,Kerkyra
Sun Mar 6 2011,AEK,4-0,2-0,PAOK
Sun Mar 6 2011,Atromitos,1-2,0-0,Panionios
Sun Mar 6 2011,Kavala,1-0,0-0,Asteras Tripolis
Sun Mar 6 2011,Larisa,2-0,2-0,Panathinaikos
Sun Mar 6 2011,Olympiakos,3-0,0-0,Ergotelis
Wed Mar 9 2011,PAOK,2-0,1-0,Ergotelis
Sat Mar 12 2011,Asteras Tripolis,2-1,1-1,Olympiakos Volou
Sat Mar 12 2011,Iraklis,1-3,1-1,Panathinaikos
Sat Mar 12 2011,Panserraikos,2-1,1-0,Xanthi
Sun Mar 13 2011,AEK,1-0,0-0,Kavala
Sun Mar 13 2011,Ergotelis,1-1,1-0,Atromitos
Sun Mar 13 2011,Kerkyra,3-4,2-1,Aris
Sun Mar 13 2011,Panionios,3-3,2-0,Larisa
Sun Mar 13 2011,PAOK,2-1,1-1,Olympiakos
Sun Mar 20 2011,Aris,3-1,3-1,Panserraikos
Sun Mar 20 2011,Atromitos,2-2,1-1,PAOK
Sun Mar 20 2011,Iraklis,1-1,0-1,Panionios
Sun Mar 20 2011,Kavala,0-1,0-0,Olympiakos Volou
Sun Mar 20 2011,Larisa,3-3,1-1,Ergotelis
Sun Mar 20 2011,Olympiakos,6-0,3-0,AEK
Sun Mar 20 2011,Panathinaikos,2-1,2-1,Kerkyra
Sun Mar 20 2011,Xanthi,1-0,0-0,Asteras Tripolis
Sun Apr 3 2011,AEK,1-0,1-0,Atromitos
Sun Apr 3 2011,Asteras Tripolis,1-2,1-1,Aris
Sun Apr 3 2011,Ergotelis,1-0,1-0,Iraklis
Sun Apr 3 2011,Kerkyra,1-2,0-1,Panionios
Sun Apr 3 2011,Olympiakos,3-1,0-0,Kavala
Sun Apr 3 2011,Olympiakos Volou,3-0,1-0,Xanthi
Sun Apr 3 2011,Panserraikos,1-0,1-0,Panathinaikos
Sun Apr 3 2011,PAOK,1-0,0-0,Larisa
Sun Apr 10 2011,Aris,2-1,0-1,Olympiakos Volou
Sun Apr 10 2011,Atromitos,3-1,2-1,Olympiakos
Sun Apr 10 2011,Iraklis,0-0,0-0,PAOK
Sun Apr 10 2011,Kavala,1-1,0-1,Xanthi
Sun Apr 10 2011,Kerkyra,1-0,1-0,Ergotelis
Sun Apr 10 2011,Larisa,2-3,1-3,AEK
Sun Apr 10 2011,Panathinaikos,1-0,0-0,Asteras Tripolis
