Date,Team 1,FT,HT,Team 2
Sat Aug 28 2010,Hercules,0-1,0-0,Ath Bilbao
Sat Aug 28 2010,Levante,1-4,1-2,Sevilla
Sat Aug 28 2010,Malaga,1-3,1-1,Valencia
Sun Aug 29 2010,Espanol,3-1,1-0,Getafe
Sun Aug 29 2010,La Coruna,0-0,0-0,Zaragoza
Sun Aug 29 2010,Mallorca,0-0,0-0,Real Madrid
Sun Aug 29 2010,Osasuna,0-0,0-0,Almeria
Sun Aug 29 2010,Santander,0-3,0-2,Barcelona
Sun Aug 29 2010,Sociedad,1-0,0-0,Villarreal
Mon Aug 30 2010,Ath Madrid,4-0,2-0,Sp Gijon
Sat Sep 11 2010,Ath Bilbao,1-2,0-1,Ath Madrid
Sat Sep 11 2010,Barcelona,0-2,0-1,Hercules
Sat Sep 11 2010,Real Madrid,1-0,0-0,Osasuna
Sat Sep 11 2010,Valencia,1-0,1-0,Santander
Sun Sep 12 2010,Getafe,4-1,2-1,Levante
Sun Sep 12 2010,Sevilla,0-0,0-0,La Coruna
Sun Sep 12 2010,Sp Gijon,2-0,0-0,Mallorca
Sun Sep 12 2010,Villarreal,4-0,2-0,Espanol
Sun Sep 12 2010,Zaragoza,3-5,1-5,Malaga
Mon Sep 13 2010,Almeria,2-2,1-2,Sociedad
Sat Sep 18 2010,Espanol,1-0,0-0,Almeria
Sat Sep 18 2010,Mallorca,2-0,1-0,Osasuna
Sat Sep 18 2010,Sociedad,1-2,0-0,Real Madrid
Sat Sep 18 2010,Sp Gijon,2-2,2-1,Ath Bilbao
Sun Sep 19 2010,Ath Madrid,1-2,1-2,Barcelona
Sun Sep 19 2010,Hercules,1-2,1-2,Valencia
Sun Sep 19 2010,Levante,1-2,0-2,Villarreal
Sun Sep 19 2010,Malaga,1-2,1-2,Sevilla
Sun Sep 19 2010,Santander,2-0,0-0,Zaragoza
Mon Sep 20 2010,La Coruna,2-2,0-1,Getafe
Tue Sep 21 2010,Ath Bilbao,3-0,1-0,Mallorca
Tue Sep 21 2010,Osasuna,3-1,2-1,Sociedad
Tue Sep 21 2010,Real Madrid,3-0,1-0,Espanol
Wed Sep 22 2010,Almeria,0-1,0-1,Levante
Wed Sep 22 2010,Barcelona,1-0,0-0,Sp Gijon
Wed Sep 22 2010,Valencia,1-1,0-1,Ath Madrid
Wed Sep 22 2010,Zaragoza,0-0,0-0,Hercules
Thu Sep 23 2010,Getafe,0-2,0-0,Malaga
Thu Sep 23 2010,Sevilla,1-1,1-0,Santander
Thu Sep 23 2010,Villarreal,1-0,1-0,La Coruna
Sat Sep 25 2010,Ath Bilbao,1-3,0-0,Barcelona
Sat Sep 25 2010,Levante,0-0,0-0,Real Madrid
Sat Sep 25 2010,Sp Gijon,0-2,0-2,Valencia
Sun Sep 26 2010,Ath Madrid,1-0,1-0,Zaragoza
Sun Sep 26 2010,Espanol,1-0,1-0,Osasuna
Sun Sep 26 2010,Hercules,2-0,2-0,Sevilla
Sun Sep 26 2010,La Coruna,0-2,0-2,Almeria
Sun Sep 26 2010,Mallorca,2-0,1-0,Sociedad
Sun Sep 26 2010,Santander,0-1,0-1,Getafe
Mon Sep 27 2010,Malaga,2-3,2-3,Villarreal
Sat Oct 2 2010,Sociedad,1-0,0-0,Espanol
Sat Oct 2 2010,Valencia,2-1,1-0,Ath Bilbao
Sat Oct 2 2010,Zaragoza,2-2,0-1,Sp Gijon
Sun Oct 3 2010,Almeria,1-1,0-0,Malaga
Sun Oct 3 2010,Barcelona,1-1,1-1,Mallorca
Sun Oct 3 2010,Getafe,3-0,2-0,Hercules
Sun Oct 3 2010,Osasuna,1-1,0-0,Levante
Sun Oct 3 2010,Real Madrid,6-1,3-0,La Coruna
Sun Oct 3 2010,Sevilla,3-1,2-0,Ath Madrid
Sun Oct 3 2010,Villarreal,2-0,2-0,Santander
Sat Oct 16 2010,Ath Madrid,2-0,1-0,Getafe
Sat Oct 16 2010,Barcelona,2-1,0-1,Valencia
Sat Oct 16 2010,Malaga,1-4,0-2,Real Madrid
Sun Oct 17 2010,Ath Bilbao,2-1,2-0,Zaragoza
Sun Oct 17 2010,La Coruna,0-0,0-0,Osasuna
Sun Oct 17 2010,Levante,2-1,0-0,Sociedad
Sun Oct 17 2010,Mallorca,0-1,0-1,Espanol
Sun Oct 17 2010,Santander,1-0,1-0,Almeria
Sun Oct 17 2010,Sp Gijon,2-0,1-0,Sevilla
Mon Oct 18 2010,Hercules,2-2,2-1,Villarreal
Sat Oct 23 2010,Real Madrid,6-1,3-0,Santander
Sat Oct 23 2010,Valencia,1-2,1-2,Mallorca
Sat Oct 23 2010,Zaragoza,0-2,0-1,Barcelona
Sun Oct 24 2010,Almeria,1-1,0-1,Hercules
Sun Oct 24 2010,Espanol,2-1,1-0,Levante
Sun Oct 24 2010,Getafe,3-0,1-0,Sp Gijon
Sun Oct 24 2010,Osasuna,3-0,2-0,Malaga
Sun Oct 24 2010,Sevilla,4-3,2-0,Ath Bilbao
Sun Oct 24 2010,Villarreal,2-0,1-0,Ath Madrid
Mon Oct 25 2010,Sociedad,3-0,1-0,La Coruna
Sat Oct 30 2010,Barcelona,5-0,2-0,Sevilla
Sat Oct 30 2010,Hercules,1-3,1-0,Real Madrid
Sat Oct 30 2010,Valencia,1-1,1-1,Zaragoza
Sun Oct 31 2010,Ath Bilbao,3-0,2-0,Getafe
Sun Oct 31 2010,Ath Madrid,1-1,1-1,Almeria
Sun Oct 31 2010,La Coruna,3-0,1-0,Espanol
Sun Oct 31 2010,Malaga,1-2,0-1,Sociedad
Sun Oct 31 2010,Santander,4-1,2-0,Osasuna
Sun Oct 31 2010,Sp Gijon,1-1,0-0,Villarreal
Mon Nov 1 2010,Mallorca,2-1,0-1,Levante
Sat Nov 6 2010,Espanol,1-0,1-0,Malaga
Sat Nov 6 2010,Sociedad,1-0,1-0,Santander
Sun Nov 7 2010,Almeria,1-1,1-0,Sp Gijon
Sun Nov 7 2010,Getafe,1-3,0-2,Barcelona
Sun Nov 7 2010,Levante,1-2,0-1,La Coruna
Sun Nov 7 2010,Osasuna,3-0,1-0,Hercules
Sun Nov 7 2010,Real Madrid,2-0,2-0,Ath Madrid
Sun Nov 7 2010,Villarreal,4-1,2-1,Ath Bilbao
Sun Nov 7 2010,Zaragoza,3-2,0-1,Mallorca
Mon Nov 8 2010,Sevilla,2-0,0-0,Valencia
Sat Nov 13 2010,Ath Bilbao,1-0,1-0,Almeria
Sat Nov 13 2010,Ath Madrid,3-0,2-0,Osasuna
Sat Nov 13 2010,Barcelona,3-1,1-1,Villarreal
Sun Nov 14 2010,Hercules,2-1,0-1,Sociedad
Sun Nov 14 2010,Malaga,1-0,0-0,Levante
Sun Nov 14 2010,Mallorca,0-0,0-0,La Coruna
Sun Nov 14 2010,Santander,0-0,0-0,Espanol
Sun Nov 14 2010,Sp Gijon,0-1,0-0,Real Madrid
Sun Nov 14 2010,Valencia,2-0,1-0,Getafe
Sun Nov 14 2010,Zaragoza,1-2,0-1,Sevilla
Sat Nov 20 2010,Almeria,0-8,0-5,Barcelona
Sat Nov 20 2010,Real Madrid,5-1,2-1,Ath Bilbao
Sat Nov 20 2010,Villarreal,1-1,0-1,Valencia
Sun Nov 21 2010,Espanol,3-0,1-0,Hercules
Sun Nov 21 2010,La Coruna,3-0,2-0,Malaga
Sun Nov 21 2010,Levante,3-1,3-0,Santander
Sun Nov 21 2010,Osasuna,1-0,0-0,Sp Gijon
Sun Nov 21 2010,Sevilla,1-2,0-1,Mallorca
Sun Nov 21 2010,Sociedad,2-4,1-0,Ath Madrid
Mon Nov 22 2010,Getafe,1-1,0-1,Zaragoza
Sat Nov 27 2010,Ath Madrid,2-3,1-1,Espanol
Sat Nov 27 2010,Sevilla,1-3,1-0,Getafe
Sat Nov 27 2010,Zaragoza,0-3,0-2,Villarreal
Sun Nov 28 2010,Ath Bilbao,1-0,0-0,Osasuna
Sun Nov 28 2010,Hercules,3-1,1-1,Levante
Sun Nov 28 2010,Mallorca,2-0,0-0,Malaga
Sun Nov 28 2010,Santander,1-0,0-0,La Coruna
Sun Nov 28 2010,Sp Gijon,1-3,1-2,Sociedad
Sun Nov 28 2010,Valencia,2-1,1-0,Almeria
Mon Nov 29 2010,Barcelona,5-0,2-0,Real Madrid
Sat Dec 4 2010,Levante,2-0,1-0,Ath Madrid
Sat Dec 4 2010,Osasuna,0-3,0-1,Barcelona
Sat Dec 4 2010,Real Madrid,2-0,0-0,Valencia
Sun Dec 5 2010,Almeria,1-1,0-0,Zaragoza
Sun Dec 5 2010,Espanol,1-0,0-0,Sp Gijon
Sun Dec 5 2010,Getafe,3-0,2-0,Mallorca
Sun Dec 5 2010,Malaga,4-1,2-1,Santander
Sun Dec 5 2010,Sociedad,2-0,1-0,Ath Bilbao
Sun Dec 5 2010,Villarreal,1-0,1-0,Sevilla
Mon Dec 6 2010,La Coruna,1-0,0-0,Hercules
Sat Dec 11 2010,Ath Madrid,2-0,2-0,La Coruna
Sat Dec 11 2010,Getafe,1-0,0-0,Villarreal
Sat Dec 11 2010,Sevilla,1-3,0-0,Almeria
Sun Dec 12 2010,Ath Bilbao,2-1,0-1,Espanol
Sun Dec 12 2010,Barcelona,5-0,2-0,Sociedad
