Date,Team 1,Team 2,FT,HT
2010-08-14,Bucaspor,Beşiktaş,0-1,0-0
2010-08-14,Eskişehirspor,Gençlerbirliği,0-0,0-0
2010-08-14,Gaziantepspor,Kasımpaşa,0-0,0-0
2010-08-14,Sivasspor,Galatasaray,2-1,1-1
2010-08-15,Ankaragucu,Trabzonspor,0-2,0-0
2010-08-15,Fenerbahçe,Antalyaspor,4-0,4-0
2010-08-15,Karabükspor,Manisaspor,2-1,0-0
2010-08-16,Bursaspor,Konyaspor,1-0,1-0
2010-08-16,Buyuksehyr,Kayserispor,0-2,0-0
2010-08-20,Kayserispor,Karabükspor,1-0,1-0
2010-08-20,Konyaspor,Eskişehirspor,2-1,1-0
2010-08-21,Antalyaspor,Sivasspor,1-1,1-1
2010-08-21,Beşiktaş,Buyuksehyr,0-2,0-0
2010-08-22,Galatasaray,Bursaspor,0-2,0-1
2010-08-22,Gençlerbirliği,Gaziantepspor,0-0,0-0
2010-08-22,Manisaspor,Ankaragucu,0-3,0-1
2010-08-23,Kasımpaşa,Bucaspor,0-0,0-0
2010-08-23,Trabzonspor,Fenerbahçe,3-2,3-2
2010-08-27,Ankaragucu,Kayserispor,1-1,0-1
2010-08-27,Gaziantepspor,Konyaspor,2-2,1-1
2010-08-28,Bucaspor,Gençlerbirliği,3-1,1-0
2010-08-28,Buyuksehyr,Kasımpaşa,3-1,1-0
2010-08-28,Sivasspor,Bursaspor,0-2,0-0
2010-08-29,Eskişehirspor,Galatasaray,1-3,1-1
2010-08-29,Fenerbahçe,Manisaspor,4-2,1-0
2010-08-29,Karabükspor,Beşiktaş,1-4,1-2
2010-08-30,Antalyaspor,Trabzonspor,0-0,0-0
2010-09-10,Bursaspor,Eskişehirspor,2-1,0-1
2010-09-11,Beşiktaş,Ankaragucu,4-0,1-0
2010-09-11,Kayserispor,Fenerbahçe,2-0,0-0
2010-09-11,Konyaspor,Bucaspor,1-1,0-1
2010-09-11,Manisaspor,Antalyaspor,1-2,1-0
2010-09-13,Galatasaray,Gaziantepspor,1-0,0-0
2010-09-13,Gençlerbirliği,Buyuksehyr,2-1,1-1
