Round,Date,Team 1,FT,HT,Team 2
?,(Sat) 14 Aug 2010 (W32),Bucaspor (1),0-1,0-0,Beşiktaş İstanbul JK (1)
?,(Sat) 14 Aug 2010 (W32),Eskişehirspor (1),0-0,0-0,Gençlerbirliği Ankara SK (1)
?,(Sat) 14 Aug 2010 (W32),Gaziantepspor (1),0-0,0-0,Kasımpaşa İstanbul SK (1)
?,(Sat) 14 Aug 2010 (W32),Sivasspor (1),2-1,1-1,Galatasaray İstanbul AŞ (1)
?,(Sun) 15 Aug 2010 (W32),Ankaragucu (1),0-2,0-0,Trabzonspor AŞ (1)
?,(Sun) 15 Aug 2010 (W32),Fenerbahçe İstanbul SK (1),4-0,4-0,Antalyaspor (1)
?,(Sun) 15 Aug 2010 (W32),Kardemir Karabükspor (1),2-1,0-0,Manisaspor (1)
?,(Mon) 16 Aug 2010 (W33),Bursaspor (1),1-0,1-0,Konyaspor (1)
?,(Mon) 16 Aug 2010 (W33),İstanbul Başakşehir (1),0-2,0-0,Kayserispor (1)
?,(Fri) 20 Aug 2010 (W33),Kayserispor (2),1-0,1-0,Kardemir Karabükspor (2)
?,(Fri) 20 Aug 2010 (W33),Konyaspor (2),2-1,1-0,Eskişehirspor (2)
?,(Sat) 21 Aug 2010 (W33),Antalyaspor (2),1-1,1-1,Sivasspor (2)
?,(Sat) 21 Aug 2010 (W33),Beşiktaş İstanbul JK (2),0-2,0-0,İstanbul Başakşehir (2)
?,(Sun) 22 Aug 2010 (W33),Galatasaray İstanbul AŞ (2),0-2,0-1,Bursaspor (2)
?,(Sun) 22 Aug 2010 (W33),Gençlerbirliği Ankara SK (2),0-0,0-0,Gaziantepspor (2)
?,(Sun) 22 Aug 2010 (W33),Manisaspor (2),0-3,0-1,Ankaragucu (2)
?,(Mon) 23 Aug 2010 (W34),Kasımpaşa İstanbul SK (2),0-0,0-0,Bucaspor (2)
?,(Mon) 23 Aug 2010 (W34),Trabzonspor AŞ (2),3-2,3-2,Fenerbahçe İstanbul SK (2)
?,(Fri) 27 Aug 2010 (W34),Ankaragucu (3),1-1,0-1,Kayserispor (3)
?,(Fri) 27 Aug 2010 (W34),Gaziantepspor (3),2-2,1-1,Konyaspor (3)
?,(Sat) 28 Aug 2010 (W34),Bucaspor (3),3-1,1-0,Gençlerbirliği Ankara SK (3)
?,(Sat) 28 Aug 2010 (W34),İstanbul Başakşehir (3),3-1,1-0,Kasımpaşa İstanbul SK (3)
?,(Sat) 28 Aug 2010 (W34),Sivasspor (3),0-2,0-0,Bursaspor (3)
?,(Sun) 29 Aug 2010 (W34),Eskişehirspor (3),1-3,1-1,Galatasaray İstanbul AŞ (3)
?,(Sun) 29 Aug 2010 (W34),Fenerbahçe İstanbul SK (3),4-2,1-0,Manisaspor (3)
?,(Sun) 29 Aug 2010 (W34),Kardemir Karabükspor (3),1-4,1-2,Beşiktaş İstanbul JK (3)
?,(Mon) 30 Aug 2010 (W35),Antalyaspor (3),0-0,0-0,Trabzonspor AŞ (3)
?,(Fri) 10 Sep 2010 (W36),Bursaspor (4),2-1,0-1,Eskişehirspor (4)
?,(Sat) 11 Sep 2010 (W36),Beşiktaş İstanbul JK (4),4-0,1-0,Ankaragucu (4)
?,(Sat) 11 Sep 2010 (W36),Kayserispor (4),2-0,0-0,Fenerbahçe İstanbul SK (4)
?,(Sat) 11 Sep 2010 (W36),Konyaspor (4),1-1,0-1,Bucaspor (4)
?,(Sat) 11 Sep 2010 (W36),Manisaspor (4),1-2,1-0,Antalyaspor (4)
?,(Mon) 13 Sep 2010 (W37),Galatasaray İstanbul AŞ (4),1-0,0-0,Gaziantepspor (4)
?,(Mon) 13 Sep 2010 (W37),Gençlerbirliği Ankara SK (4),2-1,1-1,İstanbul Başakşehir (4)
?,(Mon) 13 Sep 2010 (W37),Kasımpaşa İstanbul SK (4),1-2,0-1,Kardemir Karabükspor (4)
?,(Mon) 13 Sep 2010 (W37),Trabzonspor AŞ (4),6-1,3-0,Sivasspor (4)
?,(Fri) 17 Sep 2010 (W37),Trabzonspor AŞ (5),1-3,1-2,Manisaspor (5)
?,(Sat) 18 Sep 2010 (W37),Ankaragucu (5),3-0,1-0,Kasımpaşa İstanbul SK (5)
?,(Sat) 18 Sep 2010 (W37),Antalyaspor (5),2-1,1-1,Kayserispor (5)
?,(Sat) 18 Sep 2010 (W37),Bucaspor (5),0-1,0-0,Galatasaray İstanbul AŞ (5)
?,(Sat) 18 Sep 2010 (W37),Sivasspor (5),1-1,1-0,Eskişehirspor (5)
