Date,Team 1,FT,HT,Team 2
Sat Aug 14 2010,Bucaspor,0-1,0-0,Besiktas
Sat Aug 14 2010,Eskisehirspor,0-0,0-0,Genclerbirligi
Sat Aug 14 2010,Gaziantepspor,0-0,0-0,Kasimpasa
Sat Aug 14 2010,Sivasspor,2-1,1-1,Galatasaray
Sun Aug 15 2010,Ankaragucu,0-2,0-0,Trabzonspor
Sun Aug 15 2010,Fenerbahce,4-0,4-0,Antalyaspor
Sun Aug 15 2010,Karabukspor,2-1,0-0,Manisaspor
Mon Aug 16 2010,Bursaspor,1-0,1-0,Konyaspor
Mon Aug 16 2010,Buyuksehyr,0-2,0-0,Kayserispor
Fri Aug 20 2010,Kayserispor,1-0,1-0,Karabukspor
Fri Aug 20 2010,Konyaspor,2-1,1-0,Eskisehirspor
Sat Aug 21 2010,Antalyaspor,1-1,1-1,Sivasspor
Sat Aug 21 2010,Besiktas,0-2,0-0,Buyuksehyr
Sun Aug 22 2010,Galatasaray,0-2,0-1,Bursaspor
Sun Aug 22 2010,Genclerbirligi,0-0,0-0,Gaziantepspor
Sun Aug 22 2010,Manisaspor,0-3,0-1,Ankaragucu
Mon Aug 23 2010,Kasimpasa,0-0,0-0,Bucaspor
Mon Aug 23 2010,Trabzonspor,3-2,3-2,Fenerbahce
Fri Aug 27 2010,Ankaragucu,1-1,0-1,Kayserispor
Fri Aug 27 2010,Gaziantepspor,2-2,1-1,Konyaspor
Sat Aug 28 2010,Bucaspor,3-1,1-0,Genclerbirligi
Sat Aug 28 2010,Buyuksehyr,3-1,1-0,Kasimpasa
Sat Aug 28 2010,Sivasspor,0-2,0-0,Bursaspor
Sun Aug 29 2010,Eskisehirspor,1-3,1-1,Galatasaray
Sun Aug 29 2010,Fenerbahce,4-2,1-0,Manisaspor
Sun Aug 29 2010,Karabukspor,1-4,1-2,Besiktas
Mon Aug 30 2010,Antalyaspor,0-0,0-0,Trabzonspor
Fri Sep 10 2010,Bursaspor,2-1,0-1,Eskisehirspor
Sat Sep 11 2010,Besiktas,4-0,1-0,Ankaragucu
Sat Sep 11 2010,Kayserispor,2-0,0-0,Fenerbahce
Sat Sep 11 2010,Konyaspor,1-1,0-1,Bucaspor
Sat Sep 11 2010,Manisaspor,1-2,1-0,Antalyaspor
Mon Sep 13 2010,Galatasaray,1-0,0-0,Gaziantepspor
Mon Sep 13 2010,Genclerbirligi,2-1,1-1,Buyuksehyr
Mon Sep 13 2010,Kasimpasa,1-2,0-1,Karabukspor
Mon Sep 13 2010,Trabzonspor,6-1,3-0,Sivasspor
Fri Sep 17 2010,Trabzonspor,1-3,1-2,Manisaspor
Sat Sep 18 2010,Ankaragucu,3-0,1-0,Kasimpasa
Sat Sep 18 2010,Antalyaspor,2-1,1-1,Kayserispor
Sat Sep 18 2010,Bucaspor,0-1,0-0,Galatasaray
Sat Sep 18 2010,Sivasspor,1-1,1-0,Eskisehirspor
Sun Sep 19 2010,Buyuksehyr,1-0,0-0,Konyaspor
Sun Sep 19 2010,Fenerbahce,1-1,1-0,Besiktas
Sun Sep 19 2010,Karabukspor,3-0,1-0,Genclerbirligi
Mon Sep 20 2010,Gaziantepspor,0-3,?,Bursaspor
Fri Sep 24 2010,Bursaspor,1-0,1-0,Bucaspor
Sat Sep 25 2010,Besiktas,2-1,0-0,Antalyaspor
Sat Sep 25 2010,Eskisehirspor,0-1,0-1,Gaziantepspor
Sat Sep 25 2010,Genclerbirligi,1-0,1-0,Ankaragucu
Sun Sep 26 2010,Galatasaray,3-1,3-0,Buyuksehyr
Sun Sep 26 2010,Kayserispor,0-0,0-0,Trabzonspor
Sun Sep 26 2010,Konyaspor,2-2,1-1,Karabukspor
Sun Sep 26 2010,Manisaspor,3-0,1-0,Sivasspor
Mon Sep 27 2010,Kasimpasa,2-6,2-3,Fenerbahce
Fri Oct 1 2010,Bucaspor,0-0,0-0,Eskisehirspor
Fri Oct 1 2010,Karabukspor,2-1,2-0,Galatasaray
Sat Oct 2 2010,Ankaragucu,4-1,1-1,Konyaspor
Sat Oct 2 2010,Fenerbahce,3-0,2-0,Genclerbirligi
Sat Oct 2 2010,Manisaspor,0-2,0-1,Kayserispor
Sun Oct 3 2010,Antalyaspor,3-1,1-1,Kasimpasa
Sun Oct 3 2010,Buyuksehyr,0-0,0-0,Bursaspor
Sun Oct 3 2010,Sivasspor,1-1,0-1,Gaziantepspor
Sun Oct 3 2010,Trabzonspor,1-0,0-0,Besiktas
Fri Oct 15 2010,Bursaspor,2-2,2-2,Karabukspor
Sat Oct 16 2010,Besiktas,2-3,1-1,Manisaspor
Sat Oct 16 2010,Eskisehirspor,1-0,1-0,Buyuksehyr
Sat Oct 16 2010,Gaziantepspor,2-0,2-0,Bucaspor
Sun Oct 17 2010,Galatasaray,2-4,0-1,Ankaragucu
Sun Oct 17 2010,Genclerbirligi,2-3,1-1,Antalyaspor
Sun Oct 17 2010,Kasimpasa,0-7,0-3,Trabzonspor
Sun Oct 17 2010,Kayserispor,4-1,1-1,Sivasspor
Mon Oct 18 2010,Konyaspor,1-4,1-3,Fenerbahce
Fri Oct 22 2010,Karabukspor,1-2,0-2,Eskisehirspor
Fri Oct 22 2010,Sivasspor,1-1,0-1,Bucaspor
Sat Oct 23 2010,Antalyaspor,1-0,1-0,Konyaspor
Sat Oct 23 2010,Buyuksehyr,1-0,1-0,Gaziantepspor
Sat Oct 23 2010,Trabzonspor,3-1,0-1,Genclerbirligi
Sun Oct 24 2010,Ankaragucu,1-5,1-5,Bursaspor
Sun Oct 24 2010,Fenerbahce,0-0,0-0,Galatasaray
Sun Oct 24 2010,Manisaspor,2-1,2-1,Kasimpasa
Mon Oct 25 2010,Kayserispor,1-0,0-0,Besiktas
Fri Oct 29 2010,Bursaspor,1-1,0-1,Fenerbahce
Sat Oct 30 2010,Eskisehirspor,0-0,0-0,Ankaragucu
Sat Oct 30 2010,Galatasaray,2-1,2-0,Antalyaspor
Sat Oct 30 2010,Gaziantepspor,0-0,0-0,Karabukspor
Sun Oct 31 2010,Besiktas,2-1,2-0,Sivasspor
Sun Oct 31 2010,Bucaspor,0-2,0-0,Buyuksehyr
Sun Oct 31 2010,Genclerbirligi,2-0,1-0,Manisaspor
Sun Oct 31 2010,Kasimpasa,1-2,1-2,Kayserispor
Mon Nov 1 2010,Konyaspor,1-2,1-1,Trabzonspor
Fri Nov 5 2010,Kayserispor,1-1,0-1,Genclerbirligi
Sat Nov 6 2010,Ankaragucu,0-2,0-0,Gaziantepspor
Sat Nov 6 2010,Antalyaspor,2-2,2-0,Bursaspor
Sat Nov 6 2010,Fenerbahce,4-2,3-1,Eskisehirspor
Sat Nov 6 2010,Karabukspor,3-0,2-0,Bucaspor
Sun Nov 7 2010,Manisaspor,0-1,0-0,Konyaspor
Sun Nov 7 2010,Sivasspor,0-4,0-4,Buyuksehyr
Sun Nov 7 2010,Trabzonspor,2-0,0-0,Galatasaray
Mon Nov 8 2010,Besiktas,1-1,0-0,Kasimpasa
Fri Nov 12 2010,Konyaspor,0-1,0-0,Kayserispor
Sat Nov 13 2010,Bucaspor,0-0,0-0,Ankaragucu
Sat Nov 13 2010,Bursaspor,0-2,0-2,Trabzonspor
Sat Nov 13 2010,Eskisehirspor,0-0,0-0,Antalyaspor
Sat Nov 13 2010,Gaziantepspor,2-1,0-1,Fenerbahce
Sun Nov 14 2010,Buyuksehyr,2-1,0-0,Karabukspor
Sun Nov 14 2010,Galatasaray,0-2,0-1,Manisaspor
Sun Nov 14 2010,Genclerbirligi,0-2,0-1,Besiktas
Sun Nov 14 2010,Kasimpasa,2-0,0-0,Sivasspor
Sat Nov 20 2010,Besiktas,2-2,2-1,Konyaspor
Sat Nov 20 2010,Kasimpasa,1-1,1-0,Genclerbirligi
Sat Nov 20 2010,Manisaspor,0-2,0-2,Bursaspor
Sat Nov 20 2010,Sivasspor,5-1,2-1,Karabukspor
Sun Nov 21 2010,Ankaragucu,2-2,0-0,Buyuksehyr
Sun Nov 21 2010,Antalyaspor,0-1,0-1,Gaziantepspor
Sun Nov 21 2010,Kayserispor,0-0,0-0,Galatasaray
Sun Nov 21 2010,Trabzonspor,0-0,0-0,Eskisehirspor
Mon Nov 22 2010,Fenerbahce,5-2,3-0,Bucaspor
