Date,Team 1,FT,HT,Team 2
Fri Aug 6 2010,Roda,0-0,0-0,Twente
Sat Aug 7 2010,Graafschap,3-0,1-0,Excelsior
Sat Aug 7 2010,Heerenveen,1-3,0-0,PSV Eindhoven
Sat Aug 7 2010,Heracles,3-0,1-0,Willem II
Sat Aug 7 2010,Nijmegen,1-0,0-0,VVV Venlo
Sun Aug 8 2010,Feyenoord,3-1,0-1,Utrecht
Sun Aug 8 2010,Groningen,2-2,0-0,Ajax
Sun Aug 8 2010,NAC Breda,1-1,0-0,AZ Alkmaar
Sun Aug 8 2010,Vitesse,3-1,1-1,Den Haag
Sat Aug 14 2010,Ajax,4-2,2-2,Vitesse
Sat Aug 14 2010,AZ Alkmaar,1-1,0-0,Groningen
Sat Aug 14 2010,PSV Eindhoven,6-0,2-0,Graafschap
Sat Aug 14 2010,Twente,0-0,0-0,Heerenveen
Sat Aug 14 2010,VVV Venlo,1-0,1-0,Heracles
Sun Aug 15 2010,Den Haag,1-3,1-2,Roda
Sun Aug 15 2010,Excelsior,3-2,1-1,Feyenoord
Sun Aug 15 2010,Utrecht,3-1,1-1,NAC Breda
Sun Aug 15 2010,Willem II,3-5,2-1,Nijmegen
Fri Aug 20 2010,Excelsior,4-2,0-1,Nijmegen
Sat Aug 21 2010,Ajax,3-0,1-0,Roda
Sat Aug 21 2010,Groningen,2-1,2-0,Graafschap
Sat Aug 21 2010,Heerenveen,3-1,1-1,NAC Breda
Sat Aug 21 2010,Vitesse,0-3,0-0,Twente
Sun Aug 22 2010,Heracles,1-1,1-0,Feyenoord
Sun Aug 22 2010,PSV Eindhoven,3-1,1-0,AZ Alkmaar
Sun Aug 22 2010,Utrecht,3-0,3-0,Willem II
Sun Aug 22 2010,VVV Venlo,2-3,1-1,Den Haag
Fri Aug 27 2010,Willem II,0-3,0-1,Groningen
Sat Aug 28 2010,NAC Breda,2-0,2-0,VVV Venlo
Sat Aug 28 2010,Nijmegen,2-2,0-0,Heerenveen
Sat Aug 28 2010,Roda,4-2,3-0,Heracles
Sun Aug 29 2010,AZ Alkmaar,1-1,0-1,Excelsior
Sun Aug 29 2010,Den Haag,2-2,0-1,PSV Eindhoven
Sun Aug 29 2010,Feyenoord,4-0,2-0,Vitesse
Sun Aug 29 2010,Graafschap,0-5,0-2,Ajax
Sun Aug 29 2010,Twente,4-0,0-0,Utrecht
Sat Sep 11 2010,Ajax,2-0,1-0,Willem II
Sat Sep 11 2010,AZ Alkmaar,1-2,1-1,Roda
Sat Sep 11 2010,Excelsior,2-1,0-1,Heracles
Sat Sep 11 2010,Heerenveen,2-1,0-0,Vitesse
Sat Sep 11 2010,PSV Eindhoven,3-1,0-1,Nijmegen
Sat Sep 11 2010,VVV Venlo,1-2,1-1,Twente
Sun Sep 12 2010,Den Haag,2-2,1-0,Graafschap
Sun Sep 12 2010,Groningen,1-0,0-0,Utrecht
Sun Sep 12 2010,NAC Breda,2-0,0-0,Feyenoord
Fri Sep 17 2010,Graafschap,3-2,1-1,Heerenveen
Sat Sep 18 2010,Groningen,2-0,0-0,Excelsior
Sat Sep 18 2010,Vitesse,0-0,0-0,NAC Breda
Sat Sep 18 2010,Willem II,2-4,1-1,Den Haag
Sun Sep 19 2010,Feyenoord,1-2,0-1,Ajax
Sun Sep 19 2010,Heracles,0-0,0-0,Twente
Sun Sep 19 2010,Nijmegen,0-1,0-1,AZ Alkmaar
Sun Sep 19 2010,Roda,0-0,0-0,PSV Eindhoven
Sun Sep 19 2010,Utrecht,3-2,1-1,VVV Venlo
