Date,Team 1,FT,HT,Team 2
Fri Aug 6 2010,Ajaccio,1-0,1-0,Nimes
Fri Aug 6 2010,Boulogne,1-1,1-0,Clermont
Fri Aug 6 2010,Chateauroux,0-0,0-0,Istres
Fri Aug 6 2010,Dijon,0-0,0-0,Angers
Fri Aug 6 2010,Grenoble,1-0,0-0,Le Havre
Fri Aug 6 2010,Metz,0-2,0-1,Evian Thonon Gaillard
Fri Aug 6 2010,Reims,1-1,1-0,Laval
Fri Aug 6 2010,Tours,4-3,2-1,Sedan
Fri Aug 6 2010,Vannes,1-0,1-0,Troyes
Mon Aug 9 2010,Nantes,0-2,0-2,Le Mans
Fri Aug 13 2010,Angers,0-0,0-0,Boulogne
Fri Aug 13 2010,Clermont,2-2,2-1,Dijon
Fri Aug 13 2010,Evian Thonon Gaillard,4-0,3-0,Vannes
Fri Aug 13 2010,Istres,1-0,0-0,Tours
Fri Aug 13 2010,Laval,1-0,0-0,Metz
Fri Aug 13 2010,Le Havre,2-0,1-0,Ajaccio
Fri Aug 13 2010,Le Mans,2-2,0-1,Reims
Fri Aug 13 2010,Nimes,1-1,0-0,Chateauroux
Fri Aug 13 2010,Sedan,1-0,0-0,Grenoble
Fri Aug 13 2010,Troyes,0-2,0-1,Nantes
Mon Aug 16 2010,Metz,0-1,0-0,Troyes
Tue Aug 17 2010,Ajaccio,0-0,0-0,Le Mans
Tue Aug 17 2010,Boulogne,2-1,1-0,Nimes
Tue Aug 17 2010,Chateauroux,2-1,1-1,Le Havre
Tue Aug 17 2010,Dijon,1-1,1-1,Sedan
Tue Aug 17 2010,Grenoble,0-2,0-0,Angers
Tue Aug 17 2010,Nantes,0-1,0-1,Evian Thonon Gaillard
Tue Aug 17 2010,Reims,0-0,0-0,Istres
Tue Aug 17 2010,Tours,3-2,2-0,Clermont
Tue Aug 17 2010,Vannes,2-1,2-1,Laval
Fri Aug 20 2010,Clermont,1-2,1-1,Angers
Fri Aug 20 2010,Evian Thonon Gaillard,1-2,0-1,Tours
Fri Aug 20 2010,Istres,1-1,0-0,Dijon
Fri Aug 20 2010,Laval,0-0,0-0,Nantes
Fri Aug 20 2010,Le Havre,2-1,0-1,Reims
Fri Aug 20 2010,Le Mans,0-2,0-2,Chateauroux
Fri Aug 20 2010,Metz,1-0,1-0,Vannes
Fri Aug 20 2010,Nimes,1-0,0-0,Grenoble
Fri Aug 20 2010,Sedan,1-1,0-1,Boulogne
Fri Aug 20 2010,Troyes,3-0,0-0,Ajaccio
Fri Aug 27 2010,Ajaccio,0-0,0-0,Metz
