Date,Team 1,FT,HT,Team 2
Fri Jul 30 2010,Standard,1-1,0-1,Waregem
Sat Jul 31 2010,Anderlecht,4-1,0-1,Eupen
Sat Jul 31 2010,Kortrijk,1-0,0-0,Club Brugge
Sat Jul 31 2010,Mechelen,2-0,0-0,Lokeren
Sat Jul 31 2010,St Truiden,1-0,1-0,Lierse
Sat Jul 31 2010,Westerlo,0-1,0-0,Gent
Sun Aug 1 2010,Cercle Brugge,1-1,1-0,Charleroi
Sun Aug 1 2010,Genk,2-1,1-1,Germinal
Fri Aug 6 2010,Lierse,1-4,1-2,Standard
Sat Aug 7 2010,Charleroi,0-0,0-0,Anderlecht
Sat Aug 7 2010,Club Brugge,4-1,4-1,St Truiden
Sat Aug 7 2010,Eupen,0-1,0-0,Westerlo
Sat Aug 7 2010,Lokeren,1-1,0-0,Kortrijk
Sat Aug 7 2010,Waregem,1-2,1-1,Mechelen
Sun Aug 8 2010,Gent,0-4,0-2,Genk
Sun Aug 8 2010,Germinal,0-0,0-0,Cercle Brugge
Sat Aug 14 2010,Anderlecht,4-0,1-0,Germinal
Sat Aug 14 2010,Gent,2-1,0-1,Eupen
Sat Aug 14 2010,Kortrijk,2-0,0-0,St Truiden
Sat Aug 14 2010,Mechelen,1-0,0-0,Lierse
Sat Aug 14 2010,Standard,3-3,0-1,Lokeren
Sat Aug 14 2010,Westerlo,1-1,0-0,Waregem
Sun Aug 15 2010,Cercle Brugge,3-1,1-0,Club Brugge
Sun Aug 15 2010,Genk,5-0,4-0,Charleroi
Fri Aug 20 2010,St Truiden,1-0,1-0,Standard
Sat Aug 21 2010,Germinal,0-0,0-0,Westerlo
Sat Aug 21 2010,Lierse,1-2,0-1,Kortrijk
Sat Aug 21 2010,Lokeren,0-3,0-1,Anderlecht
Sat Aug 21 2010,Waregem,4-0,1-0,Cercle Brugge
Sun Aug 22 2010,Charleroi,1-3,1-2,Gent
Sun Aug 22 2010,Club Brugge,1-2,0-2,Mechelen
Sun Aug 22 2010,Eupen,1-4,0-2,Genk
