Date,Team 1,FT,HT,Team 2
Sat Aug 7 2010,Auxerre,2-2,1-1,Lorient
Sat Aug 7 2010,Lens,1-2,0-1,Nancy
Sat Aug 7 2010,Lyon,0-0,0-0,Monaco
Sat Aug 7 2010,Marseille,1-2,0-0,Caen
Sat Aug 7 2010,Nice,0-0,0-0,Valenciennes
Sat Aug 7 2010,Paris SG,3-1,2-1,St Etienne
Sat Aug 7 2010,Rennes,1-1,1-0,Lille
Sat Aug 7 2010,Sochaux,2-1,1-1,Arles
Sat Aug 7 2010,Toulouse,2-0,1-0,Brest
Sun Aug 8 2010,Montpellier,1-0,0-0,Bordeaux
Sat Aug 14 2010,Arles,0-1,0-0,Lens
Sun Aug 15 2010,Bordeaux,1-2,0-1,Toulouse
Sat Aug 14 2010,Brest,1-1,1-0,Auxerre
Sun Aug 15 2010,Caen,3-2,2-2,Lyon
Sun Aug 15 2010,Lille,0-0,0-0,Paris SG
Sat Aug 14 2010,Lorient,1-2,1-1,Nice
Sat Aug 14 2010,Nancy,0-3,0-0,Rennes
Sat Aug 14 2010,St Etienne,3-2,1-0,Sochaux
Sat Aug 14 2010,Valenciennes,3-2,0-0,Marseille
Tue Aug 17 2010,Monaco,0-0,0-0,Montpellier
Sat Aug 21 2010,Auxerre,1-1,0-0,Valenciennes
Sat Aug 21 2010,Lens,2-2,0-1,Monaco
Sat Aug 21 2010,Lyon,1-0,1-0,Brest
Sat Aug 21 2010,Marseille,2-0,1-0,Lorient
Sat Aug 21 2010,Nice,1-1,1-0,Nancy
Sat Aug 21 2010,Rennes,0-0,0-0,St Etienne
Sat Aug 21 2010,Toulouse,2-1,1-0,Arles
Sun Aug 22 2010,Montpellier,0-0,0-0,Caen
Sun Aug 22 2010,Paris SG,1-2,0-0,Bordeaux
Sun Aug 22 2010,Sochaux,0-0,0-0,Lille
Sat Aug 28 2010,Arles,0-1,0-1,Rennes
Sat Aug 28 2010,Caen,0-2,0-0,Brest
Sat Aug 28 2010,Lorient,2-0,1-0,Lyon
Sat Aug 28 2010,Nancy,0-2,0-0,Toulouse
Sat Aug 28 2010,St Etienne,3-1,1-0,Lens
Sat Aug 28 2010,Valenciennes,0-1,0-1,Montpellier
Sun Aug 29 2010,Bordeaux,1-1,0-1,Marseille
Sun Aug 29 2010,Lille,1-1,0-1,Nice
Sun Aug 29 2010,Monaco,2-0,0-0,Auxerre
Sun Aug 29 2010,Sochaux,3-1,3-0,Paris SG
Sat Sep 11 2010,Auxerre,1-1,1-0,Caen
Sat Sep 11 2010,Lens,1-4,0-1,Lille
Sat Sep 11 2010,Lyon,1-1,1-0,Valenciennes
Sat Sep 11 2010,Montpellier,1-2,0-2,Nancy
Sat Sep 11 2010,Paris SG,4-0,2-0,Arles
Sat Sep 11 2010,Rennes,2-1,1-1,Sochaux
Sat Sep 11 2010,Toulouse,0-1,0-1,St Etienne
Sun Sep 12 2010,Brest,0-0,0-0,Lorient
Sun Sep 12 2010,Marseille,2-2,1-1,Monaco
Sun Sep 12 2010,Nice,2-1,1-0,Bordeaux
Sat Sep 18 2010,Arles,0-3,0-2,Marseille
Sat Sep 18 2010,Lorient,0-1,0-1,Caen
Sat Sep 18 2010,Monaco,0-0,0-0,Toulouse
Sat Sep 18 2010,Nancy,0-2,0-0,Brest
Sat Sep 18 2010,Sochaux,4-0,1-0,Nice
Sat Sep 18 2010,St Etienne,3-0,2-0,Montpellier
Sat Sep 18 2010,Valenciennes,1-1,0-0,Lens
Sun Sep 19 2010,Bordeaux,2-0,0-0,Lyon
Sun Sep 19 2010,Lille,1-0,0-0,Auxerre
Sun Sep 19 2010,Paris SG,0-0,0-0,Rennes
Sat Sep 25 2010,Auxerre,2-2,2-2,Nancy
Sat Sep 25 2010,Caen,0-0,0-0,Bordeaux
Sat Sep 25 2010,Lorient,2-1,1-1,Monaco
