Date,Team 1,FT,HT,Team 2
Fri Aug 20 2010,Aachen,2-2,1-1,Union Berlin
Fri Aug 20 2010,Frankfurt FSV,2-1,2-0,Bielefeld
Fri Aug 20 2010,Hertha,3-2,1-1,Oberhausen
Sat Aug 21 2010,Ingolstadt,1-4,1-2,Augsburg
Sat Aug 21 2010,Paderborn,0-1,0-0,Erzgebirge Aue
Sun Aug 22 2010,Cottbus,2-0,0-0,Fortuna Dusseldorf
Sun Aug 22 2010,Greuther Furth,4-1,2-0,Karlsruhe
Sun Aug 22 2010,Osnabruck,1-3,1-1,Duisburg
Mon Aug 23 2010,Bochum,3-2,2-1,Munich 1860
Fri Aug 27 2010,Augsburg,1-0,0-0,Paderborn
Fri Aug 27 2010,Erzgebirge Aue,1-0,1-0,Bochum
Fri Aug 27 2010,Oberhausen,1-0,0-0,Frankfurt FSV
Sat Aug 28 2010,Duisburg,4-1,3-1,Ingolstadt
Sat Aug 28 2010,Union Berlin,1-2,0-0,Greuther Furth
Sun Aug 29 2010,Bielefeld,1-2,0-2,Cottbus
Sun Aug 29 2010,Karlsruhe,3-0,3-0,Aachen
Sun Aug 29 2010,Munich 1860,3-1,2-1,Osnabruck
Mon Aug 30 2010,Fortuna Dusseldorf,1-2,0-2,Hertha
Fri Sep 10 2010,Ingolstadt,1-2,0-0,Oberhausen
Fri Sep 10 2010,Osnabruck,3-2,0-0,Erzgebirge Aue
Fri Sep 10 2010,Paderborn,2-0,0-0,Union Berlin
Sat Sep 11 2010,Duisburg,2-1,0-1,Munich 1860
Sat Sep 11 2010,Frankfurt FSV,1-0,1-0,Fortuna Dusseldorf
Sun Sep 12 2010,Bochum,0-2,0-2,Augsburg
Sun Sep 12 2010,Greuther Furth,1-1,1-0,Aachen
Sun Sep 12 2010,Hertha,3-1,2-0,Bielefeld
Mon Sep 13 2010,Cottbus,5-5,2-4,Karlsruhe
Fri Sep 17 2010,Aachen,2-3,1-1,Cottbus
Fri Sep 17 2010,Greuther Furth,1-0,1-0,Frankfurt FSV
Fri Sep 17 2010,Union Berlin,1-1,0-1,Hertha
Sat Sep 18 2010,Karlsruhe,2-1,1-1,Paderborn
Sat Sep 18 2010,Oberhausen,3-1,1-1,Bochum
Sun Sep 19 2010,Augsburg,2-2,1-0,Osnabruck
Sun Sep 19 2010,Bielefeld,1-0,0-0,Ingolstadt
Sun Sep 19 2010,Erzgebirge Aue,1-0,0-0,Duisburg
Sun Sep 19 2010,Fortuna Dusseldorf,1-2,1-0,Munich 1860
Tue Sep 21 2010,Cottbus,2-0,1-0,Greuther Furth
Tue Sep 21 2010,Frankfurt FSV,1-3,0-0,Aachen
Tue Sep 21 2010,Hertha,4-0,2-0,Karlsruhe
Tue Sep 21 2010,Paderborn,0-0,0-0,Oberhausen
Wed Sep 22 2010,Bochum,3-1,2-1,Bielefeld
Wed Sep 22 2010,Duisburg,1-0,0-0,Augsburg
Wed Sep 22 2010,Ingolstadt,3-0,1-0,Fortuna Dusseldorf
Wed Sep 22 2010,Munich 1860,0-0,0-0,Erzgebirge Aue
Wed Sep 22 2010,Osnabruck,4-1,2-1,Union Berlin
Fri Sep 24 2010,Aachen,2-0,0-0,Paderborn
Fri Sep 24 2010,Cottbus,0-1,0-0,Hertha
Fri Sep 24 2010,Karlsruhe,0-2,0-0,Frankfurt FSV
Sat Sep 25 2010,Bielefeld,0-1,0-0,Erzgebirge Aue
Sat Sep 25 2010,Greuther Furth,1-0,0-0,Ingolstadt
Sun Sep 26 2010,Augsburg,1-2,0-1,Munich 1860
Sun Sep 26 2010,Oberhausen,1-0,0-0,Osnabruck
Sun Sep 26 2010,Union Berlin,2-0,0-0,Duisburg
Mon Sep 27 2010,Fortuna Dusseldorf,0-1,0-1,Bochum
Fri Oct 1 2010,Duisburg,3-0,1-0,Oberhausen
Fri Oct 1 2010,Ingolstadt,1-1,0-0,Karlsruhe
Fri Oct 1 2010,Paderborn,3-1,1-0,Bielefeld
Sat Oct 2 2010,Bochum,0-2,0-0,Greuther Furth
Sat Oct 2 2010,Osnabruck,2-3,1-3,Fortuna Dusseldorf
Sun Oct 3 2010,Erzgebirge Aue,3-2,2-1,Augsburg
Sun Oct 3 2010,Frankfurt FSV,3-2,0-1,Cottbus
Sun Oct 3 2010,Munich 1860,1-0,0-0,Union Berlin
Mon Oct 4 2010,Hertha,0-0,0-0,Aachen
Fri Oct 15 2010,Fortuna Dusseldorf,1-0,1-0,Augsburg
Fri Oct 15 2010,Greuther Furth,3-0,2-0,Osnabruck
Fri Oct 15 2010,Union Berlin,1-1,1-1,Erzgebirge Aue
Sat Oct 16 2010,Frankfurt FSV,0-1,0-0,Hertha
Sat Oct 16 2010,Karlsruhe,0-2,0-2,Bochum
Sun Oct 17 2010,Aachen,2-1,1-0,Ingolstadt
Sun Oct 17 2010,Cottbus,3-1,1-0,Paderborn
Sun Oct 17 2010,Oberhausen,0-0,0-0,Munich 1860
Mon Oct 18 2010,Bielefeld,1-3,0-3,Duisburg
Fri Oct 22 2010,Augsburg,2-1,0-1,Union Berlin
Fri Oct 22 2010,Hertha,2-0,0-0,Greuther Furth
Fri Oct 22 2010,Osnabruck,2-0,1-0,Cottbus
Sat Oct 23 2010,Ingolstadt,0-1,0-0,Frankfurt FSV
Sat Oct 23 2010,Munich 1860,0-0,0-0,Bielefeld
Sun Oct 24 2010,Bochum,1-1,1-0,Aachen
Sun Oct 24 2010,Duisburg,3-0,1-0,Karlsruhe
Sun Oct 24 2010,Paderborn,3-0,0-0,Fortuna Dusseldorf
Mon Oct 25 2010,Erzgebirge Aue,2-0,0-0,Oberhausen
Fri Oct 29 2010,Bielefeld,1-2,0-0,Union Berlin
Fri Oct 29 2010,Frankfurt FSV,2-0,0-0,Paderborn
Fri Oct 29 2010,Greuther Furth,1-2,1-1,Erzgebirge Aue
