Date,Team 1,FT,HT,Team 2
Sat Aug 14 2010,Crawley Town,0-1,0-1,Grimsby
Sat Aug 14 2010,Darlington,1-0,1-0,Newport County
Sat Aug 14 2010,Gateshead,0-0,0-0,Kettering Town
Sat Aug 14 2010,Hayes & Yeading,2-1,0-0,Bath City
Sat Aug 14 2010,Histon,3-1,2-1,Barrow
Sat Aug 14 2010,Luton,2-1,1-0,Altrincham
Sat Aug 14 2010,Mansfield,3-1,0-0,Forest Green
Sat Aug 14 2010,Rushden & D,1-1,0-1,Fleetwood Town
Sat Aug 14 2010,Southport,0-1,0-0,AFC Wimbledon
Sat Aug 14 2010,Tamworth,4-2,3-0,Eastbourne Borough
Sat Aug 14 2010,Wrexham,1-0,1-0,Cambridge
Sat Aug 14 2010,York,1-2,0-1,Kidderminster
Tue Aug 17 2010,AFC Wimbledon,2-0,0-0,Histon
Tue Aug 17 2010,Altrincham,2-2,0-0,Darlington
Tue Aug 17 2010,Barrow,1-3,1-1,Gateshead
Tue Aug 17 2010,Bath City,2-1,0-1,Rushden & D
Tue Aug 17 2010,Cambridge,2-2,2-2,Crawley Town
Tue Aug 17 2010,Eastbourne Borough,5-0,2-0,Hayes & Yeading
Tue Aug 17 2010,Fleetwood Town,3-0,3-0,Mansfield
Tue Aug 17 2010,Forest Green,3-0,1-0,Wrexham
Tue Aug 17 2010,Grimsby,0-0,0-0,York
Tue Aug 17 2010,Kettering Town,1-3,1-1,Luton
Tue Aug 17 2010,Kidderminster,3-4,1-1,Southport
Tue Aug 17 2010,Newport County,1-1,0-1,Tamworth
Sat Aug 21 2010,AFC Wimbledon,3-0,1-0,Tamworth
Sat Aug 21 2010,Altrincham,0-1,0-0,Crawley Town
Sat Aug 21 2010,Barrow,2-0,0-0,Rushden & D
Sat Aug 21 2010,Bath City,2-2,1-1,York
Sat Aug 21 2010,Cambridge,0-0,0-0,Southport
Sat Aug 21 2010,Eastbourne Borough,4-3,2-2,Wrexham
Sat Aug 21 2010,Fleetwood Town,0-3,0-2,Luton
Sat Aug 21 2010,Forest Green,1-1,1-0,Gateshead
Sat Aug 21 2010,Grimsby,1-2,0-1,Hayes & Yeading
Sat Aug 21 2010,Kettering Town,0-0,0-0,Darlington
